"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of committers","Number of developer commits","Number of previous modifications","Number of previous fixes","Number of bugs"
"L48774","JUnitDateNumberFormat.java","Plotter/src/test/java/plotter/JUnitDateNumberFormat.java","L48769","1","0","25","0","0","1","0","0"
"L48775","JUnitDoubleData.java","Plotter/src/test/java/plotter/JUnitDoubleData.java","L48769","63","0","912","0","0","1","0","0"
"L48776","JUnitExpFormat.java","Plotter/src/test/java/plotter/JUnitExpFormat.java","L48769","1","0","20","0","0","1","0","0"
"L48777","JUnitIntegerTickMarkCalculator.java","Plotter/src/test/java/plotter/JUnitIntegerTickMarkCalculator.java","L48769","2","0","113","0","0","1","0","0"
"L48778","JUnitLinearTickMarkCalculator.java","Plotter/src/test/java/plotter/JUnitLinearTickMarkCalculator.java","L48769","3","0","121","4","70","6","0","0"
"L48779","JUnitLogTickMarkCalculator.java","Plotter/src/test/java/plotter/JUnitLogTickMarkCalculator.java","L48769","2","0","119","0","0","1","0","0"
"L48780","JUnitTimeTickMarkCalculator.java","Plotter/src/test/java/plotter/JUnitTimeTickMarkCalculator.java","L48769","3","0","222","4","70","6","0","0"
"L48781","LineChecker.java","Plotter/src/test/java/plotter/LineChecker.java","L48769","15","0","83","0","0","1","0","0"
"L48782","PropertyTester.java","Plotter/src/test/java/plotter/PropertyTester.java","L48769","23","0","79","0","0","1","0","0"
"L49377","package-info.java","Plotter/src/main/java/plotter/internal/package-info.java","L49376","1","0","1","0","0","1","0","0"
"L49378","RangeSet.java","Plotter/src/main/java/plotter/internal/RangeSet.java","L49376","18","0","95","0","0","1","0","0"
"L49718","CompressingXYDataset.java","Plotter/src/main/java/plotter/xy/CompressingXYDataset.java","L49717","47","0","323","0","0","1","0","0"
"L49719","CompressionOutput.java","Plotter/src/main/java/plotter/xy/CompressionOutput.java","L49717","1","0","6","0","0","1","0","0"
"L49720","Compressor.java","Plotter/src/main/java/plotter/xy/Compressor.java","L49717","1","0","8","0","0","1","0","0"
"L49721","DefaultCompressor.java","Plotter/src/main/java/plotter/xy/DefaultCompressor.java","L49717","52","0","238","0","0","1","0","0"
"L49722","DefaultXYLayoutGenerator.java","Plotter/src/main/java/plotter/xy/DefaultXYLayoutGenerator.java","L49717","16","0","75","0","0","1","0","0"
"L49723","LinearXYAxis.java","Plotter/src/main/java/plotter/xy/LinearXYAxis.java","L49717","30","0","208","4","70","10","0","0"
"L49724","LinearXYPlotLine.java","Plotter/src/main/java/plotter/xy/LinearXYPlotLine.java","L49717","64","0","408","4","70","9","0","0"
"L49725","MissingPointMode.java","Plotter/src/main/java/plotter/xy/MissingPointMode.java","L49717","1","0","7","0","0","1","0","0"
"L49726","package-info.java","Plotter/src/main/java/plotter/xy/package-info.java","L49717","1","0","1","0","0","1","0","0"
"L49727","PointData.java","Plotter/src/main/java/plotter/xy/PointData.java","L49717","1","0","43","0","0","1","0","0"
"L49728","ScatterXYPlotLine.java","Plotter/src/main/java/plotter/xy/ScatterXYPlotLine.java","L49717","84","0","485","4","70","7","0","0"
"L49729","SimpleXYDataset.java","Plotter/src/main/java/plotter/xy/SimpleXYDataset.java","L49717","35","0","228","0","0","1","0","0"
"L49730","SlopeLine.java","Plotter/src/main/java/plotter/xy/SlopeLine.java","L49717","24","0","201","2","70","6","0","0"
"L49731","SlopeLineDisplay.java","Plotter/src/main/java/plotter/xy/SlopeLineDisplay.java","L49717","3","0","30","0","0","1","0","0"
"L49732","XYAxis.java","Plotter/src/main/java/plotter/xy/XYAxis.java","L49717","8","0","101","0","0","1","0","0"
"L49733","XYDataset.java","Plotter/src/main/java/plotter/xy/XYDataset.java","L49717","1","0","7","0","0","1","0","0"
"L49734","XYDimension.java","Plotter/src/main/java/plotter/xy/XYDimension.java","L49717","1","0","5","0","0","1","0","0"
"L49735","XYGrid.java","Plotter/src/main/java/plotter/xy/XYGrid.java","L49717","10","0","82","0","0","1","0","0"
"L49736","XYLocationDisplay.java","Plotter/src/main/java/plotter/xy/XYLocationDisplay.java","L49717","4","0","62","0","0","1","0","0"
"L49737","XYMarkerLine.java","Plotter/src/main/java/plotter/xy/XYMarkerLine.java","L49717","15","0","115","0","0","1","0","0"
"L49738","XYPlot.java","Plotter/src/main/java/plotter/xy/XYPlot.java","L49717","4","0","58","0","0","1","0","0"
"L49739","XYPlotContents.java","Plotter/src/main/java/plotter/xy/XYPlotContents.java","L49717","2","0","32","0","0","1","0","0"
"L49740","XYPlotLine.java","Plotter/src/main/java/plotter/xy/XYPlotLine.java","L49717","1","0","40","4","70","9","0","0"
"L49741","XYReversingDataset.java","Plotter/src/main/java/plotter/xy/XYReversingDataset.java","L49717","1","0","32","0","0","1","0","0"
"L49380","JUnitInternal.java","Plotter/src/test/java/plotter/internal/JUnitInternal.java","L49379","1","0","9","0","0","1","0","0"
"L49381","JUnitRangeSet.java","Plotter/src/test/java/plotter/internal/JUnitRangeSet.java","L49379","1","0","135","0","0","1","0","0"
"L49743","JUnitCompressingXYDataset.java","Plotter/src/test/java/plotter/xy/JUnitCompressingXYDataset.java","L49742","4","0","236","0","0","1","0","0"
"L49744","JUnitDefaultCompressor.java","Plotter/src/test/java/plotter/xy/JUnitDefaultCompressor.java","L49742","4","0","445","0","0","1","0","0"
"L49745","JUnitDefaultXYLayoutGenerator.java","Plotter/src/test/java/plotter/xy/JUnitDefaultXYLayoutGenerator.java","L49742","1","0","116","0","0","1","0","0"
"L49746","JUnitLinearXYAxis.java","Plotter/src/test/java/plotter/xy/JUnitLinearXYAxis.java","L49742","1","0","382","0","0","1","0","0"
"L49747","JUnitLinearXYPlotLine.java","Plotter/src/test/java/plotter/xy/JUnitLinearXYPlotLine.java","L49742","2","0","449","4","70","6","0","0"
"L49748","JUnitLinearXYPlotLineYIndependent.java","Plotter/src/test/java/plotter/xy/JUnitLinearXYPlotLineYIndependent.java","L49742","2","0","389","0","0","1","0","0"
"L49749","JUnitScatterXYPlotLine.java","Plotter/src/test/java/plotter/xy/JUnitScatterXYPlotLine.java","L49742","2","0","715","4","70","6","0","0"
"L49750","JUnitSimpleXYDataset.java","Plotter/src/test/java/plotter/xy/JUnitSimpleXYDataset.java","L49742","1","0","176","0","0","1","0","0"
"L49751","JUnitSlopeLine.java","Plotter/src/test/java/plotter/xy/JUnitSlopeLine.java","L49742","1","0","123","2","70","5","0","0"
"L49752","JUnitSlopeLineDisplay.java","Plotter/src/test/java/plotter/xy/JUnitSlopeLineDisplay.java","L49742","1","0","36","0","0","1","0","0"
"L49753","JUnitXY.java","Plotter/src/test/java/plotter/xy/JUnitXY.java","L49742","1","0","25","4","70","6","0","0"
"L49754","JUnitXYAxis.java","Plotter/src/test/java/plotter/xy/JUnitXYAxis.java","L49742","2","0","127","0","0","1","0","0"
"L49755","JUnitXYGrid.java","Plotter/src/test/java/plotter/xy/JUnitXYGrid.java","L49742","2","0","127","0","0","1","0","0"
"L49756","JUnitXYLocationDisplay.java","Plotter/src/test/java/plotter/xy/JUnitXYLocationDisplay.java","L49742","2","0","52","0","0","1","0","0"
"L49757","JUnitXYMarkerLine.java","Plotter/src/test/java/plotter/xy/JUnitXYMarkerLine.java","L49742","2","0","261","0","0","1","0","0"
"L49758","JUnitXYPlot.java","Plotter/src/test/java/plotter/xy/JUnitXYPlot.java","L49742","3","0","44","0","0","1","0","0"
"L49759","JUnitXYPlotLine.java","Plotter/src/test/java/plotter/xy/JUnitXYPlotLine.java","L49742","1","0","55","4","70","5","0","0"
"L49760","JUnitXYReversingDataset.java","Plotter/src/test/java/plotter/xy/JUnitXYReversingDataset.java","L49742","3","0","70","0","0","1","0","0"
"L48788","BigLabels.java","Plotter/src/examples/java/plotter/examples/BigLabels.java","L48787","2","0","40","4","70","5","0","0"
"L48789","Compression.java","Plotter/src/examples/java/plotter/examples/Compression.java","L48787","18","0","187","0","0","1","0","0"
"L48790","Enumeration.java","Plotter/src/examples/java/plotter/examples/Enumeration.java","L48787","1","0","43","0","0","1","0","0"
"L48791","InvertedAxes.java","Plotter/src/examples/java/plotter/examples/InvertedAxes.java","L48787","5","0","114","0","0","1","0","0"
"L48792","LogPlot.java","Plotter/src/examples/java/plotter/examples/LogPlot.java","L48787","2","0","47","0","0","1","0","0"
"L48793","MissingPointModes.java","Plotter/src/examples/java/plotter/examples/MissingPointModes.java","L48787","5","0","66","0","0","1","0","0"
"L48794","PointShapes.java","Plotter/src/examples/java/plotter/examples/PointShapes.java","L48787","5","0","59","4","70","5","0","0"
"L48795","RotatedLabels.java","Plotter/src/examples/java/plotter/examples/RotatedLabels.java","L48787","2","0","39","0","0","1","0","0"
"L48796","ScatterPlot.java","Plotter/src/examples/java/plotter/examples/ScatterPlot.java","L48787","2","0","35","0","0","1","0","0"
"L48797","ScatterPlotUpdating.java","Plotter/src/examples/java/plotter/examples/ScatterPlotUpdating.java","L48787","5","0","73","0","0","1","0","0"
"L48798","ScatterPointShapes.java","Plotter/src/examples/java/plotter/examples/ScatterPointShapes.java","L48787","2","0","43","4","70","5","0","0"
"L48799","Scrolling.java","Plotter/src/examples/java/plotter/examples/Scrolling.java","L48787","2","0","76","0","0","1","0","0"
"L48800","ScrollingCompression.java","Plotter/src/examples/java/plotter/examples/ScrollingCompression.java","L48787","4","0","95","0","0","1","0","0"
"L48801","ScrollingTimeOnY.java","Plotter/src/examples/java/plotter/examples/ScrollingTimeOnY.java","L48787","1","0","74","0","0","1","0","0"
"L48802","SmoothScrolling.java","Plotter/src/examples/java/plotter/examples/SmoothScrolling.java","L48787","2","0","72","0","0","1","0","0"
"L48803","Static.java","Plotter/src/examples/java/plotter/examples/Static.java","L48787","2","0","34","0","0","1","0","0"
"L48804","StressTest.java","Plotter/src/examples/java/plotter/examples/StressTest.java","L48787","6","0","113","4","70","6","0","0"
"L48805","XYPlotFrame.java","Plotter/src/examples/java/plotter/examples/XYPlotFrame.java","L48787","1","0","119","0","0","1","0","0"
