"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of developer commits","Number of previous modifications","Number of previous fixes","Number of committers","Number of bugs"
"L46739","Prioritized.java","hazelcast/src/main/java/com/hazelcast/util/Prioritized.java","L46726","1","0","3","1118","1","0","1","0"
"L46740","ResponseQueueFactory.java","hazelcast/src/main/java/com/hazelcast/util/ResponseQueueFactory.java","L46726","9","0","119","2899","16","1","3","0"
"L46741","SetFromMap.java","hazelcast/src/main/java/com/hazelcast/util/SetFromMap.java","L46726","2","0","54","831","4","0","3","0"
"L46742","SimpleBlockingQueue.java","hazelcast/src/main/java/com/hazelcast/util/SimpleBlockingQueue.java","L46726","15","0","123","2899","4","1","3","0"
"L46743","SimpleBoundedQueue.java","hazelcast/src/main/java/com/hazelcast/util/SimpleBoundedQueue.java","L46726","8","0","77","2899","9","0","2","0"
"L46744","SortedHashMap.java","hazelcast/src/main/java/com/hazelcast/util/SortedHashMap.java","L46726","66","0","447","2899","7","1","2","0"
"L46745","ThreadStats.java","hazelcast/src/main/java/com/hazelcast/util/ThreadStats.java","L46726","1","0","42","831","6","1","3","0"
"L46746","ThreadWatcher.java","hazelcast/src/main/java/com/hazelcast/util/ThreadWatcher.java","L46726","5","0","39","831","6","0","2","0"
"L1401","AbstractTextCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/AbstractTextCommand.java","L1400","1","0","40","1118","1","0","1","0"
"L1402","AbstractTextCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/AbstractTextCommandProcessor.java","L1400","1","0","7","1118","1","0","1","0"
"L1403","CommandParser.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/CommandParser.java","L1400","1","0","5","1118","2","0","1","0"
"L1404","NoOpCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/NoOpCommand.java","L1400","3","0","22","1118","2","0","1","0"
"L1405","NoOpCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/NoOpCommandProcessor.java","L1400","1","0","12","1118","2","0","1","0"
"L1406","TextCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/TextCommand.java","L1400","1","0","15","1118","1","0","1","0"
"L1407","TextCommandConstants.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/TextCommandConstants.java","L1400","1","0","47","1118","2","0","1","0"
"L1408","TextCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/TextCommandProcessor.java","L1400","1","0","5","1118","1","0","1","0"
"L1409","TextCommandService.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/TextCommandService.java","L1400","1","0","23","1118","5","0","1","0"
"L1410","TextCommandServiceImpl.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/TextCommandServiceImpl.java","L1400","17","0","218","575","25","1","4","0"
"L1411","TypeAwareCommandParser.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/TypeAwareCommandParser.java","L1400","1","0","7","1118","1","0","1","0"
"L2952","AddressAwareException.java","hazelcast/src/main/java/com/hazelcast/impl/base/AddressAwareException.java","L2951","1","0","19","2899","3","0","2","0"
"L2953","Call.java","hazelcast/src/main/java/com/hazelcast/impl/base/Call.java","L2951","1","0","12","1118","10","0","2","0"
"L2954","CallKey.java","hazelcast/src/main/java/com/hazelcast/impl/base/CallKey.java","L2951","6","0","38","1118","2","0","1","0"
"L2955","CallState.java","hazelcast/src/main/java/com/hazelcast/impl/base/CallState.java","L2951","3","0","106","1118","10","0","2","0"
"L2956","CallStateAware.java","hazelcast/src/main/java/com/hazelcast/impl/base/CallStateAware.java","L2951","1","0","4","1118","1","0","1","0"
"L2957","CpuUtilization.java","hazelcast/src/main/java/com/hazelcast/impl/base/CpuUtilization.java","L2951","1","0","17","831","8","1","3","0"
"L2958","DataRecordEntry.java","hazelcast/src/main/java/com/hazelcast/impl/base/DataRecordEntry.java","L2951","21","0","229","831","22","1","7","0"
"L2959","DefaultNodeInitializer.java","hazelcast/src/main/java/com/hazelcast/impl/base/DefaultNodeInitializer.java","L2951","7","0","80","2899","14","0","2","0"
"L2960","DistributedCountDownLatch.java","hazelcast/src/main/java/com/hazelcast/impl/base/DistributedCountDownLatch.java","L2951","8","0","61","831","5","0","3","0"
"L2961","DistributedLock.java","hazelcast/src/main/java/com/hazelcast/impl/base/DistributedLock.java","L2951","18","0","108","753","11","0","5","0"
"L2962","DistributedSemaphore.java","hazelcast/src/main/java/com/hazelcast/impl/base/DistributedSemaphore.java","L2951","11","0","90","2899","7","0","5","0"
"L2963","FactoryAwareNamedProxy.java","hazelcast/src/main/java/com/hazelcast/impl/base/FactoryAwareNamedProxy.java","L2951","1","0","38","753","10","0","4","0"
"L2964","HazelcastManagedContext.java","hazelcast/src/main/java/com/hazelcast/impl/base/HazelcastManagedContext.java","L2951","3","0","23","575","11","0","4","0"
"L2965","KeyValue.java","hazelcast/src/main/java/com/hazelcast/impl/base/KeyValue.java","L2951","18","0","92","831","13","0","4","0"
"L2966","NodeInitializer.java","hazelcast/src/main/java/com/hazelcast/impl/base/NodeInitializer.java","L2951","1","0","17","1118","5","0","2","0"
"L2967","NodeInitializerFactory.java","hazelcast/src/main/java/com/hazelcast/impl/base/NodeInitializerFactory.java","L2951","11","0","73","1118","6","0","2","0"
"L2968","PacketProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/base/PacketProcessor.java","L2951","1","0","5","1118","4","0","2","0"
"L2969","Pairs.java","hazelcast/src/main/java/com/hazelcast/impl/base/Pairs.java","L2951","9","0","57","2899","5","0","2","0"
"L2970","RecordSet.java","hazelcast/src/main/java/com/hazelcast/impl/base/RecordSet.java","L2951","3","0","36","2899","2","0","2","0"
"L2971","RequestHandler.java","hazelcast/src/main/java/com/hazelcast/impl/base/RequestHandler.java","L2951","1","0","5","1118","4","0","2","0"
"L2972","ScheduledAction.java","hazelcast/src/main/java/com/hazelcast/impl/base/ScheduledAction.java","L2951","9","0","68","2899","11","1","2","0"
"L2973","SystemArgsLog.java","hazelcast/src/main/java/com/hazelcast/impl/base/SystemArgsLog.java","L2951","4","0","47","1118","1","0","1","0"
"L2974","SystemLog.java","hazelcast/src/main/java/com/hazelcast/impl/base/SystemLog.java","L2951","1","0","23","1118","8","1","2","0"
"L2975","SystemLogRecord.java","hazelcast/src/main/java/com/hazelcast/impl/base/SystemLogRecord.java","L2951","3","0","69","831","1","0","1","0"
"L2976","SystemLogService.java","hazelcast/src/main/java/com/hazelcast/impl/base/SystemLogService.java","L2951","48","0","233","831","19","0","3","0"
"L2977","SystemObjectLog.java","hazelcast/src/main/java/com/hazelcast/impl/base/SystemObjectLog.java","L2951","2","0","11","1118","1","0","1","0"
"L2978","Values.java","hazelcast/src/main/java/com/hazelcast/impl/base/Values.java","L2951","21","0","140","831","3","0","3","0"
"L2979","VersionCheck.java","hazelcast/src/main/java/com/hazelcast/impl/base/VersionCheck.java","L2951","10","0","90","1118","3","0","1","0"
"L9437","AddMapIndex.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/AddMapIndex.java","L9436","2","0","70","2899","12","1","2","0"
"L9438","CostAwareRecordList.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/CostAwareRecordList.java","L9436","1","0","26","2899","2","0","2","0"
"L9439","DefaultRecordFactory.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/DefaultRecordFactory.java","L9436","2","0","20","2899","4","0","2","0"
"L9440","GetAllCallable.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/GetAllCallable.java","L9436","22","0","111","2899","8","0","2","0"
"L9441","IllegalPartitionState.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/IllegalPartitionState.java","L9436","1","0","6","2899","2","0","2","0"
"L9442","InitialState.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/InitialState.java","L9436","8","0","51","2899","9","0","3","0"
"L9443","LFUMapEntryComparator.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/LFUMapEntryComparator.java","L9436","3","0","10","86","2","0","2","0"
"L9444","LocalLock.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/LocalLock.java","L9436","5","0","40","2899","4","0","3","0"
"L9445","LRUMapEntryComparator.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/LRUMapEntryComparator.java","L9436","3","0","10","1118","3","0","2","0"
"L9446","MapQueryCallable.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/MapQueryCallable.java","L9436","6","0","62","2899","6","0","2","0"
"L9447","MapSizeCallable.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/MapSizeCallable.java","L9436","2","0","38","2899","6","0","2","0"
"L9448","MapState.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/MapState.java","L9436","3","0","35","2899","6","0","2","0"
"L9449","MapStoreWrapper.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/MapStoreWrapper.java","L9436","16","0","124","1118","16","0","4","0"
"L9450","MapSystemLogFactory.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/MapSystemLogFactory.java","L9436","15","0","126","753","25","0","6","0"
"L9451","MultiData.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/MultiData.java","L9436","5","0","52","831","4","0","3","0"
"L9452","PutAllCallable.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/PutAllCallable.java","L9436","5","0","60","2899","6","0","2","1"
"L9453","QueryException.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/QueryException.java","L9436","2","0","16","2899","2","1","2","0"
"L9454","RecordFactory.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/RecordFactory.java","L9436","1","0","9","2899","4","0","2","0"
"L9455","ValueHolder.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/ValueHolder.java","L9436","6","0","35","831","6","0","4","0"
"L12593","ParallelExecutor.java","hazelcast/src/main/java/com/hazelcast/impl/executor/ParallelExecutor.java","L12592","1","0","8","2053","4","0","2","0"
"L12594","ParallelExecutorService.java","hazelcast/src/main/java/com/hazelcast/impl/executor/ParallelExecutorService.java","L12592","21","0","162","831","19","0","6","0"
"L14973","ClusterPropsRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/ClusterPropsRequest.java","L14972","4","0","48","753","2","0","1","0"
"L14974","ClusterRuntimeState.java","hazelcast/src/main/java/com/hazelcast/impl/management/ClusterRuntimeState.java","L14972","16","0","152","2899","10","0","4","0"
"L14975","ClusterServiceCallable.java","hazelcast/src/main/java/com/hazelcast/impl/management/ClusterServiceCallable.java","L14972","1","0","26","1118","8","0","3","0"
"L14976","ConnectionInfo.java","hazelcast/src/main/java/com/hazelcast/impl/management/ConnectionInfo.java","L14972","1","0","43","1118","3","0","2","0"
"L14977","ConsoleCommandHandler.java","hazelcast/src/main/java/com/hazelcast/impl/management/ConsoleCommandHandler.java","L14972","4","0","55","1118","4","0","2","0"
"L14978","ConsoleCommandRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/ConsoleCommandRequest.java","L14972","2","0","36","1118","4","0","2","0"
"L14979","ConsoleRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/ConsoleRequest.java","L14972","1","0","10","1118","3","0","2","0"
"L14980","ConsoleRequestConstants.java","hazelcast/src/main/java/com/hazelcast/impl/management/ConsoleRequestConstants.java","L14972","1","0","27","2899","12","0","4","0"
"L14981","DetectDeadlockRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/DetectDeadlockRequest.java","L14972","16","0","157","575","1","0","1","0"
"L14982","EvictLocalMapRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/EvictLocalMapRequest.java","L14972","1","0","35","1118","6","0","2","0"
"L14983","ExecuteScriptRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/ExecuteScriptRequest.java","L14972","22","0","151","575","11","0","4","0"
"L14984","GetLogLevelRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/GetLogLevelRequest.java","L14972","1","0","22","753","2","0","1","0"
"L14985","GetLogsRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/GetLogsRequest.java","L14972","3","0","41","753","2","0","1","0"
"L14986","GetMapConfigCallable.java","hazelcast/src/main/java/com/hazelcast/impl/management/GetMapConfigCallable.java","L14972","1","0","38","1118","5","0","3","0"
"L14987","GetMapEntryRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/GetMapEntryRequest.java","L14972","10","0","75","753","2","0","1","0"
"L14988","GetMemberSystemPropertiesRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/GetMemberSystemPropertiesRequest.java","L14972","4","0","36","753","2","0","1","0"
"L14989","GetVersionRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/GetVersionRequest.java","L14972","1","0","22","753","2","0","1","0"
"L14990","LockInfo.java","hazelcast/src/main/java/com/hazelcast/impl/management/LockInfo.java","L14972","1","0","51","1118","2","0","2","0"
"L14991","LockInformationCallable.java","hazelcast/src/main/java/com/hazelcast/impl/management/LockInformationCallable.java","L14972","4","0","77","1118","4","0","3","0"
"L14992","ManagementCenterConfigCallable.java","hazelcast/src/main/java/com/hazelcast/impl/management/ManagementCenterConfigCallable.java","L14972","4","0","36","1118","7","0","3","0"
"L14993","ManagementCenterService.java","hazelcast/src/main/java/com/hazelcast/impl/management/ManagementCenterService.java","L14972","101","0","631","1733","71","2","8","0"
"L14994","MapConfigRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/MapConfigRequest.java","L14972","7","0","85","831","3","0","3","0"
"L14995","MemberConfigRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/MemberConfigRequest.java","L14972","1","0","27","753","2","0","1","0"
"L14996","RestartMemberRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/RestartMemberRequest.java","L14972","1","0","22","2899","2","0","2","0"
"L14997","RunGcRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/RunGcRequest.java","L14972","1","0","22","753","2","0","1","0"
"L14998","RuntimeStateRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/RuntimeStateRequest.java","L14972","5","0","66","2899","11","0","3","0"
"L14999","ScriptExecutorCallable.java","hazelcast/src/main/java/com/hazelcast/impl/management/ScriptExecutorCallable.java","L14972","10","0","115","1118","11","0","3","0"
"L15000","SetLogLevelRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/SetLogLevelRequest.java","L14972","1","0","28","753","2","0","1","0"
"L15001","ShutdownMemberRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/ShutdownMemberRequest.java","L14972","1","0","22","2899","4","0","2","0"
"L15002","ThreadDumpCallable.java","hazelcast/src/main/java/com/hazelcast/impl/management/ThreadDumpCallable.java","L14972","2","0","28","1118","5","0","2","0"
"L15003","ThreadDumpGenerator.java","hazelcast/src/main/java/com/hazelcast/impl/management/ThreadDumpGenerator.java","L14972","9","0","86","2899","6","0","2","0"
"L15004","ThreadDumpGeneratorImpl_15.java","hazelcast/src/main/java/com/hazelcast/impl/management/ThreadDumpGeneratorImpl_15.java","L14972","6","0","34","1118","5","0","3","0"
"L15005","ThreadDumpGeneratorImpl_16.java","hazelcast/src/main/java/com/hazelcast/impl/management/ThreadDumpGeneratorImpl_16.java","L14972","25","0","135","1118","7","0","4","0"
"L15006","ThreadDumpRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/ThreadDumpRequest.java","L14972","3","0","45","1118","6","0","2","0"
"L15007","UpdateMapConfigCallable.java","hazelcast/src/main/java/com/hazelcast/impl/management/UpdateMapConfigCallable.java","L14972","1","0","35","1118","5","0","3","0"
"L15008","VersionMismatchLogRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/VersionMismatchLogRequest.java","L14972","1","0","38","2899","3","0","2","0"
"L16814","AtomicNumberOperationsCounter.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/AtomicNumberOperationsCounter.java","L16813","2","0","52","1118","2","0","2","0"
"L16815","CountDownLatchOperationsCounter.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/CountDownLatchOperationsCounter.java","L16813","3","0","73","1118","2","0","2","0"
"L16816","ExecutorOperationsCounter.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/ExecutorOperationsCounter.java","L16813","6","0","87","831","3","0","2","0"
"L16817","LocalAtomicNumberOperationStatsImpl.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/LocalAtomicNumberOperationStatsImpl.java","L16813","1","0","39","1118","2","0","2","0"
"L16818","LocalAtomicNumberStatsImpl.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/LocalAtomicNumberStatsImpl.java","L16813","1","0","10","1118","2","0","2","0"
"L16819","LocalCountDownLatchOperationStatsImpl.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/LocalCountDownLatchOperationStatsImpl.java","L16813","1","0","57","1118","2","0","2","0"
"L16820","LocalCountDownLatchStatsImpl.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/LocalCountDownLatchStatsImpl.java","L16813","1","0","10","1118","2","0","2","0"
"L16821","LocalExecutorOperationStatsImpl.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/LocalExecutorOperationStatsImpl.java","L16813","3","0","74","831","1","0","1","0"
"L16822","LocalInstanceStatsSupport.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/LocalInstanceStatsSupport.java","L16813","1","0","31","1118","2","0","2","0"
"L16823","LocalLockOperationStatsImpl.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/LocalLockOperationStatsImpl.java","L16813","1","0","33","1118","2","0","2","0"
"L16824","LocalLockStatsImpl.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/LocalLockStatsImpl.java","L16813","1","0","10","1118","2","0","2","0"
"L16825","LocalMapOperationStatsImpl.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/LocalMapOperationStatsImpl.java","L16813","1","0","66","1118","2","0","2","0"
"L16826","LocalMapStatsImpl.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/LocalMapStatsImpl.java","L16813","1","0","182","753","5","0","4","0"
"L16827","LocalOperationStatsSupport.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/LocalOperationStatsSupport.java","L16813","2","0","56","1118","2","0","2","0"
"L16828","LocalQueueOperationStatsImpl.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/LocalQueueOperationStatsImpl.java","L16813","1","0","62","1118","2","0","2","0"
"L16829","LocalQueueStatsImpl.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/LocalQueueStatsImpl.java","L16813","1","0","68","1118","2","0","2","0"
"L16830","LocalSemaphoreOperationStatsImpl.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/LocalSemaphoreOperationStatsImpl.java","L16813","1","0","82","1118","2","0","2","0"
"L16831","LocalSemaphoreStatsImpl.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/LocalSemaphoreStatsImpl.java","L16813","1","0","10","1118","2","0","2","0"
"L16832","LocalTopicOperationStatsImpl.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/LocalTopicOperationStatsImpl.java","L16813","1","0","24","1118","2","0","2","0"
"L16833","LocalTopicStatsImpl.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/LocalTopicStatsImpl.java","L16813","1","0","10","1118","2","0","2","0"
"L16834","LockOperationsCounter.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/LockOperationsCounter.java","L16813","2","0","61","1118","2","0","2","0"
"L16835","MapOperationsCounter.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/MapOperationsCounter.java","L16813","2","0","98","1118","2","0","2","0"
"L16836","MemberHealthStatsImpl.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/MemberHealthStatsImpl.java","L16813","1","0","77","831","3","0","3","0"
"L16837","MemberStateImpl.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/MemberStateImpl.java","L16813","33","0","245","2899","8","0","2","0"
"L16838","OperationsCounterSupport.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/OperationsCounterSupport.java","L16813","8","0","88","2899","6","1","3","0"
"L16839","QueueOperationsCounter.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/QueueOperationsCounter.java","L16813","2","0","84","1118","2","0","2","0"
"L16840","SemaphoreOperationsCounter.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/SemaphoreOperationsCounter.java","L16813","6","0","111","1118","2","0","2","0"
"L16841","TopicOperationsCounter.java","hazelcast/src/main/java/com/hazelcast/impl/monitor/TopicOperationsCounter.java","L16813","2","0","53","1118","2","0","2","0"
"L19285","BackupSafeMemberGroupFactory.java","hazelcast/src/main/java/com/hazelcast/impl/partition/BackupSafeMemberGroupFactory.java","L19284","7","0","34","575","3","0","2","0"
"L19286","ConfigMemberGroupFactory.java","hazelcast/src/main/java/com/hazelcast/impl/partition/ConfigMemberGroupFactory.java","L19284","7","0","37","575","13","0","4","0"
"L19287","DefaultMemberGroup.java","hazelcast/src/main/java/com/hazelcast/impl/partition/DefaultMemberGroup.java","L19284","8","0","68","1118","6","0","2","0"
"L19288","HostAwareMemberGroupFactory.java","hazelcast/src/main/java/com/hazelcast/impl/partition/HostAwareMemberGroupFactory.java","L19284","4","0","21","575","13","0","3","0"
"L19289","MemberGroup.java","hazelcast/src/main/java/com/hazelcast/impl/partition/MemberGroup.java","L19284","1","0","12","1118","5","0","2","0"
"L19290","MemberGroupFactory.java","hazelcast/src/main/java/com/hazelcast/impl/partition/MemberGroupFactory.java","L19284","1","0","6","1118","5","0","2","0"
"L19291","MigratingPartition.java","hazelcast/src/main/java/com/hazelcast/impl/partition/MigratingPartition.java","L19284","11","0","86","2899","5","1","2","0"
"L19292","MigrationNotification.java","hazelcast/src/main/java/com/hazelcast/impl/partition/MigrationNotification.java","L19284","1","0","35","1118","16","0","3","0"
"L19293","MigrationRequestTask.java","hazelcast/src/main/java/com/hazelcast/impl/partition/MigrationRequestTask.java","L19284","9","0","116","2899","25","1","2","0"
"L19294","MigrationStatus.java","hazelcast/src/main/java/com/hazelcast/impl/partition/MigrationStatus.java","L19284","4","0","24","2899","3","0","2","0"
"L19295","MigrationTask.java","hazelcast/src/main/java/com/hazelcast/impl/partition/MigrationTask.java","L19284","7","0","110","1118","13","0","2","0"
"L19296","PartitionInfo.java","hazelcast/src/main/java/com/hazelcast/impl/partition/PartitionInfo.java","L19284","28","0","132","753","18","0","3","0"
"L19297","PartitionListener.java","hazelcast/src/main/java/com/hazelcast/impl/partition/PartitionListener.java","L19284","1","0","4","1118","1","0","1","0"
"L19298","PartitionReplicaChangeEvent.java","hazelcast/src/main/java/com/hazelcast/impl/partition/PartitionReplicaChangeEvent.java","L19284","1","0","35","1118","1","0","1","0"
"L19299","PartitionRuntimeState.java","hazelcast/src/main/java/com/hazelcast/impl/partition/PartitionRuntimeState.java","L19284","16","0","146","2899","10","0","4","0"
"L19300","PartitionStateGenerator.java","hazelcast/src/main/java/com/hazelcast/impl/partition/PartitionStateGenerator.java","L19284","1","0","13","1118","10","0","2","0"
"L19301","PartitionStateGeneratorFactory.java","hazelcast/src/main/java/com/hazelcast/impl/partition/PartitionStateGeneratorFactory.java","L19284","7","0","40","2899","4","0","2","0"
"L19302","PartitionStateGeneratorImpl.java","hazelcast/src/main/java/com/hazelcast/impl/partition/PartitionStateGeneratorImpl.java","L19284","143","0","643","2899","31","0","2","0"
"L19303","PartitionStateProcessable.java","hazelcast/src/main/java/com/hazelcast/impl/partition/PartitionStateProcessable.java","L19284","1","0","35","1118","3","0","2","0"
"L19304","SingleMemberGroup.java","hazelcast/src/main/java/com/hazelcast/impl/partition/SingleMemberGroup.java","L19284","15","0","86","1118","6","0","2","0"
"L19305","SingleMemberGroupFactory.java","hazelcast/src/main/java/com/hazelcast/impl/partition/SingleMemberGroupFactory.java","L19284","3","0","16","1118","6","0","2","0"
"L22378","WanMergeListener.java","hazelcast/src/main/java/com/hazelcast/impl/wan/WanMergeListener.java","L22377","1","0","11","1118","1","0","1","0"
"L22379","WanNoDelayReplication.java","hazelcast/src/main/java/com/hazelcast/impl/wan/WanNoDelayReplication.java","L22377","17","0","124","2899","22","0","3","0"
"L22380","WanReplication.java","hazelcast/src/main/java/com/hazelcast/impl/wan/WanReplication.java","L22377","2","0","22","1118","1","0","1","0"
"L22381","WanReplicationEndpoint.java","hazelcast/src/main/java/com/hazelcast/impl/wan/WanReplicationEndpoint.java","L22377","1","0","7","1118","2","0","1","0"
"L22382","WanReplicationService.java","hazelcast/src/main/java/com/hazelcast/impl/wan/WanReplicationService.java","L22377","11","0","69","2899","12","2","4","0"
"L42829","SocketTextReader.java","hazelcast/src/main/java/com/hazelcast/nio/ascii/SocketTextReader.java","L42828","20","0","147","575","13","0","6","0"
"L42830","SocketTextWriter.java","hazelcast/src/main/java/com/hazelcast/nio/ascii/SocketTextWriter.java","L42828","4","0","40","1118","4","0","3","0"
"L44909","BasicSSLContextFactory.java","hazelcast/src/main/java/com/hazelcast/nio/ssl/BasicSSLContextFactory.java","L44908","6","0","50","1118","1","0","1","0"
"L44910","SSLContextFactory.java","hazelcast/src/main/java/com/hazelcast/nio/ssl/SSLContextFactory.java","L44908","1","0","7","1118","1","0","1","0"
"L44911","SSLSocketChannelWrapper.java","hazelcast/src/main/java/com/hazelcast/nio/ssl/SSLSocketChannelWrapper.java","L44908","21","0","138","1118","1","0","1","0"
"L47049","ConcurrentNavigableMap.java","hazelcast/src/main/java/com/hazelcast/util/concurrent/ConcurrentNavigableMap.java","L47048","1","0","21","831","8","0","5","0"
"L47050","ConcurrentSkipListMap.java","hazelcast/src/main/java/com/hazelcast/util/concurrent/ConcurrentSkipListMap.java","L47048","400","0","1734","831","10","0","5","0"
"L47051","ConcurrentSkipListSet.java","hazelcast/src/main/java/com/hazelcast/util/concurrent/ConcurrentSkipListSet.java","L47048","10","0","126","831","8","0","5","0"
"L1474","DeleteCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/DeleteCommand.java","L1473","4","0","47","1118","2","0","1","0"
"L1475","DeleteCommandParser.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/DeleteCommandParser.java","L1473","4","0","24","1118","1","0","1","0"
"L1476","DeleteCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/DeleteCommandProcessor.java","L1473","4","0","34","2053","4","0","3","0"
"L1477","EndCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/EndCommand.java","L1473","1","0","11","1118","1","0","1","0"
"L1478","ErrorCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/ErrorCommand.java","L1473","6","0","48","1118","2","0","1","0"
"L1479","ErrorCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/ErrorCommandProcessor.java","L1473","1","0","14","1118","2","0","1","0"
"L1480","GetCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/GetCommand.java","L1473","8","0","43","575","5","0","2","0"
"L1481","GetCommandParser.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/GetCommandParser.java","L1473","3","0","22","1118","2","0","1","0"
"L1482","GetCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/GetCommandProcessor.java","L1473","9","0","58","1118","10","0","3","0"
"L1483","MemcacheEntry.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/MemcacheEntry.java","L1473","1","0","62","1118","1","0","1","0"
"L1484","PartialGetCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/PartialGetCommand.java","L1473","1","0","12","1118","2","0","1","0"
"L1485","SetCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/SetCommand.java","L1473","9","0","83","1118","3","0","1","0"
