"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of committers","Number of developer commits","Number of previous modifications","Number of previous fixes","Number of bugs"
"L17289","GraphicalComponentTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/component/GraphicalComponentTest.java","L17288","1","0","39","2","45","3","0","0"
"L17290","GraphicalWizardTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/component/GraphicalWizardTest.java","L17288","7","0","88","2","8","5","0","0"
"L17503","RegularPolygonTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/shape/RegularPolygonTest.java","L17502","4","0","34","0","0","1","0","0"
"L17551","GraphicalControlPanelTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/GraphicalControlPanelTest.java","L17550","2","0","141","1","590","4","0","0"
"L17552","GraphicalManifestationTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/GraphicalManifestationTest.java","L17550","16","0","178","2","45","3","0","0"
"L17553","GraphicalSettingsTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/GraphicalSettingsTest.java","L17550","2","0","107","1","70","2","0","0"
"L17554","StaticGraphicalViewTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/StaticGraphicalViewTest.java","L17550","5","0","92","0","0","1","0","0"
"L17555","SVGRasterizerTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/SVGRasterizerTest.java","L17550","7","0","99","2","45","3","0","0"
"L18519","Evaluator.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/Evaluator.java","L18518","1","0","7","0","0","1","0","0"
"L18520","EvaluatorCreationService.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/EvaluatorCreationService.java","L18518","1","0","7","1","8","3","0","0"
"L18521","Executor.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/Executor.java","L18518","1","0","8","0","0","1","0","0"
"L18522","MultiCreationService.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/MultiCreationService.java","L18518","1","0","5","1","70","1","0","0"
"L18523","package-info.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/package-info.java","L18518","1","0","1","0","0","1","0","0"
"L18553","EvaluatorComponent.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorComponent.java","L18552","7","0","90","0","0","1","0","0"
"L18554","EvaluatorComponentProvider.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorComponentProvider.java","L18552","6","0","76","2","590","12","0","0"
"L18555","EvaluatorCreationServiceImpl.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorCreationServiceImpl.java","L18552","1","0","25","1","8","3","0","0"
"L18556","EvaluatorData.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorData.java","L18552","1","0","29","0","0","1","0","0"
"L18557","EvaluatorModelRole.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorModelRole.java","L18552","1","0","12","0","0","1","0","0"
"L18558","EvaluatorProviderRegistry.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorProviderRegistry.java","L18552","4","0","33","0","0","1","0","0"
"L18559","EvaluatorWizardUI.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorWizardUI.java","L18552","3","0","122","1","70","2","0","0"
"L18560","MultiComponent.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiComponent.java","L18552","13","0","104","2","590","4","0","0"
"L18561","MultiComponentProvider.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiComponentProvider.java","L18552","4","0","72","3","590","6","0","0"
"L18562","MultiCreationServiceImpl.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiCreationServiceImpl.java","L18552","1","0","23","1","70","1","0","0"
"L18563","MultiData.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiData.java","L18552","1","0","50","1","70","1","0","0"
"L18564","MultiModelRole.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiModelRole.java","L18552","1","0","12","1","70","1","0","0"
"L18565","MultiProviderRegistry.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiProviderRegistry.java","L18552","4","0","33","1","70","1","0","0"
"L18566","MultiWizardUI.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiWizardUI.java","L18552","3","0","124","1","70","1","0","0"
"L19163","EnumEvaluator.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/EnumEvaluator.java","L19162","17","0","152","0","0","1","0","0"
"L19164","MultiEvaluator.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/MultiEvaluator.java","L19162","77","0","362","2","590","4","0","0"
"L19165","package-info.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/package-info.java","L19162","1","0","1","0","0","1","0","0"
"L19166","PlaceObjectsInEnumAction.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInEnumAction.java","L19162","16","0","126","2","8","4","0","0"
"L19167","PlaceObjectsInEnumDialog.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInEnumDialog.java","L19162","5","0","157","0","0","1","0","0"
"L19168","PlaceObjectsInMultiAction.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInMultiAction.java","L19162","17","0","135","2","590","4","0","0"
"L19169","PlaceObjectsInMultiDialog.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInMultiDialog.java","L19162","5","0","157","1","70","1","0","0"
"L19966","Expression.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/Expression.java","L19965","3","0","38","0","0","1","0","0"
"L19967","ExpressionList.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionList.java","L19965","7","0","71","0","0","1","0","0"
"L19968","ExpressionsFormattingController.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionsFormattingController.java","L19965","18","0","55","0","0","1","0","0"
"L19969","ExpressionsFormattingControlsPanel.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionsFormattingControlsPanel.java","L19965","10","0","332","0","0","1","0","0"
"L19970","ExpressionsViewManifestation.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionsViewManifestation.java","L19965","20","0","376","0","0","3","0","0"
"L19971","MultiExpressionsController.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsController.java","L19965","16","0","56","1","70","1","0","0"
"L19972","MultiExpressionsFormattingControlsPanel.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsFormattingControlsPanel.java","L19965","48","0","689","2","70","5","0","0"
"L19973","MultiRuleExpression.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiRuleExpression.java","L19965","3","0","76","1","70","1","0","0"
"L19974","MultiRuleExpressionList.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiRuleExpressionList.java","L19965","7","0","87","1","70","1","0","0"
"L19975","MultiViewManifestation.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiViewManifestation.java","L19965","42","0","523","2","590","4","0","0"
"L19976","package-info.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/package-info.java","L19965","1","0","1","0","0","1","0","0"
"L21153","EvaluatorProvider.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/spi/EvaluatorProvider.java","L21152","1","0","7","0","0","1","0","0"
"L21154","MultiProvider.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/spi/MultiProvider.java","L21152","1","0","7","1","70","1","0","0"
"L21164","EnumeratorViewPolicy.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/EnumeratorViewPolicy.java","L21163","4","0","29","0","0","1","0","0"
"L21165","EvaluatorViewPolicy.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/EvaluatorViewPolicy.java","L21163","4","0","27","1","70","2","0","0"
"L21167","MultiChildRemovalPolicy.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/MultiChildRemovalPolicy.java","L21163","6","0","31","1","70","1","0","0"
"L21168","MultiCompositionPolicy.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/MultiCompositionPolicy.java","L21163","5","0","26","1","70","3","0","0"
"L18575","TestEvaluatorComponent.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorComponent.java","L18574","1","0","96","1","70","1","0","0"
"L18576","TestEvaluatorComponentProvider.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorComponentProvider.java","L18574","5","0","110","3","590","8","0","0"
"L18577","TestEvaluatorCreationServiceImpl.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorCreationServiceImpl.java","L18574","1","0","48","2","8","3","0","0"
"L19172","MultiEvaluatorTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/MultiEvaluatorTest.java","L19170","6","0","166","1","70","1","0","0"
"L19173","PlaceObjectsInEnumActionTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInEnumActionTest.java","L19170","2","0","122","1","70","1","0","0"
"L19174","PlaceObjectsInMultiActionTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInMultiActionTest.java","L19170","2","0","123","1","70","1","0","0"
"L19980","ExpressionTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionTest.java","L19977","1","0","17","1","70","1","0","0"
"L19981","MultiExpressionsControlPanelTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsControlPanelTest.java","L19977","1","0","111","2","590","4","0","0"
"L19982","MultiExpressionsFormattingControllerTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsFormattingControllerTest.java","L19977","1","0","64","1","70","1","0","0"
"L21420","PlotViewProvider.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/PlotViewProvider.java","L21419","3","0","44","4","590","11","0","0"
"L21459","AbstractAxis.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/AbstractAxis.java","L21458","1","0","16","3","590","5","0","0"
"L21460","AbstractAxisBoundManager.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/AbstractAxisBoundManager.java","L21458","1","0","10","2","590","3","0","0"
"L21461","AbstractPlotDataManager.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/AbstractPlotDataManager.java","L21458","1","0","11","2","4","4","0","0"
"L21462","AbstractPlotDataSeries.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/AbstractPlotDataSeries.java","L21458","1","0","6","2","4","3","0","0"
"L21463","AbstractPlotLine.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/AbstractPlotLine.java","L21458","1","0","14","3","70","7","1","0"
"L21464","AbstractPlottingPackage.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/AbstractPlottingPackage.java","L21458","1","0","87","5","590","24","0","0"
"L21465","HighPrecisionLinearRegression.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/HighPrecisionLinearRegression.java","L21458","19","0","213","2","590","2","0","0"
"L21466","LegendEntry.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LegendEntry.java","L21458","52","0","425","4","590","27","0","0"
"L21467","LegendManager.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LegendManager.java","L21458","3","0","69","3","45","6","0","0"
"L21468","LinearRegression.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LinearRegression.java","L21458","2","0","91","1","70","2","0","0"
"L21469","LinearXYPlotLineWrapper.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LinearXYPlotLineWrapper.java","L21458","4","0","50","2","70","3","0","0"
"L21470","MarqueeZoomListener.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/MarqueeZoomListener.java","L21458","11","0","176","2","590","9","1","0"
"L21471","PanAndZoomManager.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PanAndZoomManager.java","L21458","38","0","230","4","590","9","0","0"
"L21472","PlotAbstraction.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotAbstraction.java","L21458","1","0","49","4","4","14","0","0"
"L21473","PlotConstants.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotConstants.java","L21458","4","0","234","5","590","29","1","0"
"L21474","PlotCornerResetButtonManager.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotCornerResetButtonManager.java","L21458","18","0","125","3","4","8","0","0"
"L21475","PlotDataCursor.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotDataCursor.java","L21458","10","0","238","4","4","15","0","0"
"L21476","PlotDataManager.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotDataManager.java","L21458","66","0","390","3","590","23","0","0"
"L21477","PlotDataSeries.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotDataSeries.java","L21458","46","0","288","3","4","23","0","0"
"L21478","PlotLimitManager.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotLimitManager.java","L21458","81","0","380","4","590","14","1","0"
"L21480","PlotLineGlobalConfiguration.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotLineGlobalConfiguration.java","L21458","15","0","80","3","45","7","0","0"
"L21481","PlotLineShapePalette.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotLineShapePalette.java","L21458","8","0","143","4","45","12","0","0"
"L21482","PlotLocalControlsManager.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotLocalControlsManager.java","L21458","62","0","476","4","590","22","1","0"
"L21483","PlotMarkerIcon.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotMarkerIcon.java","L21458","8","0","89","2","70","5","0","0"
"L21484","PlotNonTimeMinMaxValueManager.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotNonTimeMinMaxValueManager.java","L21458","14","0","91","2","4","3","0","0"
"L21485","PlotObserver.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotObserver.java","L21458","1","0","6","2","590","4","0","0"
"L21486","PlotSubject.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotSubject.java","L21458","1","0","7","2","590","3","0","0"
"L21487","PlotterPlot.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotterPlot.java","L21458","86","0","941","5","590","36","0","0"
"L21488","PlotTimeSyncLine.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotTimeSyncLine.java","L21458","28","0","171","2","4","5","0","0"
"L21489","PlotView.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotView.java","L21458","97","0","822","5","590","47","1","0"
"L21490","PlotViewActionListener.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotViewActionListener.java","L21458","6","0","66","4","590","9","0","0"
"L21491","QCPlotObjects.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/QCPlotObjects.java","L21458","13","0","202","5","590","17","0","0"
"L21492","StackPlotLayout.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/StackPlotLayout.java","L21458","24","0","163","3","70","6","0","0"
"L21493","TimeXYAxis.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/TimeXYAxis.java","L21458","3","0","63","5","590","7","0","0"
"L27487","PlotViewPolicy.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/policy/PlotViewPolicy.java","L27485","42","0","149","4","4","8","0","0"
"L27643","ImplicitTimeAxis.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/scatter/ImplicitTimeAxis.java","L27642","1","0","47","3","590","5","0","0"
"L27644","LinearXYAxisWrapper.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/scatter/LinearXYAxisWrapper.java","L27642","3","0","35","2","590","4","0","0"
"L27645","NonTimeAutoExpandBoundManager.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/scatter/NonTimeAutoExpandBoundManager.java","L27642","1","0","17","2","590","3","0","0"
"L27646","NonTimeFixedBoundManager.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/scatter/NonTimeFixedBoundManager.java","L27642","17","0","90","2","590","4","0","0"
"L27647","NonTimeSemiFixedBoundManager.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/scatter/NonTimeSemiFixedBoundManager.java","L27642","2","0","17","2","590","3","0","0"
"L27648","ScatterPlot.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/scatter/ScatterPlot.java","L27642","33","0","464","4","45","31","1","0"
"L27649","ScatterPlotDataManager.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/scatter/ScatterPlotDataManager.java","L27642","23","0","125","3","70","15","1","0"
"L27650","ScatterPlotDataSeries.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/scatter/ScatterPlotDataSeries.java","L27642","20","0","117","4","590","14","1","0"
"L27651","ScatterPlotObjects.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/scatter/ScatterPlotObjects.java","L27642","7","0","101","4","590","13","0","0"
"L28306","GenericSettings.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/GenericSettings.java","L28305","25","0","207","2","4","4","0","0"
"L28307","LineSettings.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/LineSettings.java","L28305","1","0","60","2","4","2","0","0"
"L28308","LineSetupPanel.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/LineSetupPanel.java","L28305","19","0","154","3","70","8","1","0"
"L28309","PlotBehaviorPanel.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/PlotBehaviorPanel.java","L28305","49","0","666","2","590","10","0","0"
"L28310","PlotConfiguration.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/PlotConfiguration.java","L28305","1","0","60","2","4","3","0","0"
"L28311","PlotConfigurationDelegator.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/PlotConfigurationDelegator.java","L28305","1","0","153","2","4","3","0","0"
"L28312","PlotSettings.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/PlotSettings.java","L28305","34","0","352","2","590","14","0","0"
"L28313","PlotSettingsControlArea.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/PlotSettingsControlArea.java","L28305","1","0","28","2","4","9","0","0"
"L28314","PlotSettingsControlContainer.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/PlotSettingsControlContainer.java","L28305","2","0","82","2","4","8","0","0"
"L28315","PlotSettingsPanel.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/PlotSettingsPanel.java","L28305","10","0","90","2","4","7","0","0"
"L28316","PlotSettingsSubPanel.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/PlotSettingsSubPanel.java","L28305","2","0","39","2","4","5","0","0"
"L28317","PlotSetupPanel.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/PlotSetupPanel.java","L28305","40","0","671","3","70","14","1","0"
"L30416","AbbreviatingPlotLabelingAlgorithm.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/utils/AbbreviatingPlotLabelingAlgorithm.java","L30415","6","0","79","2","70","3","0","0"
"L30418","MenuItemSpinner.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/utils/MenuItemSpinner.java","L30415","20","0","169","4","45","7","0","0"
"L30420","TimeFormatUtils.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/utils/TimeFormatUtils.java","L30415","5","0","27","3","590","3","0","0"
"L30421","TruncatingLabel.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/utils/TruncatingLabel.java","L30415","3","0","28","2","70","3","0","0"
"L30629","IconLoader.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/IconLoader.java","L30627","65","0","248","3","590","5","0","0"
"L30630","LegendEntryPopupMenuFactory.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/LegendEntryPopupMenuFactory.java","L30627","18","0","317","4","4","25","0","0"
"L30634","PlotControlsLayout.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotControlsLayout.java","L30627","22","0","183","2","4","2","0","0"
"L30635","PlotDataAssigner.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotDataAssigner.java","L30627","33","0","194","4","4","8","0","0"
"L30636","PlotDataFeedUpdateHandler.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotDataFeedUpdateHandler.java","L30627","32","0","185","2","4","6","0","0"
"L30637","PlotPersistenceHandler.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotPersistenceHandler.java","L30627","28","0","141","2","4","2","0","0"
"L30638","PlotViewFactory.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotViewFactory.java","L30627","15","0","77","4","70","15","1","0"
"L30639","PlotViewManifestation.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotViewManifestation.java","L30627","46","0","386","5","590","44","1","0"
"L30640","TimeDuration.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/TimeDuration.java","L30627","1","0","57","3","4","4","0","0"
"L30641","TimeSpanTextField.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/TimeSpanTextField.java","L30627","11","0","170","4","4","10","0","0"
"L30642","TimeTextField.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/TimeTextField.java","L30627","11","0","129","3","590","5","0","0"
"L21813","AbstractPanZoomControls.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/AbstractPanZoomControls.java","L21812","10","0","85","2","590","4","0","0"
"L21814","AbstractPlotLocalControl.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/AbstractPlotLocalControl.java","L21812","4","0","87","2","590","7","0","0"
"L21815","AbstractPlotLocalControlsManager.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/AbstractPlotLocalControlsManager.java","L21812","1","0","5","2","590","4","0","0"
"L21816","BoundaryArrow.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/BoundaryArrow.java","L21812","19","0","113","2","590","3","0","0"
"L21817","ControllableAxis.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/ControllableAxis.java","L21812","2","0","73","2","590","3","0","0"
"L21818","CornerResetButton.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/CornerResetButton.java","L21812","11","0","83","2","590","5","0","0"
"L21819","LocalControlKeyEventDispatcher.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/LocalControlKeyEventDispatcher.java","L21812","6","0","39","2","590","4","0","0"
"L21820","PanControls.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/PanControls.java","L21812","10","0","36","2","590","6","0","0"
"L21821","PlotLocalControlsManagerImpl.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/PlotLocalControlsManagerImpl.java","L21812","3","0","21","2","590","3","0","0"
"L21822","ZoomControls.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/ZoomControls.java","L21812","10","0","41","2","590","4","0","0"
"L28320","PlotSettingsAxisGroup.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/controls/PlotSettingsAxisGroup.java","L28319","65","0","536","3","45","17","0","0"
"L28321","PlotSettingsCheckBox.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/controls/PlotSettingsCheckBox.java","L28319","2","0","30","2","4","5","0","0"
"L28322","PlotSettingsComboBox.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/controls/PlotSettingsComboBox.java","L28319","7","0","63","3","590","9","1","0"
"L28323","PlotSettingsRadioButtonGroup.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/controls/PlotSettingsRadioButtonGroup.java","L28319","8","0","66","2","4","8","0","0"
"L30756","AbstractLegendEntry.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/legend/AbstractLegendEntry.java","L30755","1","0","7","2","4","3","0","0"
"L30757","LegendEntryView.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/legend/LegendEntryView.java","L30755","11","0","151","3","45","9","0","0"
"L30758","PlotLegendManager.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/legend/PlotLegendManager.java","L30755","2","0","24","2","4","2","0","0"
"L21428","TestPlotViewProvider.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/TestPlotViewProvider.java","L21427","3","0","48","2","590","3","0","0"
"L21495","ShellPlotPackageImplementation.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/ShellPlotPackageImplementation.java","L21494","1","0","409","5","590","18","0","0"
"L21496","TestAxisInversion.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestAxisInversion.java","L21494","1","0","316","2","4","4","0","0"
"L21497","TestLegendEntry.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestLegendEntry.java","L21494","2","0","66","2","45","2","0","0"
"L21498","TestLegendEntryPopup.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestLegendEntryPopup.java","L21494","9","0","184","3","4","11","0","0"
"L21499","TestLimitArrowIndicators.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestLimitArrowIndicators.java","L21494","8","0","728","5","590","20","0","0"
"L21500","TestLinearRegression.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestLinearRegression.java","L21494","2","0","31","2","590","3","0","0"
"L21501","TestPanAndZoomManager.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPanAndZoomManager.java","L21494","1","0","658","3","590","9","0","0"
"L21502","TestPlotActionListener.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotActionListener.java","L21494","1","0","94","2","4","3","0","0"
