"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of previous modifications","Number of committers","Number of developer commits","Number of bugs"
"L39443","OSQLFunctionMax.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/math/OSQLFunctionMax.java","L39439","20","0","67","1","39","9","2","0"
"L39444","OSQLFunctionMin.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/math/OSQLFunctionMin.java","L39439","20","0","67","1","39","9","2","0"
"L39445","OSQLFunctionSum.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/math/OSQLFunctionSum.java","L39439","11","0","61","1","33","8","2","0"
"L39583","OSQLFunctionCoalesce.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/misc/OSQLFunctionCoalesce.java","L39582","3","0","23","1","16","7","3122","0"
"L39584","OSQLFunctionCount.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/misc/OSQLFunctionCount.java","L39582","3","0","41","1","27","7","2","0"
"L39585","OSQLFunctionDate.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/misc/OSQLFunctionDate.java","L39582","7","0","52","1","28","7","1345","0"
"L39586","OSQLFunctionDecode.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/misc/OSQLFunctionDecode.java","L39582","2","0","27","1","21","10","2","0"
"L39587","OSQLFunctionEncode.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/misc/OSQLFunctionEncode.java","L39582","7","0","45","1","22","11","561","0"
"L39588","OSQLFunctionFormat.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/misc/OSQLFunctionFormat.java","L39582","2","0","20","1","23","7","2","0"
"L39589","OSQLFunctionIf.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/misc/OSQLFunctionIf.java","L39582","6","0","33","1","17","8","561","0"
"L39590","OSQLFunctionIfNull.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/misc/OSQLFunctionIfNull.java","L39582","3","0","24","1","16","7","2","0"
"L39591","OSQLFunctionSysdate.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/misc/OSQLFunctionSysdate.java","L39582","4","0","40","1","33","7","2","0"
"L39592","OSQLFunctionUUID.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/misc/OSQLFunctionUUID.java","L39582","1","0","25","0","2","2","561","0"
"L39593","OSQLMethodExclude.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/misc/OSQLMethodExclude.java","L39582","12","0","66","2","14","5","3122","0"
"L39594","OSQLMethodInclude.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/misc/OSQLMethodInclude.java","L39582","11","0","58","2","7","4","3122","0"
"L40008","OSQLFunctionMedian.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/stat/OSQLFunctionMedian.java","L40007","1","0","12","0","5","3","1345","0"
"L40009","OSQLFunctionMode.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/stat/OSQLFunctionMode.java","L40007","11","0","78","0","5","3","1345","0"
"L40010","OSQLFunctionPercentile.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/stat/OSQLFunctionPercentile.java","L40007","14","0","105","0","5","3","1345","0"
"L40011","OSQLFunctionStandardDeviation.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/stat/OSQLFunctionStandardDeviation.java","L40007","2","0","27","0","3","3","1345","0"
"L40012","OSQLFunctionVariance.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/stat/OSQLFunctionVariance.java","L40007","9","0","89","0","3","3","1345","0"
"L40213","OSQLFunctionFormat.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/text/OSQLFunctionFormat.java","L40212","2","0","20","2","16","6","3122","0"
"L40214","OSQLMethodAppend.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/text/OSQLMethodAppend.java","L40212","5","0","27","1","5","4","2","0"
"L40215","OSQLMethodFromJSON.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/text/OSQLMethodFromJSON.java","L40212","4","0","29","0","3","3","561","0"
"L40216","OSQLMethodHash.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/text/OSQLMethodHash.java","L40212","5","0","32","0","2","1","3122","0"
"L40217","OSQLMethodLength.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/text/OSQLMethodLength.java","L40212","2","0","21","1","5","4","2","0"
"L40218","OSQLMethodReplace.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/text/OSQLMethodReplace.java","L40212","4","0","21","1","5","4","2","0"
"L40219","OSQLMethodRight.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/text/OSQLMethodRight.java","L40212","4","0","23","1","5","4","2","0"
"L40220","OSQLMethodSubString.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/text/OSQLMethodSubString.java","L40212","4","0","25","1","5","4","2","0"
"L40221","OSQLMethodToJSON.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/text/OSQLMethodToJSON.java","L40212","6","0","30","1","8","4","3122","0"
"L40222","package-info.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/text/package-info.java","L40212","1","0","1","0","4","3","1","0"
"L40335","OAbstractSQLMethod.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OAbstractSQLMethod.java","L40334","9","0","79","1","10","7","2","0"
"L40336","OSQLMethodAsBoolean.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodAsBoolean.java","L40334","6","0","27","1","15","8","2","0"
"L40337","OSQLMethodAsFloat.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodAsFloat.java","L40334","3","0","18","1","15","8","2","0"
"L40338","OSQLMethodAsInteger.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodAsInteger.java","L40334","3","0","18","1","15","8","2","0"
"L40339","OSQLMethodAsList.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodAsList.java","L40334","8","0","42","1","17","5","3122","0"
"L40340","OSQLMethodAsLong.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodAsLong.java","L40334","4","0","21","1","17","8","2","0"
"L40341","OSQLMethodAsMap.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodAsMap.java","L40334","7","0","41","1","14","6","2","0"
"L40342","OSQLMethodAsSet.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodAsSet.java","L40334","8","0","42","1","21","6","2","0"
"L40343","OSQLMethodAsString.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodAsString.java","L40334","2","0","14","1","15","8","2","0"
"L40344","OSQLMethodField.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodField.java","L40334","13","0","56","2","27","9","3122","0"
"L40345","OSQLMethodFormat.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodFormat.java","L40334","6","0","34","1","31","9","3122","0"
"L40346","OSQLMethodFunctionDelegate.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodFunctionDelegate.java","L40334","3","0","33","1","18","8","2","0"
"L40347","OSQLMethodIndexOf.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodIndexOf.java","L40334","3","0","16","1","19","8","113","0"
"L40348","OSQLMethodJavaType.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodJavaType.java","L40334","2","0","16","1","15","5","2","0"
"L40349","OSQLMethodKeys.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodKeys.java","L40334","3","0","15","1","15","8","2","0"
"L40350","OSQLMethodLastIndexOf.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodLastIndexOf.java","L40334","2","0","16","0","2","1","3122","0"
"L40351","OSQLMethodNormalize.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodNormalize.java","L40334","6","0","26","1","15","8","2","0"
"L40352","OSQLMethodPrefix.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodPrefix.java","L40334","3","0","15","1","15","8","2","0"
"L40353","OSQLMethodRemove.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodRemove.java","L40334","7","0","34","1","24","6","3122","0"
"L40354","OSQLMethodRemoveAll.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodRemoveAll.java","L40334","7","0","30","1","18","6","3122","0"
"L40355","OSQLMethodSize.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodSize.java","L40334","3","0","25","1","22","9","561","0"
"L40356","OSQLMethodToLowerCase.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodToLowerCase.java","L40334","2","0","14","1","14","7","2","0"
"L40357","OSQLMethodToUpperCase.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodToUpperCase.java","L40334","2","0","14","1","14","7","2","0"
"L40358","OSQLMethodTrim.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodTrim.java","L40334","2","0","14","1","14","7","2","0"
"L40359","OSQLMethodType.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodType.java","L40334","3","0","21","1","16","5","561","0"
"L40360","OSQLMethodValues.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/misc/OSQLMethodValues.java","L40334","3","0","15","1","14","7","2","0"
"L43113","OQueryOperatorDivide.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/math/OQueryOperatorDivide.java","L43112","19","0","67","0","9","0","0","0"
"L43114","OQueryOperatorMinus.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/math/OQueryOperatorMinus.java","L43112","18","0","67","0","10","0","0","0"
"L43115","OQueryOperatorMod.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/math/OQueryOperatorMod.java","L43112","19","0","66","0","10","0","0","0"
"L43116","OQueryOperatorMultiply.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/math/OQueryOperatorMultiply.java","L43112","19","0","67","0","10","0","0","0"
"L43117","OQueryOperatorPlus.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/math/OQueryOperatorPlus.java","L43112","21","0","72","0","10","0","0","0"
"L45268","OAbstractPaginatedStorage.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/OAbstractPaginatedStorage.java","L45267","314","0","1973","3","115","9","3122","2"
"L45269","OFreezableStorage.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/OFreezableStorage.java","L45267","1","0","5","0","13","5","3122","0"
"L45270","OSingleFileSegment.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/OSingleFileSegment.java","L45267","6","0","87","2","41","8","1345","0"
"L45271","OStorageConfigurationSegment.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/OStorageConfigurationSegment.java","L45267","11","0","89","0","57","8","561","1"
"L45272","OStorageVariableParser.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/OStorageVariableParser.java","L45267","3","0","27","0","3","0","0","0"
"L49238","ODirectMemoryOnlyDiskCache.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/memory/ODirectMemoryOnlyDiskCache.java","L49237","19","0","334","0","29","5","3122","0"
"L49239","ODirectMemoryStorage.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/memory/ODirectMemoryStorage.java","L49237","5","0","67","0","26","5","3122","0"
"L51268","OIdentityChangedListener.java","core/src/main/java/com/orientechnologies/orient/core/type/tree/provider/OIdentityChangedListener.java","L51267","1","0","5","0","5","3","420","0"
"L51269","OMVRBTreeEntryDataProvider.java","core/src/main/java/com/orientechnologies/orient/core/type/tree/provider/OMVRBTreeEntryDataProvider.java","L51267","1","0","29","0","8","4","420","0"
"L51270","OMVRBTreeEntryDataProviderAbstract.java","core/src/main/java/com/orientechnologies/orient/core/type/tree/provider/OMVRBTreeEntryDataProviderAbstract.java","L51267","26","0","218","0","48","6","3122","1"
"L51271","OMVRBTreeMapEntryProvider.java","core/src/main/java/com/orientechnologies/orient/core/type/tree/provider/OMVRBTreeMapEntryProvider.java","L51267","65","0","496","0","20","2","3122","0"
"L51272","OMVRBTreeMapProvider.java","core/src/main/java/com/orientechnologies/orient/core/type/tree/provider/OMVRBTreeMapProvider.java","L51267","14","0","159","1","38","4","3122","0"
"L51273","OMVRBTreeProvider.java","core/src/main/java/com/orientechnologies/orient/core/type/tree/provider/OMVRBTreeProvider.java","L51267","1","0","22","0","8","1","3122","0"
"L51274","OMVRBTreeProviderAbstract.java","core/src/main/java/com/orientechnologies/orient/core/type/tree/provider/OMVRBTreeProviderAbstract.java","L51267","23","0","185","0","40","6","3122","1"
"L51275","OMVRBTreeRIDEntryProvider.java","core/src/main/java/com/orientechnologies/orient/core/type/tree/provider/OMVRBTreeRIDEntryProvider.java","L51267","27","0","162","0","13","3","561","0"
"L51276","OMVRBTreeRIDProvider.java","core/src/main/java/com/orientechnologies/orient/core/type/tree/provider/OMVRBTreeRIDProvider.java","L51267","52","0","264","1","58","9","561","0"
"L11553","OEmbeddedRidBag.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ridbag/embedded/OEmbeddedRidBag.java","L11552","51","0","374","0","51","9","3122","1"
"L11874","OBonsaiCollectionPointer.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ridbag/sbtree/OBonsaiCollectionPointer.java","L11873","6","0","40","1","21","9","3122","0"
"L11875","OIndexRIDContainer.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ridbag/sbtree/OIndexRIDContainer.java","L11873","9","0","158","1","18","6","3122","1"
"L11876","OIndexRIDContainerSBTree.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ridbag/sbtree/OIndexRIDContainerSBTree.java","L11873","14","0","162","1","19","8","3122","0"
"L11877","ORidBagDeleteHook.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ridbag/sbtree/ORidBagDeleteHook.java","L11873","7","0","57","0","10","6","3122","0"
"L11878","OSBTreeCollectionManager.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ridbag/sbtree/OSBTreeCollectionManager.java","L11873","1","0","18","0","13","7","3122","0"
"L11879","OSBTreeCollectionManagerAbstract.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ridbag/sbtree/OSBTreeCollectionManagerAbstract.java","L11873","9","0","126","0","15","7","3122","0"
"L11880","OSBTreeCollectionManagerProxy.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ridbag/sbtree/OSBTreeCollectionManagerProxy.java","L11873","3","0","56","1","25","9","3122","0"
"L11881","OSBTreeCollectionManagerShared.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ridbag/sbtree/OSBTreeCollectionManagerShared.java","L11873","3","0","70","0","26","8","3122","0"
"L11882","OSBTreeRidBag.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ridbag/sbtree/OSBTreeRidBag.java","L11873","116","0","796","1","54","9","3122","1"
"L16804","ConcurrentLRUList.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/cache/ConcurrentLRUList.java","L16803","45","0","279","0","12","5","3122","0"
"L16805","HashLRUList.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/cache/HashLRUList.java","L16803","45","0","209","0","5","4","3122","0"
"L16806","LRUEntry.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/cache/LRUEntry.java","L16803","5","0","27","0","24","6","3122","0"
"L16807","LRUList.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/cache/LRUList.java","L16803","1","0","14","0","37","8","3122","0"
"L16808","OBlockedPageException.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/cache/OBlockedPageException.java","L16803","1","0","7","0","10","5","3122","0"
"L16809","OCacheEntry.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/cache/OCacheEntry.java","L16803","12","0","80","0","19","7","3122","0"
"L16810","OCachePointer.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/cache/OCachePointer.java","L16803","9","0","82","0","23","7","8","0"
"L16811","ODiskCache.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/cache/ODiskCache.java","L16803","1","0","41","1","77","13","3122","0"
"L16812","OPageDataVerificationError.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/cache/OPageDataVerificationError.java","L16803","10","0","38","0","4","4","16","0"
"L16813","OReadWriteDiskCache.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/cache/OReadWriteDiskCache.java","L16803","94","0","865","4","87","12","3122","0"
"L16814","OWOWCache.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/cache/OWOWCache.java","L16803","162","0","1067","7","112","13","3122","1"
"L16815","SynchronizedLRUList.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/cache/SynchronizedLRUList.java","L16803","1","0","41","0","9","5","3122","0"
"L16816","WriteGroup.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/cache/WriteGroup.java","L16803","1","0","10","0","7","3","3122","0"
"L35792","OLinkSerializer.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/binary/impl/OLinkSerializer.java","L35791","2","0","80","0","37","6","3122","0"
"L36811","BytesContainer.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/record/binary/BytesContainer.java","L36810","3","0","38","0","8","2","3122","0"
"L36812","ODocumentSerializer.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/record/binary/ODocumentSerializer.java","L36810","1","0","7","0","12","3","3122","0"
"L36813","ORecordSerializerBinary.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/record/binary/ORecordSerializerBinary.java","L36810","8","0","72","0","37","6","3122","0"
"L36814","ORecordSerializerBinaryV0.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/record/binary/ORecordSerializerBinaryV0.java","L36810","140","0","678","4","98","8","3122","0"
"L36815","OSerializableWrapper.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/record/binary/OSerializableWrapper.java","L36810","3","0","46","0","2","2","3122","0"
"L36816","OVarIntSerializer.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/record/binary/OVarIntSerializer.java","L36810","4","0","49","0","10","2","3122","0"
"L37187","ORecordSerializerCSVAbstract.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/record/string/ORecordSerializerCSVAbstract.java","L37186","193","0","651","3","247","11","3122","0"
"L37188","ORecordSerializerJSON.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/record/string/ORecordSerializerJSON.java","L37186","184","0","588","3","246","13","3122","0"
"L37189","ORecordSerializerSchemaAware2CSV.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/record/string/ORecordSerializerSchemaAware2CSV.java","L37186","175","0","428","4","184","10","3122","0"
"L37190","ORecordSerializerStringAbstract.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/record/string/ORecordSerializerStringAbstract.java","L37186","186","0","537","2","127","12","3122","0"
"L35798","OCompositeKeySerializer.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/binary/impl/index/OCompositeKeySerializer.java","L35797","22","0","241","1","30","8","3122","0"
"L35799","OSimpleKeySerializer.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/binary/impl/index/OSimpleKeySerializer.java","L35797","6","0","109","0","33","9","3122","0"
"L35954","OStreamSerializerSBTreeIndexRIDContainer_1_7_9.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/binary/impl/legacy/OStreamSerializerSBTreeIndexRIDContainer_1_7_9.java","L35953","13","0","181","1","8","3","3122","0"
"L45278","OPhysicalPositionSerializer.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/eh/OPhysicalPositionSerializer.java","L45277","1","0","127","0","25","7","3122","0"
"L46137","OClusterPage.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/OClusterPage.java","L46136","40","0","359","1","21","5","3122","0"
"L46138","OClusterPositionMap.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/OClusterPositionMap.java","L46136","36","0","356","6","46","5","3122","1"
"L46139","OClusterPositionMapBucket.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/OClusterPositionMapBucket.java","L46136","6","0","86","1","25","4","3122","0"
"L46140","OLocalPaginatedStorage.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/OLocalPaginatedStorage.java","L46136","28","0","237","18","281","13","3122","0"
"L46141","OOfflineCluster.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/OOfflineCluster.java","L46136","4","0","189","0","8","4","3122","1"
"L46142","OOfflineClusterException.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/OOfflineClusterException.java","L46136","1","0","7","0","3","2","3122","0"
"L46143","OPaginatedCluster.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/OPaginatedCluster.java","L46136","114","0","1268","5","90","7","3122","2"
"L46144","OPaginatedClusterState.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/OPaginatedClusterState.java","L46136","1","0","32","1","18","5","3122","0"
"L46145","OPaginatedStorageDirtyFlag.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/OPaginatedStorageDirtyFlag.java","L46136","15","0","115","2","16","5","3122","0"
"L46146","ORecordSerializationContext.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/ORecordSerializationContext.java","L46136","4","0","64","0","25","5","3122","0"
"L46147","ORecordSerializationOperation.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/ORecordSerializationOperation.java","L46136","1","0","6","0","10","4","3122","0"
"L46148","ORidBagDeleteSerializationOperation.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/ORidBagDeleteSerializationOperation.java","L46136","1","0","35","0","9","4","3122","0"
"L46149","ORidBagUpdateSerializationOperation.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/ORidBagUpdateSerializationOperation.java","L46136","3","0","44","0","11","5","3122","0"
"L46150","OStorageMemoryConfiguration.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/OStorageMemoryConfiguration.java","L46136","3","0","43","0","7","3","3122","0"
"L46151","OStorageTransaction.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/OStorageTransaction.java","L46136","1","0","13","0","9","3","3122","0"
"L46181","OAtomicOperation.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/atomicoperations/OAtomicOperation.java","L46180","5","0","63","0","8","4","3122","0"
"L46182","OAtomicOperationsManager.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/atomicoperations/OAtomicOperationsManager.java","L46180","12","0","80","0","28","6","3122","0"
"L46183","ONestedRollbackException.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/atomicoperations/ONestedRollbackException.java","L46180","1","0","13","0","8","4","3122","0"
"L46274","ODurableComponent.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/base/ODurableComponent.java","L46273","11","0","84","1","25","5","3122","0"
"L46275","ODurablePage.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/base/ODurablePage.java","L46273","13","0","156","3","24","5","3122","0"
"L47217","OAbstractCheckPointStartRecord.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OAbstractCheckPointStartRecord.java","L47216","10","0","71","0","12","5","420","0"
"L47218","OAbstractPageWALRecord.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OAbstractPageWALRecord.java","L47216","10","0","70","0","20","5","3122","0"
"L47219","OAbstractWALRecord.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OAbstractWALRecord.java","L47216","8","0","44","0","6","3","3122","0"
"L47220","OAbstractWriteAheadLog.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OAbstractWriteAheadLog.java","L47216","2","0","58","0","13","4","3122","0"
"L47221","OAtomicUnitEndRecord.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OAtomicUnitEndRecord.java","L47216","2","0","40","0","15","4","3122","0"
"L47222","OAtomicUnitStartRecord.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OAtomicUnitStartRecord.java","L47216","2","0","40","0","14","4","3122","0"
"L47223","OCheckpointEndRecord.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OCheckpointEndRecord.java","L47216","4","0","29","0","10","4","420","0"
"L47224","OClusterAwareWALRecord.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OClusterAwareWALRecord.java","L47216","1","0","4","0","2","2","3122","0"
"L47225","ODirtyPage.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/ODirtyPage.java","L47216","7","0","46","0","3","3","16","0"
"L47226","ODirtyPagesRecord.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/ODirtyPagesRecord.java","L47216","8","0","87","0","16","5","3122","0"
"L47227","ODiskWriteAheadLog.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/ODiskWriteAheadLog.java","L47216","132","0","881","2","24","6","3122","0"
"L47228","OFileCreatedCreatedWALRecord.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OFileCreatedCreatedWALRecord.java","L47216","1","0","46","0","11","3","3122","0"
"L47229","OFullCheckpointStartRecord.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OFullCheckpointStartRecord.java","L47216","1","0","8","0","5","3","420","0"
"L47230","OFuzzyCheckpointEndRecord.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OFuzzyCheckpointEndRecord.java","L47216","4","0","29","0","7","4","420","0"
"L47231","OFuzzyCheckpointStartRecord.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OFuzzyCheckpointStartRecord.java","L47216","4","0","58","0","9","3","3122","0"
"L47232","OLogSequenceNumber.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OLogSequenceNumber.java","L47216","10","0","50","0","16","5","420","0"
"L47233","OMemoryWriteAheadLog.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OMemoryWriteAheadLog.java","L47216","14","0","129","0","5","3","3122","0"
"L47234","ONonTxOperationPerformedWALRecord.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/ONonTxOperationPerformedWALRecord.java","L47216","1","0","19","0","3","3","3122","0"
"L47235","OOperationUnitBodyRecord.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OOperationUnitBodyRecord.java","L47216","1","0","37","0","2","2","3122","0"
"L47236","OOperationUnitId.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OOperationUnitId.java","L47216","5","0","51","0","6","3","420","0"
"L47237","OOperationUnitRecord.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OOperationUnitRecord.java","L47216","5","0","44","0","7","3","420","0"
"L47238","OPageChanges.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OPageChanges.java","L47216","19","0","136","1","23","4","3122","0"
"L47239","OPaginatedClusterFactory.java","core/src/main/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/OPaginatedClusterFactory.java","L47216","3","0","14","1","19","4","3122","0"
