@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L56826","5","0","92","1","20","3","3122","false"
"L56827","7","0","95","0","49","7","1345","false"
"L56828","117","0","611","2","153","11","1345","false"
"L56829","1","0","36","0","78","7","3122","false"
"L56832","1","0","11","0","10","2","3122","false"
"L56833","4","0","48","1","77","7","3122","false"
"L56834","44","0","188","3","79","11","1345","false"
"L56835","2","0","17","0","7","2","3122","false"
"L56836","8","0","51","0","21","2","3122","true"
"L56837","10","0","44","1","12","3","113","false"
"L56838","11","0","32","0","8","2","3122","false"
"L56839","2","0","17","0","6","2","3122","false"
"L58144","5","0","89","0","10","4","16","false"
"L58145","2","0","16","0","6","2","1345","false"
"L58146","10","0","93","0","10","4","16","false"
"L58147","1","0","9","0","5","2","1345","false"
"L58148","3","0","18","0","11","3","1345","false"
"L58149","9","0","65","0","10","4","1345","false"
"L58150","1","0","17","0","6","2","1345","false"
"L58151","10","0","37","0","6","2","1345","false"
"L58152","36","0","219","0","20","4","3122","false"
"L56842","9","0","56","0","13","3","3122","false"
"L56843","1","0","19","0","3","1","3122","false"
"L56844","5","0","36","0","6","2","3122","false"
"L56845","1","0","22","0","16","1","3122","false"
"L56846","13","0","78","0","22","6","3122","false"
"L56984","3","0","31","0","17","1","3122","false"
"L56985","2","0","34","0","16","2","1345","false"
"L56986","9","0","55","0","26","2","1345","false"
"L56987","5","0","41","0","11","2","3122","false"
"L56988","3","0","33","0","16","1","3122","false"
"L57062","1","0","15","0","6","2","3122","false"
"L57063","3","0","36","0","29","4","1345","false"
"L57064","7","0","43","0","22","2","561","false"
"L57065","3","0","30","0","72","7","3122","false"
"L57066","11","0","91","0","4","1","3122","false"
"L57067","42","0","255","1","63","7","1345","false"
"L57068","3","0","31","0","19","2","3122","false"
"L57069","2","0","35","0","24","3","3122","false"
"L57070","8","0","47","0","36","4","3122","false"
"L57071","6","0","44","1","22","5","1345","false"
"L57072","4","0","52","0","18","4","1345","false"
"L57073","11","0","89","0","18","2","1345","false"
"L57074","6","0","50","0","11","1","3122","false"
"L57075","1","0","32","0","13","2","3122","false"
"L57076","5","0","51","0","30","4","3122","false"
"L57077","6","0","78","0","50","7","327","false"
"L57078","54","0","237","1","50","7","3122","false"
"L57079","1","0","25","1","21","4","3122","false"
"L57080","5","0","43","0","2","2","1345","false"
"L57081","7","0","47","0","2","1","3122","false"
"L57082","1","0","6","0","6","2","3122","false"
"L57541","1","0","27","0","14","2","3122","false"
"L57721","9","0","60","0","8","4","3122","false"
"L57732","17","0","111","0","8","3","1345","false"
"L57733","27","0","119","0","28","6","3122","false"
"L57734","3","0","32","0","21","1","3122","false"
"L57735","14","0","71","0","51","5","3122","false"
"L57736","34","0","218","0","52","6","3122","false"
"L57737","2","0","35","0","36","3","3122","false"
"L57738","10","0","78","0","12","1","1345","false"
"L57739","21","0","107","1","12","3","3122","false"
"L57740","32","0","231","0","5","3","3122","false"
"L57741","26","0","145","0","21","1","3122","false"
"L57742","56","0","249","0","46","3","3122","false"
"L57743","23","0","149","0","24","8","1345","false"
"L58113","3","0","31","0","6","3","3122","false"
"L58114","14","0","70","2","40","4","3122","false"
"L58115","8","0","53","0","12","1","3122","false"
"L52136","54","0","301","2","19","4","3122","true"
"L52137","67","0","372","7","129","7","3122","true"
"L52138","41","0","318","4","67","5","3122","false"
"L52139","3","0","109","1","35","5","3122","true"
"L52140","3","0","75","1","18","5","3122","false"
"L52141","162","0","969","14","297","12","3122","true"
"L52142","1","0","7","0","1","1","3122","false"
"L52143","6","0","55","1","9","4","3122","false"
"L53209","1","0","4","0","12","3","3122","false"
"L53221","6","0","96","0","10","5","1345","false"
"L53222","23","0","317","1","30","6","1345","false"
"L53223","17","0","130","1","23","6","327","false"
"L53224","6","0","73","2","18","6","1345","false"
"L53225","2","0","109","0","2","2","1345","false"
"L53226","1","0","19","1","3","2","1345","false"
"L53227","1","0","17","0","2","2","327","false"
"L53228","1","0","17","1","6","3","327","false"
"L53229","1","0","17","2","17","6","327","false"
"L53230","1","0","6","0","10","4","420","false"
"L53231","10","0","83","0","14","4","1345","false"
"L53232","3","0","72","2","18","5","3122","true"
"L53233","26","0","172","0","20","4","1345","false"
"L53234","17","0","202","4","44","4","3122","false"
"L53644","9","0","55","0","5","4","113","false"
"L60743","21","0","180","3","42","5","3122","false"
"L60744","19","0","148","0","5","2","3122","false"
"L60747","6","0","46","0","30","5","561","false"
"L60748","54","0","310","2","58","6","561","false"
"L60749","67","0","329","7","37","6","561","false"
"L60750","1","0","9","1","6","3","3122","false"
"L60751","8","0","39","0","7","1","3122","false"
"L60752","4","0","39","0","9","2","3122","false"
"L60753","3","0","87","1","128","10","1345","true"
"L60754","1","0","18","0","11","1","3122","false"
"L60755","1","0","5","0","5","3","3122","false"
"L60756","1","0","11","0","3","1","3122","false"
"L60757","1","0","4","0","3","1","3122","false"
"L60758","1","0","7","0","7","3","3122","false"
"L61175","2","0","36","0","7","1","3122","false"
"L61176","1","0","17","0","9","1","3122","false"
"L61202","4","0","40","0","5","3","561","false"
"L61203","5","0","42","0","14","3","3122","false"
"L61215","10","0","204","0","15","5","3122","false"
"L62317","2","0","87","2","23","5","3122","false"
"L62318","2","0","65","0","14","4","3122","false"
"L62319","8","0","71","0","7","3","3122","false"
"L62320","3","0","108","1","28","7","327","false"
"L62321","2","0","89","5","24","5","3122","false"
"L62322","5","0","146","0","13","3","3122","false"
"L62323","8","0","142","0","6","3","561","false"
"L62324","2","0","37","1","2","2","1345","false"
"L62325","1","0","35","0","5","3","3122","false"
"L62326","1","0","46","1","8","4","1345","false"
"L63201","31","0","257","2","23","4","113","false"
"L63202","6","0","120","0","23","5","3122","false"
"L63203","5","0","106","0","5","3","3122","false"
"L63204","2","0","38","1","15","5","3122","false"
"L63205","24","0","162","1","18","4","1345","false"
"L63206","7","0","135","4","15","4","3122","false"
"L63207","3","0","32","1","6","3","1345","false"
"L63208","4","0","61","0","6","3","3122","false"
"L63209","3","0","80","0","1","1","1345","false"
"L63210","3","0","85","0","1","1","1345","false"
"L63211","5","0","46","1","31","6","3122","false"
"L62346","1","0","59","2","11","4","3122","false"
"L82421","4","0","63","0","5","3","1345","false"
"L82422","7","0","61","0","6","3","3122","false"
"L82423","55","0","433","0","7","2","1345","false"
"L82424","6","0","61","1","14","5","3122","false"
"L82425","1","0","23","0","7","4","3122","false"
"L82426","1","0","24","0","6","3","420","false"
"L82427","15","0","49","0","7","4","3122","false"
"L82428","15","0","50","0","6","3","420","false"
"L82429","11","0","40","0","7","4","3122","false"
"L82430","11","0","41","0","6","3","420","false"
"L82431","15","0","39","0","6","3","420","false"
"L82432","15","0","49","0","8","4","3122","false"
"L82433","1","0","109","0","24","6","3122","false"
"L82434","1","0","22","0","8","4","3122","false"
"L82435","1","0","23","0","7","3","3122","false"
"L82436","13","0","128","0","3","3","327","false"
"L82437","13","0","166","0","21","6","3122","false"
"L82438","8","0","112","0","12","4","561","false"
"L82439","13","0","126","0","12","5","3122","false"
"L82440","1","0","29","1","2","2","3122","false"
"L82441","1","0","127","0","8","4","561","false"
"L82442","11","0","171","0","20","5","3122","false"
"L82443","2","0","41","3","9","3","561","false"
"L82444","1","0","20","0","2","2","3122","false"
"L85190","5","0","33","0","15","7","327","false"
"L61212","57","0","346","0","6","4","3122","false"
"L61213","40","0","260","0","5","4","3122","false"
"L61516","42","0","228","0","12","5","3122","false"
"L61517","16","0","99","0","39","5","3122","false"
"L61746","1","0","20","0","11","4","3122","false"
"L61747","2","0","38","0","17","3","3122","false"
"L61748","5","0","43","0","16","4","3122","false"
"L61749","38","0","239","1","48","5","3122","false"
"L61886","7","0","60","0","28","7","3122","false"
"L61918","18","0","81","0","17","5","3122","false"
"L61937","1","0","18","0","6","3","3122","false"
"L61938","8","0","285","0","9","3","3122","false"
"L62310","33","0","150","5","59","8","3122","true"
"L62311","18","0","95","2","32","8","3122","true"
"L62312","70","0","231","6","60","8","3122","true"
"L62313","23","0","132","4","43","7","3122","true"
"L62314","21","0","108","0","16","3","3122","true"
"L62315","14","0","108","3","44","7","3122","false"
"L62255","18","0","123","1","21","6","3122","false"
"L62329","4","0","51","1","18","5","420","false"
"L62330","1","0","14","2","9","5","3122","false"
"L62331","1","0","14","2","7","4","3122","false"
"L62332","1","0","14","2","7","4","3122","false"
"L62333","13","0","73","4","34","6","3122","false"
"L62334","6","0","72","2","26","8","1345","false"
"L62335","1","0","14","1","11","5","3122","false"
"L62336","1","0","14","2","7","4","3122","false"
"L62337","1","0","14","2","7","4","3122","false"
"L62338","5","0","56","2","32","6","3122","false"
"L62339","14","0","89","2","39","6","3122","false"
"L62340","1","0","14","1","11","5","3122","false"
"L62341","1","0","14","2","7","4","3122","false"
"L62342","1","0","14","2","7","4","3122","false"
"L62343","22","0","133","3","21","4","3122","false"
"L62344","14","0","95","3","33","6","3122","false"
"L82391","161","0","1006","10","145","7","3122","true"
"L82392","37","0","352","1","12","5","3122","false"
"L82393","1","0","20","0","6","3","3122","false"
"L82394","8","0","42","0","13","5","1345","false"
"L82395","88","0","359","8","59","9","3122","false"
"L82396","14","0","60","1","37","6","3122","false"
"L82397","3","0","32","1","18","5","3122","false"
"L82398","72","0","348","7","63","8","3122","true"
"L82399","2","0","21","0","6","3","3122","false"
"L82400","8","0","45","0","13","5","1345","false"
"L82401","1","0","24","0","14","4","3122","false"
"L82402","1","0","95","0","9","4","3122","false"
"L82403","1","0","6","0","1","1","3122","false"
"L82404","1","0","43","0","3","1","3122","false"
"L82405","1","0","14","0","4","2","3122","false"
"L82406","2","0","79","2","43","8","3122","false"
"L82407","4","0","76","0","6","3","3122","false"
"L82408","15","0","108","2","51","6","327","false"
"L82409","1","0","77","2","30","6","3122","false"
"L82410","54","0","254","1","24","7","3122","false"
"L82411","19","0","185","4","31","5","3122","false"
"L82412","19","0","122","4","57","7","3122","false"
"L82413","238","0","793","8","94","7","3122","true"
"L82414","8","0","45","2","29","6","3122","false"
"L82415","4","0","17","0","6","3","3122","false"
"L82416","3","0","74","1","25","6","1345","false"
"L82447","3","0","28","0","3","2","3122","false"
"L82448","16","0","137","0","5","2","561","false"
"L82449","59","0","880","0","32","5","3122","false"
"L82450","9","0","81","0","7","2","3122","false"
"L63550","1","0","70","0","2","2","3122","false"
"L63573","2","0","124","0","10","4","561","false"
"L64914","2","0","21","0","1","0","0","false"
"L64915","2","0","17","0","1","0","0","false"
"L64916","1","0","31","1","3","2","420","false"
"L64917","8","0","208","1","2","2","561","false"
"L64918","3","0","132","1","10","4","3122","false"
"L65883","1","0","101","1","2","2","561","false"
"L66877","6","0","189","0","4","4","420","false"
"L63559","6","0","82","0","16","5","3122","false"
"L63560","61","0","371","1","46","9","1345","false"
"L63561","3","0","15","0","4","3","1345","false"
"L63562","1","0","24","0","7","2","3122","false"
"L63563","63","0","587","5","138","12","1345","true"
"L63564","10","0","92","2","35","7","1345","false"
"L63565","10","0","80","0","13","7","1345","false"
"L63566","103","0","398","1","35","8","3122","false"
"L63567","5","0","51","0","5","1","3122","false"
"L63568","38","0","216","0","31","8","561","false"
"L63569","53","0","252","1","43","8","3122","false"
"L63570","1","0","16","0","2","1","3122","false"
"L63571","1","0","16","0","3","1","3122","false"
"L64891","1","0","23","0","6","2","3122","false"
"L64909","51","0","252","0","10","2","3122","false"
"L64910","361","0","1012","3","97","11","1345","false"
"L64911","34","0","107","0","7","4","420","false"
"L64912","219","0","744","3","69","8","3122","true"
"L65857","7","0","28","0","6","3","3122","false"
"L65877","3","0","32","0","2","1","561","false"
"L65878","27","0","226","1","17","8","3122","false"
"L65879","10","0","141","0","14","7","3122","false"
"L65880","15","0","137","0","15","7","3122","false"
"L65881","1","0","4","0","3","3","420","false"
"L66235","25","0","158","0","9","5","561","false"
"L66236","23","0","128","0","12","5","3122","false"
"L66378","1","0","42","0","11","5","3122","false"
"L66379","1","0","41","0","14","5","3122","false"
"L66428","13","0","234","0","15","6","561","false"
"L66429","4","0","73","0","10","5","3122","false"
"L66430","1","0","34","0","9","5","3122","false"
"L66431","6","0","52","1","17","6","3122","false"
"L66432","16","0","194","0","11","4","3122","false"
"L66433","7","0","60","0","9","4","3122","false"
"L66434","1","0","15","1","5","3","3122","false"
"L67225","2","0","79","0","15","5","1345","false"
"L67380","2","0","30","0","3","1","561","false"
"L67381","22","0","205","0","17","7","3122","false"
"L67382","10","0","143","0","16","7","3122","false"
"L67383","14","0","134","0","17","7","3122","false"
"L67384","1","0","4","0","3","3","420","false"
"L67385","1","0","27","0","14","3","3122","false"
"L67386","20","0","71","0","5","2","3122","false"
"L67387","219","0","863","2","29","5","561","false"
"L67388","1","0","26","0","1","0","0","false"
"L66871","18","0","93","0","8","4","3122","false"
"L66872","1","0","23","0","5","4","3122","false"
"L66873","2","0","26","0","5","4","3122","false"
"L66874","17","0","121","1","11","4","3122","false"
"L67255","72","0","329","2","33","8","327","false"
"L67981","13","0","118","0","6","4","3122","false"
"L68094","21","0","189","0","6","3","1345","false"
"L68095","8","0","75","0","26","6","3122","false"
"L74937","2","0","26","0","6","2","3122","false"
"L74938","1","0","14","0","2","0","0","false"
"L74939","74","0","447","0","20","5","1345","false"
"L74940","19","0","149","0","9","6","1345","false"
"L74941","1","0","34","0","6","3","1345","false"
"L74942","3","0","37","0","8","3","1345","false"
"L74943","1","0","60","0","1","0","0","false"
"L75408","2","0","17","0","5","3","3122","false"
"L75742","3","0","28","4","24","5","113","false"
"L68098","2","0","37","2","12","4","1345","false"
"L68099","5","0","50","1","19","5","3122","false"
"L68100","1","0","40","3","14","4","561","false"
"L68101","1","0","17","0","2","2","327","false"
"L68102","16","0","134","4","33","5","3122","false"
"L68103","26","0","327","1","5","3","1345","false"
"L68104","1","0","50","0","10","1","1345","false"
"L68105","5","0","196","1","30","6","1345","false"
"L68106","12","0","928","0","39","7","3122","false"
"L68107","17","0","1066","1","28","4","1345","false"
"L68108","6","0","71","0","21","5","3122","false"
"L68109","22","0","216","5","25","6","3122","false"
"L68110","42","0","306","0","16","4","1345","false"
"L68111","5","0","221","0","21","3","3122","false"
"L68112","39","0","358","1","12","4","1345","false"
"L68113","2","0","48","0","8","3","3122","false"
"L68114","7","0","74","0","32","8","3122","false"
"L68115","5","0","94","0","8","4","3122","false"
"L68116","19","0","166","0","19","5","3122","false"
"L68117","28","0","201","0","50","8","3122","false"
"L68118","8","0","54","0","2","2","327","false"
"L68119","56","0","730","4","157","7","3122","false"
"L68120","1","0","162","1","22","6","561","false"
"L68121","10","0","82","0","17","3","1345","false"
"L68122","7","0","130","1","23","5","3122","false"
"L68123","21","0","322","4","52","6","3122","false"
"L68124","175","0","1985","1","132","8","327","false"
"L68125","181","0","1980","1","44","6","1345","false"
"L68126","6","0","93","0","6","2","3122","false"
"L68127","2","0","48","0","16","4","1345","false"
"L68128","1","0","125","0","9","4","1345","false"
"L68129","1","0","59","0","8","2","1345","false"
"L68130","1","0","24","0","19","6","3122","false"
"L68131","4","0","47","0","14","2","1345","false"
"L68132","1","0","30","0","24","5","3122","false"
"L68133","16","0","216","1","72","5","1345","false"
"L68134","12","0","88","1","26","5","1345","false"
"L68135","4","0","57","1","42","6","3122","false"
"L68136","9","0","217","1","54","6","3122","false"
"L68137","1","0","17","1","4","2","1345","false"
"L68138","3","0","100","0","26","6","3122","false"
"L68139","1","0","22","1","8","4","1345","false"
"L68140","2","0","639","0","24","6","327","false"
"L68141","1","0","7","0","3","0","0","false"
"L68142","1","0","3","0","4","3","3122","false"
"L68143","1","0","33","0","1","0","0","false"
"L68144","1","0","68","1","10","5","1345","false"
"L68145","14","0","211","0","31","6","3122","false"
"L68146","15","0","157","0","16","2","3122","false"
"L68147","5","0","87","2","14","4","3122","false"
"L68148","7","0","92","0","26","5","561","false"
"L68149","13","0","229","1","95","5","3122","false"
"L68150","11","0","75","1","19","5","1345","false"
"L68151","28","0","135","0","23","4","561","false"
"L68152","26","0","152","0","23","5","3122","false"
"L68153","1","0","34","0","12","4","1345","false"
"L68154","4","0","56","1","6","3","1345","false"
"L68155","6","0","207","1","43","6","3122","false"
"L68156","8","0","472","1","19","3","1345","false"
"L68157","146","0","1350","7","123","8","1345","false"
"L68158","3","0","316","1","23","4","561","false"
"L68159","2","0","250","0","15","5","561","false"
"L68160","3","0","319","0","21","4","561","false"
"L68161","3","0","277","0","19","4","561","false"
"L68162","1","0","213","0","8","3","561","false"
"L68163","2","0","285","0","18","4","561","false"
"L68164","2","0","60","0","5","3","1345","false"
"L68165","36","0","904","5","103","10","3122","false"
"L68166","44","0","453","1","15","5","1345","false"
"L68167","42","0","389","0","17","6","1345","false"
"L68168","103","0","713","0","17","6","1345","false"
"L68169","43","0","457","1","13","5","1345","false"
"L68170","25","0","212","1","10","3","1345","false"
"L68171","103","0","624","0","17","4","1345","false"
"L68172","12","0","158","0","47","6","3122","false"
"L68173","1","0","22","1","8","4","1345","false"
"L68174","12","0","611","0","43","9","1345","false"
"L68175","12","0","571","1","10","4","1345","false"
"L68176","8","0","76","0","6","3","1345","false"
"L68177","8","0","86","1","6","2","1345","false"
"L68178","23","0","1010","0","62","5","1345","false"
"L68179","23","0","999","1","12","4","3122","false"
"L68180","3","0","47","0","3","3","420","false"
"L68181","69","0","819","2","13","4","1345","false"
"L68182","97","0","1059","2","37","4","3122","false"
"L68183","11","0","241","1","14","4","1345","false"
"L68184","3","0","64","3","11","5","1345","false"
"L68185","7","0","166","2","7","2","1345","false"
"L68186","2","0","29","0","7","5","561","false"
"L68187","2","0","59","1","15","4","1345","false"
"L68188","15","0","232","2","14","4","1345","false"
"L68189","11","0","131","1","17","4","1345","false"
"L68190","35","0","500","7","94","8","3122","false"
"L68191","9","0","100","0","18","2","1345","false"
"L68192","1","0","45","0","9","4","327","false"
"L68193","4","0","83","2","19","5","3122","false"
"L68194","17","0","452","1","28","4","1345","false"
"L68195","1","0","75","0","10","3","1345","false"
"L68196","3","0","42","2","10","5","1345","false"
"L68197","9","0","150","0","7","3","327","false"
"L68198","1","0","42","0","11","1","1345","false"
"L68199","3","0","56","0","5","2","3122","false"
"L68200","4","0","100","0","6","2","3122","false"
"L68201","5","0","125","0","11","2","1345","false"
"L68202","5","0","65","1","5","3","3122","false"
"L68203","8","0","180","0","13","2","1345","false"
"L68204","29","0","357","2","81","10","3122","false"
"L68205","9","0","170","0","11","3","1345","false"
"L68206","14","0","376","0","55","7","3122","false"
"L68207","3","0","46","0","6","3","1345","false"
"L68208","13","0","348","6","32","5","561","false"
"L68209","24","0","305","1","10","3","1345","false"
"L68210","6","0","60","0","6","3","3122","false"
"L68211","277","0","2152","0","19","6","3122","false"
"L68212","258","0","2126","2","41","7","3122","false"
"L68213","26","0","327","2","56","5","3122","false"
"L68214","123","0","1254","5","190","11","3122","false"
"L68215","14","0","383","6","72","8","3122","false"
"L68216","1","0","57","1","19","7","561","false"
"L68217","7","0","156","1","41","4","1345","false"
"L68218","35","0","512","0","74","8","3122","false"
"L68219","3","0","126","0","6","3","3122","false"
"L68220","17","0","310","2","36","5","1345","false"
"L68221","9","0","209","2","27","5","561","false"
"L68222","5","0","73","0","10","3","1345","false"
"L68223","3","0","27","0","10","1","1345","false"
"L72810","6","0","25","0","3","0","0","false"
"L72811","1","0","17","0","6","0","0","false"
"L72812","1","0","10","0","1","0","0","false"
"L72813","3","0","21","0","5","1","561","false"
"L72814","1","0","11","0","4","3","420","false"
"L72815","2","0","13","0","4","2","3122","false"
"L72816","3","0","33","0","1","0","0","false"
"L72956","3","0","18","1","11","3","1345","false"
"L72963","3","0","27","0","12","3","3122","false"
"L72964","1","0","26","0","5","2","3122","false"
"L72965","1","0","26","0","8","4","3122","false"
"L72966","2","0","49","0","2","0","0","false"
"L72967","1","0","46","0","9","2","3122","false"
"L72968","2","0","65","0","10","0","0","false"
"L72969","1","0","7","0","2","0","0","false"
"L72970","21","0","185","0","6","3","1345","false"
"L72971","6","0","90","0","2","2","17","false"
"L72972","1","0","47","0","1","1","561","false"
"L72973","3","0","27","1","9","3","1345","false"
"L72974","3","0","54","0","7","1","1345","false"
"L72975","5","0","53","0","8","3","561","false"
"L72976","4","0","47","0","6","2","3122","false"
"L72977","12","0","97","0","20","3","3122","false"
"L72978","5","0","84","0","25","4","3122","false"
"L72979","4","0","66","0","18","3","1345","false"
"L72980","4","0","54","0","7","2","113","false"
"L72981","3","0","64","0","9","3","3122","false"
"L72982","4","0","51","0","14","3","1345","false"
"L72983","2","0","53","0","9","0","0","false"
"L72984","2","0","45","0","10","0","0","false"
"L72985","4","0","51","0","7","3","1345","false"
"L72986","9","0","95","0","9","2","113","false"
"L72987","7","0","89","0","14","4","1345","false"
"L72988","3","0","71","0","5","3","1345","false"
"L72989","2","0","42","0","7","3","1345","false"
"L72990","2","0","31","0","8","3","420","false"
"L72991","14","0","146","0","7","4","1345","false"
"L72992","4","0","86","0","6","3","3122","false"
"L72993","3","0","44","0","18","5","113","false"
"L72994","5","0","64","0","15","1","1345","false"
"L72995","1","0","37","0","11","5","561","false"
"L72996","2","0","37","0","12","1","3122","false"
"L72997","5","0","94","1","19","6","1345","false"
"L72998","1","0","37","0","5","2","3122","false"
"L72999","4","0","58","0","16","4","3122","false"
"L73000","2","0","24","0","4","2","3122","false"
"L73001","2","0","31","0","1","0","0","false"
"L73002","1","0","38","0","1","1","561","false"
"L73781","4","0","42","0","7","2","113","false"
"L73782","5","0","76","0","12","3","1345","false"
"L73810","1","0","22","0","3","3","1345","false"
"L73811","4","0","25","0","5","5","113","false"
"L73812","5","0","49","0","5","5","113","false"
"L73813","1","0","31","0","2","0","0","false"
"L73814","1","0","14","0","1","0","0","false"
"L73815","1","0","4","0","1","0","0","false"
"L73816","1","0","21","0","3","3","1345","false"
"L73817","1","0","38","0","1","0","0","false"
"L73818","1","0","21","0","1","0","0","false"
"L73819","1","0","152","0","3","1","61","false"
"L73820","1","0","80","0","2","0","0","false"
"L73821","1","0","184","0","18","3","1345","false"
"L73822","1","0","49","1","2","2","1345","false"
"L73823","1","0","85","0","3","3","1345","false"
"L73824","1","0","96","0","2","0","0","false"
"L73825","1","0","4","0","1","0","0","false"
"L73826","2","0","44","0","2","2","113","false"
"L73827","1","0","28","0","1","0","0","false"
"L73828","1","0","30","0","1","0","0","false"
"L73829","1","0","28","0","1","0","0","false"
"L73830","1","0","71","0","2","0","0","false"
"L73831","1","0","48","0","1","0","0","false"
"L73832","5","0","47","0","5","5","113","false"
"L74433","3","0","97","0","12","3","33","false"
"L74434","1","0","52","0","2","0","0","false"
"L74435","8","0","45","0","5","3","1345","false"
"L74436","1","0","38","0","5","0","0","false"
"L74437","1","0","15","0","3","0","0","false"
"L74438","1","0","27","0","3","0","0","false"
"L74439","1","0","30","0","5","3","1345","false"
"L74565","1","0","12","0","1","0","0","false"
"L74566","3","0","26","0","1","0","0","false"
"L74596","1","0","26","0","3","3","1345","false"
"L74597","1","0","19","0","3","3","1345","false"
"L74598","1","0","17","0","3","3","1345","false"
"L74637","1","0","10","0","1","0","0","false"
"L74638","1","0","10","0","1","0","0","false"
"L74639","1","0","4","0","2","0","0","false"
"L74656","1","0","275","0","5","3","61","false"
"L74657","8","0","45","0","4","3","1345","false"
"L74869","1","0","22","0","3","0","0","false"
"L74870","1","0","31","0","2","0","0","false"
"L74871","1","0","109","0","7","0","0","false"
"L75054","3","0","45","1","38","7","561","false"
"L75055","26","0","225","0","15","5","327","false"
"L75056","3","0","45","1","15","5","561","false"
"L75057","11","0","63","0","7","3","327","false"
"L75058","3","0","47","0","13","5","561","false"
"L75059","4","0","46","0","9","5","3122","false"
"L75219","1","0","14","0","3","2","561","false"
"L75220","1","0","12","0","2","0","0","false"
"L75221","4","0","36","0","3","0","0","false"
"L75320","7","0","52","0","2","0","0","false"
"L75321","11","0","84","0","3","0","0","false"
"L75417","4","0","26","0","3","0","0","false"
"L75418","4","0","21","0","2","0","0","false"
"L75419","1","0","17","0","3","0","0","false"
"L75420","1","0","13","0","2","0","0","false"
"L75421","6","0","28","0","2","2","1345","false"
"L75422","2","0","22","0","2","0","0","false"
"L75423","7","0","37","0","1","0","0","false"
"L75424","2","0","19","0","2","0","0","false"
"L75527","4","0","40","0","3","0","0","false"
"L75528","2","0","19","0","2","0","0","false"
"L75529","6","0","37","0","6","0","0","false"
"L75530","1","0","24","0","2","2","113","false"
"L75531","1","0","15","0","5","4","33","false"
"L75532","2","0","21","0","3","0","0","false"
"L75533","1","0","21","0","3","0","0","false"
"L75534","6","0","29","0","2","0","0","false"
"L75535","1","0","17","0","3","1","1345","false"
"L75536","8","0","43","0","7","3","327","false"
"L75537","2","0","19","0","2","0","0","false"
"L75637","2","0","26","0","2","0","0","false"
"L75654","1","0","26","0","2","0","0","false"
"L75655","1","0","22","0","2","0","0","false"
"L75656","1","0","27","0","3","0","0","false"
"L75657","4","0","33","1","4","2","561","false"
"L75658","3","0","16","0","3","0","0","false"
"L75659","4","0","20","0","3","0","0","false"
"L75660","3","0","15","0","3","0","0","false"
"L75661","1","0","20","0","4","0","0","false"
"L75662","4","0","18","0","3","0","0","false"
"L75759","266","0","1815","12","389","13","3122","true"
"L75760","3","0","32","0","3","1","3122","false"
"L75761","4","0","36","0","10","1","3122","false"
"L75762","59","0","224","0","28","6","1345","false"
