CLOC,LLOC,McCC,Number of bugs,Number of committers,Number of developer commits,Number of previous fixes,Number of previous modifications
0,105,16,0,3,2899,0,11
0,12,1,0,1,1118,0,6
0,18,1,0,1,1118,0,7
0,33,3,0,1,2899,0,1
0,190,34,1,2,1118,0,22
0,915,186,1,4,1118,0,93
0,237,32,1,4,2053,0,46
0,73,2,0,4,2899,0,13
0,91,6,0,3,2899,0,12
0,31,4,0,1,1118,0,6
0,64,6,1,1,1118,0,7
0,130,19,0,3,2899,0,6
0,64,1,0,3,2899,0,6
0,671,83,0,4,2899,0,42
0,307,44,2,2,2899,0,8
0,33,1,0,1,2899,0,2
0,34,1,0,1,2899,0,1
0,25,1,0,1,2899,0,1
0,45,1,0,3,575,0,11
0,39,1,0,1,2899,0,1
0,42,2,0,1,2899,0,2
0,339,46,0,3,2899,0,40
0,38,1,0,1,2899,0,1
0,77,1,0,3,575,0,11
0,77,1,0,3,2899,0,10
0,60,2,0,2,2899,0,2
0,74,5,0,1,2899,0,4
0,33,1,0,1,2899,0,3
0,83,8,0,3,2899,0,15
0,60,1,0,1,2899,0,2
0,86,3,0,2,1118,0,3
0,74,8,0,3,2899,0,8
0,38,3,0,2,2899,0,3
0,26,1,0,2,2899,0,2
0,65,3,0,2,2899,0,3
0,897,226,0,4,2899,0,65
0,18,1,0,3,2899,0,6
0,9,1,0,2,575,0,6
0,252,33,0,2,1118,0,17
0,63,2,0,4,2899,0,19
0,144,9,0,3,2899,0,35
0,33,1,0,2,575,0,16
0,13,1,0,1,2899,0,3
0,7,1,0,2,2899,0,8
0,47,1,0,2,575,0,33
0,47,1,0,3,2899,0,12
0,15,1,0,0,0,0,1
0,36,1,0,2,2899,0,3
0,4,1,0,2,575,0,6
0,9,1,0,2,2899,0,5
0,29,1,0,3,575,0,5
0,15,1,0,3,1118,0,14
0,5,1,0,2,575,0,6
0,26,1,0,4,2899,0,12
0,4,1,0,0,0,0,1
0,16,1,0,2,575,0,6
0,133,19,0,1,1118,0,5
0,1082,218,0,3,575,0,37
0,67,1,0,1,86,0,3
0,44,1,0,0,0,0,2
0,181,27,0,2,86,0,14
0,35,2,0,3,575,0,7
0,42,1,0,0,0,0,1
0,85,18,0,2,2899,0,4
0,53,14,0,2,2899,0,5
0,18,3,0,1,2899,0,1
0,114,16,0,2,2899,0,4
0,72,15,0,2,2899,0,2
0,14,2,0,2,2899,0,3
0,110,9,0,3,2899,0,5
0,62,3,1,2,1118,0,2
0,5,1,0,1,2899,0,2
0,3,1,0,1,2899,0,2
0,11,1,0,1,2899,0,2
0,6,1,0,1,2899,0,2
0,7,1,0,1,2899,0,1
0,3,1,0,1,2899,0,1
0,12,1,0,3,2899,0,6
0,17,1,0,3,2899,0,8
0,7,1,0,2,2899,0,4
0,8,1,0,2,2899,0,3
0,12,1,0,1,2899,0,2
0,3,1,0,2,2899,0,2
0,15,1,1,2,1118,0,6
0,66,11,0,1,1118,0,16
0,120,22,0,4,2899,0,14
0,129,12,0,2,1118,0,10
0,200,20,0,3,1118,0,8
0,137,16,0,3,1118,0,25
0,239,30,2,4,2899,0,35
0,22,1,0,2,1118,0,2
0,82,15,0,3,2899,0,22
0,44,4,0,1,1118,0,3
0,315,17,0,3,2899,0,5
0,251,55,0,3,2899,0,10
0,173,26,0,2,1118,0,8
0,9,1,0,2,1118,0,2
0,114,12,1,2,2899,0,5
0,35,1,0,1,1118,0,1
0,120,7,0,1,1118,0,1
0,344,82,0,3,1118,0,38
0,114,1,0,1,2899,0,1
0,69,12,1,2,1118,0,31
0,152,26,0,3,2899,0,40
0,109,25,0,2,1118,0,18
0,82,11,0,3,1118,0,37
0,178,29,0,3,2899,0,6
0,204,40,0,1,1118,0,5
0,150,23,1,3,1118,0,35
0,53,1,0,1,1118,0,9
0,213,49,3,2,1118,0,25
0,256,61,0,4,2053,0,21
0,878,133,3,5,2899,0,51
0,209,34,2,3,2899,0,19
0,64,8,0,1,2899,0,3
0,8,1,0,1,2899,0,2
0,8,1,0,1,2899,0,1
0,17,1,0,1,2899,0,3
0,44,4,0,1,2899,0,2
0,231,49,0,1,2899,0,1
0,52,2,0,1,575,0,1
0,75,5,1,1,1118,0,1
0,187,17,1,2,2899,0,7
0,122,15,1,1,1118,0,1
0,77,8,0,2,2899,0,8
0,447,66,1,1,1118,0,5
0,42,1,1,1,1118,0,2
0,23,1,0,1,1118,0,5
0,209,15,1,2,1118,0,9
0,16,1,1,1,1118,0,4
0,156,10,1,3,1118,0,8
0,80,7,0,2,2899,0,7
0,61,8,0,0,0,0,2
0,90,10,0,1,1118,0,2
0,90,11,0,1,575,0,2
0,73,11,0,1,2899,0,1
0,8,1,0,1,1118,0,2
0,67,9,1,1,1118,0,6
0,90,10,0,1,1118,0,3
0,20,2,0,1,2899,0,2
0,121,16,0,2,2899,0,9
0,9,1,0,1,2899,0,2
0,34,6,0,2,2899,0,2
0,185,16,0,4,2899,0,14
0,14,1,0,2,2899,0,6
0,23,1,0,2,2899,0,5
0,58,1,0,1,2899,0,1
0,559,89,0,3,2899,0,11
0,77,7,0,1,2899,0,1
0,28,2,0,2,2899,0,4
0,86,9,0,2,2899,0,6
0,135,25,0,3,2899,0,5
0,47,3,0,2,2899,0,5
0,35,1,0,1,2899,0,1
0,52,2,0,1,2899,0,1
0,73,3,0,1,2899,0,1
0,57,1,0,1,2899,0,1
0,31,1,0,1,2899,0,1
0,33,1,0,1,2899,0,1
0,66,1,0,1,2899,0,1
0,175,1,0,1,2899,0,1
0,56,2,0,1,2899,0,1
0,62,1,0,1,2899,0,1
0,68,1,0,1,2899,0,1
0,82,1,0,1,2899,0,1
0,24,1,0,1,2899,0,1
0,61,2,0,1,2899,0,1
0,98,2,0,1,2899,0,1
0,77,1,0,1,2899,0,1
0,164,15,0,1,2899,0,1
0,87,8,1,2,2053,0,2
0,84,2,0,1,2899,0,1
0,111,6,0,1,2899,0,1
0,53,2,0,1,2899,0,1
0,118,17,0,2,2899,0,5
0,22,2,0,1,1118,0,1
0,39,5,0,2,2899,0,2
0,147,20,0,2,1118,0,5
0,40,4,0,2,575,0,2
0,37,4,0,2,575,0,3
0,43,8,0,2,575,0,5
0,58,9,0,3,2899,0,6
0,65,12,0,2,575,0,5
0,29,4,0,2,575,0,3
0,84,5,0,2,1118,0,6
0,61,9,0,1,1118,0,8
0,108,37,0,2,2899,0,3
0,60,8,0,1,1118,0,6
0,55,1,0,1,1118,0,2
0,95,10,0,1,1118,0,2
0,239,9,0,3,2899,0,5
0,419,32,0,2,2899,0,10
0,2574,119,0,3,2899,0,169
0,225,7,0,2,1118,0,22
0,296,10,0,1,2899,0,1
0,119,3,0,2,2899,0,4
0,180,13,0,4,2899,0,8
0,1237,64,0,3,2899,0,45
0,197,16,0,1,2899,0,1
0,157,8,0,2,2899,0,2
0,117,1,0,2,1118,0,4
0,20,1,0,1,575,0,2
0,116,2,0,4,2899,0,10
0,29,7,0,1,1118,0,1
0,313,22,0,3,1118,0,17
0,1049,30,0,4,1118,0,62
0,191,12,0,1,1118,0,5
0,54,5,0,2,86,0,4
0,57,1,1,1,1118,0,2
0,255,17,0,2,1118,0,5
0,975,61,0,3,1118,0,34
0,75,1,0,1,2899,0,1
0,182,16,0,4,2899,0,7
0,189,1,0,4,2899,0,22
0,885,87,0,5,2899,0,43
0,35,1,1,1,1118,0,3
0,71,1,0,1,1118,0,1
0,56,3,0,1,2899,0,5
0,77,4,0,2,2899,0,10
0,18,3,0,1,2899,0,5
0,51,1,0,2,2899,0,6
0,36,1,0,2,2899,0,5
0,41,1,0,2,2899,0,7
0,35,6,0,2,2899,0,6
0,8,1,0,2,2899,0,4
0,29,4,0,1,2899,0,1
0,61,6,0,1,2899,0,1
0,55,12,0,1,2899,0,2
0,34,4,0,1,2899,0,1
0,109,19,0,1,2899,0,3
0,30,5,0,1,2899,0,2
0,91,5,0,2,2899,0,9
0,51,4,0,2,2899,0,10
0,10,1,0,2,2899,0,5
0,22,1,0,2,2899,0,5
0,63,3,0,2,2899,0,10
0,20,1,0,2,2899,0,5
0,19,1,0,2,2899,0,3
0,149,1,0,2,2899,0,6
0,146,10,0,1,2899,0,4
0,36,2,0,1,2899,0,5
0,53,1,0,1,2899,0,3
0,81,10,0,2,2899,0,3
0,630,129,0,2,2899,0,15
0,20,2,0,2,2899,0,7
0,41,4,0,1,2899,0,2
0,17,1,0,1,2899,0,1
0,24,1,0,1,2899,0,3
0,10,1,0,1,2899,0,2
0,82,9,0,3,2899,0,5
0,84,1,0,2,2899,0,5
0,337,10,0,3,2899,0,26
0,51,1,0,1,2899,0,2
0,14,1,0,1,2899,0,1
0,111,5,0,1,2899,0,1
0,360,59,0,3,2899,0,8
0,446,63,1,3,2899,0,13
0,26,1,0,1,2899,0,1
0,32,4,0,1,2899,0,2
0,480,96,0,1,2899,0,2
0,26,4,0,1,2899,0,2
0,52,3,0,1,2899,0,2
0,13,1,0,1,2899,0,1
0,15,1,0,1,2899,0,1
0,34,4,0,3,2899,0,15
0,19,1,0,1,575,0,3
0,59,1,0,3,1118,0,6
0,56,4,0,3,1118,0,5
0,25,2,0,3,1118,0,6
0,14,2,0,2,1118,0,2
0,154,35,0,3,1118,0,11
0,32,1,0,3,1118,0,10
0,187,1,0,2,1118,0,2
0,165,29,0,5,831,1,15
0,362,67,7,4,831,2,20
0,223,4,0,2,2899,1,9
0,128,24,1,5,2899,0,37
0,185,8,0,2,1118,0,2
0,1192,158,3,6,831,1,205
0,1038,146,3,6,831,2,87
0,47,2,0,3,1118,0,12
0,317,46,2,3,575,0,28
0,1475,131,2,4,831,0,8
0,61,6,0,3,2899,0,34
0,42,4,0,3,2899,0,4
0,48,4,0,2,2899,0,2
0,141,1,1,3,1118,0,62
0,1659,376,12,6,831,3,256
0,3554,594,17,6,831,3,368
0,176,11,0,2,1118,0,2
0,19,1,0,1,1118,0,1
0,18,1,0,1,1118,0,1
0,39,3,0,2,1118,0,2
0,62,1,0,2,1118,0,3
0,94,15,1,4,831,0,11
0,178,30,1,2,2899,0,6
0,46,1,0,2,1118,0,3
0,561,65,2,6,831,2,76
0,96,12,0,3,1118,0,22
0,787,110,2,6,831,0,227
0,235,4,2,5,2899,0,70
0,103,9,0,3,1118,0,3
0,6,1,1,1,575,0,1
0,127,9,0,5,831,0,15
0,415,85,0,4,2899,0,71
0,102,4,0,2,1118,0,5
0,174,10,0,4,831,0,6
0,6,1,0,3,831,1,6
0,167,16,0,4,2899,1,28
0,18,1,1,3,2899,0,8
0,854,48,1,2,2899,1,20
0,160,34,2,5,831,1,17
0,149,19,0,3,2899,0,33
0,264,7,1,2,1118,0,2
0,232,42,0,4,831,1,15
0,10,1,0,2,1118,0,2
0,527,56,1,6,831,1,178
0,21,1,0,3,1118,0,14
0,50,18,1,4,2899,0,8
0,913,190,6,5,831,2,144
0,167,25,0,3,1118,0,30
0,307,25,0,2,1118,0,3
0,99,1,0,4,2899,1,69
0,240,7,3,5,831,0,46
0,389,24,0,3,831,0,4
0,5,1,1,2,1118,0,4
0,173,7,1,2,1118,0,2
0,37,1,0,3,831,0,11
0,45,8,0,5,2899,1,14
0,360,74,2,5,831,1,22
0,517,27,0,3,2899,0,22
0,179,15,0,3,1118,0,41
0,124,14,1,5,831,0,23
0,129,7,0,2,1118,0,2
0,395,85,3,3,2899,4,51
0,105,16,0,4,831,0,15
0,18,1,0,3,1118,0,8
0,6,1,0,2,2899,0,2
0,7,1,0,2,2899,0,2
0,9,1,0,2,1118,0,7
0,252,33,0,2,1118,0,18
0,9,1,0,2,1118,0,3
0,11,1,0,2,1118,0,3
0,59,1,0,4,1118,0,21
0,22,3,0,1,1118,0,5
0,8,1,0,1,1118,0,8
0,147,9,0,4,575,0,40
0,34,1,0,2,575,0,19
0,23,1,0,1,1118,0,8
0,6,1,0,1,1118,0,7
0,8,1,0,2,1118,0,11
0,61,1,0,4,831,0,39
0,78,12,0,3,575,0,15
0,30,1,0,2,575,0,3
0,30,1,0,2,1118,0,6
0,6,1,0,1,1118,0,5
0,36,1,0,3,1118,0,5
0,4,1,0,2,1118,0,7
0,27,1,0,1,1118,0,2
0,41,5,0,5,831,0,8
0,4,1,0,2,2899,0,5
0,13,1,0,2,1118,0,7
0,9,1,0,1,1118,0,9
0,5,1,0,2,1118,0,2
0,16,1,0,3,2899,0,16
0,28,1,0,3,575,0,9
0,28,2,0,1,1118,0,6
0,5,1,0,2,1118,0,8
0,33,1,0,3,831,0,13
0,25,1,0,1,1118,0,5
0,26,1,1,4,1118,0,14
0,8,1,0,2,831,0,2
0,12,1,0,1,1118,0,7
0,21,1,0,1,1118,0,6
0,18,1,0,1,1118,0,8
0,34,1,0,1,1118,0,6
0,33,3,0,2,1118,0,2
0,16,1,1,1,1118,0,8
0,129,18,0,4,2899,1,29
0,794,145,4,5,831,1,118
0,270,37,1,5,2899,1,62
0,14,4,0,1,1118,0,6
0,7,1,0,1,1118,0,7
0,73,2,0,4,1118,0,16
0,98,6,0,3,1118,0,15
0,36,1,0,1,1118,0,7
0,74,10,0,2,1118,0,10
0,31,4,0,1,1118,0,7
0,65,6,1,2,2899,1,11
0,30,1,0,1,1118,0,10
0,130,19,0,4,1118,0,8
0,99,3,0,2,1118,0,8
0,64,1,0,3,1118,0,7
0,20,2,0,2,1118,0,3
0,708,83,0,4,1118,0,52
0,4,1,0,1,1118,0,6
0,55,10,0,2,831,0,2
0,351,59,0,5,831,2,20
0,33,1,0,2,1118,0,4
0,40,1,0,2,2899,0,5
0,74,4,0,2,1118,0,14
0,20,1,0,2,1118,0,3
0,73,11,0,2,1118,0,7
0,18,3,0,2,1118,0,3
0,59,6,0,2,1118,0,11
0,30,1,0,2,2899,0,5
0,45,1,0,3,1118,0,12
0,41,1,0,2,2899,0,4
0,43,2,0,2,1118,0,4
0,43,1,0,2,831,0,4
0,385,54,0,3,2899,0,45
0,38,1,0,2,1118,0,3
0,77,1,0,3,1118,0,12
0,46,2,0,1,1118,0,3
0,24,1,0,2,1118,0,3
0,88,1,0,3,1118,0,13
0,60,2,0,2,1118,0,4
0,56,1,0,1,1118,0,6
0,93,5,0,2,1118,0,12
0,43,1,0,2,1118,0,3
0,74,5,0,2,1118,0,6
0,33,1,0,2,1118,0,5
0,83,8,0,3,1118,0,17
0,60,1,0,2,1118,0,4
0,86,3,0,2,1118,0,4
0,43,1,0,2,2899,0,4
0,51,1,0,2,2899,0,3
0,97,6,0,2,1118,0,8
0,124,15,0,2,1118,0,11
0,74,8,0,3,1118,0,10
0,38,3,0,2,1118,0,4
0,26,1,0,2,1118,0,3
0,65,3,0,2,1118,0,4
0,964,243,0,4,2899,0,76
0,525,33,0,4,2899,1,6
0,209,20,0,4,2899,1,8
0,273,30,0,3,2899,1,4
0,133,19,0,2,2053,0,6
0,139,22,0,3,1118,0,29
0,116,19,0,3,1118,0,3
0,68,7,0,2,2053,0,5
0,1125,224,0,5,2899,1,45
0,312,52,0,2,1118,0,9
0,67,1,0,2,1118,0,4
0,167,11,0,3,1118,0,14
0,179,27,0,3,1118,0,17
0,109,10,0,2,1118,0,9
0,203,21,0,4,1118,0,28
0,101,6,0,2,1118,0,7
0,138,19,0,3,1118,0,12
0,35,2,0,4,2899,0,9
0,83,15,0,3,1118,0,9
0,114,8,0,3,2053,0,10
0,79,6,0,3,2053,0,9
0,53,14,0,3,2053,0,6
0,125,18,0,2,2899,0,6
0,63,3,0,3,2899,1,4
0,17,1,1,3,831,0,7
0,112,9,0,2,831,0,3
0,68,11,0,2,1118,0,19
0,120,22,0,4,2899,0,16
0,135,16,0,3,1118,0,16
0,204,20,0,4,2053,0,9
0,162,16,0,4,2899,0,31
0,387,54,2,6,2899,1,53
0,58,4,0,2,2899,1,5
0,7,1,0,3,831,0,3
0,335,18,0,3,575,0,6
0,66,1,0,1,1118,0,2
0,133,20,0,2,2899,1,13
0,47,1,0,2,2899,0,7
0,186,21,1,4,1118,0,23
0,146,5,0,3,2899,0,11
0,379,85,0,4,2899,0,45
0,147,1,0,1,2899,0,4
0,74,12,0,4,2899,1,37
0,83,11,0,4,1118,0,43
0,105,20,0,2,2899,0,5
0,23,1,0,1,1118,0,2
0,101,15,3,3,2899,0,11
0,177,29,0,3,575,0,9
0,204,40,0,2,2899,0,6
0,160,24,0,4,2899,1,39
0,62,7,0,2,831,1,3
0,56,1,0,1,1118,0,10
0,239,55,2,4,831,2,31
0,14,1,1,2,1118,0,4
0,239,54,0,4,2899,0,25
0,75,9,0,1,1118,0,14
0,904,141,2,6,831,2,58
0,82,18,1,2,1118,0,4
0,209,34,0,4,831,1,21
0,75,16,1,2,1118,0,4
0,64,8,0,1,2899,0,4
0,47,5,0,2,575,0,4
0,46,6,0,1,2899,0,1
0,383,84,2,3,2899,0,10
0,232,49,0,2,2053,0,3
0,51,1,0,1,2899,1,2
0,9,1,0,2,2899,0,2
0,75,5,0,3,2899,1,4
0,119,9,0,3,2899,1,16
0,55,2,0,1,2899,0,1
0,123,15,0,3,2899,1,4
0,77,8,0,2,2899,0,9
0,447,66,0,2,2899,1,7
0,42,1,0,2,2899,1,4
0,214,16,0,4,2899,1,14
0,38,6,0,1,1118,0,2
0,94,2,0,1,1118,0,6
0,17,1,0,2,2899,1,6
0,229,21,0,4,2899,1,14
0,80,7,0,2,1118,0,9
0,61,8,0,1,1118,0,3
0,100,18,0,2,1118,0,6
0,90,11,0,2,1118,0,3
0,22,3,0,2,1118,0,4
0,92,18,0,2,575,0,6
0,73,11,0,2,1118,0,2
0,36,3,0,1,1118,0,1
0,68,9,0,2,2899,1,8
0,47,4,0,1,1118,0,1
0,23,1,0,2,2899,1,4
0,69,3,0,1,831,0,1
0,240,36,0,3,2899,0,8
0,11,2,0,1,1118,0,1
0,140,21,0,1,1118,0,1
0,26,1,0,1,1118,0,1
0,51,8,0,2,2053,0,5
0,40,5,0,2,2053,0,3
0,62,6,0,1,1118,0,2
0,38,2,0,1,1118,0,2
0,121,16,0,3,1118,0,12
0,108,11,0,1,1118,0,2
0,60,5,0,1,2899,0,2
0,35,6,0,3,1118,0,4
0,8,1,0,2,2053,0,4
0,162,21,0,5,1118,0,17
0,25,1,0,1,575,0,1
0,55,4,0,2,1118,0,4
0,15,1,0,3,575,0,7
0,157,16,0,1,575,0,1
0,38,1,0,2,575,0,2
0,77,4,0,1,575,0,1
0,29,2,0,2,831,0,3
0,547,90,2,5,2899,0,31
0,85,7,0,3,831,0,3
0,115,10,0,3,2899,0,7
0,28,2,0,2,1118,0,5
0,34,6,0,3,1118,0,5
0,135,25,0,4,1118,0,7
0,45,3,0,2,1118,0,6
0,35,1,0,2,575,0,2
0,52,2,0,2,1118,0,2
0,73,3,0,2,1118,0,2
0,39,1,0,2,1118,0,2
0,57,1,0,2,1118,0,2
0,31,1,0,2,1118,0,2
0,33,1,0,2,1118,0,2
0,66,1,0,2,1118,0,2
0,175,1,0,2,1118,0,2
0,56,2,0,2,1118,0,2
0,62,1,0,2,1118,0,2
0,68,1,0,2,1118,0,2
0,82,1,0,2,1118,0,2
0,24,1,0,2,1118,0,2
0,61,2,0,2,1118,0,2
0,98,2,0,2,1118,0,2
0,193,26,0,2,831,0,2
0,88,8,0,3,2899,1,6
0,84,2,0,2,1118,0,2
0,111,6,0,2,1118,0,2
0,53,2,0,2,1118,0,2
0,143,16,0,2,2899,1,4
0,40,7,0,2,2899,0,3
0,68,8,0,2,2899,0,3
0,36,8,0,2,2899,0,4
0,12,1,0,2,1118,0,2
0,6,1,0,2,1118,0,2
0,86,11,0,2,2899,1,5
0,111,8,0,2,1118,0,17
0,110,7,0,2,2899,0,10
0,134,28,0,2,2899,0,11
0,13,1,0,2,2899,0,7
0,29,5,0,2,2899,0,3
0,643,141,0,2,2899,0,23
0,86,15,0,2,2899,0,3
0,16,3,0,2,2899,0,3
0,122,17,0,3,1118,0,8
0,54,9,1,3,1118,0,4
0,50,6,0,1,1118,0,1
0,138,21,0,1,1118,0,1
0,1734,400,0,3,2899,0,6
0,34,4,0,3,2053,0,4
0,85,5,0,3,831,0,7
0,13,1,0,3,831,0,5
0,64,10,0,3,2899,0,12
0,79,11,0,3,2899,0,11
0,17,1,0,2,1118,0,3
0,510,41,0,3,831,0,18
0,97,10,0,1,1118,0,2
0,266,9,0,3,1118,0,11
0,462,38,0,2,2899,0,17
0,2406,107,0,4,831,1,198
0,355,13,0,3,2899,1,38
0,34,1,0,1,1118,0,7
0,292,10,0,2,2899,0,5
0,131,4,0,2,2899,0,6
0,183,13,0,4,2899,1,10
0,1355,67,0,3,2899,0,61
0,236,22,0,2,1118,0,5
0,359,59,0,3,831,0,18
0,204,5,0,2,1118,0,6
0,159,1,0,1,1118,0,4
0,409,10,0,1,1118,0,6
0,37,3,0,1,1118,0,4
0,267,9,0,2,2899,0,6
0,254,14,0,3,1118,0,20
0,421,28,0,5,831,1,28
0,1160,35,0,5,831,2,79
0,199,13,0,2,2899,0,9
0,46,6,0,1,1118,0,2
0,73,2,0,1,1118,0,5
0,119,19,0,1,1118,0,2
0,21,2,0,1,1118,0,2
0,111,14,0,1,1118,0,2
0,74,9,0,1,1118,0,2
0,56,5,0,2,86,0,4
0,58,1,0,2,2899,1,4
0,265,17,0,3,1118,0,9
0,1207,69,0,3,2899,4,47
0,86,3,0,3,1118,0,23
0,68,1,0,1,1118,0,8
0,45,1,0,1,1118,0,4
0,67,1,0,1,1118,0,6
0,48,3,0,1,1118,0,5
0,119,1,0,2,1118,0,6
0,22,1,0,1,1118,0,7
0,28,1,0,1,1118,0,4
0,136,3,0,4,2899,0,19
0,47,3,0,2,831,0,4
0,105,6,0,1,2899,0,2
0,113,1,0,2,1118,0,5
0,101,6,0,2,2899,1,17
0,130,3,0,3,1118,0,8
0,206,1,0,5,831,1,25
0,954,87,0,6,831,3,52
0,72,5,0,2,2899,0,3
0,81,6,0,2,86,0,3
0,99,18,0,2,2899,1,5
0,76,7,0,3,2899,1,11
0,35,6,0,1,1118,0,1
0,69,5,0,1,1118,0,3
0,89,8,0,2,2899,1,5
0,36,4,0,1,1118,0,3
0,36,4,0,1,1118,0,2
0,105,7,0,2,2899,0,2
0,42,3,0,3,1118,0,3
0,36,6,0,2,1118,0,3
0,74,14,0,1,1118,0,7
0,60,1,0,3,1118,0,8
0,74,10,0,3,1118,0,24
0,6,1,0,3,1118,0,5
0,114,4,0,4,831,0,13
0,65,1,0,2,1118,0,8
0,82,7,0,4,1118,0,8
0,40,6,0,4,2899,0,11
0,27,4,0,2,1118,0,6
0,48,5,0,2,1118,0,4
0,16,1,0,2,1118,0,3
0,84,8,0,3,1118,0,24
0,77,1,1,3,1118,0,17
0,70,3,0,5,831,0,26
0,277,44,0,5,2899,0,64
0,23,1,0,2,1118,0,5
0,64,6,0,2,1118,0,5
0,54,4,0,4,1118,0,15
0,8,1,0,2,1118,0,6
0,189,27,0,2,1118,0,14
0,285,27,0,5,2899,0,96
0,27,1,0,3,1118,0,6
0,80,14,0,4,2899,0,43
0,75,12,0,3,1118,0,25
0,127,7,0,5,831,0,13
0,22,1,0,2,1118,0,8
0,23,1,0,2,1118,0,3
0,34,1,0,2,1118,0,6
0,22,1,0,2,1118,0,5
0,102,4,0,3,1118,0,13
0,73,4,0,3,1118,0,14
0,309,12,0,3,1118,0,60
0,68,5,0,3,1118,0,8
0,67,4,0,3,1118,0,3
0,168,5,0,3,1118,0,17
0,34,8,0,2,575,0,7
0,9,1,0,3,1118,0,5
0,204,41,0,4,575,0,68
0,237,21,0,3,1118,0,32
0,11,1,0,3,1118,0,7
0,22,3,0,3,1118,0,13
0,27,4,0,3,1118,0,13
0,33,2,0,2,1118,0,6
0,200,25,0,5,831,0,41
0,159,15,1,4,1118,0,19
0,36,4,0,2,1118,0,2
0,136,5,0,3,1118,0,6
0,47,3,0,3,1118,0,13
0,73,4,0,4,1118,0,17
0,25,1,0,2,1118,0,10
0,82,10,0,3,1118,0,12
0,22,2,0,2,1118,0,9
0,106,15,0,2,1118,0,6
0,99,13,0,3,1118,0,11
0,44,3,0,3,1118,0,8
0,170,41,1,4,1118,0,13
0,64,8,0,5,831,0,9
0,46,1,1,3,1118,0,9
0,23,4,0,2,575,0,3
0,102,12,0,5,831,0,36
0,46,7,0,4,831,0,8
0,60,8,0,3,1118,0,6
0,70,9,1,4,831,0,6
0,65,2,0,2,1118,0,3
0,64,3,0,4,1118,0,10
0,63,1,0,3,1118,0,9
0,238,1,0,4,1118,0,14
0,18,1,0,2,575,0,9
0,26,1,0,2,575,0,11
0,70,1,0,2,1118,0,5
0,269,5,0,3,1118,0,22
0,162,10,0,1,1118,0,5
0,190,8,0,2,1118,0,28
0,30,3,0,2,1118,0,10
0,233,17,0,2,1118,0,19
0,66,2,0,2,1118,0,13
0,921,49,0,4,2899,0,48
0,401,21,0,2,575,0,20
0,237,11,0,2,575,0,18
0,256,19,0,1,1118,0,4
0,230,22,0,2,1118,0,17
0,674,29,0,5,1118,0,54
0,22,1,0,1,1118,0,6
0,162,9,0,4,2899,0,21
0,128,2,0,2,1118,0,9
0,40,1,0,2,831,0,2
0,50,2,0,2,1118,0,3
0,121,15,0,3,1118,0,4
0,33,4,0,2,1118,0,4
0,197,13,0,2,1118,0,3
0,48,2,0,3,1118,0,27
0,158,1,0,3,1118,0,7
0,62,6,0,1,575,0,1
0,88,2,0,2,1118,0,6
0,68,2,0,3,1118,0,7
0,1042,48,0,5,2899,0,40
0,196,20,0,3,2899,0,8
0,108,15,0,3,2899,0,5
0,60,3,0,2,1118,0,8
0,71,4,0,2,1118,0,13
0,18,3,0,2,1118,0,7
0,36,12,0,2,1118,0,2
0,67,2,0,2,2899,0,10
0,26,1,0,2,1118,0,8
0,33,1,0,2,2899,0,9
0,41,1,0,2,1118,0,10
0,85,13,0,2,2899,0,9
0,50,1,0,1,1118,0,4
0,35,6,0,2,1118,0,8
0,64,1,0,1,1118,0,4
0,29,4,0,2,1118,0,3
0,62,6,0,2,1118,0,3
0,62,12,0,2,1118,0,9
0,33,4,0,2,1118,0,3
0,110,21,0,3,831,0,7
0,30,5,0,2,1118,0,4
0,91,5,0,2,1118,0,11
0,51,4,0,2,1118,0,12
0,10,1,0,2,1118,0,7
0,63,3,0,2,1118,0,12
0,20,1,0,2,1118,0,7
0,7,1,0,2,1118,0,6
0,19,1,0,2,1118,0,4
0,146,1,0,2,1118,0,12
0,160,11,0,2,2899,0,8
0,37,2,0,2,1118,0,8
0,79,5,0,2,1118,0,7
0,57,1,0,2,1118,0,6
0,48,1,0,2,1118,0,2
0,44,1,0,2,1118,0,5
0,39,1,0,1,1118,0,4
0,9,1,0,2,1118,0,6
0,53,4,1,1,1118,0,4
0,100,9,0,1,1118,0,5
0,22,1,1,1,1118,0,4
0,37,7,0,1,2899,0,1
0,76,14,0,3,2899,0,7
0,701,146,1,3,2899,0,27
0,20,2,0,3,2899,0,13
0,54,4,0,1,2899,0,1
0,68,8,0,1,2899,0,1
0,48,5,0,1,2899,0,1
0,8,1,0,2,1118,0,4
0,27,3,0,2,1118,0,4
0,41,4,0,2,1118,0,4
0,39,2,0,1,831,0,2
0,6,1,0,3,1118,0,3
0,100,10,0,3,1118,0,3
0,56,14,0,3,1118,0,3
0,13,1,0,3,1118,0,3
0,24,1,0,2,1118,0,5
0,12,1,0,3,1118,0,5
0,82,9,0,3,1118,0,6
0,48,1,0,1,2899,0,1
0,106,1,0,3,1118,0,11
0,395,11,0,3,1118,0,40
0,65,4,0,2,1118,0,4
0,13,1,0,2,1118,0,4
0,51,9,0,2,1118,0,5
0,48,11,0,2,1118,0,4
0,56,1,0,2,1118,0,5
0,51,1,0,2,1118,0,4
0,14,1,0,2,1118,0,3
0,114,5,0,2,1118,0,3
0,57,13,0,2,831,0,3
0,360,59,0,3,1118,0,9
0,476,69,0,4,2899,1,22
