CLOC,LLOC,McCC,Number of bugs,Number of committers,Number of developer commits,Number of previous fixes,Number of previous modifications
0,178,23,0,8,1464,2,54
0,172,17,0,5,219,0,21
0,120,17,0,4,1283,1,7
0,138,17,0,5,219,1,20
0,196,23,1,8,219,5,52
0,108,18,0,7,219,1,23
0,16,1,0,6,219,0,12
0,168,22,0,7,219,1,29
0,138,17,0,7,219,1,29
0,194,23,1,8,219,5,48
0,56,2,0,7,219,1,21
0,90,5,0,5,219,1,13
0,101,6,0,4,219,3,16
0,82,3,2,5,219,2,11
0,80,3,1,5,1283,3,17
0,61,5,0,5,219,0,9
0,6,1,0,4,219,0,9
0,5,1,0,4,219,0,9
0,27,3,0,4,219,0,9
0,32,4,0,4,219,0,9
0,33,1,0,4,219,0,9
0,21,2,0,4,219,0,10
0,66,9,1,5,219,0,15
0,37,1,0,4,219,0,9
0,24,3,0,4,219,0,10
0,59,9,1,5,219,0,17
0,11,1,0,5,219,0,8
0,21,1,0,5,219,0,10
0,84,5,0,4,1464,0,10
0,48,1,1,6,2597,0,19
0,78,13,0,7,592,1,30
0,27,1,0,2,219,0,4
0,72,13,1,2,219,0,2
0,176,39,1,2,219,0,4
0,41,6,1,2,219,0,2
0,624,134,1,5,592,0,11
0,11,1,0,2,219,0,2
0,24,5,1,2,219,0,2
0,48,2,1,2,219,0,2
0,111,9,0,3,219,1,3
0,64,13,1,2,219,0,4
0,53,3,0,3,219,0,6
0,61,1,0,2,219,0,2
0,230,52,1,3,219,1,11
0,19,1,0,3,219,0,3
0,210,55,1,2,219,0,3
0,77,4,0,4,1283,0,9
0,143,26,1,2,219,1,5
0,37,1,0,2,219,0,4
0,121,24,1,3,219,1,4
0,138,32,1,3,219,1,5
0,7,1,0,2,219,0,2
0,80,13,1,2,219,0,2
0,112,18,2,3,219,3,9
0,176,36,1,2,2597,1,3
0,19,1,0,2,219,0,2
0,94,20,1,3,219,0,5
0,33,1,0,2,219,0,2
0,55,1,0,2,219,0,2
0,62,10,1,3,219,1,4
0,4,1,0,2,219,0,5
0,48,2,0,5,592,1,15
0,47,8,0,5,219,0,12
0,47,8,0,6,1283,0,10
0,23,3,0,3,219,0,3
0,35,1,0,2,219,0,2
0,607,1,0,5,592,1,13
0,24,1,0,2,219,0,2
0,50,1,0,8,219,1,18
0,1175,169,3,9,592,2,120
0,5,1,0,2,219,0,3
0,27,2,0,4,1464,0,8
0,53,1,0,3,219,1,5
0,164,23,0,7,219,0,83
0,17,1,0,6,219,0,26
0,111,8,0,7,219,0,31
0,34,3,0,4,219,1,8
0,274,6,4,6,1464,3,27
0,16,1,0,2,219,0,3
0,103,2,0,4,219,0,7
0,61,9,0,4,219,0,5
0,31,1,0,5,219,0,13
0,235,13,0,7,219,0,29
0,7,1,0,3,219,0,3
0,60,9,0,5,219,0,9
0,60,9,0,4,219,0,5
0,6,1,0,3,219,0,7
0,78,10,1,3,219,3,16
0,48,1,0,5,2597,4,33
0,494,58,2,5,2597,13,64
0,52,7,0,1,2597,0,4
0,168,18,2,7,1464,6,55
0,10,3,0,1,2597,0,5
0,19,5,0,2,2597,0,2
0,97,8,0,4,1464,6,11
0,286,39,1,5,1464,7,33
0,206,10,0,5,1464,1,9
0,109,2,0,4,1464,2,13
0,5,1,0,2,2597,1,2
0,28,3,0,3,1464,1,4
0,24,2,0,1,1464,0,3
0,35,4,0,4,1283,1,10
0,68,2,1,5,592,4,25
0,41,6,0,5,592,3,9
0,61,5,0,2,1464,0,6
0,51,4,0,3,1464,0,5
0,56,7,0,5,2597,0,9
0,45,2,0,4,1464,0,9
0,76,9,0,2,1283,2,7
0,79,14,0,2,2597,0,5
0,586,132,1,4,1283,1,11
0,175,41,0,2,2597,0,10
0,6,1,0,3,1283,0,5
0,46,1,0,4,2597,1,23
0,748,137,2,9,592,11,133
0,11,1,0,4,219,0,7
0,80,7,0,5,219,0,13
0,14,1,0,3,2597,1,5
0,105,12,0,5,1464,1,11
0,9,1,0,2,219,0,2
0,34,2,0,3,219,0,5
0,11,1,0,4,1283,0,4
0,55,6,0,4,1283,0,7
0,6,1,0,3,219,0,3
0,22,1,0,3,219,0,3
0,12,1,0,3,219,0,3
0,16,1,0,3,219,0,4
0,48,1,0,3,219,0,3
0,114,1,0,5,219,0,8
0,22,1,0,4,56,0,12
0,171,8,0,7,1464,0,26
0,10,1,0,2,219,0,4
0,91,5,0,5,219,0,11
0,13,1,0,2,219,0,4
0,145,7,1,7,219,1,31
0,24,1,0,6,219,3,10
0,156,1,0,7,219,4,19
0,28,1,0,5,1283,0,12
0,265,10,0,7,1283,1,33
0,15,1,0,3,219,0,3
0,71,7,1,2,2597,0,2
0,84,10,0,5,1464,1,16
0,92,8,0,3,1464,3,16
0,102,16,0,6,2597,0,19
0,7,1,0,1,2597,0,4
0,39,1,0,6,1283,2,15
0,355,37,0,7,1283,3,30
0,25,1,0,2,2597,1,3
0,38,8,0,5,56,2,18
0,34,5,0,1,2597,0,1
0,36,1,0,5,2597,0,16
0,451,70,2,7,2597,9,69
0,23,1,0,3,2597,0,7
0,192,31,0,8,2597,0,25
0,61,9,1,3,1283,0,6
0,751,73,1,7,592,13,101
0,48,2,0,5,592,0,12
0,28,1,0,4,1464,0,8
0,212,10,0,3,2597,1,30
0,81,1,0,4,1283,0,12
0,86,7,1,3,1283,0,10
0,23,2,0,3,592,1,7
0,10,1,0,3,1464,0,5
0,48,1,1,2,1464,1,3
0,323,52,1,6,592,3,39
0,92,2,1,3,1464,0,7
0,41,7,0,3,1283,5,13
0,277,15,0,4,592,1,32
0,97,11,0,3,1283,1,7
0,83,8,0,3,2597,0,7
0,24,2,0,3,2597,0,3
0,170,23,1,5,592,0,17
0,16,1,0,3,592,0,5
0,300,92,0,5,1464,2,16
0,228,47,0,4,2597,5,11
0,560,139,0,4,2597,5,14
0,40,7,1,2,219,0,3
0,734,204,0,5,592,5,33
0,446,111,1,4,2597,6,15
0,463,95,1,2,2597,2,7
0,24,1,0,4,219,0,7
0,41,1,0,4,219,0,6
0,635,166,0,4,2597,6,15
0,133,18,0,2,219,0,4
0,60,3,0,4,219,0,6
0,173,30,0,1,2597,1,3
0,33,3,0,3,2597,1,6
0,6,1,0,1,2597,0,4
0,63,9,1,3,2597,0,3
0,113,14,0,2,2597,0,3
0,510,46,1,5,1464,3,35
0,972,151,6,8,592,10,128
0,252,44,3,5,2597,2,25
0,474,67,1,7,1464,3,57
0,47,1,0,7,2597,1,34
0,88,30,2,2,1464,3,6
0,39,3,0,3,1283,2,6
0,14,1,1,3,1283,2,7
0,117,20,3,4,1464,11,20
0,34,3,0,1,1464,0,3
0,22,1,1,1,1464,0,5
0,27,3,0,2,2597,0,5
0,54,9,1,2,1283,0,6
0,108,1,0,2,219,0,4
0,46,1,0,2,219,0,4
0,32,1,0,2,219,0,4
0,31,1,0,4,219,0,5
0,26,1,0,2,219,0,4
0,31,1,0,2,219,0,4
0,164,32,4,4,1283,6,19
0,142,19,1,4,263,4,9
0,110,6,1,3,1464,1,6
0,72,4,0,3,1283,2,8
0,67,9,1,1,2597,0,1
0,40,3,1,3,1464,1,9
0,423,112,3,5,592,11,36
0,32,3,0,1,2597,1,4
0,24,1,2,2,2597,0,7
0,35,1,0,1,2597,2,5
0,90,16,1,5,56,1,5
0,120,19,2,3,2597,1,9
0,160,21,1,4,2597,3,10
0,46,5,0,3,1464,1,9
0,365,62,1,3,1464,2,18
0,12,3,0,1,2597,0,1
0,12,2,0,3,1283,0,7
0,34,5,0,2,1464,1,6
0,23,2,0,1,2597,0,5
0,28,3,0,2,2597,0,7
0,22,2,0,1,2597,0,5
0,47,8,0,2,2597,0,3
0,55,1,1,2,2597,0,4
0,46,2,1,3,592,0,7
0,81,1,1,4,2597,0,9
0,88,14,0,4,1283,2,13
0,244,37,1,5,592,0,26
0,9,1,0,2,1283,0,5
0,26,3,1,3,1283,1,8
0,32,1,0,1,2597,0,7
0,33,7,0,3,2597,0,5
0,5,1,0,3,2597,0,5
0,336,42,2,8,1283,3,33
0,62,9,1,2,1283,0,2
0,18,1,1,5,2597,0,10
0,37,1,0,5,2597,0,24
0,25,1,0,7,1464,0,36
0,38,1,0,6,1283,1,29
0,15,1,0,7,592,0,17
0,60,3,1,3,1464,8,17
0,32,9,0,3,592,0,8
0,11,1,0,5,1464,2,9
0,30,5,0,2,2597,0,2
0,17,2,0,1,592,0,3
0,88,9,1,2,1283,0,2
0,64,9,1,2,1283,0,2
0,81,9,1,2,1283,0,2
0,117,9,1,2,1283,0,2
0,69,9,1,2,1283,0,2
0,97,10,0,1,592,2,3
0,16,1,0,1,1464,1,3
0,37,8,0,2,1464,0,5
0,17,1,0,3,1283,0,10
0,23,3,0,2,343,0,2
0,9,4,0,4,592,0,7
0,59,9,1,2,1283,0,2
0,17,1,0,4,1464,0,8
0,265,21,0,4,592,0,5
0,74,5,0,1,1283,0,2
0,44,6,0,3,1464,2,13
0,17,2,0,3,1464,0,5
0,57,9,1,2,1283,0,2
0,15,1,0,1,592,0,4
0,225,22,0,6,1283,3,56
0,82,15,0,6,1283,0,29
0,20,1,0,4,1464,1,14
0,98,6,1,6,592,0,33
0,178,33,2,5,1283,0,13
0,36,4,0,2,2597,0,4
0,42,9,0,5,2597,0,8
0,126,20,0,7,1464,2,21
0,113,9,1,3,2597,0,8
0,108,8,1,3,2597,0,7
0,141,17,0,1,2597,0,4
0,62,6,0,4,592,0,9
0,84,4,0,3,592,2,9
0,149,3,0,7,2597,0,20
0,10,1,0,3,1283,0,5
0,61,1,0,4,1283,0,9
0,40,1,0,2,1464,1,4
0,37,1,2,3,592,0,9
0,75,7,1,5,2597,0,12
0,60,11,0,5,1464,0,12
0,53,10,1,1,592,0,1
0,13,1,0,2,2597,0,2
0,134,22,1,2,1464,0,2
0,135,26,1,2,1464,0,2
0,110,19,2,2,1464,0,2
0,90,8,0,6,1283,2,8
0,43,6,0,2,2597,0,3
0,18,1,0,4,2597,0,4
0,7,1,0,3,2597,0,3
0,33,1,0,3,2597,0,3
0,99,2,0,7,1283,0,19
0,95,2,0,8,1283,0,21
0,19,1,0,3,2597,0,3
0,37,4,0,3,1464,0,7
0,82,10,0,3,1464,0,8
0,46,5,0,3,1464,0,7
0,62,28,0,2,1464,1,3
0,102,28,0,5,2597,0,12
0,267,51,1,7,1464,1,23
0,14,1,0,2,2597,0,6
0,92,3,0,5,592,1,11
0,76,11,1,3,2597,0,9
0,15,1,0,2,2597,0,4
0,101,1,0,5,1464,0,15
0,16,1,0,3,1464,1,12
0,174,21,0,3,1464,3,20
0,15,1,0,4,592,0,5
0,117,11,1,6,592,0,15
0,16,5,0,3,2597,0,3
0,49,1,0,2,1464,1,3
0,133,22,1,3,2597,0,5
0,32,1,0,6,592,0,16
0,112,1,0,4,592,1,11
0,194,27,2,4,1283,1,17
0,4,1,0,3,1464,1,4
0,102,12,1,3,1464,2,8
0,75,5,0,4,2597,1,9
0,161,22,1,5,1283,0,18
0,60,9,1,3,2597,0,3
0,49,3,0,4,1283,0,12
0,30,10,0,5,423,0,19
0,26,7,0,5,423,0,15
0,64,11,0,2,2597,0,2
0,133,14,3,6,1283,0,17
0,42,1,0,1,2597,0,2
0,10,1,0,4,592,0,9
0,84,7,1,4,592,0,13
0,95,5,0,4,592,0,9
0,24,1,0,4,2597,0,9
0,209,13,0,5,1464,0,26
0,11,1,0,4,592,0,9
0,59,6,0,5,592,0,16
0,15,1,0,3,2597,1,7
0,57,9,0,3,2597,1,5
0,73,7,1,3,1464,0,5
0,22,4,0,6,1283,0,23
0,13,2,1,4,2597,0,6
0,24,1,0,5,592,0,9
0,43,1,0,5,1464,0,8
0,24,3,0,1,1283,0,5
0,17,1,0,2,592,0,9
0,20,1,1,1,592,0,1
0,20,1,0,2,1283,0,3
0,104,13,0,4,1283,0,15
0,38,7,0,4,1283,0,12
0,51,6,1,4,1283,1,12
0,50,5,1,1,2597,0,2
0,62,9,1,5,1464,0,7
0,51,3,1,1,592,0,1
0,34,6,0,2,2597,0,2
0,10,1,0,2,2597,0,2
0,37,1,1,2,343,0,2
0,58,9,1,2,1283,0,2
0,55,8,1,4,343,0,5
0,87,7,0,2,2597,0,7
0,184,22,0,2,592,1,4
0,10,1,0,3,2597,1,3
0,107,15,0,3,1464,1,9
0,138,20,1,6,2597,1,31
0,57,9,1,4,1283,0,5
0,73,10,0,1,2597,0,2
0,24,1,0,2,2597,0,2
0,25,1,0,4,1464,0,6
0,16,1,0,2,1464,0,2
0,8,1,0,4,1464,0,6
0,60,9,1,2,1283,0,2
0,52,8,0,2,2597,0,4
0,21,5,0,1,2597,0,2
0,133,16,0,1,2597,0,6
0,55,8,1,1,2597,0,1
0,37,4,1,1,2597,0,4
0,99,1,0,2,1464,0,4
0,46,4,0,4,1464,1,8
0,27,8,0,1,2597,0,1
0,54,1,0,6,1464,0,10
0,174,10,0,5,1464,0,22
0,218,4,0,7,1464,0,33
0,66,9,0,4,592,0,5
0,59,1,1,4,263,0,4
0,44,1,0,5,1464,0,9
0,182,21,0,7,2597,0,19
0,504,21,0,8,343,0,36
0,83,3,0,3,1464,0,8
0,215,4,0,6,1464,0,23
0,45,2,0,4,592,0,6
0,563,9,0,5,1464,0,18
0,42,4,1,3,1283,0,5
0,26,4,0,3,592,0,8
0,25,4,0,3,592,0,8
0,17,1,0,4,2597,0,10
0,31,8,0,3,1283,3,5
0,98,13,0,5,1283,0,13
0,47,8,1,7,1464,0,28
0,49,4,0,7,1464,0,21
0,133,17,0,7,1464,1,18
0,44,2,0,7,1464,0,30
0,52,3,0,5,1464,0,14
0,40,4,0,7,1464,0,27
0,47,6,0,3,1464,0,6
0,204,32,1,8,1464,0,25
0,81,3,0,6,1464,1,13
0,49,5,0,7,1464,0,21
0,87,13,1,7,1464,0,22
0,51,1,0,7,1464,0,21
0,63,2,0,6,1464,0,22
0,49,2,0,4,1283,0,12
0,11,1,0,2,592,2,4
0,88,13,1,2,1283,1,4
0,82,14,0,5,1283,0,13
0,12,1,0,4,592,1,7
0,8,1,0,3,592,2,5
0,156,27,1,6,1283,2,12
0,62,3,0,3,1464,0,5
0,133,21,0,4,2597,1,17
0,132,21,0,5,1283,1,20
0,31,1,0,3,343,0,9
0,110,16,0,5,343,0,20
0,130,18,0,5,1464,0,8
0,25,1,0,4,343,0,7
0,43,4,0,4,343,0,8
0,212,34,0,5,2597,3,27
0,107,9,0,3,1464,0,7
0,31,1,0,3,2597,0,9
0,60,3,0,4,592,1,10
0,42,5,0,1,592,2,3
0,83,6,1,6,56,0,10
0,59,11,0,1,2597,0,1
0,74,1,0,7,1464,0,21
0,56,1,0,8,1464,0,22
0,29,2,0,2,1464,0,4
0,27,3,0,2,343,1,2
0,23,3,0,4,343,1,6
0,25,2,0,3,343,1,7
0,15,1,0,2,343,1,2
0,11,1,0,4,2597,0,9
0,150,13,1,6,1464,4,28
0,90,12,0,8,1464,6,35
0,64,11,0,4,1464,4,8
0,35,2,0,5,2597,0,15
0,26,1,0,5,2597,0,11
0,17,1,0,8,1464,0,18
0,131,15,0,9,1283,1,47
0,83,6,0,8,2597,0,40
0,32,2,0,4,592,0,9
0,94,10,0,8,423,0,35
0,59,1,0,7,343,0,30
0,379,39,1,10,1283,3,114
0,42,7,0,4,1464,0,9
0,22,3,2,5,592,1,13
0,31,1,2,6,2597,0,16
0,96,10,1,5,1464,4,22
0,58,4,1,6,1464,3,23
0,25,3,0,4,1283,0,8
0,415,54,0,7,592,0,49
0,98,10,0,5,343,0,21
0,239,31,1,8,423,0,44
0,41,6,0,5,2597,0,13
0,48,5,0,5,423,1,7
0,24,2,0,2,2597,0,2
0,37,5,1,4,1464,0,5
0,81,12,0,3,1464,0,6
0,23,1,0,2,592,0,4
0,21,1,0,4,1464,0,16
0,42,1,0,6,2597,3,10
0,188,6,0,9,1464,7,37
0,19,1,0,1,423,0,1
0,53,2,0,3,423,0,4
0,49,1,0,6,1464,2,30
0,419,23,1,6,1283,8,51
0,128,1,0,10,592,0,54
0,12,1,0,4,2597,0,11
0,138,19,1,5,2597,1,15
0,987,93,3,11,592,4,136
0,10,1,0,2,2597,1,6
0,68,3,1,6,2597,2,20
0,43,2,0,3,423,1,4
0,10,1,0,1,2597,0,5
0,68,9,1,2,2597,0,12
0,38,4,0,1,2597,0,3
0,102,1,0,7,2597,0,20
0,106,4,1,4,2597,0,8
0,14,1,0,3,2597,0,3
0,94,1,0,8,2597,0,18
0,88,1,0,8,1283,0,49
0,138,19,1,8,2597,1,25
0,178,22,0,8,2597,0,51
0,725,48,4,10,592,2,176
0,35,1,0,8,2597,0,29
0,202,4,1,9,1464,0,58
0,128,12,1,8,2597,0,50
0,6,1,0,3,2597,0,3
0,83,1,1,10,592,1,71
0,136,19,1,6,1283,1,15
0,17,1,0,5,2597,0,12
0,144,6,0,8,592,0,44
0,28,1,0,4,1283,0,10
0,144,2,0,4,1283,1,13
0,741,101,2,13,1283,2,208
0,38,2,1,4,2597,0,6
0,62,1,0,7,1464,2,27
0,256,9,0,8,1464,2,31
0,11,1,0,1,1464,0,3
0,52,8,1,7,592,1,28
0,9,1,0,4,592,0,6
0,36,3,0,4,592,0,7
0,159,17,1,7,1464,0,13
0,11,1,0,6,592,0,9
0,49,6,0,7,592,1,12
0,13,1,0,3,1464,2,5
0,68,3,0,5,1464,4,16
0,31,1,0,4,2597,0,5
0,136,4,0,6,592,2,26
0,11,1,0,4,592,0,8
0,132,19,1,5,1464,0,7
0,159,23,1,5,1464,0,12
0,134,19,1,5,1464,0,7
0,97,14,1,2,1464,0,2
0,185,24,1,6,1464,0,26
0,98,1,0,5,1464,2,22
0,17,1,0,3,1464,4,8
0,138,4,1,3,1464,5,12
0,16,1,0,1,1464,3,4
0,27,1,0,2,1464,2,5
0,168,3,1,6,1464,4,25
0,698,22,2,8,1464,6,104
0,83,10,1,3,1464,0,4
0,103,15,1,4,263,1,14
0,80,11,1,3,263,1,4
0,12,1,0,3,592,0,4
0,184,24,1,6,2597,0,24
0,219,25,1,6,1464,0,30
0,237,29,1,4,1464,0,11
0,10,1,0,3,1464,1,5
0,12,1,0,3,592,2,5
0,38,1,0,3,592,2,5
0,51,1,0,7,1464,2,20
0,8,1,0,2,1464,1,4
0,9,1,0,3,1464,1,7
0,323,41,2,7,1464,5,48
0,14,1,0,3,1283,1,3
0,19,1,2,3,2597,0,7
0,10,1,0,3,1283,1,3
0,150,23,3,7,1464,1,42
0,209,31,1,5,1464,0,13
0,382,57,1,6,1283,1,51
0,195,29,1,5,1464,0,22
0,363,56,1,7,592,2,48
0,88,1,1,8,1283,0,22
0,211,28,1,8,56,0,21
0,677,37,2,10,56,1,58
0,271,19,1,9,56,0,40
0,21,1,0,7,1283,0,28
0,148,2,0,10,1283,2,49
0,69,12,2,5,2597,0,13
0,271,1,0,6,1283,0,27
0,87,1,0,7,1283,0,34
0,109,5,1,6,1464,0,19
0,665,55,1,8,343,6,92
0,76,1,0,6,1283,1,31
0,127,9,1,5,1283,2,20
0,708,85,1,6,2597,3,75
0,145,4,0,5,1283,1,17
0,108,20,1,3,1464,0,4
0,21,2,0,3,1283,2,4
0,11,1,0,3,1283,2,4
0,122,18,1,4,1464,0,7
0,62,9,1,6,1283,0,8
0,14,1,0,2,592,1,7
0,11,1,0,3,1283,1,3
0,29,1,0,5,1283,0,17
0,307,43,1,7,1283,0,27
0,30,1,1,6,2597,0,12
0,9,1,0,2,592,1,7
0,12,1,0,1,1283,0,5
0,136,29,0,6,1283,1,35
0,26,1,0,4,1283,0,11
0,287,32,0,6,1283,0,35
0,153,20,0,4,95,0,11
0,59,1,2,10,1283,0,65
0,8,1,0,3,1283,1,3
0,622,94,5,10,1283,2,134
0,59,12,0,3,1283,0,5
0,59,12,0,3,1283,0,6
0,284,58,0,8,1464,5,30
0,19,1,0,5,1464,0,10
0,179,27,1,4,1464,0,9
0,120,18,1,2,1464,0,3
0,15,1,0,2,1464,0,2
0,156,22,1,7,1464,0,9
0,27,1,0,3,1464,0,5
0,120,18,1,2,1464,0,4
0,46,1,0,7,1464,1,17
0,19,1,0,3,1464,0,5
0,126,4,0,5,1464,2,16
0,58,9,1,3,1464,1,5
0,385,20,1,10,1464,1,42
0,34,1,0,5,56,0,7
0,248,27,1,7,56,0,18
0,58,1,0,5,1464,1,9
0,386,14,1,6,1464,3,25
0,115,12,0,4,1464,0,9
0,6,1,0,3,1464,0,6
0,14,1,0,3,1464,0,4
0,58,7,0,5,1464,0,7
0,18,1,0,5,1464,1,9
0,17,1,0,4,1464,0,7
0,60,1,0,4,1464,0,6
0,17,1,0,1,1464,0,1
0,44,1,0,4,1464,0,5
0,15,1,0,4,343,0,6
0,243,27,0,6,343,0,9
0,71,11,0,1,1464,0,1
0,164,30,1,4,1464,0,6
0,108,31,0,3,1464,0,9
0,111,5,0,6,592,0,13
0,84,1,0,2,1283,0,3
0,19,1,0,2,1283,0,2
0,109,7,0,2,1283,0,3
0,130,12,0,9,1283,0,15
0,62,4,0,5,592,1,14
0,66,1,0,4,2597,0,9
0,82,1,0,6,2597,0,14
0,60,9,1,2,1283,0,4
0,166,9,1,6,1464,0,33
0,3,1,0,3,2597,0,5
0,164,5,1,8,2597,0,37
0,56,1,1,1,1464,0,1
0,211,20,0,6,592,2,17
0,7,1,0,2,343,0,3
0,27,2,0,2,343,0,3
0,89,11,0,1,2597,0,1
0,110,1,0,4,1464,1,4
0,10,1,0,2,343,0,3
0,43,5,0,2,343,0,3
0,141,28,1,1,1464,0,2
0,131,17,0,3,1464,1,7
0,25,1,0,3,2597,0,5
0,57,9,1,4,1283,0,7
0,64,9,1,5,95,0,9
0,58,9,1,1,263,0,1
0,57,9,1,3,1283,0,4
0,58,9,1,3,2597,0,6
0,11,1,0,1,1464,0,2
0,33,1,0,1,1464,0,2
0,20,1,0,4,1283,0,6
0,26,2,0,4,1464,1,6
0,19,1,0,5,1464,1,18
0,18,1,0,1,1464,2,2
0,55,10,0,5,1464,0,22
0,63,9,1,7,1283,0,8
0,59,9,1,6,592,0,8
0,55,4,0,1,592,1,2
0,55,8,1,3,1283,0,3
0,73,2,0,4,1464,1,9
0,62,2,0,3,1464,0,5
0,378,85,0,6,1464,4,34
0,205,44,0,6,1464,3,23
0,453,105,1,6,1464,7,45
0,491,88,0,6,1464,6,55
0,70,9,1,3,263,0,4
0,60,9,1,3,263,0,4
0,70,9,1,1,263,0,3
0,70,9,1,3,592,0,4
0,62,4,0,5,1464,7,16
0,23,2,0,3,592,2,5
0,40,7,0,4,1464,3,11
0,32,1,0,2,2597,0,4
0,109,19,1,6,2597,0,14
0,104,17,1,5,263,0,8
0,64,1,0,3,95,0,6
0,36,8,2,2,263,0,2
0,87,1,0,6,1283,0,17
0,77,1,0,4,1464,0,16
0,790,116,0,5,343,0,28
0,59,9,1,4,2597,0,7
0,64,9,1,3,1283,0,6
0,64,9,1,8,1464,0,21
0,60,9,1,3,1464,0,4
0,61,9,1,5,1283,0,13
0,16,2,0,3,2597,0,4
0,46,1,0,3,1283,0,10
0,17,1,0,5,1283,0,16
0,149,8,0,6,1464,0,15
0,52,1,0,5,1464,0,15
0,44,1,0,4,1464,0,10
0,119,13,0,7,343,1,28
0,25,1,0,4,1464,0,10
0,17,1,0,2,1464,0,3
0,70,9,1,8,1464,0,17
0,65,9,1,7,1464,0,15
0,63,9,1,5,1464,0,6
0,21,2,0,2,1464,0,5
0,155,22,0,6,1464,0,28
0,49,6,0,4,1464,0,8
0,36,1,0,3,1464,0,5
0,16,2,0,2,1464,0,3
0,107,12,0,5,2597,0,11
0,32,4,0,8,1283,0,25
0,198,30,1,5,263,1,14
0,28,3,0,3,1464,0,7
0,80,13,0,6,56,0,15
0,78,9,1,5,592,1,10
0,46,5,0,4,592,2,7
0,119,3,0,6,1283,0,9
0,44,1,0,4,1464,1,5
0,87,8,0,4,1283,2,12
0,23,2,1,3,2597,0,6
0,29,1,1,4,1464,1,11
0,165,13,2,5,1464,1,18
0,6,1,1,3,1464,0,8
0,265,39,1,7,423,5,39
0,28,1,0,4,1464,2,6
0,507,74,1,9,56,4,83
0,76,9,0,5,2597,0,8
0,29,1,1,4,592,2,11
0,138,10,1,5,592,4,21
0,37,1,0,6,1464,1,25
0,262,39,0,7,592,2,37
0,31,1,0,4,1464,0,19
0,184,17,0,5,1464,2,28
0,34,1,0,4,1464,2,13
0,419,73,0,5,592,5,20
0,88,9,0,6,1283,0,29
0,142,48,0,7,2597,0,32
0,29,1,0,6,1283,0,22
0,29,3,0,5,1283,0,8
0,32,6,0,5,1283,0,9
0,38,6,0,6,1283,0,19
0,42,8,1,5,1283,0,8
0,65,9,1,5,1283,0,8
0,120,2,0,5,592,1,16
0,645,10,0,7,1464,0,38
0,366,6,0,7,1464,0,27
0,314,14,0,7,1464,0,28
0,436,27,0,7,1464,1,30
0,108,6,0,4,2597,0,6
0,94,2,0,4,1464,4,10
0,25,1,0,5,1283,1,12
0,28,6,2,3,1283,3,7
0,73,11,1,1,592,0,1
0,132,24,2,6,1464,4,23
0,53,10,0,6,592,0,10
0,7,1,0,5,1464,1,13
0,65,7,2,6,1283,2,22
0,30,7,0,1,2597,0,1
0,8,1,0,1,1464,2,2
0,47,1,0,1,1464,2,2
0,30,1,0,4,2597,0,5
0,12,1,1,2,2597,0,2
0,47,5,2,5,1464,0,13
0,36,1,1,3,1283,0,4
0,472,52,1,7,1464,0,23
0,83,10,1,4,1464,0,6
0,66,12,1,4,2597,0,6
0,152,19,1,6,1464,0,27
0,127,18,1,5,1283,1,12
0,71,7,1,1,592,0,1
0,423,19,2,9,1283,2,46
0,123,1,0,7,1464,0,21
0,21,2,0,3,1283,3,7
0,11,1,0,1,1464,1,3
0,130,18,1,4,1464,0,8
0,102,14,1,3,1464,0,5
0,105,14,1,4,1464,0,7
0,77,10,1,1,1464,0,1
0,86,16,1,4,2597,0,8
0,64,10,0,3,592,1,7
0,44,1,1,6,423,2,17
0,413,46,1,7,423,7,31
0,25,1,0,2,1283,2,2
0,43,5,1,3,1283,3,7
0,58,9,1,3,1283,0,3
0,84,9,1,2,1283,0,2
0,137,17,0,5,1464,0,12
0,37,4,0,5,1464,1,9
0,11,1,0,2,1464,0,4
0,9,1,0,2,1464,0,4
0,48,5,0,3,1464,0,8
0,69,6,1,9,1464,1,30
0,39,4,0,7,1283,0,23
0,60,2,0,3,1464,0,3
0,88,5,0,2,1464,1,5
0,459,61,0,10,2597,5,126
0,133,16,0,5,423,5,19
0,78,3,0,5,1464,1,10
0,232,18,0,6,592,2,45
0,83,1,0,6,1464,0,12
0,111,1,0,5,2597,0,16
0,26,2,0,4,592,1,6
0,31,2,0,5,592,0,8
0,385,64,0,7,1464,1,24
0,53,7,0,6,1464,0,32
0,115,17,0,7,1283,0,25
0,46,1,0,7,423,0,15
0,261,9,0,7,1283,0,30
0,19,1,0,5,219,0,9
0,71,1,0,5,219,1,13
0,16,1,0,5,219,0,9
0,84,1,0,6,219,0,16
0,85,1,0,6,423,1,15
0,63,9,0,5,1283,1,18
0,56,9,0,5,1283,1,11
0,10,1,0,5,219,0,11
0,95,8,0,6,219,0,20
0,10,1,0,1,219,0,1
0,57,3,0,6,1464,0,14
0,46,1,0,6,219,0,19
0,32,1,0,5,219,0,14
0,264,2,0,7,2597,0,49
0,20,1,0,6,1464,0,26
0,7,1,0,1,219,0,1
0,9,1,0,1,219,0,1
0,204,21,0,8,1464,5,69
0,17,1,0,5,1464,0,17
0,303,36,0,9,1464,6,52
0,24,1,0,6,592,0,20
0,155,5,0,6,592,0,31
0,46,1,0,6,1464,0,23
0,8,1,0,1,1283,0,1
0,127,18,0,2,423,0,2
0,15,1,0,5,1283,0,14
0,116,5,0,8,2597,1,24
0,330,5,0,8,592,0,69
0,128,15,0,8,423,2,23
