CLOC,LLOC,McCC,Number of bugs,Number of committers,Number of developer commits,Number of previous fixes,Number of previous modifications
0,55,14,0,2,1466,0,3
0,103,11,0,2,1466,2,8
0,146,14,1,2,1466,0,4
0,87,6,0,3,4735,0,5
0,111,16,1,5,762,0,11
0,81,7,0,4,1466,0,10
0,49,2,0,3,1466,0,3
0,46,2,0,2,474,1,2
0,131,10,2,4,1466,1,9
0,101,13,0,2,1466,0,4
0,76,8,0,3,31,0,6
0,79,5,0,3,1466,0,6
0,44,10,0,1,762,0,1
0,103,16,1,2,1466,0,3
0,85,8,0,5,1466,0,9
0,18,1,0,1,479,0,1
0,67,9,0,1,479,0,1
0,125,22,0,4,246,0,5
0,31,3,0,3,319,0,3
0,116,5,0,1,479,0,1
0,58,3,0,2,762,0,2
0,71,7,0,2,762,0,2
0,297,33,0,5,246,1,8
0,238,37,0,4,1466,0,5
0,53,1,0,1,246,0,2
0,286,35,1,4,230,2,8
0,172,22,0,3,246,1,5
0,131,14,1,3,762,1,4
0,80,4,0,3,1466,0,3
0,68,3,0,4,1466,1,6
0,243,22,3,9,1466,3,32
0,216,35,2,5,319,1,9
0,419,37,1,9,762,2,30
0,164,13,0,3,1466,0,4
0,268,6,0,4,511,0,7
0,13,1,0,1,511,0,1
0,189,13,0,3,511,0,4
0,21,1,0,1,511,0,1
0,297,1,1,7,762,0,15
0,317,1,1,5,479,0,9
0,503,1,0,7,762,0,21
0,12,1,0,3,1466,0,3
0,319,5,1,10,1466,1,27
0,406,54,3,8,4735,1,27
0,22,1,0,1,474,0,1
0,10,1,0,1,474,0,1
0,12,1,0,2,1466,0,2
0,119,12,3,2,1466,0,3
0,41,7,0,2,1466,0,3
0,26,4,3,1,1466,0,1
0,170,8,0,3,31,0,4
0,254,46,0,3,1466,0,8
0,553,55,4,6,1466,6,29
0,328,46,2,5,1466,4,11
0,510,113,3,4,474,3,13
0,1064,223,7,12,474,6,44
0,376,63,1,9,1466,7,45
0,184,13,0,3,4735,0,12
0,167,25,1,5,1466,4,21
0,180,19,0,3,1466,1,11
0,254,26,0,5,1466,0,17
0,498,87,0,10,31,8,44
0,257,48,0,8,762,1,18
0,13,1,0,2,1466,0,2
0,117,17,0,2,1466,0,2
0,36,1,0,1,319,0,1
0,272,40,0,2,1466,0,2
0,60,5,0,1,319,0,1
0,325,55,1,3,31,1,4
0,221,25,0,2,4735,1,7
0,149,40,0,3,230,1,6
0,422,71,1,3,4735,1,9
0,263,34,1,4,319,2,10
0,323,53,1,4,1466,1,11
0,432,56,2,3,1466,4,12
0,85,8,0,3,1466,0,4
0,28,2,1,2,4735,0,2
0,94,13,3,2,1466,0,3
0,69,6,0,1,319,0,1
0,108,17,0,3,1466,1,6
0,563,80,2,4,1466,2,14
0,109,14,1,3,1466,0,7
0,331,66,1,3,319,0,8
0,31,1,1,4,319,0,5
0,29,5,0,2,1466,0,3
0,562,79,2,7,4735,2,31
0,70,1,1,5,511,2,11
0,170,23,2,4,511,0,6
0,7,1,0,2,1466,0,3
0,88,12,0,2,1466,0,2
0,130,10,1,2,1466,0,7
0,127,7,1,3,1466,0,9
0,60,9,1,3,1466,0,9
0,94,3,1,2,1466,0,7
0,98,5,1,2,1466,0,10
0,83,7,0,3,319,0,3
0,190,6,0,1,4735,0,1
0,196,6,0,2,762,0,10
0,34,5,0,1,511,0,1
0,50,1,0,3,762,0,5
0,37,10,0,2,1466,0,2
0,91,11,0,1,1466,0,1
0,109,22,0,2,1466,0,2
0,153,19,0,3,89,2,10
0,247,16,2,3,1466,0,5
0,318,74,1,4,22,1,7
0,161,25,1,4,22,1,6
0,127,22,1,2,22,0,5
0,23,2,0,2,1466,0,2
0,41,8,0,1,1466,0,1
0,11,1,0,1,91,0,1
0,65,8,1,1,4735,0,1
0,178,37,2,1,4735,0,1
0,31,7,0,2,244,0,2
0,219,59,1,5,319,1,6
0,30,3,0,3,319,1,3
0,147,85,2,3,244,0,3
0,53,10,0,1,511,0,1
0,111,16,0,1,474,0,1
0,309,60,5,6,1466,2,31
0,37,3,0,3,515,1,3
0,5,1,0,2,1466,0,2
0,55,8,0,1,1466,0,1
0,209,59,0,4,4735,1,6
0,167,27,0,2,474,1,2
0,92,14,1,1,4735,0,1
0,35,3,0,1,511,0,1
0,58,4,0,1,511,0,1
0,19,1,0,1,511,0,1
0,36,2,0,3,511,0,5
0,18,1,0,2,511,0,3
0,175,7,0,1,511,0,1
0,134,41,0,4,1466,1,5
0,40,9,0,2,1466,0,3
0,83,11,0,3,511,0,4
0,404,13,0,2,511,0,2
0,760,120,0,7,4735,0,26
0,53,1,0,4,4735,0,10
0,27,2,0,1,1466,0,1
0,48,3,0,3,1466,0,7
0,70,7,0,3,1466,0,8
0,57,4,0,3,1466,0,7
0,10,1,0,3,1466,0,5
0,41,7,0,3,1466,0,3
0,86,10,0,2,4735,0,4
0,43,7,0,2,4735,0,3
0,51,8,0,1,762,0,1
0,50,4,0,1,1466,0,1
0,177,3,0,1,26,0,1
0,188,26,1,4,26,0,4
0,145,16,1,3,22,0,4
0,198,36,0,1,1466,0,1
0,23,5,0,1,511,0,2
0,168,25,0,2,26,0,2
0,225,25,0,2,1466,0,2
0,18,1,0,1,511,0,1
0,118,10,0,1,511,1,2
0,5,1,0,2,511,0,2
0,342,22,0,2,511,0,3
0,92,11,0,1,511,0,1
0,72,9,0,2,511,0,2
0,41,4,0,2,511,1,3
0,37,3,0,2,511,1,3
0,56,7,0,3,511,1,5
0,72,9,0,4,511,0,5
0,52,7,0,2,511,0,2
0,332,40,0,3,1466,0,3
0,8,1,0,1,511,0,1
0,89,15,0,1,511,0,1
0,138,11,1,3,31,0,5
0,7,1,0,1,89,0,1
0,6,1,0,3,89,1,3
0,7,1,0,2,511,0,2
0,39,1,0,1,246,0,1
0,5,1,0,1,89,0,1
0,76,10,1,1,511,0,1
0,94,2,0,2,474,1,3
0,1008,122,0,7,1466,1,20
0,167,49,1,3,1466,0,7
0,357,67,0,3,1466,3,15
0,109,1,0,4,34,0,8
0,73,8,0,2,1,0,3
0,286,31,2,4,4735,0,14
0,715,79,4,7,4735,0,31
0,242,49,0,5,1466,0,6
0,49,2,0,1,4735,0,2
0,162,30,0,2,762,1,10
0,366,80,1,6,1466,3,14
0,89,7,0,2,762,0,5
0,147,19,0,1,4735,1,7
0,212,69,1,4,4735,0,9
0,111,10,1,2,4735,1,9
0,277,32,3,2,4735,2,12
0,105,13,0,4,474,0,7
0,22,1,0,2,1466,1,3
0,230,25,1,6,511,1,9
0,415,52,0,8,244,0,17
0,240,52,0,2,244,0,4
0,7,1,0,1,1466,0,2
0,18,1,2,2,4735,0,2
0,42,7,0,2,319,0,2
0,16,1,0,2,319,0,2
0,18,1,0,1,1466,0,2
0,44,6,0,1,246,0,1
0,44,6,0,2,1466,1,3
0,56,6,0,3,1466,1,4
0,33,2,0,2,4735,0,4
0,45,4,0,3,1466,0,6
0,45,9,0,3,319,1,4
0,53,2,0,3,4735,0,10
0,88,9,0,3,1466,2,5
0,33,2,0,2,762,0,2
0,41,3,0,3,1466,0,3
0,36,3,0,2,1466,1,4
0,30,2,0,1,1466,0,1
0,25,2,1,2,244,0,2
0,20,2,1,1,244,0,1
0,21,2,1,1,244,0,1
0,70,1,2,2,1466,0,4
0,39,2,0,3,1466,0,3
0,35,2,0,3,1466,0,3
0,39,2,0,3,1466,0,4
0,147,66,1,5,479,0,9
0,53,4,0,4,244,0,6
0,82,11,0,4,1466,0,4
0,102,15,0,4,511,0,6
0,73,4,0,5,4735,1,7
0,41,5,0,4,1466,1,12
0,132,16,0,3,1466,0,6
0,12,1,0,2,1466,0,3
0,616,2,1,6,230,1,27
0,28,1,0,1,1466,0,2
0,108,7,0,3,762,0,5
0,64,2,2,3,762,0,4
0,60,3,0,2,511,0,6
0,54,3,0,5,319,1,9
0,20,1,0,5,1466,0,11
0,24,1,0,3,1466,0,9
0,5,1,0,4,511,1,9
0,68,1,0,4,1466,1,18
0,65,1,0,4,511,1,16
0,118,13,0,3,762,1,10
0,56,8,0,2,511,0,7
0,29,1,1,1,1466,0,3
0,20,1,0,1,1466,0,3
0,32,1,0,5,1466,1,12
0,110,27,0,4,230,1,12
0,123,11,2,2,1466,0,12
0,13,1,0,2,1466,0,3
0,190,22,4,6,230,1,37
0,139,2,0,3,511,0,6
0,48,4,0,2,1466,0,2
0,325,30,1,4,22,2,17
0,74,11,2,3,230,0,4
0,24,5,0,3,1466,0,3
0,110,15,0,4,1466,1,4
0,13,3,0,2,1466,0,2
0,35,5,0,2,1466,0,2
0,28,6,0,2,1466,0,2
0,16,5,0,2,1466,0,2
0,68,2,0,2,474,0,3
0,71,2,1,2,4735,0,2
0,293,55,1,3,479,2,13
0,60,5,0,4,762,1,4
0,226,26,0,5,230,2,14
0,112,2,0,2,474,0,3
0,323,78,2,8,230,4,30
0,30,1,0,2,1466,1,2
0,194,16,0,3,474,0,4
0,217,30,2,2,762,1,3
0,84,5,0,1,4735,0,5
0,519,69,2,9,31,5,38
0,235,28,1,10,1466,1,18
0,5,1,0,1,762,1,3
0,125,5,5,10,319,2,41
0,18,2,0,2,762,0,4
0,159,23,0,1,4735,0,2
0,95,2,0,5,1466,0,7
0,113,1,0,3,762,1,4
0,821,151,1,7,762,5,49
0,27,1,0,2,479,0,3
0,289,20,1,3,319,1,14
0,84,1,0,4,511,0,7
0,8,1,1,1,511,0,1
0,100,1,0,2,762,0,2
0,123,2,0,2,474,0,3
0,257,30,0,5,319,3,21
0,10,1,0,2,1466,0,3
0,67,4,0,3,1466,1,7
0,87,21,0,1,4735,1,3
0,42,3,0,2,13,0,2
0,42,3,0,2,13,0,3
0,109,31,0,3,4735,1,9
0,93,11,0,4,762,1,4
0,115,37,1,3,762,1,7
0,4,1,0,2,1466,0,2
0,50,5,0,2,13,0,2
0,101,14,0,3,762,0,3
0,189,47,1,5,762,1,9
0,75,17,0,3,1466,0,6
0,25,2,0,1,246,0,1
0,60,11,0,2,246,0,3
0,101,10,0,4,762,0,4
0,156,39,0,4,762,0,9
0,70,8,0,3,246,0,3
0,84,17,0,5,246,0,13
0,46,5,0,2,762,0,2
0,80,17,0,2,762,0,3
0,77,16,1,1,4735,1,5
0,35,3,0,2,762,0,2
0,70,13,0,2,762,0,2
0,9,1,0,1,13,0,1
0,193,1,0,4,4735,1,15
0,39,4,0,3,762,0,3
0,109,32,0,4,4735,3,16
0,9,1,0,1,4735,1,2
0,91,10,0,6,1466,3,7
0,112,29,0,5,1466,1,6
0,99,12,0,6,1466,2,6
0,111,31,1,4,1466,1,6
0,72,11,0,4,1466,0,7
0,99,22,0,4,1466,0,7
0,113,9,0,3,22,0,4
0,148,34,1,3,22,0,9
0,134,35,1,3,22,0,9
0,177,54,1,3,22,1,9
0,175,22,1,3,22,0,3
0,61,5,0,2,22,0,2
0,111,27,1,3,22,0,8
0,99,9,0,4,762,0,7
0,133,33,0,5,22,1,10
0,79,7,0,5,762,1,8
0,140,34,0,5,762,1,10
0,53,5,0,2,762,1,8
0,113,27,3,4,1466,5,21
0,51,5,0,3,1466,1,9
0,120,31,3,3,762,5,22
0,45,4,0,2,762,1,8
0,132,28,3,3,1466,3,17
0,42,4,0,2,1466,0,8
0,141,34,3,3,1466,3,18
0,86,22,1,2,4735,0,6
0,57,8,0,2,762,0,2
0,92,23,1,4,1466,0,9
0,270,36,0,5,1466,3,15
0,43,4,0,2,6,1,2
0,120,28,0,4,762,2,8
0,120,28,2,6,762,2,11
0,42,7,0,2,1466,1,4
0,162,17,0,4,1466,0,7
0,144,52,0,7,34,2,15
0,123,30,1,1,4735,1,7
0,135,17,0,6,34,2,6
0,116,28,0,4,34,2,5
0,143,19,0,6,34,2,6
0,132,31,0,4,34,2,6
0,181,22,0,5,1466,0,9
0,160,52,0,7,34,3,13
0,128,28,1,2,762,2,7
0,55,5,0,2,762,0,3
0,145,29,1,3,762,2,11
0,197,4,0,1,762,0,1
0,98,28,0,2,762,0,5
0,19,1,0,3,1466,1,4
0,26,1,0,1,1466,1,1
0,47,7,0,2,762,0,3
0,93,18,0,3,762,1,7
0,9,1,0,2,13,0,3
0,262,1,0,9,230,1,20
0,264,37,3,4,1466,2,22
0,230,30,0,4,1466,0,8
0,200,70,0,6,1466,5,18
0,204,5,0,1,762,0,1
0,136,39,1,4,762,1,8
0,216,3,0,2,762,0,3
0,92,24,1,4,762,0,7
0,45,8,0,2,1466,0,3
0,63,10,0,3,244,0,3
0,101,20,0,3,762,0,3
0,76,9,0,1,230,0,2
0,49,7,2,2,230,0,3
0,128,30,2,2,230,0,4
0,65,12,0,2,762,0,2
0,66,8,0,4,13,0,4
0,77,18,0,3,762,0,3
0,47,5,0,4,13,1,4
0,69,13,0,2,762,0,2
0,41,5,0,3,13,0,3
0,63,11,0,2,762,0,2
0,54,5,0,2,762,0,2
0,78,14,0,3,762,1,5
0,100,25,0,2,511,0,7
0,57,5,0,2,762,0,2
0,83,15,0,2,762,0,7
0,273,83,1,5,13,1,26
0,92,10,0,5,1466,0,5
0,103,24,0,4,1466,2,9
0,59,6,0,3,1466,0,4
0,100,24,3,3,1466,3,18
0,46,5,0,3,511,0,5
0,47,7,0,3,762,0,4
0,81,14,0,2,762,0,6
0,40,3,1,1,4735,0,1
0,165,26,0,2,1466,0,2
0,321,52,3,6,1466,2,17
0,62,12,1,5,1,3,8
0,298,82,0,2,1466,0,6
0,42,1,0,3,479,1,6
0,348,24,0,7,31,2,22
0,106,1,3,5,1466,2,14
0,30,3,0,2,762,0,3
0,24,3,0,2,1466,0,3
0,21,1,0,2,479,0,2
0,41,5,0,2,479,0,2
0,66,5,0,3,479,0,3
0,9,1,0,2,1466,0,2
0,82,13,1,1,319,0,1
0,57,1,0,1,319,0,1
0,45,8,0,2,4735,0,2
0,48,17,0,2,4735,0,2
0,535,69,4,3,4735,2,23
0,71,6,2,1,4735,0,2
0,40,4,1,2,4735,0,3
0,75,2,0,2,474,0,3
0,54,3,2,3,4735,1,3
0,457,35,2,3,244,0,10
0,156,20,2,2,4735,2,6
0,46,2,0,1,244,0,1
0,79,2,0,2,474,0,3
0,148,23,0,4,1466,0,6
0,128,8,0,7,244,0,19
0,329,5,1,2,1466,0,5
0,58,4,0,1,244,0,1
0,38,2,1,1,244,0,1
0,248,2,1,1,244,0,1
0,110,2,1,1,244,0,1
0,686,141,6,7,474,6,39
0,233,41,4,2,4735,0,4
0,123,7,0,7,230,1,11
0,84,1,2,1,4735,0,5
0,88,9,1,1,4735,0,2
0,137,12,1,4,230,2,11
0,265,32,2,3,4735,1,17
0,105,6,2,2,1466,0,3
0,513,72,6,2,1466,1,15
0,76,3,1,2,1,0,3
0,137,22,3,3,4735,3,11
0,339,30,1,5,762,1,8
0,224,25,1,7,4735,3,16
0,37,1,0,2,511,0,7
0,77,10,0,3,511,1,10
0,82,10,0,1,1466,1,1
0,301,28,0,6,762,0,12
0,27,21,1,1,4735,0,1
0,230,48,0,3,1466,2,9
0,361,24,0,4,762,0,8
0,200,35,0,1,4735,0,5
0,764,42,0,5,1466,0,13
0,284,14,0,4,479,0,6
0,336,16,0,4,479,1,8
0,83,1,0,3,762,0,3
0,212,7,0,2,474,0,3
0,310,16,2,5,4735,0,27
0,94,22,0,3,319,0,3
0,124,26,0,6,4735,1,18
0,398,49,1,1,319,0,4
0,267,23,0,1,319,0,1
0,57,2,1,1,319,0,2
0,59,4,1,1,319,0,3
0,185,2,0,9,762,0,47
0,82,5,0,2,1466,1,3
0,116,13,0,1,474,1,1
0,25,7,0,1,3,0,1
0,193,32,0,5,474,1,6
0,153,6,0,4,89,1,5
0,630,24,3,3,762,1,7
0,10,1,0,2,1466,0,2
0,73,9,0,2,1466,0,2
0,81,1,0,3,34,0,3
0,61,2,0,3,1466,0,3
0,17,1,0,2,1466,0,2
0,138,16,1,4,511,0,5
0,22,2,0,2,1466,0,2
0,91,4,1,3,511,1,5
0,135,11,4,3,511,0,4
0,27,1,0,2,1466,0,2
0,70,15,0,3,1466,0,3
0,67,1,1,2,1466,0,2
0,140,14,0,3,89,1,4
0,25,1,0,2,1466,0,2
0,51,1,0,3,1466,0,3
0,64,7,0,2,1466,0,3
0,627,83,2,10,36,1,17
0,351,76,2,5,762,1,20
0,70,4,0,4,762,1,8
0,111,9,0,5,36,1,10
0,173,11,0,3,762,1,7
0,23,2,0,1,1466,0,2
0,78,5,0,2,811,1,3
0,93,27,0,4,474,0,6
0,99,7,0,3,762,0,4
0,185,39,1,7,230,3,22
0,47,3,0,2,762,0,3
0,71,3,1,1,762,0,4
0,26,5,0,1,230,0,1
0,59,5,1,2,1466,2,6
0,139,32,3,7,36,3,14
0,318,41,1,7,36,1,12
0,41,1,0,3,474,0,4
0,242,109,1,5,36,1,11
0,24,2,0,2,474,0,2
0,107,19,2,7,762,5,33
0,40,4,2,2,762,1,2
0,146,34,1,6,762,4,13
0,193,31,2,2,762,3,7
0,156,1,1,5,36,1,11
0,142,26,1,7,1466,1,18
0,517,24,2,6,36,0,8
0,76,7,1,1,4735,0,1
0,612,94,1,5,762,1,17
0,74,5,0,3,762,1,4
0,193,16,0,2,762,0,3
0,102,10,0,3,89,0,3
0,154,1,1,10,36,1,33
0,91,8,0,1,246,0,2
0,52,4,0,1,246,0,1
0,201,31,0,1,246,0,1
0,128,15,0,1,246,0,1
0,95,4,0,1,246,0,2
0,57,1,0,3,246,0,9
0,150,7,1,3,479,0,10
0,34,7,0,1,246,0,1
0,21,2,0,2,762,1,2
0,14,2,0,1,762,0,1
0,104,8,0,5,36,2,21
0,143,7,0,4,89,0,4
0,339,32,0,4,36,0,7
0,85,5,0,5,36,0,5
0,50,11,0,2,36,0,2
0,36,3,0,2,36,0,2
0,17,1,0,3,36,0,3
0,110,9,0,4,319,0,6
0,120,32,1,5,22,1,13
0,106,30,0,3,474,0,5
0,206,54,1,6,762,2,21
0,476,50,0,6,762,1,12
0,119,10,1,3,22,0,4
0,17,2,0,4,1466,1,5
0,65,5,0,6,811,1,8
0,251,44,1,4,34,2,9
0,18,1,0,3,31,0,3
0,166,27,0,3,474,0,6
0,259,26,1,2,4735,1,16
0,231,30,0,1,4735,3,20
0,777,116,3,3,2,4,30
0,35,7,0,2,1466,0,3
0,105,1,0,2,319,0,3
0,25,3,0,2,1466,1,3
0,50,6,0,3,1466,1,5
0,6,1,0,3,319,1,3
0,28,4,1,2,1466,1,5
0,777,166,0,8,1466,10,25
0,31,4,1,2,1466,1,5
0,282,65,0,4,1466,3,6
0,45,6,0,2,1466,1,3
0,110,9,0,2,1466,1,3
0,20,1,0,2,1466,1,2
0,455,66,0,2,1466,1,3
0,120,28,1,4,1466,4,17
0,639,82,2,3,1466,1,8
0,105,12,0,2,1466,1,4
0,13,1,0,3,1466,1,4
0,1,1,0,2,1466,1,3
0,33,1,0,3,230,0,5
0,98,7,0,5,230,0,11
0,151,17,0,3,4735,2,13
0,252,32,0,5,762,2,15
0,100,14,1,3,1466,1,10
0,159,18,1,4,762,2,15
0,199,29,1,4,4735,1,11
0,225,30,2,5,762,1,14
0,224,35,0,5,89,1,13
0,328,56,1,6,762,6,34
0,66,1,1,3,762,0,8
0,30,1,0,3,762,0,4
0,33,5,0,2,1466,0,4
0,38,1,0,3,762,0,6
0,313,43,3,5,1466,2,19
0,32,1,0,3,762,0,7
0,19,1,0,2,1466,0,2
0,22,1,0,2,474,0,6
0,31,1,1,3,811,0,8
0,21,1,0,3,474,0,4
0,32,5,0,1,474,0,1
0,14,1,0,1,474,0,1
0,225,20,2,5,1466,2,13
0,20,2,0,2,4735,0,2
0,28,1,0,3,1466,1,5
0,228,18,0,5,1466,1,13
0,94,4,0,5,762,0,7
0,48,1,0,4,762,0,5
0,15,1,0,2,1466,0,2
0,35,7,0,3,1466,0,3
0,120,10,0,4,1466,0,7
0,123,12,1,6,1466,1,12
0,619,83,2,6,1466,8,34
0,75,3,1,3,1466,0,9
0,60,3,1,3,1466,0,6
0,60,3,1,3,1466,0,7
0,139,1,0,5,762,1,9
0,151,5,0,2,1466,0,6
0,95,2,0,4,762,1,8
0,244,20,0,6,762,2,15
0,376,76,2,7,230,4,22
0,17,1,0,3,230,0,3
0,95,4,1,3,230,1,5
0,17,1,0,2,230,0,2
0,71,8,0,2,319,0,3
0,70,9,0,1,1466,0,1
0,60,4,0,1,319,0,2
0,64,5,1,1,319,0,1
0,19,1,0,1,319,0,1
0,107,20,0,1,4735,1,8
0,292,38,3,1,22,0,1
0,52,1,0,1,22,0,2
0,42,1,0,1,22,0,2
0,372,53,3,2,22,0,3
0,218,38,0,2,1466,0,2
0,69,6,0,2,91,0,2
0,118,1,0,2,1466,0,14
0,69,6,0,2,1466,0,2
0,89,7,1,2,4735,0,8
0,61,6,0,3,762,0,7
0,52,4,0,3,762,0,7
0,370,70,0,5,246,1,30
0,338,52,0,5,246,1,32
0,100,8,0,1,474,0,1
0,124,13,0,1,1466,0,1
0,97,8,0,1,474,0,1
0,81,1,0,1,474,0,1
0,212,44,0,2,1466,0,2
0,185,24,0,4,2,2,4
0,37,3,0,3,1466,0,4
0,129,12,0,3,511,1,5
0,45,3,0,3,511,1,3
0,168,27,1,2,1466,0,2
0,84,13,0,5,511,0,7
0,118,13,1,3,762,0,5
0,118,17,0,2,1466,1,2
0,35,1,0,4,1466,0,6
0,42,3,0,4,1466,0,6
0,57,2,0,3,511,0,4
0,208,27,0,3,511,1,5
0,184,35,1,4,511,1,7
0,42,4,0,1,1466,1,1
0,115,25,0,3,511,1,10
0,63,8,0,2,1466,0,2
0,316,79,0,3,762,2,15
0,6,1,0,2,1466,0,2
0,14,1,0,3,1466,0,3
0,122,11,0,4,1466,0,8
0,83,15,0,2,511,0,5
0,91,16,0,2,1466,1,3
0,6,1,0,1,4735,1,1
0,64,9,0,3,1466,0,5
0,132,12,0,2,762,0,3
0,55,4,0,2,511,0,7
0,37,5,0,1,1466,0,2
0,42,7,0,3,31,1,9
0,98,7,1,3,4735,2,12
0,18,1,0,2,1466,0,3
0,45,4,0,3,1466,1,7
0,56,9,0,1,1466,0,2
0,128,17,0,4,1466,0,8
0,148,9,0,2,1466,1,3
0,68,2,0,1,4735,0,6
0,263,8,1,1,4735,1,7
0,185,31,0,2,1466,0,3
0,66,2,1,1,4735,0,5
0,70,2,0,1,4735,0,5
0,233,32,0,4,34,0,8
0,317,75,1,7,31,4,10
0,70,2,0,1,4735,0,4
0,81,12,1,4,762,1,5
0,335,31,2,2,1466,0,8
0,256,26,2,2,1466,0,6
0,185,2,0,2,1466,0,5
0,70,3,1,1,1466,0,1
0,137,17,1,3,1466,0,5
0,144,12,1,3,474,1,18
0,21,1,0,2,1466,0,5
0,61,1,0,2,474,0,3
0,15,1,0,3,1466,0,10
0,20,1,0,1,1466,0,1
0,51,1,0,2,474,0,3
0,8,1,0,3,1466,0,5
0,8,1,0,3,1466,0,4
0,11,1,0,1,511,0,1
0,29,3,0,1,511,0,1
0,28,2,0,2,479,0,2
0,50,6,0,2,479,0,2
0,43,1,0,1,511,0,1
0,310,20,0,3,4735,0,9
0,29,1,0,2,4735,0,6
0,42,3,0,4,4735,0,9
0,51,6,0,5,479,0,7
0,1375,223,14,1,1466,0,3
0,36,3,0,4,511,0,9
0,269,36,3,4,1466,4,14
0,81,7,2,4,1466,0,13
0,103,5,2,3,762,0,4
0,41,1,0,3,1466,1,8
0,41,1,2,4,1466,1,11
0,27,1,0,4,511,0,7
0,41,1,0,4,1466,1,10
0,27,1,0,5,1466,0,7
0,126,4,2,3,1466,0,10
0,40,1,0,4,1466,1,9
0,47,3,2,4,1466,1,10
0,6,1,0,1,511,0,1
0,5,1,2,3,1466,1,4
0,170,10,0,2,1466,0,4
0,100,7,2,2,1466,2,5
0,87,1,0,3,1466,1,10
0,80,1,0,3,1466,1,10
0,145,9,0,4,1466,2,7
0,24,1,0,5,1466,1,12
0,276,28,0,4,479,2,10
0,101,2,0,3,1466,1,10
0,109,14,0,3,511,0,5
0,99,5,1,1,511,0,1
0,76,5,0,2,1466,0,4
0,28,1,0,1,511,0,1
0,122,8,0,1,511,0,1
0,51,4,0,1,511,0,1
0,12,1,0,1,1466,0,2
0,38,1,0,2,230,0,3
0,66,6,0,2,230,0,4
0,253,6,1,5,1466,2,22
0,102,10,0,6,230,2,19
0,27,1,0,1,1466,0,1
0,252,6,1,5,1466,2,27
0,102,10,0,6,1466,2,20
0,150,8,0,5,1466,1,12
0,80,7,0,4,1466,2,11
0,68,2,0,1,511,0,1
0,46,2,0,2,230,0,2
0,201,5,0,2,1466,0,2
0,119,12,0,4,22,0,4
0,190,5,0,6,1466,1,21
0,85,8,0,6,1466,2,18
0,99,6,0,2,1466,0,2
0,32,1,0,1,511,0,1
0,270,6,1,4,1466,1,9
0,187,20,0,5,230,2,8
0,160,5,0,5,1466,1,19
0,159,18,1,6,1466,2,19
0,202,7,0,3,89,0,4
0,27,1,0,1,511,0,2
0,695,121,0,2,1466,1,12
0,253,35,3,3,4735,3,14
0,76,2,0,1,4735,0,4
0,903,162,8,11,319,7,59
0,191,32,1,7,762,1,27
0,189,28,0,7,319,1,29
0,322,52,0,9,319,3,43
0,362,54,2,7,762,4,22
0,478,83,3,11,319,5,53
0,346,53,0,9,319,3,44
0,353,54,0,9,319,3,44
0,323,52,0,9,319,3,45
0,308,50,0,9,319,3,44
0,372,35,0,9,319,2,34
0,321,52,0,9,319,3,43
0,381,60,0,8,319,3,39
0,144,17,2,5,319,1,8
0,329,87,0,8,319,1,26
0,597,107,5,7,762,4,30
0,225,29,0,9,319,3,29
0,267,50,3,6,762,2,26
0,120,11,1,1,4735,0,1
0,257,36,1,9,319,1,32
0,315,68,2,7,511,1,34
0,167,20,3,7,511,1,21
0,278,40,2,5,1466,3,33
0,200,30,1,7,511,2,19
0,136,18,2,9,319,2,23
0,341,65,1,7,511,1,30
0,209,37,6,10,319,2,27
0,197,29,2,10,319,3,30
0,159,13,1,6,511,2,27
0,195,29,1,6,511,1,29
0,157,15,2,2,511,1,5
0,297,37,1,8,319,3,37
0,184,50,1,1,479,0,1
0,761,159,5,9,319,3,28
0,215,34,1,1,4735,0,2
0,166,17,0,2,1466,1,5
0,139,13,1,3,1466,1,9
0,126,11,2,3,1466,1,9
0,181,21,1,3,1466,1,12
0,89,3,1,2,4735,0,6
0,66,5,1,1,4735,0,2
0,76,4,0,1,4735,0,3
0,100,2,1,4,1466,1,6
0,54,2,1,2,1466,0,3
0,8,1,0,1,246,0,2
0,49,6,0,1,246,0,6
0,285,38,2,4,22,2,16
0,33,2,0,2,89,0,3
0,106,11,2,1,246,0,6
0,153,32,2,1,246,1,6
0,5,1,0,1,246,0,1
0,46,1,0,1,246,0,2
0,10,1,0,1,246,0,1
0,30,4,0,1,246,0,1
0,225,23,1,4,1,4,9
0,363,37,1,6,1,10,37
0,42,1,0,2,1466,1,3
0,80,10,1,2,762,2,4
0,88,9,1,3,1,0,3
0,184,14,1,4,1,1,6
0,77,12,0,3,1466,1,5
0,241,20,1,5,1,5,25
0,19,5,0,2,1466,0,3
0,295,34,1,6,1,4,31
0,145,23,1,5,22,0,8
0,160,30,0,5,22,1,9
0,75,9,0,5,22,0,8
0,117,31,0,3,22,0,4
0,97,12,0,4,1466,0,7
0,212,20,1,3,1466,1,7
0,311,65,2,3,1466,2,9
0,53,7,0,4,762,1,8
0,177,35,0,4,244,1,9
0,204,16,0,4,474,0,6
0,155,25,1,1,4735,0,1
0,97,1,0,8,244,1,23
0,870,122,3,10,1466,9,64
0,500,66,4,1,319,0,2
0,223,33,2,1,319,0,1
0,36,5,0,1,319,0,1
0,62,3,1,1,319,0,1
0,43,3,0,2,1466,1,5
0,103,16,1,2,1466,0,5
0,53,3,1,2,4735,0,4
0,165,15,1,2,1466,1,5
0,100,7,1,1,4735,0,1
