"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of developer commits","Number of committers","Number of previous modifications","Number of bugs"
"L94828","FloatValuesComparatorSource.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/FloatValuesComparatorSource.java","L94825","3","0","54","0","511","6","10","1"
"L94829","LongValuesComparatorSource.java","src/main/java/org/elasticsearch/index/fielddata/fieldcomparator/LongValuesComparatorSource.java","L94825","3","0","54","0","511","6","10","1"
"L96202","GlobalOrdinalMapping.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/GlobalOrdinalMapping.java","L96201","1","0","44","0","511","2","4","0"
"L96203","GlobalOrdinalsBuilder.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/GlobalOrdinalsBuilder.java","L96201","3","0","39","0","230","3","3","0"
"L96204","GlobalOrdinalsIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/GlobalOrdinalsIndexFieldData.java","L96201","1","0","57","0","511","4","9","0"
"L96205","InternalGlobalOrdinalsIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/InternalGlobalOrdinalsIndexFieldData.java","L96201","4","0","53","0","511","3","6","0"
"L96206","MultiOrdinals.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/MultiOrdinals.java","L96201","7","0","124","2","511","5","14","0"
"L96207","Ordinals.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/Ordinals.java","L96201","1","0","20","1","511","6","17","0"
"L96208","OrdinalsBuilder.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/OrdinalsBuilder.java","L96201","29","0","278","2","511","4","14","0"
"L96209","SinglePackedOrdinals.java","src/main/java/org/elasticsearch/index/fielddata/ordinals/SinglePackedOrdinals.java","L96201","1","0","48","1","511","4","16","0"
"L96733","AbstractAtomicGeoPointFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/AbstractAtomicGeoPointFieldData.java","L96732","1","0","26","0","511","1","1","0"
"L96734","AbstractAtomicOrdinalsFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/AbstractAtomicOrdinalsFieldData.java","L96732","1","0","32","0","511","1","1","0"
"L96735","AbstractAtomicParentChildFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/AbstractAtomicParentChildFieldData.java","L96732","6","0","70","0","511","1","1","0"
"L96736","AbstractIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/AbstractIndexFieldData.java","L96732","3","0","58","0","511","1","1","0"
"L96737","AbstractIndexGeoPointFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/AbstractIndexGeoPointFieldData.java","L96732","5","0","55","0","511","1","2","0"
"L96738","AbstractIndexOrdinalsFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/AbstractIndexOrdinalsFieldData.java","L96732","17","0","127","0","230","2","3","0"
"L96739","AtomicDoubleFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/AtomicDoubleFieldData.java","L96732","1","0","36","0","511","1","1","0"
"L96740","AtomicLongFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/AtomicLongFieldData.java","L96732","1","0","36","0","511","1","1","0"
"L96741","BinaryDVAtomicFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/BinaryDVAtomicFieldData.java","L96732","2","0","38","0","511","3","11","1"
"L96742","BinaryDVIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/BinaryDVIndexFieldData.java","L96732","1","0","26","0","511","3","5","0"
"L96743","BinaryDVNumericIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/BinaryDVNumericIndexFieldData.java","L96732","9","0","155","0","511","4","7","1"
"L96744","BytesBinaryDVAtomicFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/BytesBinaryDVAtomicFieldData.java","L96732","5","0","69","0","511","3","8","1"
"L96745","BytesBinaryDVIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/BytesBinaryDVIndexFieldData.java","L96732","2","0","47","0","230","5","7","0"
"L96746","DisabledIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/DisabledIndexFieldData.java","L96732","1","0","36","0","230","4","9","0"
"L96747","DocValuesIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/DocValuesIndexFieldData.java","L96732","7","0","82","0","230","4","9","0"
"L96748","DoubleArrayIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/DoubleArrayIndexFieldData.java","L96732","13","0","160","2","230","9","32","0"
"L96749","FloatArrayIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/FloatArrayIndexFieldData.java","L96732","13","0","160","2","230","9","33","0"
"L96750","FSTBytesAtomicFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/FSTBytesAtomicFieldData.java","L96732","4","0","63","1","511","6","24","0"
"L96751","FSTBytesIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/FSTBytesIndexFieldData.java","L96732","7","0","77","2","230","5","21","0"
"L96752","GeoPointBinaryDVAtomicFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/GeoPointBinaryDVAtomicFieldData.java","L96732","4","0","58","0","511","2","7","1"
"L96753","GeoPointBinaryDVIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/GeoPointBinaryDVIndexFieldData.java","L96732","2","0","45","0","230","5","10","0"
"L96754","GeoPointCompressedAtomicFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/GeoPointCompressedAtomicFieldData.java","L96732","4","0","103","0","511","3","8","0"
"L96755","GeoPointCompressedIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/GeoPointCompressedIndexFieldData.java","L96732","12","0","121","0","230","7","14","0"
"L96756","GeoPointDoubleArrayAtomicFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/GeoPointDoubleArrayAtomicFieldData.java","L96732","4","0","95","1","511","7","28","0"
"L96757","GeoPointDoubleArrayIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/GeoPointDoubleArrayIndexFieldData.java","L96732","8","0","89","2","230","8","29","0"
"L96758","IndexIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/IndexIndexFieldData.java","L96732","1","0","79","1","230","3","8","0"
"L96759","NonEstimatingEstimator.java","src/main/java/org/elasticsearch/index/fielddata/plain/NonEstimatingEstimator.java","L96732","1","0","25","0","230","3","4","0"
"L96760","NumericDVIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/NumericDVIndexFieldData.java","L96732","2","0","46","0","511","3","5","1"
"L96761","PackedArrayIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/PackedArrayIndexFieldData.java","L96732","43","0","376","2","230","8","23","0"
"L96762","PagedBytesAtomicFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/PagedBytesAtomicFieldData.java","L96732","1","0","45","1","511","6","29","0"
"L96763","PagedBytesIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/PagedBytesIndexFieldData.java","L96732","19","0","158","3","230","7","30","0"
"L96764","ParentChildAtomicFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/ParentChildAtomicFieldData.java","L96732","5","0","51","0","511","3","10","0"
"L96765","ParentChildFilteredTermsEnum.java","src/main/java/org/elasticsearch/index/fielddata/plain/ParentChildFilteredTermsEnum.java","L96732","5","0","49","0","762","1","1","0"
"L96766","ParentChildIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/ParentChildIndexFieldData.java","L96732","27","0","347","1","230","7","16","1"
"L96767","ParentChildIntersectTermsEnum.java","src/main/java/org/elasticsearch/index/fielddata/plain/ParentChildIntersectTermsEnum.java","L96732","38","0","254","0","1466","2","2","0"
"L96768","SortedNumericDVIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/SortedNumericDVIndexFieldData.java","L96732","10","0","174","0","374","1","1","1"
"L96769","SortedSetDVBytesAtomicFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/SortedSetDVBytesAtomicFieldData.java","L96732","2","0","31","0","511","3","7","1"
"L96770","SortedSetDVOrdinalsIndexFieldData.java","src/main/java/org/elasticsearch/index/fielddata/plain/SortedSetDVOrdinalsIndexFieldData.java","L96732","4","0","54","0","230","2","3","0"
"L100059","LocalIndexGateway.java","src/main/java/org/elasticsearch/index/gateway/local/LocalIndexGateway.java","L100058","1","0","29","0","4735","1","1","0"
"L100061","LocalIndexShardGateway.java","src/main/java/org/elasticsearch/index/gateway/local/LocalIndexShardGateway.java","L100058","41","0","284","6","1466","5","20","0"
"L100204","NoneIndexGateway.java","src/main/java/org/elasticsearch/index/gateway/none/NoneIndexGateway.java","L100203","1","0","29","0","4735","1","1","0"
"L100206","NoneIndexShardGateway.java","src/main/java/org/elasticsearch/index/gateway/none/NoneIndexShardGateway.java","L100203","2","0","51","0","319","3","6","0"
"L100930","ShardSlowLogIndexingService.java","src/main/java/org/elasticsearch/index/indexing/slowlog/ShardSlowLogIndexingService.java","L100929","19","0","127","1","1466","3","3","0"
"L101099","AbstractFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/core/AbstractFieldMapper.java","L101098","168","0","931","13","762","16","74","3"
"L101100","BinaryFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/core/BinaryFieldMapper.java","L101098","36","0","242","2","22","9","30","0"
"L101101","BooleanFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/core/BooleanFieldMapper.java","L101098","30","0","199","1","374","10","33","1"
"L101102","ByteFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/core/ByteFieldMapper.java","L101098","52","0","321","3","374","10","47","1"
"L101103","CompletionFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/core/CompletionFieldMapper.java","L101098","67","0","422","6","12","11","28","1"
"L101104","DateFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/core/DateFieldMapper.java","L101098","76","0","475","7","811","15","63","7"
"L101105","DoubleFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/core/DoubleFieldMapper.java","L101098","54","0","349","3","374","10","48","1"
"L101106","FloatFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/core/FloatFieldMapper.java","L101098","55","0","356","3","374","10","48","1"
"L101107","IntegerFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/core/IntegerFieldMapper.java","L101098","52","0","322","3","374","10","49","1"
"L101108","LongFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/core/LongFieldMapper.java","L101098","50","0","307","3","374","10","48","1"
"L101109","Murmur3FieldMapper.java","src/main/java/org/elasticsearch/index/mapper/core/Murmur3FieldMapper.java","L101098","4","0","80","1","12","5","5","0"
"L101110","NumberFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/core/NumberFieldMapper.java","L101098","37","0","388","2","511","10","41","0"
"L101111","ShortFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/core/ShortFieldMapper.java","L101098","52","0","321","3","374","10","47","1"
"L101112","StringFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/core/StringFieldMapper.java","L101098","57","0","319","3","374","9","41","1"
"L101113","TokenCountFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/core/TokenCountFieldMapper.java","L101098","17","0","148","2","12","8","11","0"
"L101114","TypeParsers.java","src/main/java/org/elasticsearch/index/mapper/core/TypeParsers.java","L101098","87","0","329","1","1466","8","27","1"
"L104920","GeoPointFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/geo/GeoPointFieldMapper.java","L104919","107","0","593","8","811","11","40","0"
"L104921","GeoShapeFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/geo/GeoShapeFieldMapper.java","L104919","30","0","230","3","811","10","30","2"
"L105378","AllFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/internal/AllFieldMapper.java","L105377","51","0","267","4","12","9","31","2"
"L105379","AnalyzerMapper.java","src/main/java/org/elasticsearch/index/mapper/internal/AnalyzerMapper.java","L105377","14","0","133","1","4735","2","4","0"
"L105380","BoostFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/internal/BoostFieldMapper.java","L105377","36","0","253","2","762","10","35","1"
"L105381","EnabledAttributeMapper.java","src/main/java/org/elasticsearch/index/mapper/internal/EnabledAttributeMapper.java","L105377","2","0","11","0","244","1","2","0"
"L105382","FieldNamesFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/internal/FieldNamesFieldMapper.java","L105377","21","0","193","1","12","5","5","0"
"L105383","IdFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/internal/IdFieldMapper.java","L105377","68","0","312","3","374","9","39","0"
"L105384","IndexFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/internal/IndexFieldMapper.java","L105377","20","0","164","4","374","8","26","0"
"L105385","ParentFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/internal/ParentFieldMapper.java","L105377","40","0","280","5","479","8","42","1"
"L105386","RoutingFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/internal/RoutingFieldMapper.java","L105377","23","0","177","3","374","8","22","0"
"L105387","SizeFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/internal/SizeFieldMapper.java","L105377","18","0","133","4","244","10","26","0"
"L105388","SourceFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/internal/SourceFieldMapper.java","L105377","66","0","340","2","511","7","33","0"
"L105389","TimestampFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/internal/TimestampFieldMapper.java","L105377","42","0","223","5","12","13","32","8"
"L105390","TTLFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/internal/TTLFieldMapper.java","L105377","29","0","194","5","244","11","33","1"
"L105391","TypeFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/internal/TypeFieldMapper.java","L105377","13","0","156","3","374","7","30","0"
"L105392","UidFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/internal/UidFieldMapper.java","L105377","29","0","192","2","374","7","32","0"
"L105393","VersionFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/internal/VersionFieldMapper.java","L105377","15","0","150","3","511","2","7","0"
"L106776","IpFieldMapper.java","src/main/java/org/elasticsearch/index/mapper/ip/IpFieldMapper.java","L106775","38","0","297","4","244","10","41","1"
"L107364","DynamicTemplate.java","src/main/java/org/elasticsearch/index/mapper/object/DynamicTemplate.java","L107362","50","0","184","1","22","3","3","0"
"L107365","ObjectMapper.java","src/main/java/org/elasticsearch/index/mapper/object/ObjectMapper.java","L107362","170","0","834","7","185","14","40","4"
"L107366","RootObjectMapper.java","src/main/java/org/elasticsearch/index/mapper/object/RootObjectMapper.java","L107362","37","0","236","1","4735","2","4","0"
"L109132","AbstractMergePolicyProvider.java","src/main/java/org/elasticsearch/index/merge/policy/AbstractMergePolicyProvider.java","L109131","8","0","40","0","1466","1","2","0"
"L109133","ElasticsearchMergePolicy.java","src/main/java/org/elasticsearch/index/merge/policy/ElasticsearchMergePolicy.java","L109131","21","0","175","0","374","4","4","4"
"L109134","LogByteSizeMergePolicyProvider.java","src/main/java/org/elasticsearch/index/merge/policy/LogByteSizeMergePolicyProvider.java","L109131","11","0","116","2","374","4","12","1"
"L109135","LogDocMergePolicyProvider.java","src/main/java/org/elasticsearch/index/merge/policy/LogDocMergePolicyProvider.java","L109131","9","0","103","3","1466","3","12","1"
"L109136","MergePolicyModule.java","src/main/java/org/elasticsearch/index/merge/policy/MergePolicyModule.java","L109131","1","0","16","0","1466","1","1","0"
"L109138","TieredMergePolicyProvider.java","src/main/java/org/elasticsearch/index/merge/policy/TieredMergePolicyProvider.java","L109131","19","0","155","2","374","4","15","1"
"L109442","ConcurrentMergeSchedulerProvider.java","src/main/java/org/elasticsearch/index/merge/scheduler/ConcurrentMergeSchedulerProvider.java","L109441","7","0","126","1","231","3","15","0"
"L109443","MergeSchedulerModule.java","src/main/java/org/elasticsearch/index/merge/scheduler/MergeSchedulerModule.java","L109441","1","0","17","1","1466","2","4","0"
"L109444","MergeSchedulerProvider.java","src/main/java/org/elasticsearch/index/merge/scheduler/MergeSchedulerProvider.java","L109441","6","0","77","1","1466","2","6","0"
"L109786","PercolateStats.java","src/main/java/org/elasticsearch/index/percolator/stats/PercolateStats.java","L109785","4","0","108","2","762","4","7","0"
"L109787","ShardPercolateService.java","src/main/java/org/elasticsearch/index/percolator/stats/ShardPercolateService.java","L109785","1","0","36","1","511","3","5","0"
"L110982","DecayFunction.java","src/main/java/org/elasticsearch/index/query/functionscore/DecayFunction.java","L110981","1","0","8","0","246","1","2","0"
"L110983","DecayFunctionBuilder.java","src/main/java/org/elasticsearch/index/query/functionscore/DecayFunctionBuilder.java","L110981","7","0","63","0","1466","2","7","0"
"L110984","DecayFunctionParser.java","src/main/java/org/elasticsearch/index/query/functionscore/DecayFunctionParser.java","L110981","48","0","335","3","12","8","26","3"
"L110985","FunctionScoreModule.java","src/main/java/org/elasticsearch/index/query/functionscore/FunctionScoreModule.java","L110981","2","0","35","0","230","3","4","0"
"L110986","FunctionScoreQueryBuilder.java","src/main/java/org/elasticsearch/index/query/functionscore/FunctionScoreQueryBuilder.java","L110981","14","0","116","1","246","2","8","0"
"L110987","FunctionScoreQueryParser.java","src/main/java/org/elasticsearch/index/query/functionscore/FunctionScoreQueryParser.java","L110981","36","0","182","2","246","2","9","0"
"L110988","ScoreFunctionBuilder.java","src/main/java/org/elasticsearch/index/query/functionscore/ScoreFunctionBuilder.java","L110981","1","0","5","0","246","1","1","0"
"L110989","ScoreFunctionBuilders.java","src/main/java/org/elasticsearch/index/query/functionscore/ScoreFunctionBuilders.java","L110981","1","0","50","0","230","2","3","2"
"L110990","ScoreFunctionParser.java","src/main/java/org/elasticsearch/index/query/functionscore/ScoreFunctionParser.java","L110981","1","0","10","0","246","1","1","0"
"L110991","ScoreFunctionParserMapper.java","src/main/java/org/elasticsearch/index/query/functionscore/ScoreFunctionParserMapper.java","L110981","4","0","30","0","246","1","1","0"
"L115451","QueryParsers.java","src/main/java/org/elasticsearch/index/query/support/QueryParsers.java","L115450","21","0","90","0","4735","1","3","0"
"L115452","XContentStructure.java","src/main/java/org/elasticsearch/index/query/support/XContentStructure.java","L115450","5","0","110","2","1466","2","2","0"
"L116607","ChildrenConstantScoreQuery.java","src/main/java/org/elasticsearch/index/search/child/ChildrenConstantScoreQuery.java","L116606","28","0","251","5","511","5","23","1"
"L116608","ChildrenQuery.java","src/main/java/org/elasticsearch/index/search/child/ChildrenQuery.java","L116606","67","0","565","11","511","8","53","1"
"L116609","ConstantScorer.java","src/main/java/org/elasticsearch/index/search/child/ConstantScorer.java","L116606","1","0","42","1","1466","2","3","0"
"L116610","CustomQueryWrappingFilter.java","src/main/java/org/elasticsearch/index/search/child/CustomQueryWrappingFilter.java","L116606","15","0","89","3","374","4","9","0"
"L116611","ParentConstantScoreQuery.java","src/main/java/org/elasticsearch/index/search/child/ParentConstantScoreQuery.java","L116606","19","0","203","2","511","5","20","1"
"L116612","ParentIdsFilter.java","src/main/java/org/elasticsearch/index/search/child/ParentIdsFilter.java","L116606","19","0","141","1","511","3","10","0"
"L116613","ParentQuery.java","src/main/java/org/elasticsearch/index/search/child/ParentQuery.java","L116606","24","0","274","6","511","6","40","1"
"L116614","ScoreType.java","src/main/java/org/elasticsearch/index/search/child/ScoreType.java","L116606","6","0","22","0","515","3","4","0"
"L116615","TopChildrenQuery.java","src/main/java/org/elasticsearch/index/search/child/TopChildrenQuery.java","L116606","39","0","332","5","511","7","40","0"
"L117745","GeoDistanceFilter.java","src/main/java/org/elasticsearch/index/search/geo/GeoDistanceFilter.java","L117744","23","0","144","1","511","7","11","0"
"L117746","GeoDistanceRangeFilter.java","src/main/java/org/elasticsearch/index/search/geo/GeoDistanceRangeFilter.java","L117744","30","0","157","1","511","7","11","0"
"L117747","GeoPolygonFilter.java","src/main/java/org/elasticsearch/index/search/geo/GeoPolygonFilter.java","L117744","9","0","72","0","511","7","10","1"
"L117748","IndexedGeoBoundingBoxFilter.java","src/main/java/org/elasticsearch/index/search/geo/IndexedGeoBoundingBoxFilter.java","L117744","31","0","117","0","22","3","4","1"
"L117749","InMemoryGeoBoundingBoxFilter.java","src/main/java/org/elasticsearch/index/search/geo/InMemoryGeoBoundingBoxFilter.java","L117744","12","0","91","0","511","6","9","0"
"L118180","MoreLikeThisFetchService.java","src/main/java/org/elasticsearch/index/search/morelikethis/MoreLikeThisFetchService.java","L118179","7","0","58","0","46","1","2","0"
"L118310","IncludeNestedDocsQuery.java","src/main/java/org/elasticsearch/index/search/nested/IncludeNestedDocsQuery.java","L118309","21","0","217","2","511","5","9","0"
"L118311","NestedDocsFilter.java","src/main/java/org/elasticsearch/index/search/nested/NestedDocsFilter.java","L118309","1","0","29","0","4735","2","2","3"
"L118312","NonNestedDocsFilter.java","src/main/java/org/elasticsearch/index/search/nested/NonNestedDocsFilter.java","L118309","2","0","36","0","4735","2","3","3"
"L118701","ShapeFetchService.java","src/main/java/org/elasticsearch/index/search/shape/ShapeFetchService.java","L118700","7","0","53","1","762","4","8","0"
"L118702","ShapeModule.java","src/main/java/org/elasticsearch/index/search/shape/ShapeModule.java","L118700","2","0","11","0","0","0","1","0"
"L118721","ShardSlowLogSearchService.java","src/main/java/org/elasticsearch/index/search/slowlog/ShardSlowLogSearchService.java","L118720","35","0","177","1","244","4","9","0"
"L118815","SearchStats.java","src/main/java/org/elasticsearch/index/search/stats/SearchStats.java","L118814","17","0","217","0","1466","4","8","2"
"L118817","ShardSearchService.java","src/main/java/org/elasticsearch/index/search/stats/ShardSearchService.java","L118814","25","0","153","1","515","3","3","0"
"L118818","StatsGroupsParseElement.java","src/main/java/org/elasticsearch/index/search/stats/StatsGroupsParseElement.java","L118814","4","0","22","0","1466","1","1","0"
"L119507","IndexShard.java","src/main/java/org/elasticsearch/index/shard/service/IndexShard.java","L119506","1","0","102","1","4735","9","30","1"
"L119508","InternalIndexShard.java","src/main/java/org/elasticsearch/index/shard/service/InternalIndexShard.java","L119506","121","0","891","11","4735","12","78","4"
"L120305","BlobStoreIndexShardRepository.java","src/main/java/org/elasticsearch/index/snapshots/blobstore/BlobStoreIndexShardRepository.java","L120304","72","0","608","3","1466","3","10","6"
"L120306","BlobStoreIndexShardSnapshot.java","src/main/java/org/elasticsearch/index/snapshots/blobstore/BlobStoreIndexShardSnapshot.java","L120304","37","0","289","2","1466","2","4","2"
"L120307","BlobStoreIndexShardSnapshots.java","src/main/java/org/elasticsearch/index/snapshots/blobstore/BlobStoreIndexShardSnapshots.java","L120304","5","0","36","0","319","1","1","1"
"L120308","RateLimitingInputStream.java","src/main/java/org/elasticsearch/index/snapshots/blobstore/RateLimitingInputStream.java","L120304","4","0","70","1","1466","2","2","0"
"L121087","AbstractDistributor.java","src/main/java/org/elasticsearch/index/store/distributor/AbstractDistributor.java","L121086","3","0","43","1","1466","2","5","0"
"L121088","Distributor.java","src/main/java/org/elasticsearch/index/store/distributor/Distributor.java","L121086","1","0","7","0","319","1","1","0"
"L121089","LeastUsedDistributor.java","src/main/java/org/elasticsearch/index/store/distributor/LeastUsedDistributor.java","L121086","5","0","36","1","4735","2","4","0"
"L121090","RandomWeightedDistributor.java","src/main/java/org/elasticsearch/index/store/distributor/RandomWeightedDistributor.java","L121086","5","0","34","1","4735","2","4","0"
"L121271","DefaultFsDirectoryService.java","src/main/java/org/elasticsearch/index/store/fs/DefaultFsDirectoryService.java","L121270","1","0","23","0","1466","1","1","0"
"L121272","DefaultFsIndexStore.java","src/main/java/org/elasticsearch/index/store/fs/DefaultFsIndexStore.java","L121270","1","0","19","0","1466","1","1","0"
"L121273","DefaultFsIndexStoreModule.java","src/main/java/org/elasticsearch/index/store/fs/DefaultFsIndexStoreModule.java","L121270","1","0","9","0","1466","1","1","0"
"L121274","FsDirectoryService.java","src/main/java/org/elasticsearch/index/store/fs/FsDirectoryService.java","L121270","16","0","103","1","231","4","9","0"
"L121275","FsIndexStore.java","src/main/java/org/elasticsearch/index/store/fs/FsIndexStore.java","L121270","14","0","97","0","4735","1","1","0"
"L121276","MmapFsDirectoryService.java","src/main/java/org/elasticsearch/index/store/fs/MmapFsDirectoryService.java","L121270","1","0","21","0","1466","2","3","0"
"L121277","MmapFsIndexStore.java","src/main/java/org/elasticsearch/index/store/fs/MmapFsIndexStore.java","L121270","1","0","19","0","1466","2","2","0"
"L121279","NioFsDirectoryService.java","src/main/java/org/elasticsearch/index/store/fs/NioFsDirectoryService.java","L121270","1","0","21","0","1466","2","3","0"
"L121280","NioFsIndexStore.java","src/main/java/org/elasticsearch/index/store/fs/NioFsIndexStore.java","L121270","1","0","19","0","1466","2","2","0"
"L121282","SimpleFsDirectoryService.java","src/main/java/org/elasticsearch/index/store/fs/SimpleFsDirectoryService.java","L121270","1","0","21","0","1466","2","3","0"
"L121283","SimpleFsIndexStore.java","src/main/java/org/elasticsearch/index/store/fs/SimpleFsIndexStore.java","L121270","1","0","19","0","1466","2","2","0"
"L121547","RamDirectoryService.java","src/main/java/org/elasticsearch/index/store/ram/RamDirectoryService.java","L121546","3","0","53","1","1466","2","5","0"
"L121548","RamIndexStore.java","src/main/java/org/elasticsearch/index/store/ram/RamIndexStore.java","L121546","1","0","34","0","4735","1","1","0"
"L121871","AbstractIndexStore.java","src/main/java/org/elasticsearch/index/store/support/AbstractIndexStore.java","L121870","6","0","84","1","4735","2","4","1"
"L121872","ForceSyncDirectory.java","src/main/java/org/elasticsearch/index/store/support/ForceSyncDirectory.java","L121870","1","0","5","0","4735","1","1","0"
"L122134","ShardSuggestService.java","src/main/java/org/elasticsearch/index/suggest/stats/ShardSuggestService.java","L122133","1","0","27","0","22","1","1","0"
"L122135","SuggestStats.java","src/main/java/org/elasticsearch/index/suggest/stats/SuggestStats.java","L122133","2","0","73","0","22","1","1","0"
"L122293","BufferingFsTranslogFile.java","src/main/java/org/elasticsearch/index/translog/fs/BufferingFsTranslogFile.java","L122292","16","0","186","2","479","3","8","0"
"L122294","FsChannelSnapshot.java","src/main/java/org/elasticsearch/index/translog/fs/FsChannelSnapshot.java","L122292","9","0","103","1","479","3","3","0"
"L122295","FsTranslog.java","src/main/java/org/elasticsearch/index/translog/fs/FsTranslog.java","L122292","49","0","369","3","479","7","21","0"
"L122296","FsTranslogFile.java","src/main/java/org/elasticsearch/index/translog/fs/FsTranslogFile.java","L122292","3","0","43","0","4735","1","6","0"
"L122298","SimpleFsTranslogFile.java","src/main/java/org/elasticsearch/index/translog/fs/SimpleFsTranslogFile.java","L122292","8","0","118","1","479","2","7","0"
"L124549","IndicesFilterCache.java","src/main/java/org/elasticsearch/indices/cache/filter/IndicesFilterCache.java","L124548","16","0","156","3","4735","6","19","2"
"L124704","IndicesQueryCache.java","src/main/java/org/elasticsearch/indices/cache/query/IndicesQueryCache.java","L124703","39","0","367","0","4735","1","2","2"
"L125186","IndicesFieldDataCache.java","src/main/java/org/elasticsearch/indices/fielddata/cache/IndicesFieldDataCache.java","L125185","32","0","261","3","230","7","20","1"
"L125187","IndicesFieldDataCacheListener.java","src/main/java/org/elasticsearch/indices/fielddata/cache/IndicesFieldDataCacheListener.java","L125185","1","0","23","1","230","3","5","0"
"L134745","RestBenchAction.java","src/main/java/org/elasticsearch/rest/action/bench/RestBenchAction.java","L134744","68","0","323","1","474","2","5","0"
"L134827","RestBulkAction.java","src/main/java/org/elasticsearch/rest/action/bulk/RestBulkAction.java","L134826","12","0","119","0","474","7","15","0"
"L134879","AbstractCatAction.java","src/main/java/org/elasticsearch/rest/action/cat/AbstractCatAction.java","L134878","5","0","39","0","474","4","8","0"
"L134880","RestAliasAction.java","src/main/java/org/elasticsearch/rest/action/cat/RestAliasAction.java","L134878","7","0","75","1","474","4","8","0"
