@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L73417","1","0","29","288","23","0","11","false"
"L73418","1","0","1","2053","5","0","3","false"
"L73419","1","0","29","288","23","0","11","false"
"L73420","1","0","29","1147","30","0","11","false"
"L73421","7","0","48","831","3","0","3","false"
"L73422","1","0","53","34","47","0","13","false"
"L73535","1","0","26","1733","6","0","3","false"
"L73536","2","0","53","1733","13","0","5","false"
"L73537","1","0","24","1733","5","0","3","false"
"L73538","1","0","26","1733","5","0","3","false"
"L73539","1","0","25","1733","5","0","3","false"
"L73540","1","0","33","1733","5","0","3","false"
"L73541","1","0","25","1733","5","0","3","false"
"L73542","1","0","33","1733","5","0","3","false"
"L73543","1","0","1","831","3","0","3","false"
"L73544","1","0","25","1733","5","0","3","false"
"L73545","1","0","33","1733","5","0","3","false"
"L73546","1","0","25","1733","5","0","3","false"
"L73547","1","0","45","1733","5","0","3","false"
"L73548","1","0","20","1733","5","0","3","false"
"L73549","1","0","24","831","3","0","3","false"
"L73550","1","0","64","1733","5","0","3","false"
"L73551","1","0","41","1733","7","0","3","false"
"L73552","4","0","60","1733","7","0","3","false"
"L83246","4","0","93","407","17","0","7","false"
"L83247","1","0","46","34","11","0","5","false"
"L83248","1","0","1","2053","6","0","4","false"
"L83249","3","0","84","296","2","0","2","false"
"L83250","1","0","46","163","12","0","6","false"
"L83251","2","0","85","296","5","0","3","false"
"L84006","3","0","92","1733","10","2","3","false"
"L84007","1","0","20","407","6","0","3","false"
"L84008","1","0","50","1733","8","0","3","false"
"L84009","3","0","30","407","6","0","3","false"
"L84010","1","0","1","407","6","0","3","false"
"L84011","1","0","23","1733","10","0","3","false"
"L86983","4","0","48","753","3","0","2","false"
"L86984","4","0","24","753","3","0","2","false"
"L86985","6","0","43","753","3","0","2","false"
"L86986","1","0","12","753","3","0","2","false"
"L86987","6","0","51","753","3","0","2","false"
"L86988","1","0","14","753","3","0","2","false"
"L86989","8","0","50","753","3","0","2","false"
"L86990","3","0","22","753","3","0","2","false"
"L86991","9","0","58","753","3","0","2","false"
"L86992","3","0","37","753","3","0","2","false"
"L86993","4","0","33","753","3","0","2","false"
"L86994","19","0","94","753","3","0","2","false"
"L86995","6","0","39","753","3","0","2","false"
"L86996","9","0","102","753","3","0","2","false"
"L86997","1","0","1","163","4","0","3","false"
"L86998","1","0","14","753","3","0","2","false"
"L86999","9","0","92","753","3","0","2","false"
"L87000","6","0","45","753","3","0","2","false"
"L87001","26","0","150","753","3","0","2","false"
"L87002","3","0","28","753","3","0","2","false"
"L87003","4","0","25","753","3","0","2","false"
"L87004","4","0","28","753","3","0","2","false"
"L87005","1","0","124","753","3","0","2","false"
"L87006","2","0","80","753","3","0","2","false"
"L87007","1","0","15","753","3","0","2","false"
"L87008","4","0","40","753","3","0","2","false"
"L87009","4","0","33","753","3","0","2","false"
"L87010","8","0","56","753","3","0","2","false"
"L87011","1","0","18","753","3","0","2","false"
"L87012","1","0","13","753","3","0","2","false"
"L87824","5","0","95","753","3","0","2","false"
"L87825","1","0","12","753","3","0","2","false"
"L87826","5","0","23","753","3","0","2","false"
"L87827","2","0","20","753","3","0","2","false"
"L87828","10","0","50","753","3","0","2","false"
"L87829","5","0","23","753","3","0","2","false"
"L87830","2","0","20","753","3","0","2","false"
"L87831","11","0","65","753","3","0","2","false"
"L87832","37","0","132","753","3","0","2","false"
"L87833","2","0","20","753","3","0","2","false"
"L87834","11","0","90","753","3","0","2","false"
"L87835","1","0","1","163","4","0","3","false"
"L87836","4","0","59","753","3","0","2","false"
"L88581","1","0","31","753","3","0","2","false"
"L88582","1","0","31","753","3","0","2","false"
"L88583","1","0","31","753","3","0","2","false"
"L88584","1","0","50","753","3","0","2","false"
"L88585","1","0","95","753","3","0","2","false"
"L88586","3","0","89","753","3","0","2","false"
"L88587","1","0","44","753","3","0","2","false"
"L88588","1","0","1","163","4","0","3","false"
"L88589","1","0","44","753","3","0","2","false"
"L88590","1","0","23","163","4","0","3","false"
"L88591","4","0","53","163","3","1","2","false"
"L88592","1","0","35","2053","5","1","2","false"
"L89246","1","0","43","2899","2","0","2","false"
"L89247","1","0","1","163","3","0","3","false"
"L89248","9","0","88","2899","2","0","2","false"
"L89249","2","0","35","2899","2","0","2","false"
"L89250","4","0","52","2899","2","0","2","false"
"L89251","1","0","60","163","6","0","4","false"
"L89372","2","0","50","2899","2","0","2","false"
"L89373","2","0","43","2899","2","0","2","false"
"L89374","1","0","10","2899","2","0","2","false"
"L89375","1","0","20","2899","2","0","2","false"
"L89376","13","0","119","2899","2","0","2","false"
"L89377","1","0","32","163","3","0","3","false"
"L89378","8","0","75","2899","2","0","2","false"
"L89379","3","0","41","2899","2","0","2","false"
"L89380","1","0","32","163","3","0","3","false"
"L89381","6","0","79","753","5","0","3","false"
"L89382","1","0","34","2899","2","0","2","false"
"L89383","1","0","1","163","3","0","3","false"
"L89384","1","0","28","2899","2","0","2","false"
"L89385","1","0","30","2899","2","0","2","false"
"L89386","3","0","48","2899","2","0","2","false"
"L90067","9","0","70","2053","2","0","1","false"
"L90068","16","0","93","2053","2","0","1","false"
"L90069","13","0","89","2053","2","0","1","false"
"L90070","17","0","98","2053","2","0","1","false"
"L90071","12","0","136","2053","2","0","1","false"
"L90072","1","0","1","2053","2","0","1","false"
"L90073","8","0","49","2053","2","0","1","false"
"L90977","1","0","38","2053","2","0","1","false"
"L90978","5","0","76","2053","3","0","1","false"
"L90979","4","0","67","2053","2","0","1","false"
"L90980","1","0","1","2053","2","0","1","false"
"L90981","1","0","57","2053","2","0","1","false"
"L90982","1","0","42","2053","2","0","1","false"
"L94500","5","0","97","1733","27","3","9","false"
"L94501","12","0","147","384","21","1","11","false"
"L94502","23","0","296","1147","9","0","4","false"
"L94503","11","0","87","116","13","1","6","false"
"L94504","9","0","73","116","13","1","6","false"
"L94505","1","0","68","296","8","0","5","false"
"L94506","4","0","94","1733","16","2","6","false"
"L94507","1","0","20","116","4","1","4","false"
"L94508","2","0","74","163","3","0","3","false"
"L94509","3","0","70","1733","6","0","4","false"
"L94510","1","0","81","1147","12","1","6","false"
"L94511","3","0","77","296","11","0","5","false"
"L94512","1","0","75","1147","9","0","4","false"
"L94513","2","0","68","2053","8","0","6","false"
"L94514","3","0","72","163","7","0","5","false"
"L94515","1","0","76","1147","9","0","4","false"
"L94516","4","0","85","1733","6","0","4","false"
"L94517","2","0","84","1147","9","0","4","false"
"L94518","8","0","119","163","10","0","5","false"
"L94519","4","0","88","1733","6","0","4","false"
"L94520","1","0","57","1733","6","0","4","false"
"L94521","7","0","94","1147","9","0","4","false"
"L94522","1","0","78","1147","12","1","6","false"
"L94523","3","0","104","1147","12","1","6","false"
"L94524","3","0","63","1733","6","0","4","false"
"L94525","1","0","54","1733","6","0","4","false"
"L94526","2","0","68","2053","8","0","6","false"
"L94527","1","0","72","163","10","1","6","false"
"L94528","5","0","100","163","10","0","5","false"
"L94529","1","0","55","1733","6","0","4","false"
"L94530","4","0","85","1733","6","0","4","false"
"L94531","2","0","35","1733","6","0","4","false"
"L94532","4","0","118","1147","9","0","4","false"
"L94533","1","0","32","1733","6","0","4","false"
"L94534","4","0","51","296","10","0","6","false"
"L94535","1","0","35","1733","6","0","4","false"
"L94536","1","0","77","1147","9","0","4","false"
"L94537","4","0","85","296","12","2","6","false"
"L94538","1","0","35","163","3","0","3","false"
"L94539","3","0","98","1147","9","0","4","false"
"L94540","1","0","47","1147","9","0","4","false"
"L94541","1","0","27","1733","6","0","4","false"
"L94542","2","0","35","1733","6","0","4","false"
"L94543","2","0","65","1733","6","0","4","false"
"L94544","1","0","30","1733","6","0","4","false"
"L94545","1","0","45","1733","6","0","4","false"
"L94546","1","0","80","1147","9","0","4","false"
"L94547","1","0","55","1733","6","0","4","false"
"L94548","2","0","73","1147","8","0","5","false"
"L94549","1","0","1","1733","6","0","4","false"
"L94550","1","0","47","753","9","0","5","false"
"L94551","3","0","36","163","7","0","5","false"
"L96655","24","0","180","2053","26","6","7","false"
"L96656","19","0","148","163","7","0","5","false"
"L96657","22","0","197","1733","22","3","6","false"
"L96658","1","0","1","1733","6","0","4","false"
"L99250","12","0","63","163","11","2","5","false"
"L99251","6","0","142","1733","28","5","5","false"
"L99252","1","0","58","163","17","2","5","false"
"L99253","1","0","20","163","17","2","5","false"
"L99254","2","0","53","163","27","4","6","true"
"L99255","1","0","20","1733","13","1","5","false"
"L99256","3","0","71","1733","12","1","4","false"
"L99257","1","0","6","163","7","0","5","false"
"L99258","1","0","33","163","10","1","6","false"
"L99259","1","0","1","1733","6","0","4","false"
"L99260","8","0","53","407","3","1","3","false"
"L100945","1","0","28","753","13","0","5","false"
"L100946","21","0","227","116","24","1","8","false"
"L100947","2","0","70","116","22","1","9","false"
"L100948","1","0","34","753","9","0","5","false"
"L100949","1","0","59","116","20","0","8","false"
"L100950","1","0","35","753","13","0","6","false"
"L100951","8","0","92","1733","23","4","7","true"
"L100952","3","0","57","116","17","1","7","false"
"L100953","1","0","33","116","14","0","7","false"
"L100954","4","0","67","116","19","2","8","false"
"L100955","2","0","69","1733","16","0","7","false"
"L100956","1","0","26","753","9","0","5","false"
"L100957","2","0","46","116","15","2","8","false"
"L100958","2","0","46","116","15","0","7","false"
"L100959","1","0","31","1147","9","0","4","false"
"L100960","2","0","36","753","9","0","5","false"
"L100961","8","0","106","116","22","1","8","false"
"L100962","19","0","230","116","24","1","8","false"
"L100963","1","0","26","753","9","0","5","false"
"L100964","2","0","27","116","13","0","8","false"
"L100965","2","0","83","1733","17","0","8","false"
"L100966","1","0","26","163","7","0","5","false"
"L100967","4","0","84","116","12","0","7","false"
"L100968","9","0","82","116","19","2","7","false"
"L100969","3","0","55","116","18","2","8","false"
"L100970","2","0","64","163","18","3","9","false"
"L100971","2","0","53","116","17","0","7","false"
"L100972","1","0","26","116","12","0","7","false"
"L100973","3","0","115","116","22","1","7","false"
"L100974","8","0","84","1733","18","0","9","false"
"L100975","1","0","31","1733","9","0","5","false"
"L100976","1","0","30","753","9","0","5","false"
"L100977","2","0","34","116","12","0","7","false"
"L100978","1","0","22","116","12","0","7","false"
"L100979","1","0","26","753","9","0","5","false"
"L100980","3","0","40","753","12","0","5","false"
"L100981","2","0","28","116","12","0","7","false"
"L100982","2","0","35","116","12","0","7","false"
"L100983","1","0","26","753","9","0","5","false"
"L100984","4","0","50","116","16","0","8","false"
"L100985","1","0","34","753","9","0","5","false"
"L100986","21","0","174","1733","45","4","11","true"
"L100987","2","0","31","116","12","0","7","false"
"L100988","2","0","34","116","14","0","8","false"
"L100989","1","0","27","1147","8","0","5","false"
"L100990","7","0","90","1733","16","1","6","false"
"L100991","7","0","70","116","25","1","9","false"
"L100992","8","0","99","116","25","1","9","false"
"L100993","3","0","46","163","10","0","5","false"
"L100994","2","0","60","116","14","0","7","false"
"L100995","1","0","1","163","7","0","5","false"
"L100996","2","0","44","1733","14","0","8","false"
"L100997","1","0","26","753","9","0","5","false"
"L100998","6","0","74","116","27","2","9","false"
"L100999","7","0","102","116","27","2","9","false"
"L101000","1","0","31","1733","6","0","4","false"
"L101001","1","0","33","116","12","0","7","false"
"L101002","2","0","47","116","14","0","8","false"
"L101003","1","0","36","753","9","0","5","false"
"L101004","18","0","179","116","16","0","8","false"
"L101005","4","0","76","116","15","0","7","false"
"L101006","9","0","140","116","22","3","7","false"
"L101007","6","0","87","1733","23","4","7","false"
"L101008","7","0","71","116","18","0","7","false"
"L101009","14","0","136","116","18","0","8","false"
"L101010","3","0","34","753","12","1","5","false"
"L101011","1","0","31","753","9","0","5","false"
"L101012","1","0","26","1733","11","1","5","false"
"L101013","22","0","196","2053","40","0","12","false"
"L101014","1","0","46","116","16","0","8","false"
"L101015","2","0","62","116","20","2","7","false"
"L101016","2","0","52","116","20","1","8","false"
"L101017","1","0","52","116","14","0","7","false"
"L101018","1","0","30","753","9","0","5","false"
"L101019","2","0","41","753","9","0","5","false"
"L101020","4","0","54","116","21","2","8","false"
"L101021","3","0","34","753","12","1","5","false"
"L101022","2","0","28","753","9","0","5","false"
"L101023","1","0","26","753","9","0","5","false"
"L101024","3","0","37","753","12","1","5","false"
"L101025","2","0","51","116","12","0","7","false"
"L101026","2","0","44","753","14","1","5","false"
"L103112","9","0","519","2053","25","1","9","false"
"L103113","123","0","1081","1733","50","7","13","true"
"L103114","1","0","1","1733","6","0","4","false"
"L103839","1","0","64","1733","6","0","4","false"
"L103840","4","0","59","1733","6","0","4","false"
"L103841","1","0","33","1733","6","0","4","false"
"L103842","1","0","26","1733","6","0","4","false"
"L103843","1","0","26","1733","6","0","4","false"
"L103844","2","0","27","1733","6","0","4","false"
"L103845","5","0","46","1733","6","0","4","false"
"L103846","2","0","27","1733","6","0","4","false"
"L103847","5","0","41","753","7","0","4","false"
"L103848","3","0","44","753","7","0","4","false"
"L103849","5","0","41","753","7","0","4","false"
"L103850","1","0","24","1733","6","0","4","false"
"L103851","9","0","45","1733","6","0","4","false"
"L103852","1","0","27","163","7","0","5","false"
"L103853","1","0","1","163","7","0","5","false"
"L103854","1","0","29","2899","9","0","4","false"
"L103855","1","0","9","1733","6","0","4","false"
"L103856","3","0","117","1733","6","0","4","false"
"L103857","1","0","42","1147","9","0","4","false"
"L103858","1","0","23","163","7","0","5","false"
"L103859","1","0","51","1733","6","0","4","false"
"L104528","7","0","121","1733","16","0","5","false"
"L104529","1","0","8","1733","6","0","4","false"
"L104530","1","0","1","163","6","0","5","false"
"L104531","55","0","367","2053","25","6","8","false"
"L104532","34","0","331","384","28","4","12","false"
"L104533","5","0","91","1118","10","1","5","false"
"L104534","4","0","59","116","12","1","6","false"
"L104535","2","0","44","116","9","0","6","false"
"L104536","2","0","61","116","14","0","7","false"
"L104537","3","0","42","1733","6","0","4","false"
"L104538","3","0","64","1733","6","0","4","false"
"L104539","8","0","104","1147","15","3","5","true"
"L104540","1","0","19","1733","5","0","4","false"
"L104541","2","0","85","1118","9","1","5","false"
"L104542","1","0","12","1733","5","0","4","false"
"L104543","3","0","33","1147","8","0","4","false"
"L105089","1","0","49","1147","7","0","3","false"
"L105090","1","0","50","1733","4","0","3","false"
"L105091","1","0","1","1733","4","0","3","false"
"L111851","1","0","21","288","5","0","4","false"
"L111852","1","0","21","288","5","0","4","false"
"L111853","2","0","41","288","6","0","4","false"
"L111854","1","0","406","1733","13","0","5","false"
"L111855","1","0","13","288","5","0","4","false"
"L111856","1","0","42","288","5","0","4","false"
"L111857","2","0","96","407","13","0","6","false"
"L111858","5","0","89","407","13","0","6","false"
"L111859","5","0","89","407","13","0","6","false"
"L111860","2","0","88","407","13","0","6","false"
"L111861","2","0","96","407","13","0","6","false"
"L111862","5","0","89","407","13","0","6","false"
"L111863","5","0","89","407","13","0","6","false"
"L111864","2","0","88","407","13","0","6","false"
"L111865","8","0","92","407","13","0","6","false"
"L111866","8","0","92","407","13","0","6","false"
"L111867","2","0","85","407","14","0","6","false"
"L111868","4","0","166","288","7","0","4","false"
"L111869","2","0","94","407","13","0","6","false"
"L111870","5","0","92","407","13","0","6","false"
"L111871","5","0","92","407","13","0","6","false"
"L111872","2","0","85","407","13","0","6","false"
"L111873","2","0","94","407","15","0","6","false"
"L111874","5","0","92","407","13","0","6","false"
"L111875","5","0","92","407","13","0","6","false"
"L111876","2","0","85","407","15","0","6","false"
"L111877","3","0","51","288","5","0","4","false"
"L111878","2","0","94","407","13","0","6","false"
"L111879","5","0","92","407","16","1","6","false"
"L111880","5","0","92","407","13","0","6","false"
"L111881","2","0","85","407","13","0","6","false"
"L111882","1","0","1","288","4","0","4","false"
"L111883","4","0","53","288","5","0","4","false"
"L111884","3","0","37","288","5","0","4","false"
"L111885","2","0","64","288","6","0","4","false"
"L116296","3","0","65","34","21","0","9","false"
"L116297","3","0","65","34","21","0","9","false"
"L116298","17","0","197","34","32","0","11","false"
"L116299","1","0","1","831","4","0","4","false"
"L117398","3","0","62","831","7","0","5","false"
"L117399","3","0","70","831","10","0","5","false"
"L117400","1","0","38","831","8","0","5","false"
"L117401","1","0","35","831","8","0","5","false"
"L117402","1","0","1","831","4","0","4","false"
"L117403","1","0","43","831","8","0","5","false"
"L117517","2","0","51","831","10","0","5","false"
"L117518","1","0","47","831","7","0","5","false"
"L117519","3","0","46","2053","12","2","5","false"
"L117520","1","0","29","831","7","0","5","false"
"L117521","7","0","90","831","9","0","5","false"
"L117522","5","0","60","831","6","0","5","false"
"L117523","4","0","109","1733","20","0","5","false"
"L117524","2","0","50","831","7","0","5","false"
"L117525","1","0","1","831","4","0","4","false"
"L117526","6","0","70","831","11","0","5","false"
"L117527","1","0","43","1733","8","0","5","false"
"L117528","2","0","52","831","8","0","5","false"
"L117529","3","0","49","831","7","0","5","false"
"L117530","8","0","75","2053","21","0","6","false"
"L117531","3","0","71","116","25","2","7","false"
"L117532","3","0","67","831","18","0","6","false"
"L117533","3","0","61","831","8","0","5","false"
"L117534","8","0","94","831","26","4","8","false"
"L117944","7","0","93","1118","49","4","11","true"
"L117945","1","0","24","831","9","0","5","false"
"L117946","9","0","83","2053","29","0","6","false"
"L117947","49","0","353","116","82","13","14","true"
"L117948","1","0","69","831","10","0","5","false"
"L117949","6","0","61","831","16","0","5","false"
"L117950","4","0","77","1147","19","2","7","false"
"L117951","4","0","26","831","8","0","5","false"
"L117952","36","0","259","1733","56","2","7","true"
"L117953","22","0","88","1733","23","0","8","false"
"L117954","5","0","23","2899","9","0","6","false"
"L117955","1","0","1","831","4","0","4","false"
"L117956","1","0","13","831","8","0","5","false"
"L117957","12","0","98","407","31","2","8","false"
"L117958","16","0","135","2053","55","4","9","false"
"L117959","1","0","53","296","13","0","7","false"
"L121505","5","0","109","1733","14","1","6","false"
"L121506","2","0","41","1147","4","0","3","false"
"L121507","3","0","53","1147","6","0","3","false"
"L121508","1","0","44","1147","4","0","3","false"
"L121509","3","0","39","1147","4","0","3","false"
"L121510","4","0","66","1147","4","0","3","false"
"L121511","3","0","63","163","7","0","4","false"
"L121512","4","0","43","1147","4","0","3","false"
"L121513","1","0","40","1147","4","0","3","false"
"L121514","1","0","51","1147","4","0","3","false"
"L121515","1","0","30","1147","6","0","3","false"
"L121516","1","0","54","1147","4","0","3","false"
"L121517","1","0","39","1147","4","0","3","false"
"L121518","1","0","54","1147","4","0","3","false"
"L121519","1","0","1","1147","4","0","3","false"
"L121520","3","0","50","1147","6","0","3","false"
"L121521","1","0","57","1147","6","0","3","false"
"L121522","4","0","64","1147","4","0","3","false"
"L121523","1","0","34","1147","4","0","3","false"
"L121524","1","0","53","296","8","0","5","false"
"L121525","2","0","30","1147","4","0","3","false"
"L121526","4","0","51","1147","6","0","3","false"
"L121527","1","0","45","1147","6","0","3","false"
"L121528","4","0","63","163","7","0","4","false"
"L121529","1","0","50","1147","6","0","3","false"
"L121530","1","0","40","1147","4","0","3","false"
"L121531","1","0","17","1147","4","0","3","false"
"L121532","1","0","31","1147","6","0","3","false"
"L121533","5","0","46","1147","4","0","3","false"
"L123144","1","0","19","753","4","0","4","false"
"L123145","1","0","35","753","4","0","4","false"
"L123146","6","0","82","1147","10","1","8","false"
"L123147","3","0","43","1118","10","1","8","false"
"L123148","1","0","19","753","4","0","4","false"
"L123149","11","0","78","1147","7","0","5","false"
"L123150","3","0","50","1118","12","1","8","false"
"L123151","1","0","19","1118","7","0","7","false"
"L123152","1","0","37","1118","9","1","7","false"
"L123153","1","0","52","1147","15","1","8","false"
"L123154","9","0","79","1147","6","0","3","false"
"L123155","2","0","86","2053","9","0","7","false"
"L123156","9","0","81","296","26","1","12","false"
"L123157","10","0","86","1147","18","1","8","false"
"L123158","1","0","1","753","4","0","4","false"
"L123159","4","0","52","1147","7","0","5","false"
"L123160","5","0","67","1147","7","0","5","false"
"L123161","1","0","18","753","4","0","4","false"
"L123162","3","0","44","1118","9","0","7","false"
"L123163","5","0","50","753","4","0","4","false"
"L123164","7","0","70","1147","7","0","5","false"
"L123165","1","0","19","753","4","0","4","false"
"L123166","1","0","19","1118","7","0","7","false"
"L123574","18","0","157","1733","19","1","8","false"
"L123575","1","0","1","116","3","0","3","false"
"L123576","3","0","66","2053","5","0","3","false"
"L123577","30","0","262","2053","8","1","6","false"
"L123578","5","0","31","116","3","0","3","false"
"L123579","4","0","52","1118","13","4","8","false"
"L123580","7","0","71","1118","6","1","6","false"
"L123581","1","0","17","116","3","0","3","false"
"L123582","3","0","61","1118","10","1","7","false"
"L123583","2","0","43","1118","6","0","6","false"
"L123584","2","0","49","116","3","0","3","false"
"L123585","3","0","47","1147","6","0","4","false"
"L123586","4","0","71","1147","6","0","4","false"
"L123587","9","0","65","116","3","0","3","false"
"L123588","12","0","99","116","3","0","3","false"
"L123589","6","0","56","1147","10","0","6","false"
"L123590","7","0","81","1147","10","0","6","false"
"L123591","3","0","39","1118","6","0","6","false"
"L123592","3","0","36","116","3","0","3","false"
"L128854","5","0","55","15","20","0","9","false"
"L128855","5","0","57","15","11","0","7","false"
"L128856","1","0","1","15","6","0","4","false"
"L130647","16","0","120","2053","8","0","2","false"
"L130648","3","0","32","2053","3","0","2","false"
"L130649","1","0","25","221","2","0","2","false"
"L130650","14","0","148","221","2","0","2","false"
"L130651","6","0","33","221","4","0","2","false"
"L130652","1","0","1","2053","2","0","2","false"
"L135687","3","0","27","2053","2","0","2","false"
"L135688","1","0","10","2053","2","0","2","false"
"L135689","3","0","26","2053","2","0","2","false"
"L135690","1","0","19","831","2","0","2","false"
"L135691","1","0","1","2053","2","0","2","false"
"L135692","44","0","178","831","4","0","4","false"
"L135693","1","0","20","2053","2","0","2","false"
"L137987","1","0","1","116","3","0","3","false"
"L138622","1","0","51","1147","9","0","4","false"
"L138623","9","0","122","407","15","1","6","false"
"L138624","1","0","33","1147","4","0","4","false"
"L138625","1","0","57","1147","4","0","4","false"
"L138626","1","0","57","1147","4","0","4","false"
"L138627","1","0","32","1147","4","0","4","false"
"L138628","2","0","67","1147","4","0","4","false"
"L138629","1","0","32","1147","4","0","4","false"
"L138630","1","0","32","1147","4","0","4","false"
"L138631","3","0","66","1147","4","0","4","false"
"L138632","2","0","69","1147","4","0","4","false"
"L138633","1","0","47","1147","8","0","4","false"
"L138634","1","0","57","1147","4","0","4","false"
"L138635","1","0","32","1147","4","0","4","false"
"L138636","1","0","32","1147","4","0","4","false"
"L138637","1","0","1","1147","4","0","4","false"
"L138638","3","0","53","2053","6","0","4","false"
"L138639","1","0","53","2053","6","0","4","false"
"L138640","3","0","48","1147","4","0","4","false"
"L138641","1","0","64","1147","4","0","4","false"
"L138642","3","0","165","1147","4","0","4","false"
"L138643","3","0","48","1147","4","0","4","false"
"L139136","3","0","55","1147","4","0","4","false"
"L139137","1","0","1","1147","4","0","4","false"
"L139138","1","0","89","1147","4","0","4","false"
"L139227","1","0","28","1147","4","0","4","false"
"L139228","1","0","1","1147","4","0","4","false"
"L139229","2","0","55","1733","6","0","5","false"
"L139230","1","0","78","1147","8","0","5","false"
"L139231","6","0","101","831","10","4","8","false"
"L139232","7","0","106","1147","4","0","4","false"
"L139460","24","0","192","831","30","9","9","false"
"L139461","27","0","266","1733","34","10","10","false"
"L139462","5","0","29","1147","10","2","5","false"
"L139463","3","0","38","1733","4","0","2","true"
"L139464","16","0","118","1733","8","4","6","false"
"L139465","3","0","36","1733","4","0","2","true"
"L139466","5","0","88","1733","4","0","2","false"
"L139467","5","0","89","1733","4","0","2","false"
"L139468","1","0","26","1147","10","2","5","false"
"L139469","1","0","1","1147","4","0","4","false"
"L139470","8","0","78","831","17","6","9","false"
"L139471","2","0","15","1147","4","0","4","false"
"L139472","3","0","21","1147","4","0","4","false"
"L139473","18","0","186","831","21","10","11","false"
"L139474","1","0","35","1147","17","4","5","false"
"L139475","1","0","12","1147","4","0","4","false"
"L139476","40","0","358","831","35","12","10","false"
"L139477","3","0","36","1733","4","0","2","true"
"L139478","20","0","127","1147","7","2","5","false"
"L139479","1","0","90","1147","4","0","4","false"
"L141114","2","0","49","2899","2","0","2","false"
"L141115","3","0","44","2053","3","0","2","false"
"L141116","5","0","92","2053","3","0","2","false"
"L141117","1","0","36","2899","2","0","2","false"
"L141118","3","0","84","2899","2","0","2","false"
"L141119","5","0","58","2899","2","0","2","false"
"L141120","4","0","83","2899","2","0","2","false"
"L141121","1","0","60","2899","2","0","2","false"
"L141122","4","0","66","2899","2","0","2","false"
"L143471","1","0","8","163","4","0","4","false"
"L143472","1","0","1","163","4","0","4","false"
"L144022","1","0","4","163","3","0","3","false"
"L144023","1","0","1","163","3","0","3","false"
"L144492","1","0","32","163","5","0","3","false"
"L144493","1","0","3","163","3","0","3","false"
"L144494","1","0","26","2053","4","0","3","false"
"L144495","1","0","6","163","3","0","3","false"
"L144496","1","0","1","1733","2","0","2","false"
"L144497","1","0","5","163","7","0","3","false"
"L145916","1","0","19","2053","14","1","4","false"
"L145917","1","0","1","163","3","0","2","false"
"L148521","4","0","23","1733","2","0","2","false"
"L148522","1","0","1","1733","2","0","2","false"
"L148653","1","0","4","163","3","0","2","false"
"L148654","1","0","1","163","3","0","2","false"
"L149185","1","0","1","163","4","0","4","false"
"L149186","1","0","9","163","5","0","5","false"
"L149262","1","0","5","163","4","0","3","false"
"L149263","1","0","1","163","4","0","3","false"
"L150107","3","0","95","407","29","4","7","false"
"L150108","1","0","1","2053","6","0","4","false"
"L150109","1","0","48","2899","5","0","4","false"
"L150110","1","0","78","2899","9","0","4","false"
"L150111","1","0","39","1147","8","0","4","false"
"L150239","1","0","33","1733","2","0","2","false"
"L150240","19","0","145","1733","2","0","2","false"
"L150241","1","0","51","1733","2","0","2","false"
"L150242","21","0","187","1733","2","0","2","false"
"L150243","1","0","20","1733","2","0","2","false"
"L152063","1","0","45","1733","2","1","1","false"
"L152064","1","0","66","1733","3","1","1","false"
"L152065","2","0","50","1733","2","1","1","false"
"L152066","1","0","18","1733","2","1","1","false"
"L152067","1","0","45","1733","2","1","1","false"
"L152068","5","0","107","1733","2","1","1","false"
"L152069","1","0","1","1733","2","1","1","false"
"L152070","5","0","85","1733","2","1","1","false"
"L152071","5","0","101","1733","2","1","1","false"
"L152072","6","0","85","1733","2","1","1","false"
"L152073","2","0","16","1733","2","1","1","false"
"L152074","4","0","44","1733","2","1","1","false"
"L152075","32","0","263","1733","3","1","1","true"
"L152076","11","0","116","1733","3","1","1","false"
"L152077","6","0","110","1733","2","1","1","false"
"L152078","4","0","64","1733","2","1","1","false"
"L152079","24","0","235","1733","2","1","1","true"
"L11800","1","0","23","296","2","0","2","true"
"L11801","1","0","28","296","4","0","2","true"
"L11802","1","0","23","296","2","0","2","true"
"L11803","5","0","41","831","4","1","3","true"
"L11804","1","0","34","296","6","0","3","true"
"L11805","1","0","32","296","6","0","3","true"
"L11806","1","0","39","296","4","0","2","true"
"L11807","1","0","43","296","2","0","2","true"
"L11808","1","0","37","296","4","0","2","true"
"L11809","1","0","28","296","2","0","2","true"
"L11810","1","0","59","296","3","0","2","true"
"L11811","1","0","15","296","6","0","3","true"
"L11812","1","0","15","296","4","0","3","true"
"L11813","1","0","31","296","6","0","2","true"
"L11814","1","0","31","296","2","0","2","true"
"L11815","1","0","51","296","4","0","2","true"
"L11816","1","0","31","116","3","0","3","true"
"L11817","1","0","35","296","2","0","2","true"
"L11818","1","0","22","296","2","0","2","false"
"L11819","1","0","49","296","7","0","4","true"
"L11820","4","0","78","296","5","1","3","true"
