@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L66811","2","0","46","1","6","4057","1","false"
"L66812","2","0","27","0","2","4057","1","false"
"L64409","2","0","46","0","2","105","2","false"
"L64410","3","0","47","0","1","8","1","false"
"L64411","3","0","38","0","2","105","2","false"
"L64412","3","0","45","0","3","4057","2","false"
"L64413","5","0","88","0","2","105","2","false"
"L64414","1","0","53","0","3","4057","2","false"
"L64415","1","0","39","0","2","4057","2","false"
"L64416","4","0","35","0","1","8","1","false"
"L64417","2","0","19","0","1","8","1","false"
"L64632","2","0","36","0","2","5","2","false"
"L64633","2","0","31","0","1","4057","1","false"
"L64634","1","0","16","0","4","4057","2","false"
"L64666","3","0","42","1","19","5","4","false"
"L64667","30","0","235","3","47","1649","7","false"
"L64668","2","0","25","0","5","4057","2","false"
"L64795","3","0","42","0","4","5","3","false"
"L64796","4","0","47","0","14","105","3","false"
"L64797","2","0","21","0","3","4057","2","false"
"L64834","9","0","68","3","36","6","8","false"
"L64835","8","0","47","1","24","105","5","false"
"L64836","2","0","23","2","8","4057","2","false"
"L64837","3","0","40","1","21","5","4","false"
"L64838","21","0","143","3","49","6","7","false"
"L64839","2","0","23","0","7","4057","2","false"
"L64925","17","0","767","4","37","6","10","false"
"L64926","10","0","52","1","23","105","5","false"
"L64927","2","0","25","1","4","4057","3","false"
"L64928","3","0","40","2","16","5","5","false"
"L64929","38","0","341","4","47","85","8","false"
"L64930","2","0","25","1","5","4057","3","false"
"L65342","7","0","71","0","8","5","6","false"
"L65343","4","0","54","0","3","1","3","false"
"L65729","1","0","45","0","1","72","1","false"
"L65730","1","0","47","0","1","72","1","false"
"L66067","8","0","56","0","5","105","2","false"
"L66068","1","0","1","0","5","86","3","false"
"L66069","1","0","57","1","18","4057","6","false"
"L66070","1","0","32","1","6","4057","2","false"
"L66071","3","0","24","0","4","105","2","false"
"L66072","5","0","50","0","3","27","2","false"
"L66184","1","0","1","0","4","86","3","false"
"L66185","3","0","46","0","7","4057","3","false"
"L66186","1","0","48","1","20","4057","6","false"
"L66187","4","0","47","0","7","4057","3","false"
"L66188","1","0","17","1","6","4057","2","false"
"L66404","1","0","1","0","1","9","1","false"
"L64081","6","0","98","0","2","4057","2","false"
"L64082","2","0","106","0","2","4057","2","false"
"L64083","3","0","25","0","1","8","1","false"
"L64084","7","0","58","0","1","8","1","false"
"L64242","3","0","45","0","1","8","1","false"
"L64243","4","0","89","0","1","8","1","false"
"L64244","3","0","26","0","3","4057","2","false"
"L64245","4","0","59","0","2","4057","2","false"
"L64246","3","0","65","0","2","4057","2","false"
"L65084","1","0","1","0","1","9","1","false"
"L65085","3","0","39","0","2","5","2","false"
"L65086","1","0","165","0","1","9","1","false"
"L65087","16","0","115","0","2","4057","2","false"
"L65088","2","0","24","0","1","9","1","false"
"L65152","14","0","104","3","43","2","9","false"
"L65153","7","0","69","3","25","4057","3","false"
"L65200","1","0","1","0","1","4057","1","false"
"L65201","3","0","40","1","27","5","8","false"
"L65202","15","0","113","3","44","4057","5","false"
"L65203","1","0","55","0","6","4057","1","false"
"L65204","2","0","25","0","5","1","3","false"
"L66407","1","0","39","2","13","28","4","false"
"L66408","2","0","34","1","12","4057","3","false"
"L66409","1","0","42","2","11","28","4","false"
"L66410","1","0","25","0","11","4057","3","false"
"L66411","1","0","1","0","1","9","1","false"
"L66495","1","0","41","2","13","28","4","false"
"L66496","2","0","36","2","13","4057","3","false"
"L66497","1","0","44","2","11","28","4","false"
"L66498","1","0","25","1","12","4057","3","false"
"L66499","1","0","1","0","1","9","1","false"
"L66579","1","0","9","0","1","0","0","false"
"L66580","1","0","45","2","6","28","2","false"
"L66581","2","0","36","1","8","4057","2","false"
"L66582","1","0","13","0","2","4057","1","false"
"L66583","1","0","13","0","2","4057","1","false"
"L66584","1","0","1","0","1","0","0","false"
"L66663","1","0","44","2","7","28","2","false"
"L66664","2","0","34","1","7","4057","2","false"
"L66665","1","0","15","0","2","4057","1","false"
"L66666","1","0","15","0","2","4057","1","false"
"L66667","1","0","1","0","1","0","0","false"
"L67960","7","0","81","0","1","4","1","false"
"L67961","3","0","127","0","1","4","1","false"
"L67962","1","0","1","0","1","4","1","false"
"L67963","2","0","54","0","1","4","1","false"
"L68049","19","0","304","0","1","4","1","false"
"L68050","1","0","1","0","1","4","1","false"
"L68201","3","0","50","0","1","4","1","false"
"L68202","1","0","1","0","1","4","1","false"
"L68232","20","0","455","0","1","4","1","false"
"L68233","7","0","71","0","2","105","1","false"
"L68234","1","0","42","0","4","4","3","false"
"L68235","2","0","45","0","4","4","3","false"
"L68236","1","0","1","0","1","4","1","false"
"L68634","5","0","77","0","1","4","1","false"
"L68635","1","0","1","0","1","4","1","false"
"L68655","1","0","1","0","1","4","1","false"
"L68656","2","0","39","0","2","105","2","false"
"L68657","1","0","21","0","1","4","1","false"
"L68676","2","0","42","0","1","4","1","false"
"L68677","5","0","70","0","1","4","1","false"
"L68678","2","0","95","0","1","4","1","false"
"L68679","1","0","1","0","1","4","1","false"
"L68786","16","0","152","0","1","4","1","false"
"L68787","9","0","136","0","1","4","1","false"
"L68788","1","0","1","0","1","4","1","false"
"L68915","2","0","24","1","2","4057","1","false"
"L68916","1","0","11","0","1","4057","1","false"
"L68917","1","0","16","0","1","4057","1","false"
"L68918","7","0","67","0","2","4057","1","false"
"L68919","1","0","17","0","1","4057","1","false"
"L68920","1","0","11","0","1","4057","1","false"
"L68921","1","0","1","0","1","4057","1","false"
"L68922","15","0","108","0","1","4057","1","false"
"L68932","4","0","57","1","1","4057","1","false"
"L68933","52","0","504","3","8","4057","2","false"
"L68934","72","0","397","0","2","4057","1","false"
"L68935","2","0","67","0","1","4057","1","false"
"L68936","17","0","171","2","4","4057","2","false"
"L68937","21","0","269","0","1","4057","1","false"
"L68938","1","0","1","0","1","4057","1","false"
"L68945","16","0","348","0","5","4057","1","false"
"L68946","3","0","90","0","1","4057","1","false"
"L70028","2","0","74","0","2","2","2","false"
"L70029","1","0","1","0","1","1649","1","false"
"L70066","4","0","52","0","1","4057","1","false"
"L70067","4","0","47","1","2","1649","2","false"
"L70068","1","0","1","0","1","4057","1","false"
"L70069","1","0","23","0","1","4057","1","false"
"L72163","1","0","1","0","2","4057","1","false"
"L72164","45","0","274","0","4","4057","1","false"
"L70175","1","0","30","0","2","4057","1","false"
"L70176","1","0","1","0","3","4057","1","false"
"L70177","19","0","141","0","2","1","2","false"
"L70178","5","0","96","0","2","4057","1","false"
"L70341","1","0","31","0","3","1649","2","false"
"L70342","1","0","33","0","3","4057","1","false"
"L70343","1","0","32","0","3","1649","2","false"
"L70344","1","0","35","0","3","1649","2","false"
"L70345","4","0","74","0","1","4057","1","false"
"L70346","8","0","152","0","2","4057","1","false"
"L70347","1","0","1","0","3","4057","1","false"
"L70348","5","0","73","0","1","4057","1","false"
"L70349","18","0","160","0","1","4057","1","false"
"L70350","1","0","72","0","1","4057","1","false"
"L70351","12","0","92","0","1","4057","1","false"
"L70352","7","0","112","1","3","4057","2","false"
"L70353","23","0","215","0","3","1649","2","false"
"L70354","16","0","173","0","2","1649","2","false"
"L70355","21","0","149","0","3","1649","2","false"
"L70356","18","0","173","0","3","1649","2","false"
"L70357","20","0","154","0","3","1649","2","false"
"L70358","2","0","101","0","1","4057","1","false"
"L70359","2","0","62","0","1","4057","1","false"
"L70360","22","0","242","0","2","1649","2","false"
"L70361","12","0","184","0","2","1649","1","false"
"L70362","47","0","415","0","10","4057","2","false"
"L70363","12","0","165","0","3","1649","2","false"
"L70364","26","0","268","0","4","1649","2","false"
"L70365","22","0","156","0","3","1649","2","false"
"L70366","3","0","128","0","2","4057","1","false"
"L70367","52","0","461","1","3","85","2","false"
"L70368","2","0","31","0","1","4057","1","false"
"L72028","1","0","1","0","1","4057","1","false"
"L72029","20","0","306","0","1","4057","1","false"
"L72263","2","0","37","0","1","4057","1","false"
"L72264","16","0","105","0","2","1649","2","false"
"L72265","1","0","16","0","2","1649","2","false"
"L72266","1","0","1","0","1","4057","1","false"
"L72331","80","0","788","21","194","105","11","false"
"L72332","31","0","466","2","9","1649","3","false"
"L72333","1","0","20","0","3","28","2","false"
"L72334","1","0","6","0","1","4057","1","false"
"L72335","1","0","42","2","56","1649","4","false"
"L72336","15","0","120","0","4","4057","1","false"
"L72337","1","0","16","0","3","4057","1","false"
"L72338","1","0","74","2","77","105","7","false"
"L72339","1","0","30","4","27","4057","4","false"
"L72340","1","0","3","0","8","4057","3","false"
"L72341","1","0","15","0","5","4057","2","false"
"L72342","1","0","6","0","2","4057","1","false"
"L72343","22","0","147","1","8","1649","3","false"
"L72344","1","0","26","0","26","1649","4","false"
"L72345","3","0","27","0","8","4057","2","false"
"L72346","1","0","43","2","31","1649","5","false"
"L72347","2","0","113","2","33","1","5","false"
"L72348","12","0","99","0","5","4057","2","false"
"L72349","1","0","53","1","59","4","7","false"
"L72350","1","0","24","0","5","1649","2","false"
"L72351","38","0","198","1","9","1649","2","false"
"L72352","1","0","6","0","1","4057","1","false"
"L72353","1","0","3","0","31","4057","4","false"
"L72354","4","0","32","0","26","4057","4","false"
"L72355","1","0","11","0","6","4057","3","false"
"L72356","2","0","64","7","33","1649","3","false"
"L72357","88","0","557","19","71","105","5","false"
"L72358","1","0","3","0","29","4057","3","false"
"L72359","1","0","81","4","51","4057","7","false"
"L72360","1","0","15","0","6","4057","2","false"
"L72361","1","0","22","0","2","4057","1","false"
"L72362","1","0","5","0","1","4057","1","false"
"L72363","1","0","32","0","4","1649","2","false"
"L72364","1","0","31","0","7","1649","2","false"
"L72365","1","0","9","0","9","4","3","false"
"L72366","1","0","9","0","4","1649","2","false"
"L72367","3","0","72","0","19","1649","3","false"
"L72368","1","0","10","0","1","1649","1","false"
"L72369","6","0","82","0","6","4057","2","false"
"L72370","44","0","271","8","29","17","4","false"
"L72371","2","0","19","24","175","1649","8","false"
"L72372","44","0","387","1","9","1649","2","false"
"L72373","44","0","351","5","12","86","4","false"
"L72374","91","0","1064","24","197","105","10","false"
"L72375","3","0","121","0","5","1649","2","false"
"L72376","3","0","114","0","21","1649","2","false"
"L72377","3","0","30","1","3","28","2","false"
"L72378","1","0","21","1","5","28","2","false"
"L72379","17","0","121","0","18","1649","4","false"
"L72380","5","0","36","0","1","1649","1","false"
"L72381","1","0","9","0","18","1","6","false"
"L72382","1","0","15","0","6","4","3","false"
"L72383","1","0","8","0","12","1","6","false"
"L72384","2","0","31","0","15","4057","3","false"
"L72385","1","0","19","0","7","4057","2","false"
"L72387","1","0","7","0","1","1649","1","false"
"L72388","3","0","40","2","19","28","6","false"
"L72389","1","0","1","0","4","4057","2","false"
"L72390","13","0","303","0","3","28","2","false"
"L72391","22","0","194","3","3","1649","2","false"
"L72392","1","0","11","0","1","1649","1","false"
"L72393","3","0","23","0","1","4057","1","false"
"L72394","1","0","3","0","7","1649","3","false"
"L72395","4","0","43","1","11","1649","4","false"
"L72396","3","0","47","4","48","28","7","false"
"L72397","1","0","15","0","16","4057","3","false"
"L72398","4","0","83","0","2","4057","2","false"
"L72399","9","0","54","2","11","28","5","false"
"L72400","39","0","220","1","12","1649","4","false"
"L72401","7","0","165","2","13","1649","2","false"
"L86983","30","0","311","6","46","2","10","false"
"L86984","20","0","206","5","49","1649","6","false"
"L86985","1","0","6","0","7","4057","3","false"
"L86986","1","0","1","0","6","4057","2","false"
"L86987","24","0","252","3","87","2","5","false"
"L80504","22","0","248","2","29","1649","4","false"
"L80505","2","0","34","0","1","4057","1","false"
"L80506","6","0","189","2","22","1649","5","false"
"L80507","1","0","9","0","7","23","3","false"
"L80508","1","0","1","0","6","4057","2","false"
"L80840","1","0","32","2","30","1649","4","false"
"L80841","3","0","25","1","3","1649","1","false"
"L80842","1","0","36","1","13","1649","2","false"
"L80843","1","0","4","0","4","1649","2","false"
"L80844","1","0","5","0","1","1649","1","false"
"L80845","5","0","93","0","3","4057","2","false"
"L80846","9","0","50","0","4","4057","2","false"
"L80847","44","0","304","6","38","1649","4","false"
"L80848","18","0","199","3","28","4057","3","false"
"L80849","1","0","1","0","4","4057","2","false"
"L81307","4","0","50","1","8","1649","2","false"
"L81308","37","0","291","9","68","1649","6","false"
"L81309","5","0","36","0","7","4057","2","false"
"L81310","11","0","124","2","35","28","5","false"
"L81311","1","0","1","0","4","4057","2","false"
"L81975","44","0","246","10","51","1649","5","false"
"L81976","40","0","309","10","39","1649","4","false"
"L81977","26","0","123","6","28","4057","3","false"
"L81978","86","0","486","7","50","28","4","false"
"L81979","3","0","44","2","12","28","4","false"
"L81980","1","0","8","0","1","1649","1","false"
"L81981","1","0","1","0","1","1649","1","false"
"L81982","7","0","80","0","1","4057","1","false"
"L82447","30","0","168","5","24","1649","4","false"
"L82448","9","0","70","2","15","4057","3","false"
"L82449","14","0","61","2","16","4057","3","false"
"L82450","18","0","122","1","13","1649","4","false"
"L82451","1","0","23","0","7","4057","3","false"
"L82452","1","0","1","0","1","1649","1","false"
"L82887","1","0","10","0","1","1649","1","false"
"L82888","5","0","54","0","1","1649","1","false"
"L82889","2","0","15","0","1","1649","1","false"
"L82890","1","0","14","0","1","1649","1","false"
"L82891","1","0","9","0","1","1649","1","false"
"L82892","1","0","5","0","1","1649","1","false"
"L82893","29","0","242","1","3","1649","1","false"
"L82894","1","0","1","0","1","1649","1","false"
"L82895","17","0","196","0","2","1649","1","false"
"L83484","1","0","8","0","3","4057","2","false"
"L83485","1","0","43","0","14","4057","3","false"
"L83486","1","0","43","3","15","4057","2","false"
"L83487","1","0","42","0","17","4057","2","false"
"L83488","53","0","350","4","31","4057","3","false"
"L83489","13","0","152","1","18","1649","3","false"
"L83490","35","0","273","3","18","4057","3","false"
"L83491","1","0","5","0","6","1649","2","false"
"L83492","1","0","1","0","4","4057","2","false"
"L83493","1","0","11","0","5","4057","2","false"
"L83494","1","0","30","1","10","1649","2","false"
"L83495","1","0","20","1","12","4057","3","false"
"L83496","1","0","43","3","20","4057","3","false"
"L83971","51","0","444","8","85","1649","5","false"
"L83972","8","0","154","1","16","1649","3","false"
"L83973","5","0","131","3","62","1649","5","false"
"L83974","24","0","264","12","96","1649","5","false"
"L83975","1","0","1","0","3","4057","2","false"
"L83976","3","0","18","0","6","1649","2","false"
"L84431","6","0","133","4","8","1649","2","false"
"L84432","6","0","157","4","9","1649","3","false"
"L84433","30","0","344","6","68","1649","6","false"
"L84434","12","0","146","3","50","1649","5","false"
"L84435","1","0","36","3","7","4057","2","false"
"L84436","16","0","177","4","56","4057","4","false"
"L84437","1","0","47","3","7","4057","2","false"
"L84438","1","0","1","0","3","4057","2","false"
"L72407","2","0","119","0","1","2","1","false"
"L72408","4","0","57","1","5","4057","3","false"
"L72409","10","0","294","1","3","4057","2","false"
"L72410","2","0","38","0","1","1649","1","false"
"L72411","14","0","270","4","7","4057","2","false"
"L72412","1","0","57","0","12","1649","3","false"
"L72413","1","0","49","1","2","1649","2","false"
"L72414","20","0","518","4","56","1649","7","false"
"L72415","1","0","18","0","6","1649","2","false"
"L72416","3","0","128","0","5","4057","3","false"
"L72417","6","0","209","3","3","1649","2","false"
"L72418","5","0","175","1","7","4057","2","false"
"L72419","53","0","622","9","42","4057","6","false"
"L72420","1","0","13","0","6","1649","2","false"
"L72421","7","0","85","1","7","28","4","false"
"L86989","6","0","250","7","13","4057","2","false"
"L80510","1","0","74","1","2","1649","1","false"
"L80851","2","0","36","2","7","4057","3","false"
"L81313","8","0","227","3","16","28","3","false"
"L81314","54","0","460","4","76","28","6","false"
"L81315","7","0","81","1","19","28","5","false"
"L81316","24","0","269","2","18","28","4","false"
"L81984","2","0","40","0","7","4057","2","false"
"L81985","3","0","101","2","6","4057","2","false"
"L82454","1","0","83","1","1","4057","1","false"
"L82897","1","0","47","0","1","1649","1","false"
"L82898","1","0","29","0","1","1649","1","false"
"L82899","1","0","180","0","1","1649","1","false"
"L82900","3","0","102","0","1","1649","1","false"
"L72431","27","0","250","8","23","1649","3","false"
"L72432","14","0","94","0","7","1649","1","false"
"L72433","141","0","795","3","13","1649","1","false"
"L72434","2","0","46","0","2","4057","2","false"
"L72435","9","0","118","0","2","1649","1","false"
"L72436","1","0","17","0","8","105","2","false"
"L72437","73","0","478","6","21","1649","2","false"
"L72438","27","0","240","1","6","1649","2","false"
"L72439","20","0","144","0","7","1649","1","false"
"L72440","4","0","99","0","5","105","2","false"
"L72441","2","0","38","0","1","1649","1","false"
"L72442","50","0","241","6","19","1649","3","false"
"L72443","2","0","40","1","6","28","3","false"
"L72444","1","0","5","0","1","1649","1","false"
"L72445","9","0","124","0","3","1649","1","false"
"L72446","4","0","64","0","5","1649","1","false"
"L72447","1","0","54","4","16","1649","1","false"
"L72448","4","0","107","1","6","1649","1","false"
"L72449","8","0","144","17","51","1649","3","false"
"L72450","34","0","272","1","7","105","3","false"
"L72451","1","0","100","0","1","1649","1","false"
"L72452","15","0","119","1","6","1649","1","false"
"L72453","1","0","29","0","1","1649","1","false"
"L72454","60","0","545","4","34","1649","4","false"
"L72455","9","0","94","0","1","1649","1","false"
"L72456","1","0","1","0","1","1649","1","false"
"L75338","4","0","36","0","1","1649","1","false"
"L75339","1","0","9","0","1","1649","1","false"
"L75340","1","0","27","0","1","1649","1","false"
"L75341","1","0","5","0","1","1649","1","false"
"L75342","5","0","58","1","3","1649","1","false"
"L75343","1","0","1","0","1","1649","1","false"
"L75344","1","0","8","0","1","1649","1","false"
"L75345","1","0","5","0","1","1649","1","false"
"L72463","1","0","11","0","1","1649","1","false"
"L72464","1","0","16","0","1","1649","1","false"
"L72465","3","0","78","1","4","1649","1","false"
"L72466","1","0","16","0","1","1649","1","false"
"L72467","1","0","17","0","1","1649","1","false"
"L72468","1","0","17","0","1","1649","1","false"
"L72469","1","0","17","0","1","1649","1","false"
"L72470","1","0","23","0","1","1649","1","false"
"L72471","1","0","21","0","1","1649","1","false"
"L72472","1","0","21","0","1","1649","1","false"
"L72473","1","0","17","0","1","1649","1","false"
"L72474","13","0","195","0","4","4057","2","false"
"L72475","7","0","85","0","2","105","1","false"
"L72476","1","0","77","0","1","1649","1","false"
"L72477","1","0","11","1","1","1649","1","false"
"L72478","1","0","12","0","2","4057","2","false"
"L72479","1","0","12","0","2","4057","2","false"
"L72480","1","0","12","0","2","4057","2","false"
"L72481","1","0","12","0","2","4057","2","false"
"L72482","1","0","12","0","2","4057","2","false"
"L72483","1","0","18","1","7","4057","3","false"
"L72484","1","0","16","1","2","86","2","false"
"L72485","1","0","16","1","4","86","3","false"
"L72486","1","0","12","0","2","4057","2","false"
"L72487","2","0","135","1","10","105","4","false"
"L72488","30","0","256","0","1","1649","1","false"
"L72489","1","0","9","0","2","1649","1","false"
"L72490","1","0","29","0","2","1649","1","false"
"L75439","19","0","201","4","10","4057","3","false"
"L75440","1","0","1","0","3","1649","2","false"
"L75441","11","0","130","2","17","1649","5","false"
"L75442","7","0","105","4","15","4057","3","false"
"L75443","1","0","18","2","7","4057","3","false"
"L75444","1","0","12","0","4","4057","2","false"
"L76659","19","0","232","4","12","11","4","false"
"L76660","4","0","144","3","9","11","4","false"
"L76661","1","0","1","0","1","1649","1","false"
"L76662","1","0","12","0","1","1649","1","false"
"L76663","1","0","45","3","11","4057","3","false"
"L76664","1","0","13","1","5","4057","2","false"
"L76665","1","0","38","0","6","4057","2","false"
"L76666","1","0","5","0","2","4057","2","false"
"L76667","1","0","47","3","8","4057","3","false"
"L76860","5","0","115","1","16","11","5","false"
"L76861","1","0","13","0","10","11","4","false"
"L76862","11","0","143","0","13","4057","3","false"
"L76863","1","0","7","0","5","1649","4","false"
"L76864","1","0","13","0","10","11","4","false"
"L76865","17","0","171","0","16","11","4","false"
"L76866","1","0","8","0","5","4057","3","false"
"L76867","20","0","131","0","11","11","5","false"
"L76868","1","0","1","0","1","1649","1","false"
"L86292","2","0","21","0","1","9","1","false"
"L86293","1","0","1","0","1","9","1","false"
"L86469","1","0","10","0","3","4","3","false"
"L86470","1","0","10","0","7","4057","4","false"
"L86471","1","0","10","0","7","4057","4","false"
"L86472","3","0","74","2","14","28","6","false"
"L86473","1","0","10","0","7","4057","4","false"
"L86474","1","0","10","0","7","4057","4","false"
"L86475","3","0","70","2","15","4057","6","false"
"L86476","1","0","42","0","7","11","6","false"
"L86477","1","0","1","0","1","4","1","false"
"L86538","3","0","49","0","5","4","4","false"
"L86539","5","0","119","0","3","4057","3","false"
"L86540","11","0","152","0","6","4057","4","false"
"L86541","12","0","192","0","1","9","1","false"
"L86542","3","0","43","0","13","4057","4","false"
"L86543","3","0","44","0","13","4057","3","false"
"L86544","1","0","1","0","1","9","1","false"
"L86545","5","0","40","0","4","4057","3","false"
"L86546","24","0","188","0","8","27","5","false"
"L86314","1","0","1","0","1","9","1","false"
"L86315","1","0","32","0","1","9","1","false"
"L86316","15","0","190","0","1","9","1","false"
"L86317","1","0","83","2","8","28","4","false"
