@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L43826","4","0","136","2","6","26","592","false"
"L44051","1","0","12","0","1","1","2597","false"
"L44052","1","0","11","0","4","8","592","false"
"L44053","1","0","13","0","1","1","2597","false"
"L44054","19","0","132","1","5","12","1283","false"
"L44055","1","0","16","0","2","4","2597","false"
"L44056","23","0","159","1","6","19","2597","false"
"L44058","1","0","15","0","1","1","2597","false"
"L44059","19","0","134","1","5","12","1283","false"
"L44060","12","0","73","1","2","6","2597","false"
"L44062","14","0","97","1","3","7","1283","false"
"L44063","1","0","9","0","1","1","2597","false"
"L44064","24","0","185","1","6","31","1283","false"
"L44065","1","0","98","2","7","30","592","false"
"L44066","1","0","17","4","3","8","1464","false"
"L44067","4","0","138","6","4","17","1283","false"
"L44068","1","0","16","3","1","4","1464","false"
"L44069","1","0","27","2","3","7","2597","false"
"L44070","3","0","168","6","8","43","2597","false"
"L44071","24","0","705","10","9","136","2597","false"
"L44072","1","0","9","0","2","2","2597","false"
"L44073","10","0","83","1","5","11","2597","false"
"L44074","1","0","4","0","3","7","2597","false"
"L44075","15","0","103","2","6","23","2597","false"
"L44076","1","0","8","0","2","3","2597","false"
"L44077","11","0","80","2","6","13","2597","false"
"L44078","1","0","12","0","3","4","592","false"
"L44079","1","0","7","0","3","3","1464","false"
"L44080","24","0","184","1","6","29","1283","false"
"L44081","1","0","14","0","1","1","592","false"
"L44082","25","0","219","1","6","35","1283","false"
"L44083","1","0","16","0","5","5","2597","false"
"L44084","29","0","237","1","6","18","2597","false"
"L45339","1","0","10","1","4","9","1464","false"
"L45340","1","0","12","2","3","5","592","false"
"L45341","1","0","38","2","3","5","592","false"
"L45342","1","0","18","0","3","6","1283","false"
"L45343","1","0","51","2","8","30","1464","false"
"L45344","1","0","8","1","4","8","1464","false"
"L45345","1","0","9","1","3","7","1464","false"
"L45346","41","0","323","7","8","71","1464","false"
"L45348","1","0","16","0","3","4","1464","false"
"L49009","1","0","14","1","3","3","1283","false"
"L49010","1","0","21","0","3","6","1283","false"
"L49011","8","0","120","0","6","18","1283","false"
"L49013","2","0","39","0","5","12","1283","false"
"L49014","1","0","10","0","6","9","2597","false"
"L49015","1","0","37","0","6","9","2597","false"
"L49016","1","0","20","3","6","14","1464","false"
"L49017","1","0","10","1","3","3","1283","false"
"L49018","1","0","13","1","3","5","1464","false"
"L49019","24","0","160","6","8","59","2597","false"
"L49020","1","0","17","0","3","7","1464","false"
"L49021","4","0","81","0","5","16","2597","false"
"L49022","1","0","10","0","2","5","2597","false"
"L49023","2","0","45","0","3","8","2597","false"
"L49505","1","0","24","0","5","10","1464","false"
"L49506","1","0","18","0","4","9","1283","false"
"L49507","31","0","209","1","5","18","1283","false"
"L49508","57","0","382","2","7","60","343","true"
"L49509","1","0","28","0","4","11","263","false"
"L49510","1","0","16","0","5","9","1283","false"
"L49511","29","0","195","1","5","27","1283","false"
"L49512","56","0","363","4","8","60","1464","true"
"L49514","1","0","26","0","4","8","1464","false"
"L49515","1","0","96","1","8","26","423","false"
"L49516","1","0","22","0","3","5","1283","false"
"L49517","28","0","211","1","8","26","1283","false"
"L49518","37","0","680","3","10","67","1283","false"
"L49519","1","0","33","0","7","14","1464","false"
"L49520","19","0","271","1","9","45","1283","false"
"L49521","1","0","21","0","8","30","2597","false"
"L49522","2","0","148","2","11","51","2597","false"
"L49524","12","0","69","2","6","22","2597","false"
"L49525","1","0","4","0","2","3","2597","false"
"L49526","1","0","10","0","2","3","2597","false"
"L49527","1","0","271","0","8","30","343","false"
"L49528","1","0","87","0","8","40","2597","false"
"L49529","1","0","12","0","3","3","2597","false"
"L49530","5","0","109","1","7","26","2597","false"
"L49531","55","0","665","7","9","103","2597","false"
"L49532","1","0","76","2","7","36","1464","false"
"L49533","1","0","9","0","3","4","2597","false"
"L49534","9","0","127","3","6","27","2597","false"
"L49535","1","0","7","0","3","4","1464","false"
"L49536","85","0","708","5","7","86","343","true"
"L49537","1","0","20","0","5","9","2597","false"
"L49538","4","0","145","1","6","19","2597","false"
"L49539","1","0","13","0","3","3","1464","false"
"L49540","20","0","108","1","4","9","1283","false"
"L49541","1","0","14","0","2","3","2597","false"
"L49542","1","0","89","0","2","4","1464","false"
"L49543","2","0","21","2","3","4","1283","false"
"L49544","1","0","11","2","3","4","1283","false"
"L49546","18","0","122","1","5","12","1283","false"
"L49547","1","0","5","0","2","2","1464","false"
"L49548","1","0","28","0","4","6","423","false"
"L49549","1","0","159","0","7","27","423","false"
"L49550","9","0","62","1","7","16","1283","false"
"L52056","1","0","14","1","2","7","592","false"
"L52057","1","0","11","1","3","5","592","false"
"L52058","1","0","29","0","5","17","1283","false"
"L52059","43","0","307","1","8","33","2597","false"
"L52060","1","0","10","0","6","9","2597","false"
"L52061","1","0","30","1","6","16","1283","false"
"L52062","1","0","13","0","4","9","2597","false"
"L52063","1","0","9","1","2","7","592","false"
"L52064","1","0","12","0","1","5","1283","false"
"L52065","29","0","136","2","6","38","1464","false"
"L52066","1","0","26","0","4","11","1283","false"
"L52067","32","0","287","0","6","35","1283","false"
"L52068","1","0","6","6","4","12","1464","false"
"L52069","1","0","18","0","2","6","2597","false"
"L52070","20","0","153","0","4","11","95","false"
"L52071","1","0","61","5","11","82","11","false"
"L52072","1","0","8","1","3","5","592","false"
"L52073","1","0","12","1","3","5","1464","false"
"L52074","97","0","635","13","11","162","11","false"
"L52075","12","0","59","0","3","5","1283","false"
"L52076","1","0","5","0","2","3","2597","false"
"L52077","3","0","26","0","4","7","423","false"
"L52078","12","0","59","0","3","6","1283","false"
"L54978","1","0","11","0","3","5","2597","false"
"L54979","58","0","284","5","8","33","423","false"
"L54980","1","0","25","0","3","8","2597","false"
"L55090","2","0","53","0","3","4","1283","false"
"L55092","11","0","79","0","2","2","2597","false"
"L55180","1","0","19","0","5","10","1464","false"
"L55181","27","0","179","1","4","11","1283","false"
"L55182","1","0","9","0","1","1","1464","false"
"L55183","18","0","120","1","3","5","1283","false"
"L55184","1","0","15","0","2","2","1464","false"
"L55185","22","0","156","1","7","11","1283","false"
"L55186","1","0","27","0","3","5","1464","false"
"L55187","1","0","9","0","1","1","1464","false"
"L55188","18","0","120","1","3","6","1283","false"
"L55189","1","0","46","1","7","17","1464","false"
"L55190","1","0","19","0","3","5","1464","false"
"L55191","4","0","126","2","5","16","1464","false"
"L55192","9","0","58","2","3","7","1283","false"
"L55193","20","0","385","2","10","44","1283","false"
"L55194","1","0","34","0","5","7","56","false"
"L55195","27","0","248","1","7","23","1283","false"
"L55196","1","0","58","1","5","9","1464","false"
"L55197","14","0","386","4","6","27","1283","false"
"L55198","1","0","11","0","2","3","1464","false"
"L56030","1","0","8","0","4","6","1464","false"
"L56031","12","0","115","0","4","9","1464","false"
"L56032","1","0","6","0","3","6","1464","false"
"L56033","1","0","17","0","4","8","1464","false"
"L56034","1","0","14","0","3","4","1464","false"
"L56035","7","0","58","0","5","7","1464","false"
"L56036","1","0","18","1","5","9","1464","false"
"L56037","1","0","17","0","4","7","1464","false"
"L56038","1","0","60","0","4","6","1464","false"
"L56039","1","0","6","0","3","4","1464","false"
"L56040","1","0","17","0","1","1","1464","false"
"L56041","1","0","59","0","4","6","1464","false"
"L56042","1","0","15","0","4","6","343","false"
"L56043","27","0","243","0","6","9","343","false"
"L56044","1","0","11","0","1","1","1464","false"
"L56045","11","0","79","0","1","2","1464","false"
"L57163","1","0","14","0","4","7","1464","false"
"L57164","2","0","49","0","5","11","1464","false"
"L57201","1","0","20","0","4","5","1283","false"
"L57202","30","0","164","1","4","11","1283","false"
"L57270","1","0","14","0","5","12","1464","false"
"L57271","9","0","69","0","6","26","1464","false"
"L57273","2","0","22","0","1","1","263","false"
"L57274","1","0","12","0","4","7","1464","false"
"L57275","1","0","30","0","4","11","1283","false"
"L57276","1","0","8","0","1","1","1464","false"
"L57277","1","0","20","0","4","4","1464","false"
"L57278","1","0","8","0","2","7","2597","false"
"L57279","31","0","108","0","3","12","423","false"
"L58325","1","0","20","0","2","2","1283","false"
"L58326","5","0","111","0","7","15","423","false"
"L58327","1","0","11","0","3","3","263","false"
"L58328","2","0","43","0","6","9","263","false"
"L58457","1","0","15","0","2","2","1283","false"
"L58458","1","0","84","0","2","3","1283","false"
"L58459","1","0","19","0","2","2","1283","false"
"L58460","7","0","109","0","2","3","1283","false"
"L58462","2","0","121","0","1","1","1464","false"
"L58464","1","0","74","0","1","2","1464","false"
"L58667","1","0","19","0","3","3","263","false"
"L58668","12","0","130","2","10","18","1464","false"
"L58852","1","0","8","0","5","8","1464","false"
"L58853","1","0","53","0","5","8","1464","false"
"L58854","1","0","8","0","5","11","1464","false"
"L58855","4","0","62","1","6","18","1464","false"
"L58856","1","0","12","0","3","3","343","false"
"L58857","3","0","51","0","3","3","343","false"
"L58860","1","0","5","4","4","9","1464","false"
"L58861","1","0","17","7","4","19","1464","true"
"L59006","1","0","10","0","5","8","2597","false"
"L59007","1","0","66","0","6","15","2597","false"
"L59008","1","0","12","0","6","10","2597","false"
"L59009","1","0","82","0","7","18","2597","true"
"L59010","1","0","24","0","6","13","2597","false"
"L59011","9","0","60","1","4","11","1283","false"
"L59012","9","0","166","1","8","49","2597","false"
"L59013","1","0","36","0","3","8","2597","false"
"L59014","5","0","49","0","3","10","2597","false"
"L59015","1","0","10","0","4","7","2597","false"
"L59016","1","0","63","0","5","10","2597","false"
"L59017","1","0","3","0","3","5","2597","false"
"L59018","1","0","22","0","6","22","2597","false"
"L59019","1","0","33","0","3","6","2597","false"
"L59020","5","0","164","1","9","48","2597","true"
"L59021","1","0","12","0","4","11","2597","false"
"L59022","1","0","89","0","6","24","2597","false"
"L59023","2","0","53","0","3","8","2597","false"
"L59024","1","0","9","0","3","3","343","false"
"L59025","1","0","53","0","4","7","1464","false"
"L59026","1","0","14","0","1","1","1283","false"
"L59028","1","0","56","1","3","7","2597","false"
"L59746","20","0","211","2","8","20","1464","false"
"L59747","1","0","22","0","7","18","1464","false"
"L60460","1","0","21","0","1","2","343","false"
"L60461","5","0","142","0","2","5","1283","false"
"L60572","1","0","7","0","3","4","56","false"
"L60573","2","0","27","0","4","6","423","false"
"L60575","11","0","89","0","1","1","2597","false"
"L60626","1","0","26","0","3","4","423","false"
"L60627","1","0","110","2","6","8","2597","false"
"L60796","1","0","10","0","3","4","56","false"
"L60797","5","0","43","0","3","4","56","false"
"L60860","3","0","49","0","3","4","1283","false"
"L60903","1","0","16","0","1","1","1464","false"
"L60904","28","0","141","1","2","7","1283","false"
"L60956","1","0","11","0","1","1","1464","false"
"L60957","1","0","35","0","2","6","2597","false"
"L61310","1","0","13","0","3","5","1464","false"
"L61311","17","0","131","1","3","7","1464","false"
"L61312","1","0","39","0","4","7","423","false"
"L61313","1","0","8","0","4","6","263","false"
"L61314","1","0","25","0","2","6","1283","false"
"L42534","13","0","72","0","5","7","1283","false"
"L42535","1","0","35","0","4","8","2597","false"
"L42536","1","0","11","0","1","1","592","false"
"L42537","1","0","27","0","5","9","592","false"
"L42538","1","0","17","0","4","8","2597","false"
"L42539","1","0","25","0","3","5","2597","false"
"L42540","3","0","28","0","4","11","1283","false"
"L42730","9","0","57","1","4","12","1283","false"
"L42731","9","0","65","1","6","19","1464","false"
"L42732","9","0","58","1","2","6","1283","false"
"L42733","9","0","57","1","3","9","1283","false"
"L42734","9","0","58","1","3","11","1283","false"
"L42961","1","0","29","0","2","3","1283","false"
"L42979","1","0","20","0","1","1","263","false"
"L42980","1","0","12","0","2","3","263","false"
"L42981","1","0","11","0","1","2","1464","false"
"L42982","1","0","33","0","1","2","1464","false"
"L42983","1","0","20","0","4","6","1283","false"
"L42984","2","0","26","1","4","6","1464","false"
"L42985","1","0","19","1","5","18","1464","false"
"L42986","1","0","18","2","1","2","1464","false"
"L42987","2","0","21","0","2","3","263","false"
"L42988","10","0","55","0","5","22","1464","false"
"L42989","1","0","16","0","2","3","263","false"
"L43667","9","0","63","1","7","13","1283","false"
"L43668","9","0","59","1","6","14","592","false"
"L45366","4","0","55","1","1","2","592","false"
"L45367","8","0","55","1","3","8","1283","false"
"L45368","2","0","15","0","3","3","1464","false"
"L45369","2","0","15","1","3","5","1464","false"
"L45370","1","0","15","0","1","1","2597","false"
"L45371","2","0","15","0","3","3","1464","false"
"L45372","2","0","73","1","4","9","1464","false"
"L45373","2","0","62","0","3","5","1464","false"
"L46740","1","0","21","0","3","3","11","false"
"L47089","85","0","378","4","6","38","2597","true"
"L47090","1","0","7","0","3","3","1464","false"
"L47091","1","0","12","0","2","2","263","false"
"L47092","44","0","205","3","6","24","592","false"
"L47093","1","0","12","0","3","3","1464","false"
"L47094","111","0","475","8","6","51","592","false"
"L47095","1","0","6","0","1","1","263","false"
"L47096","2","0","15","1","3","3","2597","false"
"L47097","1","0","21","0","6","17","1464","false"
"L47098","88","0","491","6","6","56","592","false"
"L48076","9","0","70","1","3","9","1283","false"
"L48077","9","0","58","1","2","7","1283","false"
"L48078","9","0","59","1","2","7","1283","false"
"L48079","9","0","60","1","3","9","1283","false"
"L48080","9","0","70","1","2","8","1283","false"
"L48081","9","0","70","1","3","9","1283","false"
"L48281","4","0","62","7","5","16","1464","false"
"L48282","2","0","23","2","3","5","592","false"
"L48283","7","0","40","3","4","11","1464","false"
"L51878","1","0","7","0","4","6","2597","false"
"L51879","1","0","30","0","5","9","2597","false"
"L51880","1","0","7","0","2","3","2597","false"
"L51881","1","0","30","0","2","4","2597","false"
"L51882","1","0","12","0","4","12","2597","false"
"L51883","2","0","48","0","4","11","2597","false"
"L51884","1","0","13","0","3","6","2597","false"
"L51885","1","0","32","0","2","4","2597","false"
"L51886","1","0","12","0","4","11","2597","false"
"L51887","1","0","63","0","5","12","2597","false"
"L51888","1","0","17","0","3","6","2597","false"
"L51889","2","0","80","0","3","6","2597","false"
"L52104","19","0","109","1","6","19","1283","false"
"L52105","17","0","104","1","5","13","1283","false"
"L52106","1","0","43","0","6","15","263","false"
"L52107","1","0","34","0","2","2","263","false"
"L52108","1","0","64","0","3","6","95","false"
"L52109","8","0","36","2","2","9","1283","false"
"L52111","1","0","18","0","2","2","1464","false"
"L52112","1","0","27","0","3","4","1464","false"
"L52113","1","0","87","0","6","17","1283","false"
"L52114","1","0","31","0","1","2","1283","false"
"L52115","1","0","81","0","6","13","263","false"
"L52117","1","0","23","0","1","1","219","false"
"L52515","1","0","16","0","2","2","263","false"
"L52517","1","0","16","0","1","1","2597","false"
"L52518","1","0","25","0","2","2","423","false"
"L52519","1","0","16","0","2","2","263","false"
"L52520","1","0","16","0","2","2","423","false"
"L52521","1","0","16","0","2","2","263","false"
"L52776","1","0","22","0","2","6","1283","false"
"L52777","16","0","126","0","4","16","343","false"
"L52778","78","0","343","0","4","7","2597","false"
"L52779","1","0","77","0","4","16","1464","false"
"L52780","116","0","790","0","5","28","343","false"
"L53764","1","0","20","0","1","2","2597","false"
"L54503","9","0","59","1","4","12","1283","false"
"L54504","9","0","64","1","3","11","1283","false"
"L54505","9","0","64","1","8","26","1283","false"
"L54506","9","0","60","1","3","9","1283","false"
"L54507","9","0","61","1","5","18","1283","false"
"L54657","1","0","20","0","2","2","263","false"
"L54658","2","0","16","0","3","4","2597","false"
"L54659","1","0","46","0","3","10","1283","false"
"L54660","1","0","17","0","5","16","1283","false"
"L54661","1","0","15","0","3","4","263","false"
"L56178","1","0","16","0","3","8","1464","false"
"L56219","8","0","149","0","6","15","1464","false"
"L56220","1","0","52","0","5","15","1464","false"
"L56221","1","0","44","0","4","10","1464","false"
"L56222","13","0","119","1","7","28","343","false"
"L56223","1","0","25","0","4","10","1464","false"
"L56224","1","0","9","0","1","2","1464","false"
"L56225","1","0","17","0","2","3","1464","false"
"L56777","9","0","70","1","8","19","1283","false"
"L56778","9","0","65","1","7","17","1283","false"
"L56779","9","0","57","1","2","4","1283","false"
"L56780","9","0","63","1","5","8","1283","false"
"L56900","1","0","41","0","3","5","1464","false"
"L56901","2","0","21","0","2","5","1464","false"
"L56902","1","0","11","0","1","2","1464","false"
"L56903","9","0","63","1","5","8","1283","false"
"L56904","22","0","155","0","6","28","1464","false"
"L56905","6","0","49","0","4","8","1464","false"
"L56906","1","0","36","0","3","5","1464","false"
"L56907","1","0","20","0","1","1","263","false"
"L56908","2","0","16","0","2","3","1464","false"
"L56909","1","0","20","0","1","1","263","false"
"L57308","1","0","6","0","4","6","2597","false"
"L57309","1","0","16","0","3","4","2597","false"
"L57539","12","0","107","0","6","13","1464","false"
"L57540","1","0","15","0","4","7","1464","false"
"L57541","46","0","272","0","7","16","423","false"
"L57542","1","0","11","0","2","6","423","false"
"L57854","59","0","257","0","6","29","263","false"
"L57855","2","0","21","0","2","3","263","false"
"L57856","12","0","79","0","4","9","263","true"
"L57857","3","0","25","0","6","13","263","false"
"L57858","4","0","32","0","8","25","1283","false"
"L57859","30","0","198","4","7","20","1283","false"
"L57860","1","0","19","0","4","13","1464","false"
"L57861","1","0","21","0","1","1","263","false"
"L57862","1","0","13","0","2","3","263","false"
"L57863","2","0","29","0","3","7","263","false"
"L57864","1","0","16","0","2","3","263","false"
"L57865","3","0","28","0","3","11","423","false"
"L57866","13","0","80","0","6","15","56","false"
"L58776","9","0","52","1","1","5","1283","false"
"L58777","9","0","49","1","1","5","1283","false"
"L58778","9","0","51","1","1","5","1283","false"
"L59589","9","0","78","2","7","21","1464","false"
"L59640","1","0","5","0","3","3","343","false"
"L59641","5","0","46","2","5","9","423","false"
"L59667","1","0","18","0","3","3","343","false"
"L59668","3","0","119","0","7","10","592","false"
"L59732","1","0","5","0","3","3","343","false"
"L59733","2","0","20","0","3","3","343","false"
"L59863","1","0","44","1","6","13","1464","false"
"L59864","8","0","87","2","6","20","423","false"
"L59865","3","0","33","4","5","15","423","false"
"L59866","1","0","29","2","7","24","1464","false"
"L59867","13","0","166","5","7","36","1464","false"
"L59868","1","0","6","1","6","21","423","false"
"L59869","39","0","269","11","9","83","423","true"
"L59870","1","0","28","2","6","14","1464","false"
"L59871","1","0","9","1","3","5","1464","false"
"L59872","74","0","517","11","12","130","423","false"
"L45411","1","0","24","0","3","3","1464","false"
"L45412","1","0","7","0","3","3","1464","false"
"L45413","1","0","15","0","4","4","1464","false"
"L45414","9","0","76","0","5","8","2597","false"
"L45415","1","0","31","3","5","16","1464","false"
"L45416","11","0","150","5","6","30","592","false"
"L45417","1","0","16","0","3","4","1464","false"
"L45418","8","0","77","0","5","11","1464","false"
"L45419","1","0","20","0","4","5","1464","false"
"L45420","1","0","14","0","4","5","1464","false"
"L45421","10","0","105","0","5","12","1464","false"
"L45422","30","0","190","0","7","19","1464","false"
"L45423","1","0","33","0","3","7","1464","false"
"L45424","1","0","70","0","3","7","1464","false"
"L45425","12","0","66","0","4","6","423","false"
"L45426","1","0","37","1","6","25","1464","false"
"L45427","1","0","11","0","4","5","1464","false"
"L45428","8","0","85","2","5","21","1464","false"
"L45429","39","0","262","4","7","39","1283","false"
"L45430","1","0","31","0","4","19","1464","false"
"L45431","17","0","184","2","5","28","1464","false"
"L45432","1","0","34","2","4","13","1464","false"
"L45433","1","0","17","0","3","4","1464","false"
"L45434","7","0","115","2","3","6","592","false"
"L45435","73","0","419","5","6","23","592","false"
"L45436","1","0","7","0","3","3","1464","false"
"L54664","1","0","17","0","4","8","263","false"
"L54665","9","0","88","0","6","29","1283","true"
"L54666","48","0","142","0","8","35","1464","false"
"L54794","1","0","17","0","4","8","263","false"
"L54795","1","0","29","0","6","22","1283","false"
"L54796","3","0","29","0","5","8","1283","false"
"L54797","6","0","32","0","5","9","1283","false"
"L54832","1","0","17","0","3","5","263","false"
"L54833","6","0","38","0","6","19","1283","false"
"L54834","8","0","42","1","6","14","2597","false"
"L54835","7","0","35","0","5","8","263","false"
"L57322","35","0","156","0","7","25","2597","false"
"L57323","4","0","39","2","2","7","1464","false"
"L57324","1","0","14","0","2","3","2597","false"
"L57325","1","0","12","0","2","4","2597","false"
"L57796","1","0","10","0","3","10","423","false"
"L58143","9","0","65","1","5","13","1283","false"
"L44092","2","0","120","1","5","17","592","false"
"L45350","10","0","645","0","7","40","592","false"
"L45351","6","0","366","0","8","31","592","false"
"L49553","1","0","120","0","3","5","1464","false"
"L47100","14","0","314","0","8","32","592","false"
"L47101","25","0","435","3","8","41","1464","false"
"L47102","6","0","108","0","4","7","592","false"
"L57313","17","0","209","0","5","21","2597","false"
"L57314","2","0","31","1","1","2","1464","false"
"L57868","14","0","138","0","3","4","263","false"
"L61541","10","0","167","0","2","2","1283","false"
"L61542","2","0","94","4","4","10","1464","false"
"L61799","3","0","29","1","6","16","1464","false"
"L61800","6","0","28","6","4","17","2597","false"
"L62276","7","0","57","0","1","1","592","false"
"L62277","10","0","73","1","4","7","2597","false"
"L61762","7","0","59","0","3","4","263","false"
"L61825","1","0","34","0","4","9","263","false"
"L61855","1","0","27","0","6","11","2597","true"
"L61856","1","0","21","0","3","6","2597","false"
"L61857","24","0","132","8","7","36","1464","true"
"L61858","10","0","53","1","6","18","1464","false"
"L61859","1","0","7","1","5","13","1464","false"
"L61860","9","0","65","4","7","29","2597","false"
"L62189","7","0","30","0","1","1","2597","false"
"L62014","1","0","8","2","1","2","1464","false"
"L62015","1","0","47","2","1","2","1464","false"
"L62328","2","0","30","0","3","4","1283","false"
"L62329","1","0","7","0","1","1","1464","false"
"L62330","3","0","25","0","1","1","1464","false"
"L62332","1","0","30","0","4","5","2597","false"
"L62334","4","0","52","0","4","5","219","false"
"L62335","1","0","12","1","3","4","56","false"
"L62336","5","0","47","3","7","19","56","true"
"L62337","1","0","6","0","1","1","592","true"
"L62338","1","0","22","0","3","4","263","true"
"L62339","1","0","11","0","1","4","343","false"
"L62340","3","0","54","0","1","4","343","false"
"L62342","4","0","58","0","3","4","1283","false"
"L62343","1","0","7","1","1","2","2597","false"
"L62344","11","0","97","1","3","8","2597","false"
"L62346","1","0","24","0","3","4","1283","false"
"L62347","1","0","9","1","3","3","2597","false"
"L62348","1","0","36","1","6","7","2597","false"
"L62349","1","0","10","0","2","3","343","false"
"L62350","1","0","51","0","4","7","343","false"
"L62711","1","0","62","0","5","10","2597","false"
"L62712","52","0","472","1","8","35","2597","false"
"L62714","10","0","84","1","6","15","343","false"
"L62715","1","0","8","0","1","1","343","false"
"L62716","12","0","66","1","6","13","343","false"
"L62717","1","0","56","0","10","24","2597","false"
"L62718","1","0","12","0","7","7","2597","false"
"L62719","19","0","152","2","8","38","2597","false"
"L62720","1","0","8","0","3","5","2597","false"
"L62721","18","0","128","2","6","27","343","false"
"L62722","1","0","15","0","1","1","592","false"
"L62723","7","0","71","1","2","6","1283","false"
"L62724","15","0","409","4","13","72","56","false"
"L62725","1","0","17","0","8","13","56","false"
"L62726","1","0","162","0","10","38","56","false"
"L62727","2","0","21","3","3","7","1283","false"
"L62728","1","0","11","1","1","3","1464","false"
"L62729","1","0","12","0","2","2","2597","false"
"L62730","18","0","130","1","5","15","2597","false"
"L62732","14","0","102","1","4","10","1283","false"
"L62734","28","0","113","1","1","5","1283","false"
"L62735","1","0","12","0","3","3","2597","false"
"L62736","14","0","105","1","6","13","343","false"
"L62738","10","0","77","1","3","7","35","false"
"L62739","1","0","10","0","2","3","343","false"
"L62740","16","0","86","1","6","14","343","false"
"L63547","1","0","11","0","1","2","423","false"
"L63548","10","0","64","1","3","7","592","false"
"L63549","1","0","9","0","1","2","423","false"
"L63550","1","0","7","0","1","1","2597","false"
"L63551","1","0","22","0","2","6","1464","false"
"L63553","1","0","22","0","2","3","343","false"
"L63555","7","0","57","1","4","10","2597","false"
"L63556","1","0","15","0","5","12","2597","false"
"L63557","7","0","75","0","8","18","56","false"
"L63559","7","0","61","1","4","10","2597","false"
"L63560","1","0","44","3","7","20","1464","true"
"L63561","46","0","423","8","8","42","1464","true"
"L63562","1","0","25","2","2","2","1283","false"
"L63564","11","0","77","1","1","2","2597","false"
"L63566","1","0","25","0","2","4","1283","false"
"L63568","1","0","17","0","2","6","2597","false"
"L63569","1","0","9","0","2","3","343","false"
"L63570","1","0","25","0","3","6","343","false"
"L63571","5","0","43","4","4","9","56","false"
"L64087","1","0","16","0","1","1","423","false"
"L64098","6","0","85","0","4","5","263","false"
"L64099","1","0","6","0","1","1","2597","false"
"L64242","9","0","58","1","3","8","1283","false"
"L64243","9","0","84","1","2","7","1283","false"
"L64373","8","0","62","0","3","3","263","false"
"L64374","8","0","38","0","3","3","263","true"
