@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L63577","2","0","13","0","2","0","0","false"
"L63578","3","0","33","0","1","0","0","false"
"L63713","3","0","28","0","7","0","0","false"
"L63714","1","0","26","0","3","0","0","false"
"L63715","1","0","26","0","6","3","113","false"
"L63716","2","0","49","0","2","0","0","false"
"L63717","1","0","46","0","7","0","0","false"
"L63718","2","0","65","0","10","0","0","false"
"L63719","1","0","7","0","2","0","0","false"
"L63720","21","0","184","0","4","2","61","false"
"L63721","6","0","63","0","5","0","0","false"
"L63722","3","0","54","0","6","0","0","false"
"L63723","5","0","52","0","7","2","3122","false"
"L63724","4","0","47","0","4","0","0","false"
"L63725","12","0","98","0","11","0","0","false"
"L63726","5","0","72","0","5","0","0","false"
"L63727","4","0","62","0","14","3","1345","false"
"L63728","4","0","54","0","7","2","113","false"
"L63729","3","0","60","0","4","0","0","false"
"L63730","4","0","48","0","9","2","113","false"
"L63731","2","0","54","0","4","1","3122","false"
"L63732","2","0","46","0","4","1","3122","false"
"L63733","2","0","53","0","9","0","0","false"
"L63734","2","0","45","0","10","0","0","false"
"L63735","3","0","25","0","1","0","0","false"
"L63736","9","0","95","0","7","0","0","false"
"L63737","12","0","94","0","2","2","1345","false"
"L63738","2","0","42","0","5","3","420","false"
"L63739","1","0","32","0","3","1","3122","false"
"L63740","14","0","151","0","6","4","113","false"
"L63741","3","0","39","0","11","2","6","false"
"L63742","5","0","64","0","14","0","0","false"
"L63743","1","0","37","0","10","4","113","false"
"L63744","2","0","37","0","12","1","3122","false"
"L63745","1","0","37","0","3","0","0","false"
"L63746","4","0","55","0","8","0","0","false"
"L63747","2","0","24","0","2","0","0","false"
"L63748","2","0","31","0","1","0","0","false"
"L64411","4","0","42","0","5","0","0","false"
"L64412","5","0","76","0","7","0","0","false"
"L64437","1","0","22","0","3","3","1345","false"
"L64438","4","0","25","0","5","5","113","false"
"L64439","5","0","49","0","5","5","113","false"
"L64440","1","0","31","0","2","0","0","false"
"L64441","1","0","14","0","1","0","0","false"
"L64442","1","0","4","0","1","0","0","false"
"L64443","1","0","21","0","3","3","1345","false"
"L64444","1","0","38","0","1","0","0","false"
"L64445","1","0","21","0","1","0","0","false"
"L64446","1","0","38","0","2","0","0","false"
"L64447","1","0","80","0","2","0","0","false"
"L64448","1","0","184","0","18","3","1345","false"
"L64449","1","0","49","1","2","2","1345","false"
"L64450","1","0","85","0","3","3","1345","false"
"L64451","1","0","96","0","2","0","0","false"
"L64452","1","0","4","0","1","0","0","false"
"L64453","2","0","44","0","2","2","113","false"
"L64454","1","0","28","0","1","0","0","false"
"L64455","1","0","30","0","1","0","0","false"
"L64456","1","0","28","0","1","0","0","false"
"L64457","1","0","71","0","2","0","0","false"
"L64458","1","0","48","0","1","0","0","false"
"L64459","5","0","47","0","5","5","113","false"
"L65000","3","0","97","0","12","3","33","false"
"L65001","1","0","52","0","2","0","0","false"
"L65002","8","0","45","0","5","3","1345","false"
"L65003","1","0","38","0","5","0","0","false"
"L65004","1","0","15","0","3","0","0","false"
"L65005","1","0","27","0","3","0","0","false"
"L65006","1","0","30","0","5","3","1345","false"
"L65132","1","0","12","0","1","0","0","false"
"L65133","3","0","26","0","1","0","0","false"
"L65163","1","0","10","0","1","0","0","false"
"L65164","1","0","10","0","1","0","0","false"
"L65165","1","0","4","0","2","0","0","false"
"L65182","1","0","226","0","4","3","1345","false"
"L65183","8","0","45","0","4","3","1345","false"
"L65365","1","0","22","0","3","0","0","false"
"L65366","1","0","31","0","2","0","0","false"
"L65367","1","0","109","0","7","0","0","false"
"L65534","3","0","44","0","29","6","1345","false"
"L65535","26","0","229","0","5","2","1345","false"
"L65536","3","0","46","0","5","4","1345","false"
"L65537","11","0","63","0","4","0","0","false"
"L65538","4","0","60","0","4","2","420","false"
"L65539","3","0","46","0","10","3","420","false"
"L65706","1","0","15","0","1","0","0","false"
"L65707","1","0","12","0","2","0","0","false"
"L65708","4","0","36","0","3","0","0","false"
"L65709","1","0","12","0","2","0","0","false"
"L65710","3","0","28","0","3","0","0","false"
"L65711","2","0","29","0","4","1","1345","false"
"L65839","7","0","52","0","2","0","0","false"
"L65840","11","0","84","0","3","0","0","false"
"L65945","4","0","26","0","3","0","0","false"
"L65946","4","0","21","0","2","0","0","false"
"L65947","1","0","17","0","3","0","0","false"
"L65948","1","0","13","0","2","0","0","false"
"L65949","2","0","22","0","2","0","0","false"
"L65950","7","0","37","0","1","0","0","false"
"L65951","2","0","19","0","2","0","0","false"
"L66044","4","0","40","0","3","0","0","false"
"L66045","2","0","19","0","2","0","0","false"
"L66046","6","0","37","0","6","0","0","false"
"L66047","1","0","24","0","2","2","113","false"
"L66048","1","0","15","0","5","4","33","false"
"L66049","2","0","21","0","3","0","0","false"
"L66050","1","0","21","0","3","0","0","false"
"L66051","6","0","29","0","2","0","0","false"
"L66052","1","0","17","0","2","0","0","false"
"L66053","8","0","43","0","4","0","0","false"
"L66054","2","0","19","0","2","0","0","false"
"L66162","2","0","26","0","2","0","0","false"
"L66179","1","0","26","0","2","0","0","false"
"L66180","1","0","22","0","2","0","0","false"
"L66181","1","0","27","0","3","0","0","false"
"L66182","4","0","33","0","3","1","1345","false"
"L66183","3","0","16","0","3","0","0","false"
"L66184","4","0","20","0","3","0","0","false"
"L66185","3","0","15","0","3","0","0","false"
"L66186","1","0","20","0","4","0","0","false"
"L66187","4","0","18","0","3","0","0","false"
"L66285","208","0","1570","3","271","10","3122","true"
"L66286","3","0","32","0","2","0","0","false"
"L66287","4","0","36","0","8","0","0","false"
"L66288","53","0","229","0","17","4","3122","false"
"L66781","24","0","103","0","23","7","1345","false"
"L66782","1","0","6","0","4","0","0","false"
"L66783","1","0","6","0","5","0","0","false"
"L66784","14","0","79","0","11","0","0","false"
"L66785","2","0","34","0","8","4","3122","false"
"L66786","2","0","32","0","2","0","0","false"
"L66787","1","0","5","0","3","0","0","false"
"L66788","1","0","21","0","2","0","0","false"
"L66789","2","0","15","1","2","2","33","false"
"L66790","32","0","148","0","18","6","3122","false"
"L66791","130","0","390","0","54","7","1345","false"
"L66792","341","0","1855","0","74","4","1345","false"
"L66793","32","0","196","0","12","0","0","false"
"L66794","19","0","172","0","5","0","0","false"
"L66795","4","0","29","0","4","0","0","false"
"L66796","1","0","47","0","10","3","16","false"
"L66797","13","0","156","0","3","0","0","false"
"L66798","1","0","28","0","4","0","0","false"
"L66799","1","0","22","0","4","0","0","false"
"L66800","6","0","43","0","4","0","0","false"
"L68793","4","0","18","0","2","0","0","false"
"L68794","1","0","7","0","7","3","3122","false"
"L68795","4","0","25","0","9","3","3122","false"
"L68796","3","0","14","0","3","0","0","false"
"L68797","10","0","65","0","5","0","0","false"
"L68901","1","0","17","0","2","0","0","false"
"L68902","1","0","16","0","2","0","0","false"
"L69342","2","0","19","0","9","4","3122","false"
"L69343","1","0","6","0","4","2","3122","false"
"L69344","85","0","367","1","57","6","3122","false"
"L69345","1","0","8","0","1","0","0","false"
"L69346","1","0","6","0","9","4","3122","false"
"L69347","53","0","222","1","6","2","3122","true"
"L69348","1","0","30","0","4","2","3122","false"
"L69349","100","0","417","0","23","4","3122","false"
"L69781","1","0","21","0","16","6","1345","false"
"L69782","1","0","34","0","8","5","3122","true"
"L69783","26","0","130","0","11","3","1345","false"
"L69784","1","0","7","0","2","2","3122","false"
"L69785","14","0","161","0","22","6","1345","false"
"L69786","1","0","18","0","6","5","16","false"
"L70056","1","0","15","0","1","0","0","false"
"L70064","1","0","18","0","7","3","3122","false"
"L70065","2","0","22","0","7","3","3122","false"
"L70107","17","0","98","0","1","0","0","false"
"L70142","30","0","121","0","14","2","1345","true"
"L70143","1","0","11","0","2","0","0","false"
"L70144","57","0","210","0","26","5","3122","true"
"L70145","3","0","13","0","2","0","0","false"
"L70261","3","0","63","0","6","3","3122","false"
"L70262","1","0","6","0","3","0","0","false"
"L70286","7","0","60","0","10","0","0","false"
"L70287","67","0","236","0","38","5","1345","false"
"L70462","101","0","320","1","19","6","3122","true"
"L70463","16","0","98","0","4","0","0","false"
"L70464","92","0","270","0","31","2","3122","false"
"L70465","3","0","17","0","3","0","0","false"
"L70466","8","0","27","0","5","1","3122","false"
"L70467","1","0","4","0","2","0","0","false"
"L70672","9","0","155","0","9","3","1345","false"
"L70673","15","0","113","0","69","5","3122","false"
"L70674","2","0","34","0","2","1","3122","false"
"L70675","1","0","41","0","17","3","1345","false"
"L70919","45","0","161","0","21","6","3122","false"
"L70982","1","0","13","0","7","4","3122","false"
"L70983","3","0","19","0","9","3","3122","false"
"L70984","9","0","122","0","9","3","3122","false"
"L70985","9","0","82","0","17","6","3122","false"
"L72298","6","0","42","0","3","0","0","false"
"L72328","1","0","23","0","4","0","0","false"
"L72329","6","0","58","0","7","1","1345","false"
"L72372","4","0","20","0","1","0","0","false"
"L72373","4","0","76","0","3","0","0","false"
"L72374","2","0","17","0","5","2","3122","false"
"L72432","99","0","419","0","1","0","0","false"
"L72433","115","0","803","0","1","0","0","false"
"L72434","17","0","69","0","6","2","3122","false"
"L72435","9","0","68","0","2","0","0","false"
"L72436","1","0","4","0","2","0","0","false"
"L72437","1","0","15","0","2","0","0","false"
"L72438","5","0","31","0","4","0","0","false"
"L72439","8","0","39","0","2","0","0","false"
"L72440","8","0","61","0","4","0","0","false"
"L72441","1","0","4","0","4","4","16","false"
"L72442","1","0","6","0","2","0","0","false"
"L72443","1","0","4","0","4","2","1345","false"
"L72444","8","0","65","0","2","0","0","false"
"L68905","1","0","13","0","5","3","3122","false"
"L68906","12","0","81","0","5","3","3122","true"
"L68907","1","0","14","0","5","3","3122","false"
"L68908","1","0","7","0","5","3","3122","false"
"L68909","1","0","11","0","6","0","0","false"
"L68910","27","0","166","0","28","3","3122","false"
"L68911","7","0","57","0","7","4","16","false"
"L68912","1","0","16","0","3","0","0","false"
"L68913","1","0","7","0","5","3","3122","false"
"L68914","1","0","14","0","5","3","3122","false"
"L68915","1","0","13","0","3","0","0","false"
"L69157","1","0","4","0","2","0","0","false"
"L69158","1","0","11","0","2","0","0","false"
"L69159","9","0","61","0","28","3","1345","true"
"L69160","1","0","5","0","8","0","0","false"
"L69161","1","0","7","0","2","0","0","false"
"L69162","5","0","32","0","3","0","0","false"
"L69163","1","0","7","0","4","0","0","false"
"L69164","1","0","18","0","3","0","0","false"
"L69165","20","0","117","0","20","6","3122","true"
"L69166","1","0","28","0","6","0","0","false"
"L69167","1","0","19","0","2","0","0","false"
"L69168","1","0","23","0","2","0","0","false"
"L69169","2","0","50","0","6","2","1345","false"
"L69170","7","0","42","0","8","2","1345","false"
"L69354","1","0","12","0","1","0","0","false"
"L69355","1","0","12","0","2","0","0","false"
"L71205","1","0","18","0","13","5","1345","false"
"L71206","1","0","73","0","21","6","1345","false"
"L71207","3","0","56","0","13","5","1345","false"
"L71208","1","0","53","0","13","5","1345","false"
"L71209","1","0","58","0","15","5","1345","false"
"L71210","1","0","84","0","13","5","1345","false"
"L71211","1","0","72","0","13","5","1345","false"
"L71212","1","0","75","0","13","5","1345","false"
"L71213","1","0","57","0","15","5","1345","false"
"L71214","1","0","57","0","15","5","1345","false"
"L71215","1","0","62","0","15","5","1345","false"
"L71216","1","0","67","0","15","5","1345","false"
"L71217","1","0","49","0","13","5","1345","false"
"L71218","1","0","59","0","15","5","1345","false"
"L71219","7","0","105","0","27","6","1345","false"
"L66807","1","0","138","0","2","0","0","false"
"L68799","1","0","27","0","2","0","0","false"
"L69351","2","0","32","0","4","2","3122","false"
"L70147","1","0","15","0","1","0","0","false"
"L70987","1","0","62","0","2","2","3122","false"
"L70988","1","0","42","0","2","2","3122","false"
"L70989","1","0","42","0","2","2","3122","false"
"L72446","1","0","82","0","1","0","0","false"
"L72921","1","0","8","0","1","0","0","false"
"L72922","4","0","48","0","1","0","0","false"
"L72923","13","0","209","0","13","6","33","false"
"L72924","7","0","60","0","2","0","0","false"
"L72925","1","0","8","0","1","0","0","false"
"L72926","4","0","33","0","3","0","0","false"
"L72927","1","0","30","0","2","0","0","false"
"L71221","1","0","39","0","5","2","3122","false"
"L71222","1","0","48","0","5","2","3122","false"
"L71223","1","0","36","0","5","2","3122","false"
"L71224","1","0","37","0","5","2","3122","false"
"L71225","1","0","56","0","5","2","3122","false"
"L71226","1","0","37","0","5","2","3122","false"
"L71227","1","0","38","0","5","2","3122","false"
"L71228","1","0","36","0","5","2","3122","false"
"L71229","1","0","36","0","5","2","3122","false"
"L71230","1","0","36","0","5","2","3122","false"
"L71231","1","0","36","0","5","2","3122","false"
"L71232","1","0","36","0","5","2","3122","false"
"L71233","2","0","45","0","9","2","1345","false"
"L73129","6","0","44","0","5","2","1345","false"
"L73130","1","0","4","0","15","4","1345","false"
"L73131","1","0","15","0","5","2","1345","false"
"L73132","11","0","48","0","4","0","0","false"
"L73133","1","0","14","0","1","0","0","false"
"L73134","1","0","15","0","5","2","1345","false"
"L73135","1","0","80","0","14","4","1345","false"
"L73141","1","0","120","0","4","2","1345","false"
