@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L92694","20","0","150","1147","18","2","6","true"
"L92695","12","0","64","1147","20","2","7","false"
"L92696","5","0","47","1147","8","1","2","false"
"L92697","1","0","9","1147","4","0","2","false"
"L92698","1","0","73","288","11","2","6","false"
"L92699","1","0","12","1147","4","0","2","false"
"L92700","3","0","15","1147","9","0","5","false"
"L92701","1","0","11","575","8","1","5","true"
"L92702","1","0","4","1147","5","0","4","false"
"L92703","3","0","16","1147","9","0","5","false"
"L92704","1","0","1","1733","5","0","3","false"
"L92705","1","0","5","753","5","0","4","false"
"L92706","1","0","6","753","5","0","4","false"
"L92707","18","0","115","1147","19","2","7","false"
"L92708","1","0","4","1733","4","0","3","false"
"L92709","22","0","127","1147","23","1","7","false"
"L92710","1","0","24","288","11","2","6","false"
"L92711","1","0","6","753","5","0","4","false"
"L92712","12","0","62","7","14","1","8","false"
"L92713","1","0","9","1733","5","0","3","false"
"L92714","27","0","166","1147","22","1","7","false"
"L92715","1","0","21","753","10","0","4","false"
"L92716","1","0","22","753","10","0","4","false"
"L92717","1","0","5","1733","4","0","3","false"
"L92718","1","0","6","1733","4","0","3","false"
"L92719","19","0","170","1147","27","4","8","false"
"L92720","60","0","487","1147","76","6","10","true"
"L92721","4","0","55","1147","9","0","5","false"
"L92722","23","0","174","1147","27","2","8","true"
"L94493","5","0","62","1147","26","0","7","true"
"L94494","1","0","1","831","3","0","3","false"
"L94495","5","0","58","791","8","0","5","false"
"L94531","1","0","17","831","5","0","3","false"
"L94532","3","0","61","831","3","0","3","false"
"L94533","3","0","89","1147","24","2","8","false"
"L94534","3","0","50","288","5","0","2","true"
"L94535","6","0","66","288","10","0","5","true"
"L94536","3","0","36","831","4","0","3","false"
"L94537","14","0","111","1147","12","0","5","true"
"L94538","263","0","1657","1147","99","15","13","true"
"L94539","2","0","49","753","4","0","3","false"
"L94540","16","0","164","1147","18","1","6","false"
"L94541","20","0","177","1147","23","1","6","false"
"L94542","1","0","1","831","4","0","3","false"
"L94543","1","0","4","831","3","0","3","false"
"L94544","1","0","35","831","3","0","3","false"
"L94545","4","0","50","1147","14","1","6","false"
"L94546","1","0","9","831","3","0","3","false"
"L94547","120","0","641","1147","15","3","6","false"
"L94548","1","0","54","2899","15","0","6","false"
"L94549","4","0","71","575","15","2","8","true"
"L94550","6","0","44","1147","6","0","5","false"
"L94551","16","0","184","1147","26","0","6","true"
"L94552","18","0","173","1147","18","1","6","true"
"L94553","2","0","60","1147","17","1","4","true"
"L94554","1","0","35","1147","3","1","2","true"
"L94555","1","0","18","753","4","0","3","false"
"L94556","7","0","116","288","12","0","5","false"
"L96422","5","0","24","288","9","0","5","false"
"L96423","7","0","48","2899","13","2","5","false"
"L96424","4","0","70","831","3","0","3","false"
"L96425","3","0","25","288","9","0","5","false"
"L96426","1","0","12","831","3","0","3","false"
"L96427","1","0","6","288","9","0","5","false"
"L96428","6","0","24","831","4","0","3","false"
"L96429","1","0","1","831","4","0","3","false"
"L96430","15","0","98","831","3","0","3","false"
"L96431","2","0","15","288","9","0","5","false"
"L96777","2","0","12","831","6","0","4","false"
"L96778","1","0","1","831","3","0","3","false"
"L96779","3","0","18","831","14","0","6","false"
"L96780","6","0","33","831","11","0","5","false"
"L97047","26","0","124","1147","21","2","9","false"
"L97048","1","0","26","2899","29","2","11","false"
"L97049","1","0","20","116","8","4","5","false"
"L97050","1","0","8","2053","9","0","7","false"
"L97051","7","0","67","288","12","2","9","false"
"L97052","1","0","15","575","29","5","9","false"
"L97053","20","0","140","116","70","21","15","true"
"L97054","8","0","64","575","42","5","9","false"
"L97055","1","0","15","116","30","7","12","false"
"L97056","14","0","93","116","31","2","13","false"
"L97057","8","0","49","2053","16","3","8","false"
"L97058","1","0","1","288","4","0","4","false"
"L97059","5","0","172","1147","8","2","4","true"
"L97060","1","0","9","575","26","1","8","false"
"L97061","2","0","14","2053","12","0","7","false"
"L97062","33","0","149","575","51","7","11","false"
"L97063","1","0","7","2053","4","0","3","false"
"L97064","7","0","69","1147","19","0","8","false"
"L97065","41","0","214","2899","48","6","13","true"
"L97066","4","0","36","2053","21","0","9","false"
"L97067","20","0","170","116","53","13","13","false"
"L97068","42","0","252","2","25","1","10","true"
"L97069","26","0","189","116","38","10","12","true"
"L97070","3","0","17","2899","3","0","3","false"
"L99363","1","0","1","1147","4","0","4","false"
"L99364","126","0","647","1733","15","3","5","true"
"L99365","1","0","302","2899","14","1","5","false"
"L99366","1","0","45","2899","9","0","5","false"
"L99367","6","0","55","1147","4","0","4","false"
"L99368","3","0","31","2899","8","0","5","false"
"L99369","11","0","90","2899","5","0","4","false"
"L99370","1","0","177","2899","8","0","5","false"
"L99371","18","0","243","2899","17","3","6","true"
"L99372","36","0","254","1733","18","2","5","true"
"L99373","6","0","32","1147","4","0","4","false"
"L99374","7","0","76","2899","8","0","5","false"
"L102746","1","0","6","1147","4","0","4","false"
"L102747","1","0","1","1147","4","0","4","false"
"L102748","1","0","7","1147","4","0","4","false"
"L102749","4","0","31","1147","17","4","5","false"
"L102750","8","0","154","2053","6","0","4","true"
"L102751","20","0","171","1147","13","2","5","true"
"L102752","1","0","5","1147","4","0","4","false"
"L102753","1","0","7","1147","4","0","4","false"
"L105002","2","0","144","2899","40","0","9","false"
"L105003","6","0","89","831","10","0","8","false"
"L105004","7","0","28","1147","14","1","8","false"
"L105005","7","0","28","1147","12","1","6","false"
"L105006","9","0","46","831","8","0","7","false"
"L105007","17","0","76","831","9","0","7","false"
"L105008","7","0","28","1147","16","1","8","false"
"L105009","1","0","40","831","8","0","7","false"
"L105010","5","0","22","831","12","0","8","false"
"L105011","14","0","72","2899","20","1","9","true"
"L105012","9","0","34","1147","15","1","8","false"
"L105013","7","0","28","1147","16","1","8","false"
"L105014","12","0","43","1147","15","1","8","false"
"L105015","5","0","22","831","3","0","3","false"
"L105016","1","0","6","831","8","0","7","false"
"L105017","1","0","1","831","4","0","4","false"
"L105018","9","0","34","1147","15","1","8","false"
"L105019","12","0","44","1147","8","1","6","false"
"L105020","8","0","31","1147","16","1","8","false"
"L105021","1","0","6","831","8","0","7","false"
"L105022","7","0","28","1147","15","1","8","false"
"L105023","1","0","15","831","8","0","7","false"
"L105694","1","0","11","288","7","0","4","false"
"L105695","1","0","1","288","4","0","3","false"
"L105696","1","0","13","288","5","0","3","false"
"L105822","1","0","8","2899","7","0","5","false"
"L105823","1","0","11","2899","19","0","7","false"
"L105824","1","0","7","2899","14","0","6","false"
"L105825","1","0","1","288","4","0","3","false"
"L105826","1","0","9","2899","13","0","6","false"
"L105827","1","0","9","2899","9","0","5","false"
"L105828","1","0","3","2899","7","0","5","false"
"L105829","1","0","15","2899","13","0","7","false"
"L105830","1","0","15","2899","11","0","6","false"
"L105831","1","0","9","2899","11","0","6","false"
"L105832","1","0","11","2899","14","0","6","false"
"L105833","1","0","18","2899","13","0","7","false"
"L105988","12","0","120","1733","21","0","7","false"
"L105989","1","0","24","575","13","0","4","false"
"L105990","14","0","141","2899","82","0","10","true"
"L105991","1","0","21","2053","21","0","5","false"
"L105992","1","0","4","1147","4","0","3","false"
"L105993","55","0","410","2899","122","4","12","true"
"L105994","2","0","27","288","20","0","6","false"
"L105995","58","0","351","2899","37","1","10","true"
"L105996","45","0","383","2899","76","10","12","true"
"L105997","109","0","814","1147","159","10","12","true"
"L105998","2","0","20","1147","19","0","7","false"
"L105999","2","0","24","1147","19","0","7","false"
"L106000","1","0","48","2899","14","0","7","false"
"L106001","2","0","49","1147","12","0","5","false"
"L106002","108","0","913","2899","192","10","14","false"
"L106003","31","0","456","2899","157","6","12","false"
"L106004","1","0","13","1147","23","0","6","true"
"L106005","1","0","35","1147","6","1","4","false"
"L106006","21","0","307","1147","187","2","12","true"
"L106007","3","0","60","2899","12","0","6","false"
"L106008","1","0","1","1147","4","0","3","false"
"L106009","15","0","166","1147","94","0","12","false"
"L106010","6","0","62","2899","10","0","5","false"
"L106011","1","0","47","288","8","0","5","false"
"L106012","1","0","77","2899","10","0","6","false"
"L106013","1","0","48","2899","8","0","4","false"
"L106014","75","0","547","2899","161","17","14","false"
"L106015","9","0","80","1147","4","1","4","false"
"L106016","1","0","14","1147","4","1","4","false"
"L106017","1","0","35","1147","57","0","10","false"
"L106018","8","0","92","2899","85","2","11","false"
"L106019","8","0","76","2899","16","2","8","false"
"L106020","33","0","255","1147","187","0","16","true"
"L106021","9","0","50","288","17","0","7","false"
"L106022","6","0","45","2899","29","0","9","false"
"L106023","1","0","40","1147","6","1","4","false"
"L106024","61","0","379","1147","94","2","10","true"
"L109659","3","0","31","288","6","2","3","false"
"L109660","1","0","1","1147","4","0","4","false"
"L109661","1","0","62","2899","5","0","4","false"
"L109662","3","0","30","1147","4","0","4","false"
"L109663","1","0","52","2899","5","0","4","false"
"L109664","5","0","46","1147","4","0","4","false"
"L109665","1","0","28","1147","4","0","4","false"
"L109666","7","0","82","1147","4","0","4","false"
"L109667","6","0","123","288","14","3","5","true"
"L109668","1","0","20","1147","4","0","4","false"
"L110308","1","0","38","1147","4","0","3","true"
"L110309","7","0","48","2899","4","0","3","true"
"L110310","2","0","58","1147","3","0","3","true"
"L110311","4","0","80","1147","4","0","3","true"
"L110312","1","0","1","1147","3","0","3","false"
"L110313","1","0","36","1147","3","0","3","false"
"L110314","9","0","99","1147","4","0","3","true"
"L110315","1","0","56","1147","4","0","3","false"
"L110316","1","0","32","1147","3","0","3","true"
"L110476","3","0","58","288","18","3","6","true"
"L110477","4","0","59","288","7","2","6","false"
"L110478","1","0","4","288","7","0","7","false"
"L110479","1","0","1","288","4","0","4","false"
"L110480","3","0","50","288","10","1","7","false"
"L110481","3","0","79","288","12","0","6","true"
"L110482","2","0","46","288","10","0","6","false"
"L110483","7","0","81","288","13","3","7","false"
"L110484","3","0","50","288","10","1","7","false"
"L110485","6","0","85","288","16","0","7","false"
"L110486","1","0","23","288","12","0","6","true"
"L110487","2","0","15","288","10","0","6","false"
"L110488","12","0","156","2899","53","6","12","true"
"L110489","55","0","365","1147","104","11","14","true"
"L110490","1","0","9","288","7","0","7","false"
"L110491","39","0","368","2899","67","5","9","true"
"L110492","1","0","10","831","10","1","5","false"
"L110493","25","0","196","1147","40","8","11","true"
"L112384","6","0","33","1147","21","7","9","false"
"L112385","13","0","185","1147","30","0","9","false"
"L112386","10","0","104","15","20","0","8","false"
"L112387","6","0","70","2899","12","0","7","false"
"L112388","13","0","109","2899","28","2","9","true"
"L112389","1","0","4","288","7","0","3","false"
"L112390","3","0","47","1147","8","7","3","false"
"L112391","1","0","10","288","24","0","7","false"
"L112392","1","0","45","288","11","0","6","false"
"L112393","1","0","1","15","5","0","4","false"
"L112394","3","0","38","1147","30","5","10","false"
"L112395","1","0","17","1147","15","5","8","false"
"L112396","17","0","127","1147","33","1","7","false"
"L112397","1","0","4","1147","9","0","7","false"
"L112398","1","0","6","1147","9","0","4","false"
"L113476","7","0","50","1147","6","3","3","false"
"L113477","1","0","10","1147","15","0","8","false"
"L113478","1","0","11","1147","22","1","9","false"
"L113479","1","0","1","1147","4","0","3","false"
"L113480","10","0","86","1147","35","0","11","false"
"L113481","1","0","5","1147","17","0","8","false"
"L113482","1","0","4","1733","6","0","3","false"
"L113483","48","0","307","1147","103","11","10","false"
"L113484","8","0","43","1147","18","0","6","false"
"L114264","1","0","1","2899","2","0","2","false"
"L114265","19","0","140","1147","12","0","6","false"
"L114266","2","0","24","2899","2","0","2","false"
"L114267","15","0","133","1147","16","1","7","false"
"L5097","1","0","17","34","6","0","5","false"
"L5098","15","0","166","1147","17","3","5","false"
"L5099","1","0","44","34","6","0","5","false"
"L5100","2","0","16","34","6","0","5","false"
"L5101","1","0","50","34","6","0","5","true"
"L5102","1","0","51","34","6","0","5","false"
"L5103","14","0","56","1147","11","1","6","true"
"L5104","1","0","38","1147","11","0","5","true"
"L5105","10","0","70","34","6","0","5","false"
"L5106","1","0","91","1147","9","0","5","true"
"L5107","1","0","56","1147","9","0","5","false"
"L5108","10","0","62","34","6","0","5","false"
"L5109","2","0","50","1147","11","0","5","true"
"L5110","1","0","64","34","6","0","5","false"
"L5111","2","0","42","1147","11","0","5","false"
"L5112","1","0","17","34","6","0","5","false"
"L5113","2","0","15","1147","11","0","5","false"
"L5114","1","0","19","34","6","0","5","false"
"L5115","6","0","74","1147","11","0","5","false"
"L5116","1","0","1","34","6","0","5","false"
"L5117","1","0","47","34","6","0","5","false"
"L5118","1","0","27","34","6","0","5","true"
"L5119","1","0","29","34","6","0","5","false"
"L5120","1","0","3","34","6","0","5","false"
"L5121","1","0","9","34","6","0","5","false"
"L5122","1","0","29","1147","11","0","5","false"
"L8660","1","0","4","1147","11","0","5","false"
"L8661","2","0","14","1147","11","0","5","false"
"L8662","1","0","13","1147","12","0","5","false"
"L8663","1","0","7","1147","11","0","5","false"
"L8664","1","0","1","1147","11","0","5","false"
"L8702","3","0","51","34","6","0","5","false"
"L8703","2","0","52","34","7","0","5","false"
"L8704","1","0","32","34","6","0","5","false"
"L8705","1","0","1","34","6","0","5","false"
"L8706","6","0","59","1147","11","0","5","false"
"L20612","1","0","13","2899","4","0","3","false"
"L20613","1","0","15","2899","4","0","3","false"
"L20614","3","0","44","2899","4","0","3","false"
"L20615","1","0","35","2899","4","0","3","false"
"L20616","12","0","100","2899","14","0","6","false"
"L20617","1","0","23","2899","4","0","3","true"
"L20618","1","0","17","2899","4","0","3","false"
"L20619","6","0","51","2899","4","0","3","false"
"L20620","1","0","4","2899","4","0","3","false"
"L20621","1","0","39","2899","4","0","3","false"
"L20622","6","0","39","2899","4","0","3","false"
"L20623","4","0","30","2899","4","0","3","false"
"L20624","1","0","36","2899","4","0","3","false"
"L20625","3","0","42","2899","4","0","3","false"
"L20626","8","0","77","2899","4","0","3","false"
"L20627","5","0","37","2899","4","0","3","false"
"L20628","3","0","43","2899","4","0","3","false"
"L20629","1","0","1","2899","5","0","3","false"
"L20630","16","0","104","1147","6","0","4","false"
"L20631","3","0","50","2899","4","0","3","false"
"L20632","1","0","35","2899","4","0","3","false"
"L33625","1","0","37","1147","4","0","3","true"
"L33626","1","0","50","2899","17","1","5","false"
"L33627","2","0","62","1147","20","0","8","true"
"L33628","8","0","92","1147","20","0","6","false"
"L33629","1","0","45","2899","20","1","6","false"
"L33630","1","0","75","1147","22","0","7","true"
"L33631","1","0","66","1147","17","0","8","false"
"L33632","6","0","74","2899","21","1","6","false"
"L33633","7","0","94","1147","21","0","6","false"
"L33634","2","0","51","2899","21","1","6","false"
"L33635","2","0","61","2899","22","1","6","false"
"L33636","1","0","39","2899","20","2","6","true"
"L33637","1","0","50","2899","21","1","6","false"
"L33638","1","0","76","1147","15","0","6","false"
"L33639","1","0","70","1147","14","0","6","false"
"L33640","5","0","86","1147","19","0","6","false"
"L33641","1","0","68","1147","14","0","6","false"
"L33642","2","0","60","2899","21","1","6","false"
"L33643","2","0","77","2899","23","1","6","false"
"L33644","1","0","33","1147","14","0","5","false"
"L33645","2","0","59","2899","21","1","6","false"
"L33646","2","0","71","2899","22","1","6","false"
"L33647","2","0","47","1147","16","0","6","false"
"L33648","1","0","1","1147","5","0","4","false"
"L34622","5","0","76","1147","21","0","7","false"
"L34623","1","0","42","1147","23","0","7","false"
"L34624","5","0","59","407","7","0","4","false"
"L34625","1","0","34","1147","17","0","6","false"
"L34626","5","0","59","1147","26","0","6","true"
"L34627","1","0","43","1147","18","0","6","false"
"L34628","1","0","22","407","18","0","7","false"
"L34629","1","0","62","1147","22","0","8","true"
"L34630","1","0","48","407","17","0","8","false"
"L34631","8","0","81","407","21","0","7","true"
"L34632","7","0","72","407","16","0","6","false"
"L34633","3","0","58","407","15","0","6","false"
"L34634","1","0","29","1147","21","0","7","false"
"L34635","1","0","52","1147","24","0","7","false"
"L34636","5","0","60","2899","17","2","6","true"
"L34637","1","0","40","407","18","0","7","false"
"L34638","1","0","45","1147","19","0","6","false"
"L34639","4","0","68","1147","16","0","6","false"
"L34640","10","0","94","407","16","0","6","true"
"L34641","5","0","64","407","15","0","6","false"
"L34642","2","0","61","1733","19","0","7","false"
"L34643","7","0","79","407","15","0","6","true"
"L34644","1","0","45","407","12","0","6","true"
"L34645","2","0","54","1147","23","0","6","false"
"L34646","2","0","61","1147","25","0","7","false"
"L34647","7","0","74","1147","3","0","3","false"
"L34648","11","0","81","1147","6","0","3","true"
"L34649","6","0","59","1147","3","0","3","false"
"L34650","2","0","26","407","11","0","5","false"
"L34651","2","0","50","1147","23","0","6","false"
"L34652","3","0","63","1147","24","0","6","false"
"L34653","17","0","123","1147","28","0","8","true"
"L34654","2","0","25","1147","15","0","6","false"
"L34655","1","0","39","407","12","0","6","false"
"L34656","1","0","6","1147","3","0","3","false"
"L34657","1","0","1","407","11","0","5","false"
"L34658","1","0","27","407","12","0","6","false"
"L35329","2","0","32","1147","25","1","8","false"
"L35330","1","0","33","1147","25","1","9","false"
"L35331","1","0","31","1147","20","1","8","false"
"L35332","1","0","6","1147","26","0","8","false"
"L35333","4","0","40","1147","20","0","7","false"
"L35334","22","0","152","1147","8","0","4","true"
"L35335","1","0","9","1147","5","0","3","false"
"L35336","1","0","6","407","18","0","8","false"
"L35337","1","0","1","1147","5","0","4","false"
"L39176","1","0","65","1147","47","0","13","false"
"L39177","5","0","34","288","21","0","12","false"
"L39178","1","0","23","288","14","0","9","false"
"L39179","1","0","23","288","14","0","9","false"
"L39180","1","0","48","1147","31","0","12","false"
"L39181","10","0","57","8","4","0","4","false"
"L39182","1","0","59","34","47","0","14","false"
"L39183","1","0","41","288","26","0","12","false"
"L39184","8","0","50","288","25","0","12","false"
"L39185","1","0","23","288","14","0","9","false"
"L39186","1","0","22","288","21","0","12","false"
"L39187","1","0","1","34","11","0","8","false"
"L39188","1","0","52","34","35","0","13","false"
"L39189","1","0","22","288","21","0","12","false"
"L39401","1","0","35","8","4","0","4","false"
"L39402","1","0","44","2053","7","0","4","false"
"L39403","1","0","35","2053","7","0","4","false"
"L39404","2","0","27","2053","7","0","4","false"
"L39405","2","0","26","2053","7","0","4","false"
"L39406","1","0","40","2053","7","0","4","false"
"L39407","1","0","23","8","4","0","4","false"
"L39408","1","0","49","2053","7","0","4","false"
"L39409","4","0","60","2053","7","0","4","false"
"L39410","1","0","48","2053","7","0","4","false"
"L39411","1","0","43","2053","7","0","4","false"
"L39412","2","0","27","2053","7","0","4","false"
"L39413","1","0","44","2053","7","0","4","false"
"L39414","1","0","24","2053","7","0","4","false"
"L39415","1","0","1","8","4","0","4","false"
"L39416","1","0","35","2053","7","0","4","false"
"L39417","1","0","39","2053","7","0","4","false"
"L40004","1","0","61","1147","41","0","13","false"
"L40005","1","0","23","288","12","0","9","false"
"L40006","1","0","23","288","12","0","9","false"
"L40007","1","0","46","1147","20","0","10","false"
"L40008","11","0","57","8","4","0","4","false"
"L40009","1","0","46","1147","20","0","10","false"
"L40010","1","0","46","1147","20","0","10","false"
"L40011","1","0","23","288","12","0","9","false"
"L40012","1","0","27","288","12","0","9","false"
"L40013","1","0","22","288","12","0","9","false"
"L40014","1","0","22","288","12","0","9","false"
"L40015","1","0","59","1147","38","0","13","false"
"L40016","1","0","1","34","11","0","8","false"
"L40017","1","0","51","34","35","0","13","false"
"L40018","3","0","33","288","12","0","9","false"
"L40220","3","0","45","8","4","0","4","false"
"L40221","1","0","29","2053","11","2","5","false"
"L40222","2","0","30","2053","7","0","4","false"
"L40223","1","0","47","2053","7","0","4","false"
"L40224","1","0","23","2053","7","0","4","false"
"L40225","1","0","50","2053","7","0","4","false"
"L40226","4","0","61","2899","8","0","5","false"
"L40227","1","0","54","2053","7","0","4","false"
"L40228","1","0","40","2053","7","0","4","false"
"L40229","2","0","31","2053","7","0","4","false"
"L40230","1","0","45","2053","7","0","4","false"
"L40231","1","0","23","2053","7","0","4","false"
"L40232","1","0","25","2053","7","0","4","false"
"L40233","1","0","1","8","4","0","4","false"
"L40234","1","0","46","1147","10","0","6","false"
"L40235","1","0","36","1147","10","0","6","false"
"L40236","1","0","44","1147","10","0","6","false"
"L40573","1","0","70","34","37","0","13","false"
"L40574","5","0","42","8","4","0","4","false"
"L40575","1","0","61","34","37","0","13","false"
"L40576","1","0","63","34","38","0","13","false"
"L40577","1","0","1","2053","6","0","4","false"
"L40578","1","0","70","34","36","0","13","false"
"L40885","1","0","41","288","12","0","7","false"
"L40886","2","0","28","8","4","0","4","false"
"L40887","1","0","25","8","4","0","4","false"
"L40888","1","0","48","8","4","0","4","false"
"L40889","8","0","60","8","4","0","4","false"
"L40890","1","0","41","8","4","0","4","false"
"L40891","1","0","29","8","4","0","4","false"
"L40892","1","0","1","8","4","0","4","false"
"L40893","1","0","47","8","4","0","4","false"
"L41266","1","0","65","1147","73","0","14","false"
"L41267","6","0","86","1147","63","0","13","false"
"L41268","2","0","76","1147","56","0","13","false"
"L41269","1","0","78","34","21","0","11","false"
"L41270","1","0","73","1147","16","0","9","false"
"L41271","1","0","67","1147","47","0","11","false"
"L41272","1","0","65","1147","47","0","11","false"
"L41273","2","0","47","34","44","0","11","false"
"L41274","9","0","53","288","12","0","7","false"
"L41275","4","0","41","1147","38","1","10","false"
"L41276","1","0","1","2053","5","0","3","false"
"L41277","1","0","78","34","21","0","11","false"
"L41278","1","0","38","288","33","0","10","false"
"L42725","1","0","48","2053","6","0","3","false"
"L42726","7","0","99","1147","32","2","10","false"
"L42727","3","0","96","1147","18","0","7","false"
"L42728","4","0","52","831","4","0","3","false"
"L42729","1","0","44","2053","6","0","3","false"
"L42730","2","0","70","2053","6","0","3","false"
"L42731","1","0","21","2053","6","0","3","false"
"L42732","1","0","21","2053","6","0","3","false"
"L42733","2","0","28","2053","6","0","3","false"
"L42734","2","0","34","1147","4","2","3","false"
"L42735","1","0","37","2053","6","0","3","false"
"L42736","4","0","55","2053","14","0","6","false"
"L42737","8","0","74","2053","6","0","3","false"
"L42738","1","0","1","831","3","0","3","false"
"L42739","1","0","16","2053","6","0","3","false"
"L42740","2","0","38","2053","6","0","3","false"
"L42741","2","0","47","2053","7","0","3","false"
"L42742","3","0","37","2899","10","2","3","false"
"L42743","5","0","98","2899","18","2","7","false"
"L43420","3","0","61","1147","33","0","11","false"
"L43421","1","0","34","34","33","0","12","false"
"L43422","1","0","33","288","24","0","11","false"
"L43423","1","0","29","288","23","0","11","false"
"L43424","1","0","1","2053","5","0","3","false"
"L43425","1","0","29","288","23","0","11","false"
"L43426","1","0","29","1147","30","0","11","false"
"L43427","7","0","48","831","3","0","3","false"
"L43428","1","0","53","34","47","0","13","false"
"L43580","1","0","26","831","4","0","3","false"
"L43581","2","0","53","288","11","0","5","false"
"L43582","1","0","22","831","3","0","3","false"
"L43583","1","0","26","831","3","0","3","false"
"L43584","1","0","25","831","3","0","3","false"
"L43585","1","0","33","831","3","0","3","false"
"L43586","1","0","25","831","3","0","3","false"
"L43587","1","0","33","831","3","0","3","false"
"L43588","1","0","1","831","3","0","3","false"
"L43589","1","0","25","831","3","0","3","false"
"L43590","1","0","33","831","3","0","3","false"
"L43591","1","0","25","831","3","0","3","false"
"L43592","1","0","45","831","3","0","3","false"
"L43593","1","0","20","831","3","0","3","false"
"L43594","1","0","24","831","3","0","3","false"
"L43595","1","0","64","831","3","0","3","false"
"L43596","1","0","37","831","3","0","3","false"
"L43597","4","0","56","831","3","0","3","false"
"L52010","4","0","93","407","17","0","7","false"
"L52011","1","0","46","34","11","0","5","false"
"L52012","1","0","1","2053","6","0","4","false"
"L52013","2","0","83","407","29","4","10","false"
"L52014","1","0","46","34","11","0","5","false"
"L52015","2","0","79","407","21","2","9","true"
"L52756","3","0","86","407","6","0","3","true"
"L52757","1","0","20","407","6","0","3","false"
"L52758","1","0","46","407","6","0","3","false"
"L52759","3","0","30","407","6","0","3","false"
"L52760","1","0","1","407","6","0","3","false"
"L52761","1","0","23","407","6","0","3","false"
"L59132","5","0","96","1147","15","1","6","true"
"L59133","12","0","141","407","13","0","7","true"
"L59134","23","0","296","1147","9","0","4","false"
"L59135","11","0","84","1147","9","0","4","true"
"L59136","9","0","69","1147","9","0","4","true"
"L59137","1","0","68","1733","6","0","4","false"
"L59138","3","0","89","1733","10","0","5","true"
"L59139","3","0","70","1733","6","0","4","false"
"L59140","1","0","81","1147","12","1","6","false"
"L59141","3","0","77","1147","9","0","4","false"
"L59142","1","0","75","1147","9","0","4","false"
"L59143","3","0","70","1733","6","0","4","false"
"L59144","3","0","72","1733","6","0","4","false"
"L59145","1","0","76","1147","9","0","4","false"
"L59146","4","0","85","1733","6","0","4","false"
"L59147","2","0","84","1147","9","0","4","false"
"L59148","8","0","119","1147","9","0","4","false"
"L59149","4","0","88","1733","6","0","4","false"
"L59150","1","0","57","1733","6","0","4","false"
"L59151","7","0","94","1147","9","0","4","false"
"L59152","1","0","78","1147","12","1","6","false"
"L59153","3","0","104","1147","12","1","6","false"
"L59154","3","0","63","1733","6","0","4","false"
"L59155","1","0","54","1733","6","0","4","false"
"L59156","2","0","68","1733","6","0","4","false"
"L59157","1","0","73","1733","6","0","4","true"
"L59158","5","0","100","1147","9","0","4","false"
"L59159","1","0","55","1733","6","0","4","false"
"L59160","4","0","85","1733","6","0","4","false"
"L59161","2","0","35","1733","6","0","4","false"
"L59162","4","0","118","1147","9","0","4","false"
"L59163","1","0","32","1733","6","0","4","false"
"L59164","4","0","48","1733","6","0","4","false"
"L59165","1","0","35","1733","6","0","4","false"
"L59166","1","0","77","1147","9","0","4","false"
"L59167","2","0","79","1733","6","0","4","true"
"L59168","3","0","98","1147","9","0","4","false"
"L59169","1","0","47","1147","9","0","4","false"
"L59170","1","0","27","1733","6","0","4","false"
"L59171","2","0","35","1733","6","0","4","false"
"L59172","2","0","65","1733","6","0","4","false"
"L59173","1","0","30","1733","6","0","4","false"
"L59174","1","0","45","1733","6","0","4","false"
"L59175","1","0","80","1147","9","0","4","false"
"L59176","1","0","55","1733","6","0","4","false"
"L59177","2","0","68","1733","6","0","4","false"
"L59178","1","0","1","1733","6","0","4","false"
"L59179","1","0","47","1733","6","0","4","false"
"L59180","3","0","36","1733","6","0","4","false"
"L61402","25","0","188","2899","6","2","3","true"
"L61403","19","0","148","1733","6","0","4","false"
"L61404","21","0","188","1147","4","1","2","true"
"L61405","1","0","6","1147","5","1","2","false"
"L61406","1","0","1","1733","6","0","4","false"
"L61407","1","0","14","1733","4","1","2","false"
"L63218","12","0","59","1733","6","0","4","true"
"L63219","1","0","53","1733","6","0","4","true"
"L63220","1","0","18","1733","6","0","4","true"
"L63221","2","0","48","2899","9","1","4","true"
"L63222","1","0","6","1733","6","0","4","false"
"L63223","1","0","34","1733","6","0","4","true"
"L63224","1","0","1","1733","6","0","4","false"
"L64749","1","0","29","1733","6","0","4","false"
"L64750","21","0","222","1118","11","0","5","true"
"L64751","2","0","65","4","14","1","6","false"
"L64752","1","0","34","1733","6","0","4","false"
"L64753","1","0","49","1733","10","0","5","false"
"L64754","1","0","35","1733","10","0","5","false"
"L64755","7","0","74","1733","6","0","4","true"
"L64756","3","0","50","1733","6","0","4","true"
"L64757","1","0","28","1733","6","0","4","false"
"L64758","6","0","73","1733","6","0","4","true"
"L64759","2","0","51","1733","6","0","4","false"
"L64760","1","0","26","1733","6","0","4","false"
"L64761","2","0","44","1118","9","2","6","false"
"L64762","2","0","41","1147","9","0","4","false"
