@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L58213","1","0","30","3","0","3","2319","false"
"L58214","3","0","129","4","0","3","5350","false"
"L58215","1","0","91","4","0","3","5350","false"
"L58216","1","0","22","3","0","3","2319","false"
"L58217","12","0","154","9","0","5","1296","false"
"L58218","1","0","13","3","0","3","2319","false"
"L58219","1","0","7","3","0","3","2319","false"
"L58220","1","0","100","5","0","4","5350","false"
"L58221","6","0","43","5","0","4","5350","false"
"L58222","13","0","223","4","0","4","2319","false"
"L58223","4","0","77","4","0","3","5350","false"
"L58224","3","0","36","10","0","5","5350","false"
"L58225","19","0","320","15","0","8","505","false"
"L58226","1","0","54","4","0","3","5350","false"
"L58227","11","0","180","6","0","4","5350","false"
"L58228","2","0","21","6","0","4","2319","false"
"L58229","4","0","62","4","0","3","5350","false"
"L59702","20","0","136","1","0","1","3997","false"
"L59703","50","0","368","18","0","11","505","false"
"L59704","19","0","266","29","0","9","1634","false"
"L59705","9","0","154","2","0","1","5350","false"
"L59706","1","0","96","1","0","1","3997","false"
"L59707","5","0","63","6","0","3","2319","false"
"L59708","10","0","82","6","0","3","505","false"
"L59709","11","0","66","11","0","5","5350","false"
"L59710","1","0","188","2","0","2","2472","false"
"L59711","23","0","186","7","0","3","5350","false"
"L59712","1","0","32","6","0","4","2319","false"
"L59713","12","0","159","43","0","12","5350","false"
"L59714","2","0","16","2","0","2","5350","false"
"L59715","41","0","284","36","0","9","5350","false"
"L59716","30","0","239","9","0","4","5350","false"
"L59717","5","0","63","3","0","2","5350","false"
"L59718","71","0","701","49","0","7","5350","false"
"L59719","9","0","76","15","0","6","505","false"
"L59720","1","0","11","5","0","3","505","false"
"L59721","1","0","61","3","0","3","2319","false"
"L59722","22","0","515","55","0","13","5350","false"
"L59723","1","0","22","3","0","3","505","false"
"L44475","1","0","24","12","0","9","5350","false"
"L44476","1","0","27","5","0","4","2472","false"
"L44477","36","0","438","98","0","12","5350","false"
"L44478","4","0","57","4","0","3","54","false"
"L44479","22","0","342","25","0","8","5350","false"
"L44480","5","0","129","10","0","4","2472","false"
"L44481","1","0","24","5","0","4","5350","false"
"L44482","20","0","177","56","0","12","1296","false"
"L44483","3","0","111","10","0","5","533","false"
"L44484","56","0","492","113","0","14","2472","false"
"L44485","1","0","8","1","0","1","2319","false"
"L44486","1","0","8","1","0","1","1636","false"
"L44487","3","0","39","4","0","4","3997","false"
"L44488","1","0","12","2","0","1","3997","false"
"L44489","17","0","161","48","0","12","5350","false"
"L44490","9","0","113","32","0","8","5350","false"
"L44491","1","0","43","34","0","12","5350","false"
"L44492","12","0","139","14","0","8","828","false"
"L44493","1","0","26","16","0","4","5350","false"
"L44494","1","0","13","12","0","5","1296","false"
"L44495","49","0","429","58","0","13","5350","false"
"L44496","1","0","31","2","0","1","3997","false"
"L44497","1","0","16","2","0","1","3997","false"
"L44498","1","0","16","2","0","1","3997","false"
"L44499","13","0","108","14","0","8","2472","false"
"L44500","138","0","664","39","0","9","5350","false"
"L44501","1","0","12","2","0","1","3997","false"
"L44502","4","0","102","12","0","5","2472","false"
"L44503","1","0","20","1","0","1","5350","false"
"L44504","1","0","19","1","0","1","5350","false"
"L44505","44","0","524","97","0","11","5350","false"
"L44506","1","0","22","4","0","3","1636","false"
"L44507","2","0","34","19","0","9","2472","false"
"L44508","13","0","204","60","0","12","5350","true"
"L44509","2","0","15","6","0","5","7","false"
"L44510","1","0","5","2","0","1","3997","false"
"L44511","11","0","188","11","0","4","2472","false"
"L44512","1","0","11","6","0","2","5350","false"
"L44513","71","0","550","53","0","14","505","false"
"L44514","1","0","12","2","0","1","3997","false"
"L44515","2","0","25","12","0","8","1636","false"
"L44516","18","0","144","26","0","10","5350","false"
"L44517","1","0","9","9","0","5","505","false"
"L44518","7","0","282","19","0","9","505","false"
"L44519","1","0","22","6","0","4","54","false"
"L44520","1","0","56","54","0","11","1296","false"
"L44521","12","0","147","44","0","12","5350","false"
"L44522","54","0","608","123","0","13","5350","false"
"L44523","22","0","323","29","0","9","5350","false"
"L44524","1","0","53","11","0","5","1296","false"
"L44525","1","0","36","4","0","4","533","false"
"L44526","1","0","5","2","0","2","2319","false"
"L44527","8","0","151","26","0","8","2319","false"
"L44528","1","0","76","14","0","9","1636","false"
"L44529","16","0","260","50","0","12","1296","false"
"L44530","1","0","8","3","0","2","5350","false"
"L44531","5","0","118","68","0","11","1296","false"
"L44532","87","0","696","32","0","8","1634","false"
"L44533","101","0","449","15","0","7","7","false"
"L44534","1","0","12","8","0","6","2319","false"
"L44535","5","0","181","47","0","9","5350","false"
"L44536","13","0","266","30","0","9","5350","false"
"L44537","1","0","16","1","0","1","3997","false"
"L44538","4","0","72","5","0","3","5350","false"
"L44539","1","0","16","1","0","1","3997","false"
"L44540","1","0","99","11","0","6","1296","false"
"L50213","107","0","1000","87","0","12","5350","true"
"L50214","1","0","16","4","0","3","5350","false"
"L50215","2","0","28","9","0","5","2319","false"
"L50216","3","0","81","18","0","7","5350","false"
"L50217","23","0","482","117","0","13","2319","false"
"L50218","3","0","71","22","0","8","1296","false"
"L50219","21","0","371","57","0","13","2319","true"
"L50220","6","0","172","3","0","2","5350","false"
"L50221","214","0","1644","139","0","14","5350","true"
"L52071","3","0","99","3","0","3","7","false"
"L52072","13","0","130","9","0","7","5350","false"
"L52073","26","0","234","15","0","9","5350","false"
"L52074","1","0","58","11","0","6","5350","false"
"L52075","5","0","84","12","0","7","5350","false"
"L52076","3","0","45","10","0","7","5350","false"
"L52077","1","0","66","3","0","3","7","false"
"L52078","2","0","70","15","0","9","5350","false"
"L52079","15","0","158","3","0","3","7","false"
"L52080","5","0","106","10","0","7","5350","false"
"L52081","3","0","44","10","0","7","5350","false"
"L52082","3","0","101","13","0","8","5350","false"
"L52687","1","0","7","5","0","4","7","false"
"L52688","1","0","13","5","0","4","7","false"
"L52689","2","0","35","6","0","5","505","false"
"L54574","6","0","145","7","0","3","1296","false"
"L54575","1","0","11","8","0","2","1296","false"
"L54576","6","0","110","11","0","5","2319","false"
"L54577","9","0","138","23","0","6","2319","false"
"L54578","1","0","22","2","0","2","3997","false"
"L54579","1","0","11","1","0","1","5350","false"
"L54580","5","0","130","10","0","6","1636","false"
"L54581","6","0","57","21","0","6","505","false"
"L54582","1","0","6","3","0","3","5350","false"
"L54583","4","0","104","35","0","9","1296","false"
"L54584","1","0","18","10","0","6","1296","false"
"L54585","1","0","7","2","0","2","1296","false"
"L54586","1","0","191","25","0","6","2472","false"
"L54587","49","0","502","25","0","8","5350","false"
"L54588","23","0","253","21","0","7","1296","false"
"L54589","20","0","225","4","0","4","1296","false"
"L54590","1","0","6","2","0","2","1404","false"
"L54591","1","0","21","1","0","1","1296","false"
"L54592","1","0","22","3","0","3","1296","false"
"L54593","2","0","19","1","0","1","1296","false"
"L54594","1","0","28","4","0","3","1296","false"
"L54595","12","0","90","2","0","2","1296","false"
"L54596","1","0","10","1","0","1","3997","false"
"L54597","1","0","9","6","0","5","505","false"
"L54598","1","0","13","6","0","5","505","false"
"L54599","2","0","53","8","0","5","505","false"
"L54600","1","0","8","3","0","1","1296","false"
"L54601","1","0","20","8","0","5","1296","false"
"L54602","14","0","166","1","0","1","533","false"
"L54603","1","0","28","8","0","5","1296","false"
"L54604","1","0","13","1","0","1","3997","false"
"L54605","1","0","19","1","0","1","3997","false"
"L54606","1","0","9","1","0","1","3997","false"
"L54607","1","0","14","5","0","4","1634","false"
"L54608","4","0","56","5","0","4","1634","false"
"L54609","3","0","41","11","0","5","1634","false"
"L54610","1","0","114","48","0","10","1296","false"
"L54611","6","0","56","24","0","8","505","false"
"L54612","128","0","1309","196","0","16","5350","false"
"L54613","12","0","108","5","0","4","1296","false"
"L54614","1","0","14","2","0","2","5350","false"
"L54615","1","0","6","2","0","2","5350","false"
"L54616","1","0","7","1","0","1","3997","false"
"L54617","7","0","93","1","0","1","3997","false"
"L54618","76","0","694","60","0","10","5350","false"
"L54619","10","0","123","9","0","7","1404","false"
"L54620","1","0","23","12","0","8","5350","false"
"L48853","1","0","12","1","0","1","533","false"
"L48854","1","0","10","3","0","3","1296","false"
"L29261","4","0","66","5","0","4","505","false"
"L31468","1","0","3","5","0","3","3","false"
"L31469","1","0","3","5","0","3","3","false"
"L31470","1","0","6","5","0","3","3","false"
"L31471","1","0","65","2","0","2","1296","false"
"L31472","1","0","93","7","0","3","505","false"
"L31473","8","0","86","7","0","4","1296","false"
"L31474","8","0","186","3","0","2","1296","false"
"L31475","1","0","16","3","0","1","1296","false"
"L31476","1","0","61","4","0","2","5350","false"
"L31477","2","0","97","2","0","2","1404","false"
"L31478","3","0","60","11","0","3","5350","false"
"L31479","1","0","19","2","0","2","1296","false"
"L35328","4","0","119","6","0","4","5350","false"
"L35329","2","0","73","2","0","2","828","false"
"L35330","2","0","99","10","0","4","5350","false"
"L35331","5","0","56","7","0","4","1296","false"
"L35332","1","0","22","1","0","1","1296","false"
"L35333","13","0","143","6","0","4","533","false"
"L35334","4","0","139","4","0","3","1296","false"
"L35335","22","0","192","5","0","4","533","false"
"L35336","3","0","71","4","0","3","5350","false"
"L35337","1","0","68","2","0","2","828","false"
"L35338","8","0","148","12","0","4","5350","false"
"L35339","2","0","70","11","0","6","1296","false"
"L35340","1","0","73","8","0","3","5350","false"
"L35341","1","0","64","12","0","4","5350","false"
"L35343","1","0","11","2","0","2","5350","false"
"L35344","1","0","29","10","0","3","5350","false"
"L74550","1","0","45","3","0","2","3997","false"
"L74551","9","0","171","14","0","8","7","false"
"L74552","1","0","15","3","0","2","1296","false"
"L74553","1","0","99","8","0","4","5350","false"
"L74554","1","0","55","3","0","2","5350","false"
"L74555","2","0","130","33","0","11","3997","false"
"L74556","6","0","137","6","0","5","2319","false"
"L74841","22","0","319","31","0","8","1296","false"
"L74842","25","0","263","38","0","9","505","false"
"L74843","3","0","82","2","0","1","5350","false"
"L74844","3","0","79","2","0","1","5350","false"
"L74845","32","0","289","17","0","6","5350","false"
"L74846","3","0","28","3","0","2","5350","false"
"L74847","1","0","29","6","0","2","5350","false"
"L74848","6","0","62","3","0","3","5350","false"
"L74849","1","0","8","2","0","1","1636","false"
"L74850","26","0","330","29","0","8","2472","false"
"L74851","1","0","6","2","0","1","1636","false"
"L74852","14","0","326","4","0","3","5350","false"
"L74853","1","0","38","6","0","2","5350","false"
"L74854","1","0","16","7","0","3","5350","false"
"L74855","8","0","129","71","0","11","5350","false"
"L74856","2","0","27","7","0","4","5350","false"
"L74857","3","0","61","34","0","10","3997","false"
"L74858","1","0","36","2","0","2","505","false"
"L74859","37","0","420","14","0","6","5350","false"
"L74860","12","0","186","14","0","5","505","false"
"L74861","4","0","68","9","0","3","1296","true"
"L74862","2","0","29","1","0","1","533","false"
"L74863","3","0","38","8","0","5","5350","false"
"L74864","6","0","55","11","0","8","2472","false"
"L74865","2","0","37","1","0","1","1636","false"
"L74866","4","0","46","7","0","3","1296","false"
"L74867","19","0","162","7","0","4","5350","false"
"L74868","29","0","217","15","0","6","1636","false"
"L74869","1","0","11","2","0","1","5350","false"
"L74870","2","0","49","18","0","7","5350","false"
"L29495","2","0","37","7","0","5","5350","false"
"L30064","1","0","44","6","0","3","310","false"
"L30065","1","0","106","2","0","1","2472","false"
"L31207","1","0","106","1","0","1","2319","false"
"L31208","2","0","120","10","0","4","5350","false"
"L31209","1","0","24","3","0","2","5350","false"
"L31584","1","0","65","2","0","2","2472","false"
"L31585","4","0","49","2","0","1","268","false"
"L31586","19","0","292","11","0","7","1296","false"
"L33798","22","0","432","4","0","3","5350","false"
"L35846","1","0","33","1","0","1","1636","false"
"L35847","1","0","35","8","0","6","2472","false"
"L35848","3","0","84","8","0","4","1296","false"
"L35849","7","0","64","2","0","2","505","false"
"L35850","1","0","37","6","0","3","505","false"
"L36773","4","0","116","3","0","2","5350","false"
"L37114","16","0","213","34","0","12","5350","false"
"L37116","9","0","175","19","0","8","257","false"
"L62227","1","0","21","3","0","3","505","false"
"L62228","1","0","35","10","0","5","2472","false"
"L63580","10","0","329","3","0","3","1296","false"
"L63581","1","0","47","1","0","1","2319","false"
"L72136","1","0","44","5","0","4","2472","false"
"L72137","48","0","613","7","0","4","5350","false"
"L75733","2","0","39","2","0","1","5350","false"
"L75734","3","0","46","2","0","1","5350","false"
"L75735","55","0","678","42","0","9","5350","false"
"L75736","8","0","104","13","0","5","505","false"
"L75737","1","0","28","2","0","2","505","false"
"L75738","1","0","23","4","0","2","1634","false"
"L75739","6","0","71","4","0","2","1634","false"
"L76638","1","0","10","3","0","3","1296","false"
"L76639","19","0","207","21","0","7","2472","false"
"L76640","1","0","11","3","0","3","1296","false"
"L76641","1","0","13","6","0","5","2319","false"
"L76642","7","0","106","11","0","5","2472","false"
"L76643","1","0","13","6","0","3","1296","false"
"L76644","32","0","181","12","0","6","5350","false"
"L76645","1","0","11","3","0","3","1296","false"
"L76646","1","0","19","6","0","5","2319","false"
"L76647","1","0","19","3","0","2","2319","false"
"L76648","106","0","886","20","0","7","1296","false"
"L76649","69","0","557","9","0","6","5350","false"
"L76650","5","0","37","3","0","3","1296","false"
"L76651","1","0","10","3","0","3","1296","false"
"L37428","2","0","128","5","0","3","5350","false"
"L37429","46","0","579","51","0","10","5350","false"
"L37965","2","0","63","10","0","4","5350","false"
"L37966","9","0","151","11","0","5","2319","false"
"L37967","6","0","143","6","0","5","505","false"
"L39315","9","0","117","8","0","4","5350","false"
"L39316","32","0","255","8","0","6","5350","false"
"L39317","14","0","239","5","0","4","533","false"
"L39318","18","0","300","17","0","4","5350","false"
"L39319","9","0","108","27","0","7","505","false"
"L39320","1","0","28","5","0","3","5350","false"
"L39321","2","0","64","4","0","2","1404","false"
"L39322","1","0","123","2","0","2","2319","false"
"L39323","6","0","61","3","0","3","2319","false"
"L39324","2","0","33","2","0","2","1296","false"
"L39325","8","0","89","4","0","3","505","false"
"L39326","2","0","61","10","0","4","5350","false"
"L39327","6","0","121","8","0","4","310","false"
"L39328","9","0","111","2","0","2","1404","false"
"L39329","6","0","106","19","0","5","5350","false"
"L39330","1","0","183","14","0","6","828","false"
"L39331","7","0","91","17","0","9","5350","false"
"L39332","4","0","147","4","0","3","505","false"
"L39333","14","0","400","4","0","3","505","false"
"L39334","8","0","82","7","0","5","2472","false"
"L39335","5","0","98","13","0","6","7","false"
"L39336","28","0","305","11","0","4","5350","false"
"L39337","15","0","246","32","0","10","5350","false"
"L39339","31","0","590","28","0","8","5350","false"
"L39340","40","0","537","2","0","1","5350","false"
"L39341","22","0","373","13","0","6","5350","false"
"L39342","1","0","135","6","0","3","5350","false"
"L39343","3","0","51","6","0","4","505","false"
"L39344","10","0","234","32","0","10","5350","false"
"L39345","4","0","179","7","0","6","1634","false"
"L39346","19","0","497","14","0","7","5350","false"
"L39347","10","0","263","7","0","6","533","false"
"L39348","7","0","118","24","0","7","5350","false"
"L39349","42","0","826","30","0","9","2319","false"
"L39350","4","0","124","7","0","4","310","false"
"L39351","10","0","174","7","0","3","5350","false"
"L39352","2","0","117","19","0","7","505","false"
"L39353","3","0","186","21","0","7","5350","false"
"L39354","1","0","92","14","0","8","5350","false"
"L39355","5","0","139","6","0","4","5350","false"
"L39356","3","0","61","7","0","5","1634","false"
"L43578","2","0","76","7","0","4","1296","false"
"L43579","2","0","251","1","0","1","1296","false"
"L43580","8","0","130","10","0","5","5350","false"
"L43581","1","0","52","8","0","3","5350","false"
"L43582","5","0","111","13","0","4","5350","false"
"L51962","1","0","45","3","0","2","5350","false"
"L52032","4","0","48","4","0","4","1636","false"
"L52033","10","0","144","32","0","10","5350","false"
"L52034","1","0","40","5","0","4","2472","false"
"L52035","3","0","92","9","0","6","5350","false"
"L52036","5","0","174","10","0","6","5350","false"
"L52037","3","0","80","17","0","8","5350","false"
"L52038","4","0","90","8","0","5","5350","false"
"L52039","6","0","164","9","0","5","5350","false"
"L52040","1","0","74","8","0","3","5350","false"
"L53125","3","0","33","6","0","3","5350","false"
"L53126","1","0","65","3","0","3","505","false"
"L53127","4","0","108","7","0","4","2319","false"
"L53128","10","0","201","14","0","5","5350","false"
"L53129","4","0","122","4","0","2","5350","false"
"L53130","1","0","23","4","0","2","5350","false"
"L53131","2","0","37","2","0","2","1404","false"
"L53133","1","0","111","16","0","6","5350","false"
"L53134","22","0","245","24","0","7","5350","false"
"L53135","3","0","82","5","0","3","5350","false"
"L53136","23","0","506","11","0","6","5350","false"
"L53137","4","0","139","9","0","6","505","false"
"L53138","33","0","329","22","0","6","5350","false"
"L53139","1","0","81","14","0","5","505","false"
"L53140","7","0","163","23","0","7","5350","false"
"L53141","5","0","44","6","0","3","5350","false"
"L53142","12","0","443","51","0","8","5350","false"
"L53143","2","0","34","4","0","4","505","false"
"L53144","6","0","166","15","0","6","5350","false"
"L58231","18","0","279","15","0","6","5350","false"
"L58232","5","0","65","4","0","4","2319","false"
"L58233","1","0","30","3","0","3","2319","false"
"L58234","3","0","230","4","0","4","2319","false"
"L58235","1","0","36","8","0","5","2319","false"
"L58236","1","0","100","4","0","4","2319","false"
"L58237","1","0","137","5","0","3","5350","false"
"L58238","3","0","94","4","0","3","5350","false"
"L58239","1","0","58","11","0","5","2319","false"
"L58240","4","0","69","4","0","4","2319","false"
"L58241","1","0","29","3","0","3","2319","false"
"L58242","3","0","51","8","0","5","2319","false"
"L58243","2","0","39","4","0","4","2319","false"
"L58244","2","0","62","6","0","5","505","false"
"L58245","2","0","101","4","0","4","2319","false"
"L58246","1","0","37","3","0","3","2319","false"
"L58247","2","0","49","3","0","3","2319","false"
"L58249","1","0","31","7","0","4","2319","false"
"L58250","7","0","100","3","0","3","2319","false"
"L58251","8","0","145","4","0","4","2319","false"
"L59725","16","0","132","2","0","2","2472","false"
"L59726","15","0","220","22","0","10","257","false"
"L59727","8","0","58","11","0","6","7","false"
"L59728","9","0","92","3","0","1","5350","false"
"L59729","1","0","35","2","0","2","2472","false"
"L59730","1","0","14","2","0","2","5350","false"
"L59731","1","0","51","2","0","1","5350","false"
"L59732","1","0","39","3","0","2","5350","false"
"L59733","8","0","110","22","0","6","5350","false"
"L61411","11","0","127","4","0","2","5350","false"
"L61412","2","0","114","7","0","5","1296","false"
"L61414","5","0","135","6","0","2","5350","false"
"L61415","4","0","94","20","0","7","5350","false"
"L61416","22","0","527","11","0","3","5350","false"
"L61417","11","0","120","4","0","2","5350","false"
"L61418","1","0","29","1","0","1","5350","false"
"L44543","11","0","290","19","0","6","1296","false"
"L44544","5","0","56","3","0","3","2319","false"
"L44545","1","0","72","6","0","4","1404","false"
"L44546","5","0","120","15","0","7","505","false"
"L44547","3","0","44","19","0","6","505","false"
"L44548","4","0","104","45","0","9","5350","false"
"L44549","5","0","118","11","0","5","5350","false"
"L44550","1","0","42","11","0","5","257","false"
"L44551","21","0","343","46","0","8","5350","false"
"L44552","8","0","394","33","0","9","5350","false"
"L44553","3","0","56","10","0","6","2472","false"
"L44554","55","0","649","49","0","10","5350","false"
"L44555","5","0","112","25","0","10","5350","false"
"L44556","67","0","936","89","0","12","5350","false"
"L44557","2","0","71","11","0","4","828","false"
"L44558","11","0","174","8","0","4","1296","false"
"L44559","56","0","708","25","0","7","5350","false"
"L44560","2","0","48","4","0","2","5350","false"
"L44561","3","0","83","17","0","6","5350","false"
"L44562","11","0","271","18","0","8","5350","false"
"L44563","5","0","155","34","0","7","1296","false"
"L44564","2","0","73","12","0","6","5350","false"
"L44565","15","0","671","106","0","10","5350","false"
"L44566","14","0","315","11","0","7","2472","false"
"L50223","5","0","32","1","0","1","2319","false"
"L50224","16","0","145","4","0","3","5350","false"
"L52084","7","0","105","6","0","5","5350","false"
"L54622","13","0","132","3","0","2","5350","false"
"L54623","1","0","45","4","0","2","5350","false"
"L54624","6","0","140","7","0","3","1296","false"
"L54625","2","0","126","1","0","1","2319","false"
"L54626","24","0","349","8","0","5","828","false"
"L54627","9","0","118","2","0","2","1404","false"
"L54628","4","0","118","3","0","2","5350","false"
"L54629","5","0","68","28","0","7","5350","false"
"L54630","6","0","94","22","0","6","5350","false"
"L54631","5","0","92","13","0","5","5350","false"
"L54632","1","0","33","13","0","6","5350","false"
"L54633","1","0","212","4","0","4","1296","false"
"L72985","2","0","185","9","0","4","5350","false"
"L105201","6","0","230","32","0","10","1634","false"
"L105202","11","0","425","56","0","11","1296","false"
"L105203","2","0","59","5","0","3","1296","false"
"L105204","1","0","37","2","0","2","5350","false"
"L105582","3","0","144","7","0","4","533","false"
"L78255","5","0","81","4","0","2","1296","false"
"L78256","15","0","181","4","0","3","1296","false"
"L72146","10","0","419","8","0","4","5350","false"
"L81974","4","0","203","14","0","7","2","false"
"L104374","1","0","8","4","0","3","1296","false"
"L78308","6","0","149","4","0","2","5350","false"
"L78309","6","0","135","3","0","3","2319","false"
"L78310","1","0","27","4","0","3","5350","false"
"L78311","1","0","24","4","0","3","5350","false"
"L78312","1","0","38","3","0","2","5350","false"
"L78313","3","0","49","3","0","3","2319","false"
"L78314","1","0","11","2","0","2","5350","false"
"L78315","1","0","19","4","0","2","5350","false"
"L78316","1","0","12","2","0","2","5350","false"
"L78317","5","0","48","3","0","3","2472","false"
"L78318","1","0","19","2","0","2","5350","false"
"L78319","1","0","17","5","0","2","5350","false"
"L78320","1","0","11","2","0","2","5350","false"
"L78321","1","0","11","2","0","2","5350","false"
"L78322","4","0","50","10","0","5","2319","false"
"L78323","1","0","21","1","0","1","3997","false"
"L78324","2","0","89","5","0","4","2472","false"
"L78325","1","0","21","1","0","1","5350","false"
"L78326","24","0","244","11","0","5","505","false"
"L78327","1","0","20","3","0","3","1296","false"
"L78328","1","0","19","2","0","2","5350","false"
"L78329","9","0","66","5","0","4","1296","false"
"L78330","1","0","18","2","0","2","5350","false"
"L78331","1","0","13","2","0","2","5350","false"
"L78332","1","0","14","6","0","4","2319","false"
"L78333","9","0","509","40","0","10","2","false"
"L78334","9","0","116","2","0","1","5350","false"
"L78335","1","0","61","5","0","2","5350","false"
"L78336","7","0","206","20","0","7","1404","false"
"L78337","4","0","84","3","0","3","1296","false"
"L78338","1","0","209","44","0","9","1404","false"
"L78339","32","0","1491","83","0","14","505","false"
"L78340","7","0","147","26","0","10","1296","false"
"L78341","1","0","125","61","0","10","1404","false"
"L78342","2","0","101","13","0","5","1404","false"
"L81638","1","0","18","22","0","9","310","false"
"L81639","2","0","72","4","0","3","1404","false"
"L81640","1","0","42","4","0","3","1404","false"
"L81641","4","0","79","11","0","4","1126","false"
"L81642","1","0","1","2","0","1","5350","false"
"L81643","8","0","113","15","0","5","505","false"
"L81644","1","0","14","1","0","1","5350","false"
"L81645","3","0","39","2","0","1","5350","false"
"L104369","6","0","28","5","0","4","5350","false"
"L104370","5","0","45","5","0","4","5350","false"
"L78266","1","0","26","1","0","1","3997","false"
"L78267","5","0","43","5","0","4","505","false"
"L78268","3","0","62","1","0","1","3997","false"
"L78269","7","0","71","10","0","6","5350","false"
"L78270","1","0","18","4","0","3","2319","false"
"L78271","2","0","28","1","0","1","3997","false"
"L78272","6","0","71","12","0","5","505","false"
"L78273","4","0","50","15","0","6","5350","false"
"L78274","1","0","8","1","0","1","3997","false"
"L78275","31","0","180","17","0","6","1634","false"
"L78276","46","0","354","20","0","8","1296","false"
"L78277","23","0","186","5","0","2","5350","false"
"L78278","6","0","43","1","0","1","3997","false"
"L78279","3","0","65","1","0","1","3997","false"
"L78280","2","0","22","2","0","1","5350","false"
"L78281","5","0","42","6","0","5","1296","false"
"L78282","10","0","97","1","0","1","5350","false"
"L78283","2","0","24","9","0","5","5350","false"
"L78284","37","0","336","19","0","8","2319","false"
"L78285","5","0","38","3","0","3","1404","false"
"L78286","2","0","20","7","0","5","505","false"
"L78287","1","0","19","4","0","2","1126","false"
"L78288","38","0","357","38","0","11","1296","false"
"L78289","1","0","29","13","0","6","1296","false"
"L78290","6","0","120","5","0","5","1296","false"
"L78291","6","0","128","5","0","5","1296","false"
"L78292","52","0","415","13","0","7","5350","false"
"L78293","62","0","857","90","0","13","310","false"
"L78294","41","0","434","45","0","10","1404","false"
"L78295","15","0","134","18","0","6","2319","false"
"L78296","58","0","462","28","0","9","1404","false"
"L78297","21","0","87","5","0","4","505","false"
"L78298","4","0","89","12","0","6","5350","false"
"L78299","4","0","37","9","0","4","1296","false"
"L78300","1","0","1","1","0","1","3997","false"
"L78301","1","0","20","1","0","1","3997","false"
"L78302","1","0","28","1","0","1","3997","false"
"L78303","7","0","75","9","0","2","5350","false"
"L78304","1","0","20","13","0","3","5350","false"
"L78305","1","0","47","13","0","3","5350","false"
"L81850","1","0","30","1","0","1","1296","false"
"L105667","5","0","106","15","0","5","5350","false"
"L105668","8","0","162","8","0","4","5350","false"
"L105669","7","0","203","29","0","7","5350","false"
"L105670","13","0","321","25","0","8","1296","false"
"L105671","1","0","49","1","0","1","5350","false"
"L105672","3","0","80","3","0","1","5350","false"
"L105673","6","0","142","24","0","9","5350","false"
"L106148","6","0","149","8","0","4","5350","false"
"L106238","3","0","112","9","0","4","5350","false"
"L106239","1","0","153","18","0","6","505","false"
"L74564","3","0","145","11","0","8","2472","false"
"L82104","1","0","15","7","0","3","5350","false"
"L82105","36","0","249","6","0","3","5350","false"
"L82106","1","0","6","3","0","3","1634","false"
"L82107","1","0","6","1","0","1","3997","false"
"L82108","1","0","7","6","0","2","5350","false"
"L82109","1","0","19","1","0","1","3997","false"
"L82110","1","0","17","1","0","1","3997","false"
"L82111","1","0","10","1","0","1","3997","false"
"L82112","1","0","20","6","0","2","5350","false"
"L82113","1","0","37","7","0","3","5350","false"
"L82114","1","0","16","10","0","4","5350","false"
"L82115","14","0","108","7","0","4","1634","false"
"L82116","2","0","69","11","0","4","5350","false"
"L82117","1","0","20","9","0","4","5350","false"
"L82118","1","0","22","9","0","3","1296","false"
"L82119","1","0","10","3","0","3","1634","false"
"L82120","37","0","343","16","0","6","1296","false"
"L82121","1","0","21","1","0","1","3997","false"
"L82122","23","0","123","3","0","3","1296","false"
"L82123","1","0","26","6","0","2","5350","false"
"L82292","6","0","55","7","0","3","5350","false"
"L82293","3","0","27","7","0","3","5350","false"
"L82294","8","0","55","7","0","3","5350","false"
"L82295","1","0","7","1","0","1","3997","false"
"L82296","22","0","194","9","0","3","5350","false"
"L82693","18","0","171","7","0","3","5350","false"
"L82694","14","0","143","18","0","7","1634","false"
"L82695","19","0","217","22","0","7","5350","false"
"L82696","8","0","116","11","0","5","5350","false"
"L82697","3","0","87","1","0","1","3997","false"
"L82698","23","0","181","1","0","1","3997","false"
"L82699","1","0","85","2","0","2","1296","false"
"L82700","5","0","68","9","0","4","2319","false"
"L82701","1","0","22","1","0","1","3997","false"
"L82702","9","0","88","14","0","6","5350","false"
"L82703","2","0","81","10","0","5","5350","false"
"L82704","3","0","54","1","0","1","3997","false"
"L82705","11","0","159","1","0","1","3997","false"
"L82706","2","0","40","17","0","6","5350","false"
"L82707","5","0","94","15","0","7","1296","false"
"L82708","1","0","31","1","0","1","1296","false"
"L82709","2","0","41","1","0","1","1296","false"
"L82710","7","0","56","7","0","3","5350","false"
"L82711","3","0","30","1","0","1","3997","false"
"L82712","2","0","48","3","0","3","2319","false"
"L83553","10","0","160","19","0","8","5350","false"
"L83554","3","0","799","32","0","10","2319","false"
"L82347","1","0","28","7","0","3","5350","false"
"L82348","2","0","104","1","0","1","3997","false"
"L82349","1","0","29","7","0","3","5350","false"
