"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of developer commits","Number of previous modifications","Number of previous fixes","Number of committers","Number of bugs"
"L123160","PutOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/operations/PutOperation.java","L123143","5","0","67","1147","7","0","5","0"
"L123161","RemoveAllBackupOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/operations/RemoveAllBackupOperation.java","L123143","1","0","18","753","4","0","4","0"
"L123162","RemoveAllOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/operations/RemoveAllOperation.java","L123143","3","0","44","1118","9","0","7","0"
"L123163","RemoveBackupOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/operations/RemoveBackupOperation.java","L123143","5","0","50","753","4","0","4","0"
"L123164","RemoveOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/operations/RemoveOperation.java","L123143","7","0","70","1147","7","0","5","0"
"L123165","SizeOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/operations/SizeOperation.java","L123143","1","0","19","753","4","0","4","0"
"L123166","ValuesOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/operations/ValuesOperation.java","L123143","1","0","19","1118","7","0","7","0"
"L123574","MultiMapTransactionLog.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/txn/MultiMapTransactionLog.java","L123573","18","0","157","1733","19","1","8","0"
"L123575","package-info.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/txn/package-info.java","L123573","1","0","1","116","3","0","3","0"
"L123576","TransactionalMultiMapProxy.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/txn/TransactionalMultiMapProxy.java","L123573","3","0","66","2053","5","0","3","0"
"L123577","TransactionalMultiMapProxySupport.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/txn/TransactionalMultiMapProxySupport.java","L123573","30","0","262","2053","8","1","6","0"
"L123578","TransactionLogKey.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/txn/TransactionLogKey.java","L123573","5","0","31","116","3","0","3","0"
"L123579","TxnCommitBackupOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/txn/TxnCommitBackupOperation.java","L123573","4","0","52","1118","13","4","8","0"
"L123580","TxnCommitOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/txn/TxnCommitOperation.java","L123573","7","0","71","1118","6","1","6","0"
"L123581","TxnGenerateRecordIdOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/txn/TxnGenerateRecordIdOperation.java","L123573","1","0","17","116","3","0","3","0"
"L123582","TxnLockAndGetOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/txn/TxnLockAndGetOperation.java","L123573","3","0","61","1118","10","1","7","0"
"L123583","TxnPrepareBackupOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/txn/TxnPrepareBackupOperation.java","L123573","2","0","43","1118","6","0","6","0"
"L123584","TxnPrepareOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/txn/TxnPrepareOperation.java","L123573","2","0","49","116","3","0","3","0"
"L123585","TxnPutBackupOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/txn/TxnPutBackupOperation.java","L123573","3","0","47","1147","6","0","4","0"
"L123586","TxnPutOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/txn/TxnPutOperation.java","L123573","4","0","71","1147","6","0","4","0"
"L123587","TxnRemoveAllBackupOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/txn/TxnRemoveAllBackupOperation.java","L123573","9","0","65","116","3","0","3","0"
"L123588","TxnRemoveAllOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/txn/TxnRemoveAllOperation.java","L123573","12","0","99","116","3","0","3","0"
"L123589","TxnRemoveBackupOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/txn/TxnRemoveBackupOperation.java","L123573","6","0","56","1147","10","0","6","0"
"L123590","TxnRemoveOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/txn/TxnRemoveOperation.java","L123573","7","0","81","1147","10","0","6","0"
"L123591","TxnRollbackBackupOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/txn/TxnRollbackBackupOperation.java","L123573","3","0","39","1118","6","0","6","0"
"L123592","TxnRollbackOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/impl/txn/TxnRollbackOperation.java","L123573","3","0","36","116","3","0","3","0"
"L128854","ArrayListSerializerHook.java","hazelcast/src/main/java/com/hazelcast/nio/serialization/serializers/ArrayListSerializerHook.java","L128853","5","0","55","15","20","0","9","0"
"L128855","LinkedListSerializerHook.java","hazelcast/src/main/java/com/hazelcast/nio/serialization/serializers/LinkedListSerializerHook.java","L128853","5","0","57","15","11","0","7","0"
"L128856","package-info.java","hazelcast/src/main/java/com/hazelcast/nio/serialization/serializers/package-info.java","L128853","1","0","1","15","6","0","4","0"
"L130647","IOBalancer.java","hazelcast/src/main/java/com/hazelcast/nio/tcp/handlermigration/IOBalancer.java","L130646","16","0","120","2053","8","0","2","0"
"L130648","IOBalancerThread.java","hazelcast/src/main/java/com/hazelcast/nio/tcp/handlermigration/IOBalancerThread.java","L130646","3","0","32","2053","3","0","2","0"
"L130649","LoadImbalance.java","hazelcast/src/main/java/com/hazelcast/nio/tcp/handlermigration/LoadImbalance.java","L130646","1","0","25","221","2","0","2","0"
"L130650","LoadTracker.java","hazelcast/src/main/java/com/hazelcast/nio/tcp/handlermigration/LoadTracker.java","L130646","14","0","148","221","2","0","2","0"
"L130651","MigrationStrategy.java","hazelcast/src/main/java/com/hazelcast/nio/tcp/handlermigration/MigrationStrategy.java","L130646","6","0","33","221","4","0","2","0"
"L130652","package-info.java","hazelcast/src/main/java/com/hazelcast/nio/tcp/handlermigration/package-info.java","L130646","1","0","1","2053","2","0","2","0"
"L135687","FieldGetter.java","hazelcast/src/main/java/com/hazelcast/query/impl/getters/FieldGetter.java","L135686","3","0","27","2053","2","0","2","0"
"L135688","Getter.java","hazelcast/src/main/java/com/hazelcast/query/impl/getters/Getter.java","L135686","1","0","10","2053","2","0","2","0"
"L135689","MethodGetter.java","hazelcast/src/main/java/com/hazelcast/query/impl/getters/MethodGetter.java","L135686","3","0","26","2053","2","0","2","0"
"L135690","NullGetter.java","hazelcast/src/main/java/com/hazelcast/query/impl/getters/NullGetter.java","L135686","1","0","19","831","2","0","2","0"
"L135691","package-info.java","hazelcast/src/main/java/com/hazelcast/query/impl/getters/package-info.java","L135686","1","0","1","2053","2","0","2","0"
"L135692","ReflectionHelper.java","hazelcast/src/main/java/com/hazelcast/query/impl/getters/ReflectionHelper.java","L135686","44","0","178","831","4","0","4","0"
"L135693","ThisGetter.java","hazelcast/src/main/java/com/hazelcast/query/impl/getters/ThisGetter.java","L135686","1","0","20","2053","2","0","2","0"
"L137987","package-info.java","hazelcast/src/main/java/com/hazelcast/quorum/impl/operation/package-info.java","L137986","1","0","1","116","3","0","3","0"
"L138622","AbstractReplicatedMapClientRequest.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/AbstractReplicatedMapClientRequest.java","L138621","1","0","51","1147","9","0","4","0"
"L138623","ClientReplicatedMapAddEntryListenerRequest.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ClientReplicatedMapAddEntryListenerRequest.java","L138621","9","0","122","407","15","1","6","0"
"L138624","ClientReplicatedMapClearRequest.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ClientReplicatedMapClearRequest.java","L138621","1","0","33","1147","4","0","4","0"
"L138625","ClientReplicatedMapContainsKeyRequest.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ClientReplicatedMapContainsKeyRequest.java","L138621","1","0","57","1147","4","0","4","0"
"L138626","ClientReplicatedMapContainsValueRequest.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ClientReplicatedMapContainsValueRequest.java","L138621","1","0","57","1147","4","0","4","0"
"L138627","ClientReplicatedMapEntrySetRequest.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ClientReplicatedMapEntrySetRequest.java","L138621","1","0","32","1147","4","0","4","0"
"L138628","ClientReplicatedMapGetRequest.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ClientReplicatedMapGetRequest.java","L138621","2","0","67","1147","4","0","4","0"
"L138629","ClientReplicatedMapIsEmptyRequest.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ClientReplicatedMapIsEmptyRequest.java","L138621","1","0","32","1147","4","0","4","0"
"L138630","ClientReplicatedMapKeySetRequest.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ClientReplicatedMapKeySetRequest.java","L138621","1","0","32","1147","4","0","4","0"
"L138631","ClientReplicatedMapPutAllRequest.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ClientReplicatedMapPutAllRequest.java","L138621","3","0","66","1147","4","0","4","0"
"L138632","ClientReplicatedMapPutTtlRequest.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ClientReplicatedMapPutTtlRequest.java","L138621","2","0","69","1147","4","0","4","0"
"L138633","ClientReplicatedMapRemoveEntryListenerRequest.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ClientReplicatedMapRemoveEntryListenerRequest.java","L138621","1","0","47","1147","8","0","4","0"
"L138634","ClientReplicatedMapRemoveRequest.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ClientReplicatedMapRemoveRequest.java","L138621","1","0","57","1147","4","0","4","0"
"L138635","ClientReplicatedMapSizeRequest.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ClientReplicatedMapSizeRequest.java","L138621","1","0","32","1147","4","0","4","0"
"L138636","ClientReplicatedMapValuesRequest.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ClientReplicatedMapValuesRequest.java","L138621","1","0","32","1147","4","0","4","0"
"L138637","package-info.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/package-info.java","L138621","1","0","1","1147","4","0","4","0"
"L138638","ReplicatedMapEntrySet.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ReplicatedMapEntrySet.java","L138621","3","0","53","2053","6","0","4","0"
"L138639","ReplicatedMapGetResponse.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ReplicatedMapGetResponse.java","L138621","1","0","53","2053","6","0","4","0"
"L138640","ReplicatedMapKeySet.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ReplicatedMapKeySet.java","L138621","3","0","48","1147","4","0","4","0"
"L138641","ReplicatedMapPortableEntryEvent.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ReplicatedMapPortableEntryEvent.java","L138621","1","0","64","1147","4","0","4","0"
"L138642","ReplicatedMapPortableHook.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ReplicatedMapPortableHook.java","L138621","3","0","165","1147","4","0","4","0"
"L138643","ReplicatedMapValueCollection.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/client/ReplicatedMapValueCollection.java","L138621","3","0","48","1147","4","0","4","0"
"L139136","MultiReplicationMessage.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/messages/MultiReplicationMessage.java","L139135","3","0","55","1147","4","0","4","0"
"L139137","package-info.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/messages/package-info.java","L139135","1","0","1","1147","4","0","4","0"
"L139138","ReplicationMessage.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/messages/ReplicationMessage.java","L139135","1","0","89","1147","4","0","4","0"
"L139227","AbstractReplicatedMapOperation.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/operation/AbstractReplicatedMapOperation.java","L139226","1","0","28","1147","4","0","4","0"
"L139228","package-info.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/operation/package-info.java","L139226","1","0","1","1147","4","0","4","0"
"L139229","ReplicatedMapClearOperation.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/operation/ReplicatedMapClearOperation.java","L139226","2","0","55","1733","6","0","5","0"
"L139230","ReplicatedMapDataSerializerHook.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/operation/ReplicatedMapDataSerializerHook.java","L139226","1","0","78","1147","8","0","5","0"
"L139231","ReplicatedMapInitChunkOperation.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/operation/ReplicatedMapInitChunkOperation.java","L139226","6","0","101","831","10","4","8","0"
"L139232","ReplicatedMapPostJoinOperation.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/operation/ReplicatedMapPostJoinOperation.java","L139226","7","0","106","1147","4","0","4","0"
"L139460","AbstractBaseReplicatedRecordStore.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/AbstractBaseReplicatedRecordStore.java","L139459","24","0","192","831","30","9","9","0"
"L139461","AbstractReplicatedRecordStore.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/AbstractReplicatedRecordStore.java","L139459","27","0","266","1733","34","10","10","0"
"L139462","DataReplicatedRecordStore.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/DataReplicatedRecordStore.java","L139459","5","0","29","1147","10","2","5","0"
"L139463","EntrySetIteratorFactory.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/EntrySetIteratorFactory.java","L139459","3","0","38","1733","4","0","2","2"
"L139464","InternalReplicatedMapStorage.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/InternalReplicatedMapStorage.java","L139459","16","0","118","1733","8","4","6","0"
"L139465","KeySetIteratorFactory.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/KeySetIteratorFactory.java","L139459","3","0","36","1733","4","0","2","2"
"L139466","LazyCollection.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/LazyCollection.java","L139459","5","0","88","1733","4","0","2","0"
"L139467","LazySet.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/LazySet.java","L139459","5","0","89","1733","4","0","2","0"
"L139468","ObjectReplicatedRecordStorage.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/ObjectReplicatedRecordStorage.java","L139459","1","0","26","1147","10","2","5","0"
"L139469","package-info.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/package-info.java","L139459","1","0","1","1147","4","0","4","0"
"L139470","RemoteProvisionTask.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/RemoteProvisionTask.java","L139459","8","0","78","831","17","6","9","0"
"L139471","ReplicatedEntryEventFilter.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/ReplicatedEntryEventFilter.java","L139459","2","0","15","1147","4","0","4","0"
"L139472","ReplicatedQueryEventFilter.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/ReplicatedQueryEventFilter.java","L139459","3","0","21","1147","4","0","4","0"
"L139473","ReplicatedRecord.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/ReplicatedRecord.java","L139459","18","0","186","831","21","10","11","0"
"L139474","ReplicatedRecordStore.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/ReplicatedRecordStore.java","L139459","1","0","35","1147","17","4","5","0"
"L139475","ReplicationCachedSenderTask.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/ReplicationCachedSenderTask.java","L139459","1","0","12","1147","4","0","4","0"
"L139476","ReplicationPublisher.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/ReplicationPublisher.java","L139459","40","0","358","831","35","12","10","0"
"L139477","ValuesIteratorFactory.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/ValuesIteratorFactory.java","L139459","3","0","36","1733","4","0","2","2"
"L139478","VectorClockTimestamp.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/VectorClockTimestamp.java","L139459","20","0","127","1147","7","2","5","0"
"L139479","WrappedExecutorService.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/impl/record/WrappedExecutorService.java","L139459","1","0","90","1147","4","0","4","0"
"L141114","AbstractRingBufferOperation.java","hazelcast/src/main/java/com/hazelcast/ringbuffer/impl/operations/AbstractRingBufferOperation.java","L141113","2","0","49","2899","2","0","2","0"
"L141115","AddAllBackupOperation.java","hazelcast/src/main/java/com/hazelcast/ringbuffer/impl/operations/AddAllBackupOperation.java","L141113","3","0","44","2053","3","0","2","0"
"L141116","AddAllOperation.java","hazelcast/src/main/java/com/hazelcast/ringbuffer/impl/operations/AddAllOperation.java","L141113","5","0","92","2053","3","0","2","0"
"L141117","AddBackupOperation.java","hazelcast/src/main/java/com/hazelcast/ringbuffer/impl/operations/AddBackupOperation.java","L141113","1","0","36","2899","2","0","2","0"
"L141118","AddOperation.java","hazelcast/src/main/java/com/hazelcast/ringbuffer/impl/operations/AddOperation.java","L141113","3","0","84","2899","2","0","2","0"
"L141119","GenericOperation.java","hazelcast/src/main/java/com/hazelcast/ringbuffer/impl/operations/GenericOperation.java","L141113","5","0","58","2899","2","0","2","0"
"L141120","ReadManyOperation.java","hazelcast/src/main/java/com/hazelcast/ringbuffer/impl/operations/ReadManyOperation.java","L141113","4","0","83","2899","2","0","2","0"
"L141121","ReadOneOperation.java","hazelcast/src/main/java/com/hazelcast/ringbuffer/impl/operations/ReadOneOperation.java","L141113","1","0","60","2899","2","0","2","0"
"L141122","ReplicationOperation.java","hazelcast/src/main/java/com/hazelcast/ringbuffer/impl/operations/ReplicationOperation.java","L141113","4","0","66","2899","2","0","2","0"
"L143471","InternalEventService.java","hazelcast/src/main/java/com/hazelcast/spi/impl/eventservice/InternalEventService.java","L143470","1","0","8","163","4","0","4","0"
"L143472","package-info.java","hazelcast/src/main/java/com/hazelcast/spi/impl/eventservice/package-info.java","L143470","1","0","1","163","4","0","4","0"
"L144022","InternalExecutionService.java","hazelcast/src/main/java/com/hazelcast/spi/impl/executionservice/InternalExecutionService.java","L144021","1","0","4","163","3","0","3","0"
"L144023","package-info.java","hazelcast/src/main/java/com/hazelcast/spi/impl/executionservice/package-info.java","L144021","1","0","1","163","3","0","3","0"
"L144492","OperationExecutor.java","hazelcast/src/main/java/com/hazelcast/spi/impl/operationexecutor/OperationExecutor.java","L144491","1","0","32","163","5","0","3","0"
"L144493","OperationHostileThread.java","hazelcast/src/main/java/com/hazelcast/spi/impl/operationexecutor/OperationHostileThread.java","L144491","1","0","3","163","3","0","3","0"
"L144494","OperationRunner.java","hazelcast/src/main/java/com/hazelcast/spi/impl/operationexecutor/OperationRunner.java","L144491","1","0","26","2053","4","0","3","0"
"L144495","OperationRunnerFactory.java","hazelcast/src/main/java/com/hazelcast/spi/impl/operationexecutor/OperationRunnerFactory.java","L144491","1","0","6","163","3","0","3","0"
"L144496","package-info.java","hazelcast/src/main/java/com/hazelcast/spi/impl/operationexecutor/package-info.java","L144491","1","0","1","1733","2","0","2","0"
"L144497","ResponsePacketHandler.java","hazelcast/src/main/java/com/hazelcast/spi/impl/operationexecutor/ResponsePacketHandler.java","L144491","1","0","5","163","7","0","3","0"
"L145916","InternalOperationService.java","hazelcast/src/main/java/com/hazelcast/spi/impl/operationservice/InternalOperationService.java","L145915","1","0","19","2053","14","1","4","0"
"L145917","package-info.java","hazelcast/src/main/java/com/hazelcast/spi/impl/operationservice/package-info.java","L145915","1","0","1","163","3","0","2","0"
"L148521","Operations.java","hazelcast/src/main/java/com/hazelcast/spi/impl/operationutil/Operations.java","L148520","4","0","23","1733","2","0","2","0"
"L148522","package-info.java","hazelcast/src/main/java/com/hazelcast/spi/impl/operationutil/package-info.java","L148520","1","0","1","1733","2","0","2","0"
"L148653","InternalProxyService.java","hazelcast/src/main/java/com/hazelcast/spi/impl/proxyservice/InternalProxyService.java","L148652","1","0","4","163","3","0","2","0"
"L148654","package-info.java","hazelcast/src/main/java/com/hazelcast/spi/impl/proxyservice/package-info.java","L148652","1","0","1","163","3","0","2","0"
"L149185","package-info.java","hazelcast/src/main/java/com/hazelcast/spi/impl/transceiver/package-info.java","L149184","1","0","1","163","4","0","4","0"
"L149186","PacketTransceiver.java","hazelcast/src/main/java/com/hazelcast/spi/impl/transceiver/PacketTransceiver.java","L149184","1","0","9","163","5","0","5","0"
"L149262","InternalWaitNotifyService.java","hazelcast/src/main/java/com/hazelcast/spi/impl/waitnotifyservice/InternalWaitNotifyService.java","L149261","1","0","5","163","4","0","3","0"
"L149263","package-info.java","hazelcast/src/main/java/com/hazelcast/spi/impl/waitnotifyservice/package-info.java","L149261","1","0","1","163","4","0","3","0"
"L150107","AddMessageListenerRequest.java","hazelcast/src/main/java/com/hazelcast/topic/impl/client/AddMessageListenerRequest.java","L150106","3","0","95","407","29","4","7","0"
"L150108","package-info.java","hazelcast/src/main/java/com/hazelcast/topic/impl/client/package-info.java","L150106","1","0","1","2053","6","0","4","0"
"L150109","PortableMessage.java","hazelcast/src/main/java/com/hazelcast/topic/impl/client/PortableMessage.java","L150106","1","0","48","2899","5","0","4","0"
"L150110","PublishRequest.java","hazelcast/src/main/java/com/hazelcast/topic/impl/client/PublishRequest.java","L150106","1","0","78","2899","9","0","4","0"
"L150111","RemoveMessageListenerRequest.java","hazelcast/src/main/java/com/hazelcast/topic/impl/client/RemoveMessageListenerRequest.java","L150106","1","0","39","1147","8","0","4","0"
"L150239","ReliableMessageListenerAdapter.java","hazelcast/src/main/java/com/hazelcast/topic/impl/reliable/ReliableMessageListenerAdapter.java","L150238","1","0","33","1733","2","0","2","0"
"L150240","ReliableMessageListenerRunner.java","hazelcast/src/main/java/com/hazelcast/topic/impl/reliable/ReliableMessageListenerRunner.java","L150238","19","0","145","1733","2","0","2","0"
"L150241","ReliableTopicMessage.java","hazelcast/src/main/java/com/hazelcast/topic/impl/reliable/ReliableTopicMessage.java","L150238","1","0","51","1733","2","0","2","0"
"L150242","ReliableTopicProxy.java","hazelcast/src/main/java/com/hazelcast/topic/impl/reliable/ReliableTopicProxy.java","L150238","21","0","187","1733","2","0","2","0"
"L150243","ReliableTopicService.java","hazelcast/src/main/java/com/hazelcast/topic/impl/reliable/ReliableTopicService.java","L150238","1","0","20","1733","2","0","2","0"
"L152063","ClearRemoteTransactionBackupOperation.java","hazelcast/src/main/java/com/hazelcast/transaction/impl/xa/ClearRemoteTransactionBackupOperation.java","L152062","1","0","45","1733","2","1","1","0"
"L152064","ClearRemoteTransactionOperation.java","hazelcast/src/main/java/com/hazelcast/transaction/impl/xa/ClearRemoteTransactionOperation.java","L152062","1","0","66","1733","3","1","1","0"
"L152065","CollectRemoteTransactionsOperation.java","hazelcast/src/main/java/com/hazelcast/transaction/impl/xa/CollectRemoteTransactionsOperation.java","L152062","2","0","50","1733","2","1","1","0"
"L152066","CollectRemoteTransactionsOperationFactory.java","hazelcast/src/main/java/com/hazelcast/transaction/impl/xa/CollectRemoteTransactionsOperationFactory.java","L152062","1","0","18","1733","2","1","1","0"
"L152067","FinalizeRemoteTransactionBackupOperation.java","hazelcast/src/main/java/com/hazelcast/transaction/impl/xa/FinalizeRemoteTransactionBackupOperation.java","L152062","1","0","45","1733","2","1","1","0"
"L152068","FinalizeRemoteTransactionOperation.java","hazelcast/src/main/java/com/hazelcast/transaction/impl/xa/FinalizeRemoteTransactionOperation.java","L152062","5","0","107","1733","2","1","1","0"
"L152069","package-info.java","hazelcast/src/main/java/com/hazelcast/transaction/impl/xa/package-info.java","L152062","1","0","1","1733","2","1","1","0"
"L152070","PutRemoteTransactionBackupOperation.java","hazelcast/src/main/java/com/hazelcast/transaction/impl/xa/PutRemoteTransactionBackupOperation.java","L152062","5","0","85","1733","2","1","1","0"
"L152071","PutRemoteTransactionOperation.java","hazelcast/src/main/java/com/hazelcast/transaction/impl/xa/PutRemoteTransactionOperation.java","L152062","5","0","101","1733","2","1","1","0"
"L152072","SerializableXID.java","hazelcast/src/main/java/com/hazelcast/transaction/impl/xa/SerializableXID.java","L152062","6","0","85","1733","2","1","1","0"
"L152073","TransactionAccessor.java","hazelcast/src/main/java/com/hazelcast/transaction/impl/xa/TransactionAccessor.java","L152062","2","0","16","1733","2","1","1","0"
"L152074","XaReplicationOperation.java","hazelcast/src/main/java/com/hazelcast/transaction/impl/xa/XaReplicationOperation.java","L152062","4","0","44","1733","2","1","1","0"
"L152075","XAResourceImpl.java","hazelcast/src/main/java/com/hazelcast/transaction/impl/xa/XAResourceImpl.java","L152062","32","0","263","1733","3","1","1","1"
"L152076","XAService.java","hazelcast/src/main/java/com/hazelcast/transaction/impl/xa/XAService.java","L152062","11","0","116","1733","3","1","1","0"
"L152077","XATransactionContextImpl.java","hazelcast/src/main/java/com/hazelcast/transaction/impl/xa/XATransactionContextImpl.java","L152062","6","0","110","1733","2","1","1","0"
"L152078","XATransactionHolder.java","hazelcast/src/main/java/com/hazelcast/transaction/impl/xa/XATransactionHolder.java","L152062","4","0","64","1733","2","1","1","0"
"L152079","XATransactionImpl.java","hazelcast/src/main/java/com/hazelcast/transaction/impl/xa/XATransactionImpl.java","L152062","24","0","235","1733","2","1","1","1"
"L11800","AddDistributedObjectListenerParameters.java","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/AddDistributedObjectListenerParameters.java","L11799","1","0","23","296","2","0","2","2"
"L11801","AddListenerResultParameters.java","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/AddListenerResultParameters.java","L11799","1","0","28","296","4","0","2","2"
"L11802","AddPartitionLostListenerParameters.java","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/AddPartitionLostListenerParameters.java","L11799","1","0","23","296","2","0","2","2"
"L11803","AddressCodec.java","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/AddressCodec.java","L11799","5","0","41","831","4","1","3","1"
"L11804","AtomicLongTemplate.java","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/AtomicLongTemplate.java","L11799","1","0","34","296","6","0","3","1"
"L11805","AtomicReferenceTemplate.java","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/AtomicReferenceTemplate.java","L11799","1","0","32","296","6","0","3","1"
"L11806","AuthenticationCustomCredentialsParameters.java","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/AuthenticationCustomCredentialsParameters.java","L11799","1","0","39","296","4","0","2","2"
"L11807","AuthenticationParameters.java","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/AuthenticationParameters.java","L11799","1","0","43","296","2","0","2","2"
"L11808","AuthenticationResultParameters.java","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/AuthenticationResultParameters.java","L11799","1","0","37","296","4","0","2","2"
"L11809","BooleanResultParameters.java","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/BooleanResultParameters.java","L11799","1","0","28","296","2","0","2","2"
"L11810","CacheTemplate.java","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/CacheTemplate.java","L11799","1","0","59","296","3","0","2","1"
"L11811","ConditionTemplate.java","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/ConditionTemplate.java","L11799","1","0","15","296","6","0","3","1"
"L11812","CountDownLatchTemplate.java","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/CountDownLatchTemplate.java","L11799","1","0","15","296","4","0","3","1"
"L11813","CreateProxyParameters.java","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/CreateProxyParameters.java","L11799","1","0","31","296","6","0","2","2"
"L11814","DataCollectionResultParameters.java","hazelcast/src/main/java/com/hazelcast/client/impl/protocol/parameters/DataCollectionResultParameters.java","L11799","1","0","31","296","2","0","2","2"
