"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of developer commits","Number of previous modifications","Number of previous fixes","Number of committers","Number of bugs"
"L17591","MultiMapProxy.java","hazelcast/src/main/java/com/hazelcast/impl/MultiMapProxy.java","L17537","1","0","5","1118","1","0","1","0"
"L17592","NamedExecutorService.java","hazelcast/src/main/java/com/hazelcast/impl/NamedExecutorService.java","L17537","1","0","27","1118","5","0","1","0"
"L17593","NearCache.java","hazelcast/src/main/java/com/hazelcast/impl/NearCache.java","L17537","41","0","243","1118","1","0","1","0"
"L17594","Node.java","hazelcast/src/main/java/com/hazelcast/impl/Node.java","L17537","127","0","850","1118","119","0","3","0"
"L17595","NodeBaseVariables.java","hazelcast/src/main/java/com/hazelcast/impl/NodeBaseVariables.java","L17537","1","0","20","1118","9","0","2","0"
"L17596","NodeFactory.java","hazelcast/src/main/java/com/hazelcast/impl/NodeFactory.java","L17537","1","0","8","1118","3","0","1","0"
"L17597","NodeMulticastListener.java","hazelcast/src/main/java/com/hazelcast/impl/NodeMulticastListener.java","L17537","14","0","35","86","2","0","2","0"
"L17598","NodeType.java","hazelcast/src/main/java/com/hazelcast/impl/NodeType.java","L17537","5","0","28","1118","2","0","1","0"
"L17599","PartitionManager.java","hazelcast/src/main/java/com/hazelcast/impl/PartitionManager.java","L17537","174","0","661","1118","79","0","3","0"
"L17600","PartitionServiceImpl.java","hazelcast/src/main/java/com/hazelcast/impl/PartitionServiceImpl.java","L17537","30","0","234","1118","16","0","2","0"
"L17601","Processable.java","hazelcast/src/main/java/com/hazelcast/impl/Processable.java","L17537","1","0","4","1118","3","0","1","0"
"L17602","QProxy.java","hazelcast/src/main/java/com/hazelcast/impl/QProxy.java","L17537","1","0","6","1118","5","0","2","0"
"L17603","QueueOperationsCounter.java","hazelcast/src/main/java/com/hazelcast/impl/QueueOperationsCounter.java","L17537","8","0","120","1118","1","0","1","0"
"L17604","Record.java","hazelcast/src/main/java/com/hazelcast/impl/Record.java","L17537","82","0","492","575","51","0","4","0"
"L17605","ReplicatedMapFactory.java","hazelcast/src/main/java/com/hazelcast/impl/ReplicatedMapFactory.java","L17537","15","0","255","1118","22","0","2","0"
"L17606","Request.java","hazelcast/src/main/java/com/hazelcast/impl/Request.java","L17537","7","0","245","1118","37","0","3","0"
"L17607","RoundRobinLoadBalancer.java","hazelcast/src/main/java/com/hazelcast/impl/RoundRobinLoadBalancer.java","L17537","1","0","10","1118","1","0","1","0"
"L17608","SemaphoreImpl.java","hazelcast/src/main/java/com/hazelcast/impl/SemaphoreImpl.java","L17537","3","0","145","575","1","0","1","0"
"L17609","SplitBrainHandler.java","hazelcast/src/main/java/com/hazelcast/impl/SplitBrainHandler.java","L17537","35","0","149","1118","10","0","2","0"
"L17610","StreamResponseHandler.java","hazelcast/src/main/java/com/hazelcast/impl/StreamResponseHandler.java","L17537","1","0","4","1118","3","0","1","0"
"L17611","TestUtil.java","hazelcast/src/main/java/com/hazelcast/impl/TestUtil.java","L17537","28","0","433","1118","6","0","2","0"
"L17612","ThreadContext.java","hazelcast/src/main/java/com/hazelcast/impl/ThreadContext.java","L17537","12","0","140","1118","31","0","2","0"
"L17613","TopicManager.java","hazelcast/src/main/java/com/hazelcast/impl/TopicManager.java","L17537","10","0","100","575","12","0","2","0"
"L17614","TopicOperationsCounter.java","hazelcast/src/main/java/com/hazelcast/impl/TopicOperationsCounter.java","L17537","8","0","89","575","1","0","1","0"
"L17615","TopicProxy.java","hazelcast/src/main/java/com/hazelcast/impl/TopicProxy.java","L17537","1","0","9","1118","4","0","2","0"
"L17616","TransactionFactory.java","hazelcast/src/main/java/com/hazelcast/impl/TransactionFactory.java","L17537","1","0","15","1118","5","0","1","0"
"L17617","TransactionImpl.java","hazelcast/src/main/java/com/hazelcast/impl/TransactionImpl.java","L17537","72","0","348","1118","33","0","1","0"
"L17618","TransactionManager.java","hazelcast/src/main/java/com/hazelcast/impl/TransactionManager.java","L17537","1","0","15","1118","4","0","1","0"
"L17619","Util.java","hazelcast/src/main/java/com/hazelcast/impl/Util.java","L17537","11","0","79","1118","6","0","1","0"
"L17620","VersionedBackupOp.java","hazelcast/src/main/java/com/hazelcast/impl/VersionedBackupOp.java","L17537","6","0","32","1118","7","0","1","0"
"L31727","AbstractMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/AbstractMBean.java","L31726","52","0","316","86","8","0","2","0"
"L31728","AtomicNumberMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/AtomicNumberMBean.java","L31726","1","0","42","86","2","0","1","0"
"L31729","ClusterMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/ClusterMBean.java","L31726","11","0","171","86","12","0","2","0"
"L31730","DataMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/DataMBean.java","L31726","25","0","184","86","13","0","2","0"
"L31731","JMXAttribute.java","hazelcast/src/main/java/com/hazelcast/jmx/JMXAttribute.java","L31726","1","0","10","1118","4","0","1","0"
"L31732","JMXDescription.java","hazelcast/src/main/java/com/hazelcast/jmx/JMXDescription.java","L31726","1","0","10","1118","4","0","1","0"
"L31733","JMXOperation.java","hazelcast/src/main/java/com/hazelcast/jmx/JMXOperation.java","L31726","1","0","10","1118","4","0","1","0"
"L31734","ListMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/ListMBean.java","L31726","10","0","108","86","8","0","2","0"
"L31735","LockMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/LockMBean.java","L31726","2","0","26","86","6","0","2","0"
"L31736","ManagementService.java","hazelcast/src/main/java/com/hazelcast/jmx/ManagementService.java","L31726","21","0","186","1118","23","0","2","0"
"L31737","MapEntryMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/MapEntryMBean.java","L31726","6","0","103","86","6","0","2","0"
"L31738","MapMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/MapMBean.java","L31726","19","0","141","86","10","0","2","0"
"L31739","MemberMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/MemberMBean.java","L31726","2","0","35","86","6","0","2","0"
"L31740","MultiMapMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/MultiMapMBean.java","L31726","1","0","28","86","7","0","2","0"
"L31741","ObjectNameSpec.java","hazelcast/src/main/java/com/hazelcast/jmx/ObjectNameSpec.java","L31726","15","0","83","86","7","0","2","0"
"L31742","QueueMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/QueueMBean.java","L31726","8","0","114","86","8","0","2","0"
"L31743","SetMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/SetMBean.java","L31726","10","0","108","86","8","0","2","0"
"L31744","StatisticsCollector.java","hazelcast/src/main/java/com/hazelcast/jmx/StatisticsCollector.java","L31726","1","0","12","1118","4","0","1","0"
"L31745","TopicMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/TopicMBean.java","L31726","6","0","79","86","7","0","2","0"
"L32612","ILogger.java","hazelcast/src/main/java/com/hazelcast/logging/ILogger.java","L32611","1","0","9","1118","1","0","1","0"
"L32613","Log4jFactory.java","hazelcast/src/main/java/com/hazelcast/logging/Log4jFactory.java","L32611","20","0","96","1118","3","0","1","0"
"L32614","LogEvent.java","hazelcast/src/main/java/com/hazelcast/logging/LogEvent.java","L32611","1","0","27","1118","1","0","1","0"
"L32615","Logger.java","hazelcast/src/main/java/com/hazelcast/logging/Logger.java","L32611","13","0","46","1118","3","0","1","0"
"L32616","LoggerFactory.java","hazelcast/src/main/java/com/hazelcast/logging/LoggerFactory.java","L32611","1","0","4","1118","1","0","1","0"
"L32617","LoggingService.java","hazelcast/src/main/java/com/hazelcast/logging/LoggingService.java","L32611","1","0","7","1118","2","0","1","0"
"L32618","LoggingServiceImpl.java","hazelcast/src/main/java/com/hazelcast/logging/LoggingServiceImpl.java","L32611","12","0","104","1118","1","0","1","0"
"L32619","LogListener.java","hazelcast/src/main/java/com/hazelcast/logging/LogListener.java","L32611","1","0","4","1118","1","0","1","0"
"L32620","NoLogFactory.java","hazelcast/src/main/java/com/hazelcast/logging/NoLogFactory.java","L32611","1","0","22","1118","1","0","1","0"
"L32621","Slf4jFactory.java","hazelcast/src/main/java/com/hazelcast/logging/Slf4jFactory.java","L32611","17","0","83","1118","1","0","1","0"
"L32622","StandardLoggerFactory.java","hazelcast/src/main/java/com/hazelcast/logging/StandardLoggerFactory.java","L32611","3","0","46","1118","3","0","1","0"
"L32881","AddNewEntryMergePolicy.java","hazelcast/src/main/java/com/hazelcast/merge/AddNewEntryMergePolicy.java","L32880","3","0","11","1118","3","0","1","0"
"L32882","HigherHitsMergePolicy.java","hazelcast/src/main/java/com/hazelcast/merge/HigherHitsMergePolicy.java","L32880","4","0","16","1118","3","0","1","0"
"L32883","LatestUpdateMergePolicy.java","hazelcast/src/main/java/com/hazelcast/merge/LatestUpdateMergePolicy.java","L32880","4","0","16","1118","3","0","1","0"
"L32884","MergePolicy.java","hazelcast/src/main/java/com/hazelcast/merge/MergePolicy.java","L32880","1","0","5","1118","2","0","1","0"
"L32904","AbstractEvolvableDataSerializable.java","hazelcast/src/main/java/com/hazelcast/nio/AbstractEvolvableDataSerializable.java","L32903","4","0","39","1118","2","0","2","0"
"L32905","AbstractSelectionHandler.java","hazelcast/src/main/java/com/hazelcast/nio/AbstractSelectionHandler.java","L32903","7","0","63","1118","13","0","1","0"
"L32906","AbstractSerializer.java","hazelcast/src/main/java/com/hazelcast/nio/AbstractSerializer.java","L32903","16","0","105","1118","5","0","3","0"
"L32907","Address.java","hazelcast/src/main/java/com/hazelcast/nio/Address.java","L32903","14","0","144","86","9","0","2","0"
"L32908","CipherHelper.java","hazelcast/src/main/java/com/hazelcast/nio/CipherHelper.java","L32903","20","0","198","86","6","0","2","0"
"L32909","Connection.java","hazelcast/src/main/java/com/hazelcast/nio/Connection.java","L32903","11","0","112","1118","19","0","3","0"
"L32910","ConnectionListener.java","hazelcast/src/main/java/com/hazelcast/nio/ConnectionListener.java","L32903","1","0","5","1118","3","0","1","0"
"L32911","ConnectionManager.java","hazelcast/src/main/java/com/hazelcast/nio/ConnectionManager.java","L32903","26","0","195","1118","22","0","2","0"
"L32912","CustomSerializer.java","hazelcast/src/main/java/com/hazelcast/nio/CustomSerializer.java","L32903","1","0","7","575","1","0","1","0"
"L32913","CustomSerializerAdapter.java","hazelcast/src/main/java/com/hazelcast/nio/CustomSerializerAdapter.java","L32903","1","0","22","575","1","0","1","0"
"L32914","Data.java","hazelcast/src/main/java/com/hazelcast/nio/Data.java","L32903","8","0","47","1118","17","0","2","0"
"L32915","DataHolder.java","hazelcast/src/main/java/com/hazelcast/nio/DataHolder.java","L32903","4","0","37","1118","2","0","1","0"
"L32916","DataSerializable.java","hazelcast/src/main/java/com/hazelcast/nio/DataSerializable.java","L32903","1","0","9","1118","3","0","1","0"
"L32917","DefaultSerializer.java","hazelcast/src/main/java/com/hazelcast/nio/DefaultSerializer.java","L32903","16","0","305","575","1","0","1","0"
"L32918","Evolvable.java","hazelcast/src/main/java/com/hazelcast/nio/Evolvable.java","L32903","1","0","4","1118","2","0","2","0"
"L32919","FastByteArrayInputStream.java","hazelcast/src/main/java/com/hazelcast/nio/FastByteArrayInputStream.java","L32903","54","0","248","1118","8","0","2","0"
"L32920","FastByteArrayOutputStream.java","hazelcast/src/main/java/com/hazelcast/nio/FastByteArrayOutputStream.java","L32903","25","0","170","1118","7","0","2","0"
"L32921","InSelector.java","hazelcast/src/main/java/com/hazelcast/nio/InSelector.java","L32903","6","0","65","1118","21","0","2","0"
"L32922","IOUtil.java","hazelcast/src/main/java/com/hazelcast/nio/IOUtil.java","L32903","14","0","132","1118","17","0","4","0"
"L32923","OutSelector.java","hazelcast/src/main/java/com/hazelcast/nio/OutSelector.java","L32903","8","0","84","1118","17","0","2","0"
"L32924","Packet.java","hazelcast/src/main/java/com/hazelcast/nio/Packet.java","L32903","77","0","303","1118","35","0","3","0"
"L32925","ReadHandler.java","hazelcast/src/main/java/com/hazelcast/nio/ReadHandler.java","L32903","12","0","72","1118","29","0","2","0"
"L32926","SelectionHandler.java","hazelcast/src/main/java/com/hazelcast/nio/SelectionHandler.java","L32903","1","0","4","1118","3","0","1","0"
"L32927","SelectorBase.java","hazelcast/src/main/java/com/hazelcast/nio/SelectorBase.java","L32903","19","0","146","1118","31","0","2","0"
"L32928","SerializationHelper.java","hazelcast/src/main/java/com/hazelcast/nio/SerializationHelper.java","L32903","25","0","105","575","16","0","2","0"
"L32929","Serializer.java","hazelcast/src/main/java/com/hazelcast/nio/Serializer.java","L32903","8","0","73","575","34","0","3","0"
"L32930","SocketPacketReader.java","hazelcast/src/main/java/com/hazelcast/nio/SocketPacketReader.java","L32903","29","0","179","1118","2","0","1","0"
"L32931","SocketPacketWriter.java","hazelcast/src/main/java/com/hazelcast/nio/SocketPacketWriter.java","L32903","40","0","209","1118","3","0","1","0"
"L32932","SocketReader.java","hazelcast/src/main/java/com/hazelcast/nio/SocketReader.java","L32903","1","0","7","1118","3","0","1","0"
"L32933","SocketWritable.java","hazelcast/src/main/java/com/hazelcast/nio/SocketWritable.java","L32903","1","0","4","1118","1","0","1","0"
"L32934","SocketWriter.java","hazelcast/src/main/java/com/hazelcast/nio/SocketWriter.java","L32903","1","0","7","1118","2","0","1","0"
"L32935","TypeSerializer.java","hazelcast/src/main/java/com/hazelcast/nio/TypeSerializer.java","L32903","1","0","8","575","1","0","1","0"
"L32936","WriteHandler.java","hazelcast/src/main/java/com/hazelcast/nio/WriteHandler.java","L32903","22","0","135","1118","30","0","2","0"
"L34719","MigrationEvent.java","hazelcast/src/main/java/com/hazelcast/partition/MigrationEvent.java","L34718","1","0","31","1118","2","0","1","0"
"L34720","MigrationListener.java","hazelcast/src/main/java/com/hazelcast/partition/MigrationListener.java","L34718","1","0","6","1118","1","0","1","0"
"L34721","Partition.java","hazelcast/src/main/java/com/hazelcast/partition/Partition.java","L34718","1","0","6","1118","1","0","1","0"
"L34722","PartitionService.java","hazelcast/src/main/java/com/hazelcast/partition/PartitionService.java","L34718","1","0","8","1118","1","0","1","0"
"L34742","EntryKeyObject.java","hazelcast/src/main/java/com/hazelcast/query/EntryKeyObject.java","L34741","1","0","9","1118","1","0","1","0"
"L34743","EntryObject.java","hazelcast/src/main/java/com/hazelcast/query/EntryObject.java","L34741","1","0","44","1118","8","0","1","0"
"L34744","Expression.java","hazelcast/src/main/java/com/hazelcast/query/Expression.java","L34741","1","0","5","1118","4","0","1","0"
"L34745","Index.java","hazelcast/src/main/java/com/hazelcast/query/Index.java","L34741","49","0","214","1118","24","0","2","0"
"L34746","IndexAwarePredicate.java","hazelcast/src/main/java/com/hazelcast/query/IndexAwarePredicate.java","L34741","1","0","11","1118","13","0","1","0"
"L34747","IndexStore.java","hazelcast/src/main/java/com/hazelcast/query/IndexStore.java","L34741","1","0","14","1118","4","0","2","0"
"L34748","MapIndexService.java","hazelcast/src/main/java/com/hazelcast/query/MapIndexService.java","L34741","61","0","249","1118","17","0","2","0"
"L34749","MultiResultSet.java","hazelcast/src/main/java/com/hazelcast/query/MultiResultSet.java","L34741","9","0","62","1118","2","0","1","0"
"L34750","Parser.java","hazelcast/src/main/java/com/hazelcast/query/Parser.java","L34741","28","0","123","1118","15","0","3","0"
"L34751","Predicate.java","hazelcast/src/main/java/com/hazelcast/query/Predicate.java","L34741","1","0","6","1118","6","0","1","0"
"L34752","PredicateBuilder.java","hazelcast/src/main/java/com/hazelcast/query/PredicateBuilder.java","L34741","4","0","65","1118","13","0","1","0"
"L34753","Predicates.java","hazelcast/src/main/java/com/hazelcast/query/Predicates.java","L34741","126","0","836","1118","45","0","3","0"
"L34754","QueryContext.java","hazelcast/src/main/java/com/hazelcast/query/QueryContext.java","L34741","1","0","30","1118","6","0","1","0"
"L34755","SingleResultSet.java","hazelcast/src/main/java/com/hazelcast/query/SingleResultSet.java","L34741","4","0","29","1118","1","0","1","0"
"L34756","SortedIndexStore.java","hazelcast/src/main/java/com/hazelcast/query/SortedIndexStore.java","L34741","18","0","82","1118","4","0","2","0"
"L34757","SqlPredicate.java","hazelcast/src/main/java/com/hazelcast/query/SqlPredicate.java","L34741","30","0","181","1118","17","0","2","0"
"L34758","UnsortedIndexStore.java","hazelcast/src/main/java/com/hazelcast/query/UnsortedIndexStore.java","L34741","16","0","75","1118","4","0","2","0"
"L35974","AddressUtil.java","hazelcast/src/main/java/com/hazelcast/util/AddressUtil.java","L35973","11","0","48","86","1","0","1","0"
"L35975","ByteUtil.java","hazelcast/src/main/java/com/hazelcast/util/ByteUtil.java","L35973","7","0","47","86","7","0","2","0"
"L35976","DistributedTimeoutException.java","hazelcast/src/main/java/com/hazelcast/util/DistributedTimeoutException.java","L35973","1","0","11","1118","1","0","1","0"
"L35977","DoubleBlockingQueue.java","hazelcast/src/main/java/com/hazelcast/util/DoubleBlockingQueue.java","L35973","5","0","75","1118","1","0","1","0"
"L35978","NavigableMap.java","hazelcast/src/main/java/com/hazelcast/util/NavigableMap.java","L35973","1","0","27","575","3","0","2","0"
"L35979","NavigableSet.java","hazelcast/src/main/java/com/hazelcast/util/NavigableSet.java","L35973","1","0","21","1118","1","0","1","0"
"L35980","NoneStrictObjectPool.java","hazelcast/src/main/java/com/hazelcast/util/NoneStrictObjectPool.java","L35973","3","0","36","1118","5","0","1","0"
"L35981","Prioritized.java","hazelcast/src/main/java/com/hazelcast/util/Prioritized.java","L35973","1","0","3","1118","1","0","1","0"
"L35982","ResponseQueueFactory.java","hazelcast/src/main/java/com/hazelcast/util/ResponseQueueFactory.java","L35973","17","0","182","1118","6","0","1","0"
"L35983","SimpleBlockingQueue.java","hazelcast/src/main/java/com/hazelcast/util/SimpleBlockingQueue.java","L35973","15","0","122","1118","1","0","1","0"
"L35984","SimpleBoundedQueue.java","hazelcast/src/main/java/com/hazelcast/util/SimpleBoundedQueue.java","L35973","8","0","73","1118","7","0","1","0"
"L35985","SimpleImmutableEntry.java","hazelcast/src/main/java/com/hazelcast/util/SimpleImmutableEntry.java","L35973","6","0","41","1118","3","0","1","0"
"L35986","SortedHashMap.java","hazelcast/src/main/java/com/hazelcast/util/SortedHashMap.java","L35973","66","0","444","1118","4","0","1","0"
"L35987","ThreadStats.java","hazelcast/src/main/java/com/hazelcast/util/ThreadStats.java","L35973","1","0","42","1118","2","0","1","0"
"L35988","ThreadWatcher.java","hazelcast/src/main/java/com/hazelcast/util/ThreadWatcher.java","L35973","5","0","39","1118","4","0","1","0"
"L35989","UnboundedBlockingQueue.java","hazelcast/src/main/java/com/hazelcast/util/UnboundedBlockingQueue.java","L35973","6","0","83","1118","2","0","1","0"
"L17710","AbstractTextCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/AbstractTextCommand.java","L17709","1","0","40","1118","1","0","1","0"
"L17711","AbstractTextCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/AbstractTextCommandProcessor.java","L17709","1","0","7","1118","1","0","1","0"
"L17712","CommandParser.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/CommandParser.java","L17709","1","0","5","1118","2","0","1","0"
"L17713","NoOpCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/NoOpCommand.java","L17709","3","0","22","1118","2","0","1","0"
"L17714","NoOpCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/NoOpCommandProcessor.java","L17709","1","0","12","1118","2","0","1","0"
"L17715","TextCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/TextCommand.java","L17709","1","0","15","1118","1","0","1","0"
"L17716","TextCommandConstants.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/TextCommandConstants.java","L17709","1","0","47","1118","2","0","1","0"
"L17717","TextCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/TextCommandProcessor.java","L17709","1","0","5","1118","1","0","1","0"
"L17718","TextCommandService.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/TextCommandService.java","L17709","1","0","22","1118","4","0","1","0"
"L17719","TextCommandServiceImpl.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/TextCommandServiceImpl.java","L17709","15","0","202","1118","7","0","1","0"
"L17720","TypeAwareCommandParser.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/TypeAwareCommandParser.java","L17709","1","0","7","1118","1","0","1","0"
"L18953","AddressAwareException.java","hazelcast/src/main/java/com/hazelcast/impl/base/AddressAwareException.java","L18952","1","0","19","1118","2","0","1","0"
"L18954","Call.java","hazelcast/src/main/java/com/hazelcast/impl/base/Call.java","L18952","1","0","13","1118","5","0","1","0"
"L18955","CpuUtilization.java","hazelcast/src/main/java/com/hazelcast/impl/base/CpuUtilization.java","L18952","1","0","16","1118","4","0","1","0"
"L18956","DataRecordEntry.java","hazelcast/src/main/java/com/hazelcast/impl/base/DataRecordEntry.java","L18952","10","0","154","575","7","0","3","0"
"L18957","DistributedLock.java","hazelcast/src/main/java/com/hazelcast/impl/base/DistributedLock.java","L18952","9","0","82","1118","1","0","1","0"
"L18958","FactoryAwareNamedProxy.java","hazelcast/src/main/java/com/hazelcast/impl/base/FactoryAwareNamedProxy.java","L18952","1","0","38","1118","1","0","1","0"
"L18959","KeyValue.java","hazelcast/src/main/java/com/hazelcast/impl/base/KeyValue.java","L18952","9","0","77","1118","4","0","1","0"
"L18960","OrderedRunnablesQueue.java","hazelcast/src/main/java/com/hazelcast/impl/base/OrderedRunnablesQueue.java","L18952","5","0","26","1118","3","0","1","0"
"L18961","PacketProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/base/PacketProcessor.java","L18952","1","0","5","1118","2","0","1","0"
"L18962","Pairs.java","hazelcast/src/main/java/com/hazelcast/impl/base/Pairs.java","L18952","9","0","57","1118","4","0","1","0"
"L18963","RequestHandler.java","hazelcast/src/main/java/com/hazelcast/impl/base/RequestHandler.java","L18952","1","0","5","1118","2","0","1","0"
"L18964","RuntimeInterruptedException.java","hazelcast/src/main/java/com/hazelcast/impl/base/RuntimeInterruptedException.java","L18952","1","0","3","1118","1","0","1","0"
"L18965","ScheduledAction.java","hazelcast/src/main/java/com/hazelcast/impl/base/ScheduledAction.java","L18952","9","0","67","1118","6","0","1","0"
"L22704","AddMapIndex.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/AddMapIndex.java","L22703","1","0","60","1118","3","0","1","0"
"L22705","InitialState.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/InitialState.java","L22703","8","0","51","1118","4","0","1","0"
"L22706","LFUMapEntryComparator.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/LFUMapEntryComparator.java","L22703","3","0","10","86","2","0","2","0"
"L22707","LRUMapEntryComparator.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/LRUMapEntryComparator.java","L22703","3","0","10","1118","3","0","2","0"
"L22708","MapState.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/MapState.java","L22703","3","0","35","1118","2","0","1","0"
"L22709","MapStoreWrapper.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/MapStoreWrapper.java","L22703","7","0","94","1118","7","0","1","0"
"L22710","MultiData.java","hazelcast/src/main/java/com/hazelcast/impl/concurrentmap/MultiData.java","L22703","5","0","52","1118","2","0","1","0"
"L24367","ParallelExecutor.java","hazelcast/src/main/java/com/hazelcast/impl/executor/ParallelExecutor.java","L24366","1","0","8","1118","3","0","1","0"
"L24368","ParallelExecutorService.java","hazelcast/src/main/java/com/hazelcast/impl/executor/ParallelExecutorService.java","L24366","13","0","155","1118","10","0","2","0"
"L27076","ConsoleCommandHandler.java","hazelcast/src/main/java/com/hazelcast/impl/management/ConsoleCommandHandler.java","L27075","4","0","55","2899","3","0","1","0"
"L27077","ConsoleCommandRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/ConsoleCommandRequest.java","L27075","2","0","36","1118","4","0","2","0"
"L27078","ConsoleRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/ConsoleRequest.java","L27075","1","0","10","1118","3","0","2","0"
"L27079","ConsoleRequestConstants.java","hazelcast/src/main/java/com/hazelcast/impl/management/ConsoleRequestConstants.java","L27075","1","0","13","1118","5","0","2","0"
"L27080","EvictLocalMapRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/EvictLocalMapRequest.java","L27075","1","0","35","1118","3","0","2","0"
"L27081","ExecuteScriptRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/ExecuteScriptRequest.java","L27075","22","0","148","1118","5","0","2","0"
"L27082","GetClusterStateRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/GetClusterStateRequest.java","L27075","1","0","22","1118","4","0","2","0"
"L27083","LoginRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/LoginRequest.java","L27075","2","0","36","1118","2","0","1","0"
"L27084","ManagementCenterService.java","hazelcast/src/main/java/com/hazelcast/impl/management/ManagementCenterService.java","L27075","74","0","491","1118","2","0","1","0"
"L27085","ScriptExecutorCallable.java","hazelcast/src/main/java/com/hazelcast/impl/management/ScriptExecutorCallable.java","L27075","11","0","115","2899","4","0","2","0"
"L27086","ThreadDumpCallable.java","hazelcast/src/main/java/com/hazelcast/impl/management/ThreadDumpCallable.java","L27075","1","0","18","2899","3","0","2","0"
"L27087","ThreadDumpGenerator.java","hazelcast/src/main/java/com/hazelcast/impl/management/ThreadDumpGenerator.java","L27075","9","0","86","1118","4","0","2","0"
"L27088","ThreadDumpGeneratorImpl_15.java","hazelcast/src/main/java/com/hazelcast/impl/management/ThreadDumpGeneratorImpl_15.java","L27075","6","0","34","1118","2","0","2","0"
"L27089","ThreadDumpGeneratorImpl_16.java","hazelcast/src/main/java/com/hazelcast/impl/management/ThreadDumpGeneratorImpl_16.java","L27075","25","0","135","1118","4","0","3","0"
"L27090","ThreadDumpRequest.java","hazelcast/src/main/java/com/hazelcast/impl/management/ThreadDumpRequest.java","L27075","1","0","32","1118","4","0","2","0"
"L33165","SocketTextReader.java","hazelcast/src/main/java/com/hazelcast/nio/ascii/SocketTextReader.java","L33164","20","0","142","1118","3","0","1","0"
"L33166","SocketTextWriter.java","hazelcast/src/main/java/com/hazelcast/nio/ascii/SocketTextWriter.java","L33164","4","0","40","1118","1","0","1","0"
"L36032","ConcurrentNavigableMap.java","hazelcast/src/main/java/com/hazelcast/util/concurrent/ConcurrentNavigableMap.java","L36031","1","0","21","1118","4","0","2","0"
"L36033","ConcurrentSkipListMap.java","hazelcast/src/main/java/com/hazelcast/util/concurrent/ConcurrentSkipListMap.java","L36031","400","0","1734","1118","5","0","2","0"
"L36034","ConcurrentSkipListSet.java","hazelcast/src/main/java/com/hazelcast/util/concurrent/ConcurrentSkipListSet.java","L36031","10","0","126","1118","4","0","2","0"
"L17783","DeleteCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/DeleteCommand.java","L17782","4","0","47","1118","2","0","1","0"
"L17784","DeleteCommandParser.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/DeleteCommandParser.java","L17782","4","0","24","1118","1","0","1","0"
"L17785","DeleteCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/DeleteCommandProcessor.java","L17782","4","0","33","1118","2","0","1","0"
"L17786","EndCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/EndCommand.java","L17782","1","0","11","1118","1","0","1","0"
"L17787","ErrorCommand.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/ErrorCommand.java","L17782","6","0","48","1118","2","0","1","0"
"L17788","ErrorCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/impl/ascii/memcache/ErrorCommandProcessor.java","L17782","1","0","14","1118","2","0","1","0"
