@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L61747","2","0","17","0","1","0","0","false"
"L61748","1","0","31","1","3","2","420","false"
"L61749","3","0","132","1","6","3","420","false"
"L63493","6","0","189","0","4","4","420","false"
"L64528","13","0","98","0","2","2","3122","false"
"L64614","21","0","189","0","6","3","1345","false"
"L64615","8","0","82","0","4","3","1345","false"
"L71198","2","0","25","0","4","2","420","false"
"L71199","1","0","14","0","2","0","0","false"
"L71200","74","0","456","0","8","2","1345","false"
"L71201","19","0","149","0","5","4","6","false"
"L71202","1","0","34","0","3","2","420","false"
"L71203","3","0","38","0","3","1","1345","false"
"L71204","1","0","60","0","1","0","0","false"
"L71706","2","0","18","0","3","3","33","false"
"L71713","2","0","10","0","4","3","3122","false"
"L72041","3","0","25","3","19","5","420","false"
"L64618","2","0","38","1","6","2","1345","false"
"L64619","5","0","50","0","14","4","1345","false"
"L64620","1","0","33","3","12","3","420","false"
"L64621","9","0","52","3","11","4","3122","false"
"L64622","1","0","60","0","9","0","0","false"
"L64623","5","0","206","1","29","6","420","false"
"L64624","15","0","934","0","28","6","327","false"
"L64625","19","0","1098","1","27","4","420","false"
"L64626","7","0","91","0","15","4","1345","false"
"L64627","13","0","122","1","9","3","1345","false"
"L64628","42","0","323","0","15","4","3122","false"
"L64629","6","0","211","0","15","2","420","false"
"L64630","39","0","358","0","5","3","420","false"
"L64631","3","0","61","0","4","2","420","false"
"L64632","9","0","88","0","28","8","420","false"
"L64633","23","0","183","0","5","4","420","false"
"L64634","34","0","224","0","36","7","420","false"
"L64635","48","0","756","2","107","6","1345","false"
"L64636","1","0","173","0","16","3","420","false"
"L64637","9","0","84","0","6","0","0","false"
"L64638","7","0","145","0","17","3","1345","false"
"L64639","24","0","343","2","34","4","61","false"
"L64640","175","0","2274","1","116","7","420","false"
"L64641","181","0","2247","1","32","5","3122","false"
"L64642","2","0","45","0","10","3","3122","false"
"L64643","1","0","135","0","6","4","327","false"
"L64644","1","0","63","0","7","1","3122","false"
"L64645","1","0","30","0","13","5","420","false"
"L64646","2","0","34","0","8","1","1345","false"
"L64647","2","0","35","0","15","3","420","false"
"L64648","17","0","201","1","64","4","420","false"
"L64649","13","0","73","1","25","5","420","false"
"L64650","8","0","67","1","35","5","3122","false"
"L64651","6","0","147","0","31","5","420","false"
"L64652","3","0","119","0","22","5","3122","false"
"L64653","3","0","695","0","10","4","327","false"
"L64654","1","0","7","0","3","0","0","false"
"L64655","1","0","3","0","4","3","3122","false"
"L64656","1","0","33","0","1","0","0","false"
"L64657","1","0","68","0","3","3","327","false"
"L64658","5","0","49","0","12","0","0","false"
"L64659","15","0","167","0","12","0","0","false"
"L64660","1","0","27","1","2","2","3122","false"
"L64661","7","0","103","0","24","4","420","false"
"L64662","9","0","184","1","88","5","1345","false"
"L64663","11","0","75","0","12","4","420","false"
"L64664","28","0","136","0","21","3","3122","false"
"L64665","26","0","146","0","20","4","420","false"
"L64666","1","0","46","0","7","3","3122","false"
"L64667","5","0","57","1","5","3","3122","false"
"L64668","5","0","209","1","41","6","420","false"
"L64669","8","0","500","1","18","3","420","false"
"L64670","144","0","1242","3","99","6","420","false"
"L64671","3","0","320","1","17","3","420","false"
"L64672","2","0","255","0","12","4","420","false"
"L64673","3","0","323","0","15","3","420","false"
"L64674","3","0","282","0","13","3","420","false"
"L64675","1","0","221","0","5","0","0","false"
"L64676","2","0","290","0","12","3","420","false"
"L64677","2","0","69","0","2","2","1345","false"
"L64678","19","0","564","3","79","8","420","false"
"L64679","43","0","457","0","7","4","327","false"
"L64680","42","0","402","0","11","4","3122","false"
"L64681","103","0","725","0","11","4","3122","false"
"L64682","43","0","456","0","4","3","327","false"
"L64683","25","0","212","0","9","3","3122","false"
"L64684","103","0","636","0","14","4","3122","false"
"L64685","18","0","173","0","37","5","420","false"
"L64686","12","0","601","0","31","6","61","false"
"L64687","12","0","589","1","6","2","1345","false"
"L64688","8","0","81","0","5","3","1345","false"
"L64689","8","0","91","1","5","2","1345","false"
"L64690","24","0","1012","0","61","5","420","false"
"L64691","24","0","1001","1","8","4","3122","false"
"L64692","3","0","47","0","3","3","420","false"
"L64693","5","0","60","0","2","2","3122","false"
"L64694","69","0","819","1","6","2","420","false"
"L64695","97","0","1048","1","17","3","420","false"
"L64696","10","0","83","0","2","2","420","false"
"L64697","8","0","198","1","7","3","420","false"
"L64698","3","0","64","2","4","2","327","false"
"L64699","9","0","179","2","6","2","1345","false"
"L64700","2","0","40","0","4","4","33","false"
"L64701","1","0","20","1","4","3","3122","false"
"L64702","15","0","214","2","11","3","3122","false"
"L64703","2","0","69","0","4","0","0","false"
"L64704","22","0","406","3","69","4","1345","false"
"L64705","8","0","72","0","15","2","420","false"
"L64706","1","0","35","0","3","2","327","false"
"L64707","4","0","85","1","10","3","3122","false"
"L64708","18","0","463","1","22","4","420","false"
"L64709","1","0","79","0","9","3","113","false"
"L64710","3","0","42","1","3","3","3122","false"
"L64711","1","0","46","0","7","0","0","false"
"L64712","3","0","54","0","3","0","0","false"
"L64713","4","0","98","0","4","0","0","false"
"L64714","5","0","131","0","6","1","1345","false"
"L64715","4","0","62","1","3","3","420","false"
"L64716","12","0","194","0","12","1","3122","false"
"L64717","29","0","311","1","62","8","3122","false"
"L64718","9","0","170","0","11","3","1345","false"
"L64719","10","0","302","0","35","4","3122","false"
"L64720","3","0","58","0","5","3","1345","false"
"L64721","13","0","349","5","26","4","420","false"
"L64722","24","0","315","1","9","3","3122","false"
"L64723","6","0","74","0","1","0","0","false"
"L64724","260","0","2048","0","7","2","1345","false"
"L64725","240","0","1994","2","27","4","1345","false"
"L64726","22","0","304","1","41","4","420","false"
"L64727","115","0","1201","4","167","9","420","false"
"L64728","7","0","284","0","44","5","3122","false"
"L64729","6","0","66","0","25","5","420","false"
"L64730","1","0","47","0","17","6","420","false"
"L64731","7","0","169","1","35","3","420","false"
"L64732","36","0","547","0","53","7","420","false"
"L64733","17","0","310","1","28","4","420","false"
"L64734","10","0","218","2","25","4","420","false"
"L64735","8","0","86","0","9","3","420","false"
"L64736","3","0","36","0","9","1","1345","false"
"L69246","6","0","25","0","3","0","0","false"
"L69247","1","0","17","0","6","0","0","false"
"L69248","1","0","10","0","1","0","0","false"
"L69249","3","0","21","0","4","0","0","false"
"L69250","1","0","11","0","4","3","420","false"
"L69251","2","0","13","0","2","0","0","false"
"L69252","3","0","33","0","1","0","0","false"
"L69388","3","0","17","1","4","3","420","false"
"L69395","3","0","28","0","7","0","0","false"
"L69396","1","0","26","0","3","0","0","false"
"L69397","1","0","26","0","6","3","113","false"
"L69398","2","0","49","0","2","0","0","false"
"L69399","1","0","46","0","7","0","0","false"
"L69400","2","0","65","0","10","0","0","false"
"L69401","1","0","7","0","2","0","0","false"
"L69402","21","0","184","0","4","2","61","false"
"L69403","3","0","54","0","6","0","0","false"
"L69404","5","0","52","0","7","2","3122","false"
"L69405","4","0","47","0","4","0","0","false"
"L69406","12","0","102","0","18","3","420","false"
"L69407","5","0","76","0","12","3","420","false"
"L69408","4","0","62","0","14","3","1345","false"
"L69409","4","0","54","0","7","2","113","false"
"L69410","3","0","64","0","7","3","420","false"
"L69411","4","0","48","0","9","2","113","false"
"L69412","2","0","53","0","9","0","0","false"
"L69413","2","0","45","0","10","0","0","false"
"L69414","9","0","95","0","7","0","0","false"
"L69415","12","0","94","0","2","2","1345","false"
"L69416","2","0","42","0","5","3","420","false"
"L69417","2","0","31","0","8","3","420","false"
"L69418","14","0","151","0","6","4","113","false"
"L69419","4","0","85","0","4","3","420","false"
"L69420","3","0","40","0","14","3","1345","false"
"L69421","5","0","64","0","14","0","0","false"
"L69422","1","0","37","0","10","4","113","false"
"L69423","2","0","37","0","12","1","3122","false"
"L69424","1","0","37","0","3","0","0","false"
"L69425","4","0","59","0","11","3","420","false"
"L69426","2","0","24","0","2","0","0","false"
"L69427","2","0","31","0","1","0","0","false"
"L70083","4","0","42","0","5","0","0","false"
"L70084","5","0","76","0","7","0","0","false"
"L70112","1","0","22","0","3","3","1345","false"
"L70113","4","0","25","0","5","5","113","false"
"L70114","5","0","49","0","5","5","113","false"
"L70115","1","0","31","0","2","0","0","false"
"L70116","1","0","14","0","1","0","0","false"
"L70117","1","0","4","0","1","0","0","false"
"L70118","1","0","21","0","3","3","1345","false"
"L70119","1","0","38","0","1","0","0","false"
"L70120","1","0","21","0","1","0","0","false"
"L70121","1","0","152","0","3","1","61","false"
"L70122","1","0","80","0","2","0","0","false"
"L70123","1","0","184","0","18","3","1345","false"
"L70124","1","0","49","1","2","2","1345","false"
"L70125","1","0","85","0","3","3","1345","false"
"L70126","1","0","96","0","2","0","0","false"
"L70127","1","0","4","0","1","0","0","false"
"L70128","2","0","44","0","2","2","113","false"
"L70129","1","0","28","0","1","0","0","false"
"L70130","1","0","30","0","1","0","0","false"
"L70131","1","0","28","0","1","0","0","false"
"L70132","1","0","71","0","2","0","0","false"
"L70133","1","0","48","0","1","0","0","false"
"L70134","5","0","47","0","5","5","113","false"
"L70735","3","0","97","0","12","3","33","false"
"L70736","1","0","52","0","2","0","0","false"
"L70737","8","0","45","0","5","3","1345","false"
"L70738","1","0","38","0","5","0","0","false"
"L70739","1","0","15","0","3","0","0","false"
"L70740","1","0","27","0","3","0","0","false"
"L70741","1","0","30","0","5","3","1345","false"
"L70867","1","0","12","0","1","0","0","false"
"L70868","3","0","26","0","1","0","0","false"
"L70898","1","0","10","0","1","0","0","false"
"L70899","1","0","10","0","1","0","0","false"
"L70900","1","0","4","0","2","0","0","false"
"L70917","1","0","275","0","5","3","61","false"
"L70918","8","0","45","0","4","3","1345","false"
"L71130","1","0","22","0","3","0","0","false"
"L71131","1","0","31","0","2","0","0","false"
"L71132","1","0","109","0","7","0","0","false"
"L71315","3","0","46","1","36","6","1345","false"
"L71316","26","0","229","0","5","2","1345","false"
"L71317","3","0","46","1","11","4","420","false"
"L71318","11","0","63","0","7","3","327","false"
"L71319","3","0","48","0","11","3","1345","false"
"L71320","4","0","45","0","3","2","327","false"
"L71482","1","0","15","0","1","0","0","false"
"L71483","1","0","12","0","2","0","0","false"
"L71484","4","0","36","0","3","0","0","false"
"L71485","1","0","12","0","2","0","0","false"
"L71486","3","0","28","0","3","0","0","false"
"L71487","2","0","29","0","4","1","1345","false"
"L71615","7","0","52","0","2","0","0","false"
"L71616","11","0","84","0","3","0","0","false"
"L71716","4","0","26","0","3","0","0","false"
"L71717","4","0","21","0","2","0","0","false"
"L71718","1","0","17","0","3","0","0","false"
"L71719","1","0","13","0","2","0","0","false"
"L71720","2","0","22","0","2","0","0","false"
"L71721","7","0","37","0","1","0","0","false"
"L71722","2","0","19","0","2","0","0","false"
"L71815","4","0","40","0","3","0","0","false"
"L71816","2","0","19","0","2","0","0","false"
"L71817","6","0","37","0","6","0","0","false"
"L71818","1","0","24","0","2","2","113","false"
"L71819","1","0","15","0","5","4","33","false"
"L71820","2","0","21","0","3","0","0","false"
"L71821","1","0","21","0","3","0","0","false"
"L71822","6","0","29","0","2","0","0","false"
"L71823","1","0","17","0","2","0","0","false"
"L71824","8","0","43","0","7","3","327","false"
"L71825","2","0","19","0","2","0","0","false"
"L71928","2","0","26","0","2","0","0","false"
"L71949","1","0","26","0","2","0","0","false"
"L71950","1","0","22","0","2","0","0","false"
"L71951","1","0","27","0","3","0","0","false"
"L71952","4","0","33","0","3","1","1345","true"
"L71953","3","0","16","0","3","0","0","false"
"L71954","4","0","20","0","3","0","0","false"
"L71955","3","0","15","0","3","0","0","false"
"L71956","1","0","20","0","4","0","0","false"
"L71957","4","0","18","0","3","0","0","false"
"L72055","235","0","1709","8","325","11","3122","true"
"L72056","3","0","32","0","2","0","0","false"
"L72057","4","0","36","0","9","1","3122","false"
"L72058","56","0","224","0","21","4","3122","false"
"L72575","1","0","6","0","5","4","1","false"
"L72576","2","0","34","0","11","4","3122","false"
"L72577","2","0","32","0","2","0","0","false"
"L72578","1","0","5","0","3","0","0","false"
"L72579","1","0","21","0","2","0","0","false"
"L72580","2","0","15","1","2","2","33","false"
"L72581","32","0","152","0","22","7","2","false"
"L72582","139","0","440","1","69","8","3122","false"
"L72583","1","0","28","0","4","0","0","false"
"L72584","1","0","22","0","4","0","0","false"
"L72585","6","0","43","0","4","0","0","false"
"L73061","4","0","18","0","2","0","0","false"
"L73062","1","0","7","0","12","5","1","false"
"L73063","4","0","25","0","9","3","3122","false"
"L73064","6","0","21","0","5","2","3122","false"
"L73065","10","0","65","0","5","0","0","false"
"L73174","1","0","17","0","2","0","0","false"
"L73175","1","0","16","0","2","0","0","false"
"L73696","2","0","19","0","9","4","3122","false"
"L73697","1","0","6","0","9","4","1","false"
"L73698","92","0","396","2","78","9","3122","true"
"L73699","1","0","8","0","1","0","0","false"
"L73700","1","0","6","0","9","4","3122","true"
"L73701","53","0","223","2","24","4","3122","true"
"L73702","1","0","30","0","11","4","1","false"
"L73703","100","0","426","0","29","5","1","true"
"L74144","1","0","20","0","20","7","2","false"
"L74145","1","0","34","1","16","6","1","false"
"L74146","26","0","135","0","21","5","2","false"
"L74147","1","0","7","0","2","2","3122","false"
"L74148","14","0","155","0","26","7","2","false"
"L74149","1","0","18","0","6","5","16","false"
"L74415","1","0","15","0","1","0","0","false"
"L74423","7","0","54","0","3","1","3122","false"
"L74424","1","0","18","0","7","3","3122","false"
"L74425","2","0","22","0","7","3","3122","false"
"L74498","17","0","98","0","1","0","0","false"
"L74533","33","0","145","1","17","2","3122","true"
"L74534","1","0","11","0","2","0","0","false"
"L74535","57","0","201","2","35","7","2","false"
"L74536","3","0","13","0","2","0","0","false"
"L74669","3","0","63","0","6","3","3122","false"
"L74670","1","0","6","0","7","3","3122","false"
"L74695","7","0","60","0","10","0","0","false"
"L74696","68","0","244","0","42","7","3122","true"
"L74875","101","0","326","2","27","8","3122","true"
"L74876","16","0","98","0","4","0","0","false"
"L74877","92","0","270","0","31","2","3122","false"
"L74878","3","0","20","0","5","1","3122","false"
"L74879","9","0","34","0","7","1","3122","false"
"L74880","1","0","4","0","2","0","0","false"
"L75091","9","0","155","0","9","3","1345","false"
"L75092","15","0","113","0","74","6","1","false"
"L75093","2","0","46","0","10","5","2","true"
"L75094","1","0","41","0","17","3","1345","false"
"L75345","45","0","161","0","21","6","3122","false"
"L75408","1","0","13","0","7","4","3122","false"
"L75409","3","0","19","0","9","3","3122","false"
"L75410","9","0","122","0","9","3","3122","false"
"L75411","9","0","82","0","17","6","3122","false"
"L76867","6","0","42","0","3","0","0","false"
"L76897","1","0","23","0","4","0","0","false"
"L76898","6","0","58","0","7","1","1345","false"
"L76941","4","0","20","0","1","0","0","false"
"L76942","4","0","76","0","3","0","0","false"
"L76943","2","0","17","0","5","2","3122","false"
"L76992","99","0","419","0","1","0","0","false"
"L76993","115","0","803","0","1","0","0","false"
"L76994","17","0","69","0","6","2","3122","false"
"L76995","9","0","68","0","2","0","0","false"
"L76996","1","0","4","0","2","0","0","false"
"L76997","1","0","15","0","2","0","0","false"
"L76998","5","0","31","0","4","0","0","false"
"L76999","8","0","39","0","2","0","0","false"
"L77000","10","0","69","0","8","3","1","false"
"L77001","1","0","4","0","4","4","16","false"
"L77002","1","0","6","0","2","0","0","false"
"L77003","1","0","4","0","4","2","1345","false"
"L77004","8","0","65","0","2","0","0","false"
"L73178","1","0","13","0","5","3","3122","false"
"L73179","14","0","92","2","10","4","3122","false"
"L73180","3","0","25","1","9","4","3122","false"
"L73181","1","0","7","1","4","4","2","false"
"L73182","1","0","8","1","9","4","3122","false"
"L73183","1","0","11","0","6","0","0","false"
"L73184","32","0","189","0","38","6","2","false"
"L73185","8","0","55","0","14","7","3122","false"
"L73186","1","0","16","0","3","0","0","false"
"L73187","1","0","12","1","9","4","3122","false"
"L73188","3","0","25","1","9","4","3122","false"
"L73189","1","0","13","0","3","0","0","false"
"L73452","1","0","4","0","7","4","1","false"
"L73453","1","0","11","0","2","0","0","false"
"L73454","14","0","83","1","7","3","3122","false"
"L73455","10","0","73","3","44","6","3122","false"
"L73456","1","0","5","0","8","0","0","false"
"L73457","1","0","7","0","2","0","0","false"
"L73458","5","0","32","0","3","0","0","false"
"L73459","1","0","7","0","4","0","0","false"
"L73460","1","0","18","0","3","0","0","false"
"L73461","20","0","120","2","26","8","3122","true"
"L73462","1","0","28","0","6","0","0","false"
"L73463","1","0","19","0","2","0","0","false"
"L73464","1","0","23","0","2","0","0","false"
"L73465","2","0","50","0","6","2","1345","false"
"L73466","7","0","42","0","8","2","1345","false"
"L73708","1","0","12","0","1","0","0","false"
"L73709","1","0","12","0","2","0","0","false"
"L75631","1","0","18","0","13","5","1345","false"
"L75632","1","0","73","0","21","6","1345","false"
"L75633","3","0","56","0","13","5","1345","false"
"L75634","1","0","53","0","13","5","1345","false"
"L75635","1","0","58","0","15","5","1345","false"
"L75636","1","0","84","0","13","5","1345","false"
"L75637","1","0","72","0","13","5","1345","false"
"L75638","1","0","75","0","13","5","1345","false"
"L75639","1","0","57","0","15","5","1345","false"
"L75640","1","0","57","0","15","5","1345","false"
"L75641","1","0","62","0","15","5","1345","false"
"L75642","1","0","67","0","15","5","1345","false"
"L75643","1","0","49","0","13","5","1345","false"
"L75644","2","0","31","0","4","4","2","false"
"L75645","1","0","59","0","15","5","1345","false"
"L75646","7","0","105","0","31","8","2","false"
"L75647","1","0","74","0","4","4","2","false"
"L75664","7","0","98","0","3","3","2","false"
"L73072","1","0","27","0","2","0","0","false"
"L73705","2","0","32","0","7","4","1","false"
"L74538","1","0","15","0","1","0","0","false"
"L75413","1","0","62","0","2","2","3122","false"
"L75414","1","0","42","0","2","2","3122","false"
"L75415","1","0","42","0","2","2","3122","false"
"L77006","1","0","82","0","1","0","0","false"
"L77484","1","0","8","0","1","0","0","false"
"L77485","4","0","48","0","1","0","0","false"
"L77486","15","0","210","0","21","8","3122","false"
"L77487","7","0","60","0","2","0","0","false"
"L77488","1","0","8","0","1","0","0","false"
"L77489","4","0","37","0","7","3","3122","false"
"L77490","1","0","33","0","6","3","3122","false"
"L75649","1","0","39","0","5","2","3122","false"
"L75650","1","0","48","0","5","2","3122","false"
"L75651","1","0","36","0","5","2","3122","false"
"L75652","1","0","37","0","5","2","3122","false"
"L75653","1","0","56","0","5","2","3122","false"
"L75654","1","0","37","0","5","2","3122","false"
"L75655","1","0","38","0","5","2","3122","false"
"L75656","1","0","36","0","5","2","3122","false"
"L75657","1","0","36","0","5","2","3122","false"
"L75658","1","0","36","0","5","2","3122","false"
"L75659","1","0","36","0","5","2","3122","false"
"L75660","1","0","36","0","5","2","3122","false"
"L75661","2","0","45","0","9","2","1345","false"
"L77682","6","0","44","0","5","2","1345","false"
"L77683","1","0","4","0","15","4","1345","false"
"L77684","1","0","15","0","5","2","1345","false"
"L77685","11","0","48","0","5","1","3122","false"
"L77686","1","0","14","0","1","0","0","false"
"L77687","1","0","15","0","5","2","1345","false"
"L77688","1","0","74","0","16","4","1345","false"
"L77694","1","0","111","0","6","2","1345","false"
