"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of previous modifications","Number of committers","Number of developer commits","Number of bugs"
"L25111","SBTreeTestBigValues.java","core/src/test/java/com/orientechnologies/orient/core/index/sbtree/local/SBTreeTestBigValues.java","L25105","45","0","227","0","7","3","420","0"
"L25112","SBTreeTestBigValuesWAL.java","core/src/test/java/com/orientechnologies/orient/core/index/sbtree/local/SBTreeTestBigValuesWAL.java","L25105","13","0","302","1","13","3","420","0"
"L25113","SBTreeValuePageTest.java","core/src/test/java/com/orientechnologies/orient/core/index/sbtree/local/SBTreeValuePageTest.java","L25105","1","0","39","1","11","3","3122","0"
"L25114","SBTreeWAL.java","core/src/test/java/com/orientechnologies/orient/core/index/sbtree/local/SBTreeWAL.java","L25105","13","0","272","3","33","5","420","1"
"L26306","OSBTreeBonsaiLeafBucketTest.java","core/src/test/java/com/orientechnologies/orient/core/index/sbtreebonsai/local/OSBTreeBonsaiLeafBucketTest.java","L26305","31","0","217","1","12","3","420","0"
"L26307","OSBTreeBonsaiLocalTest.java","core/src/test/java/com/orientechnologies/orient/core/index/sbtreebonsai/local/OSBTreeBonsaiLocalTest.java","L26305","81","0","417","0","1","1","420","0"
"L26308","OSBTreeBonsaiNonLeafBucketTest.java","core/src/test/java/com/orientechnologies/orient/core/index/sbtreebonsai/local/OSBTreeBonsaiNonLeafBucketTest.java","L26305","20","0","129","1","12","3","420","0"
"L26309","OSBTreeBonsaiWAL.java","core/src/test/java/com/orientechnologies/orient/core/index/sbtreebonsai/local/OSBTreeBonsaiWAL.java","L26305","13","0","273","1","20","3","420","1"
"L36748","SQLFunctionDifferenceTest.java","core/src/test/java/com/orientechnologies/orient/core/sql/functions/coll/SQLFunctionDifferenceTest.java","L36747","6","0","58","0","6","3","420","0"
"L43100","OStorageLocalTest.java","core/src/test/java/com/orientechnologies/orient/core/storage/impl/local/OStorageLocalTest.java","L43099","5","0","84","0","13","6","420","0"
"L12125","ORidBagAtomicUpdateTest.java","core/src/test/java/com/orientechnologies/orient/core/db/record/ridbag/sbtree/ORidBagAtomicUpdateTest.java","L12124","60","0","919","0","2","2","3122","0"
"L12126","OSBTreeCollectionManagerSharedTest.java","core/src/test/java/com/orientechnologies/orient/core/db/record/ridbag/sbtree/OSBTreeCollectionManagerSharedTest.java","L12124","18","0","163","0","7","3","420","0"
"L12127","OSBTreeIndexRIDContainerSerializationPerformanceTest.java","core/src/test/java/com/orientechnologies/orient/core/db/record/ridbag/sbtree/OSBTreeIndexRIDContainerSerializationPerformanceTest.java","L12124","4","0","46","0","2","2","3122","0"
"L12128","OSBTreeRidBagConcurrencyMultiRidBag.java","core/src/test/java/com/orientechnologies/orient/core/db/record/ridbag/sbtree/OSBTreeRidBagConcurrencyMultiRidBag.java","L12124","26","0","244","0","3","2","3122","0"
"L12129","OSBTreeRidBagConcurrencySingleRidBag.java","core/src/test/java/com/orientechnologies/orient/core/db/record/ridbag/sbtree/OSBTreeRidBagConcurrencySingleRidBag.java","L12124","18","0","181","0","3","2","3122","0"
"L17639","LRUListTest.java","core/src/test/java/com/orientechnologies/orient/core/index/hashindex/local/cache/LRUListTest.java","L17638","30","0","289","0","27","6","1345","0"
"L17640","ReadWriteDiskCacheTest.java","core/src/test/java/com/orientechnologies/orient/core/index/hashindex/local/cache/ReadWriteDiskCacheTest.java","L17638","67","0","669","2","28","4","3122","0"
"L17641","WOWCacheTest.java","core/src/test/java/com/orientechnologies/orient/core/index/hashindex/local/cache/WOWCacheTest.java","L17638","18","0","203","0","12","3","3122","0"
"L19849","ReadWriteCacheConcurrentTest.java","core/src/test/java/com/orientechnologies/orient/core/index/hashindex/local/arc/ReadWriteCacheConcurrentTest.java","L19848","25","0","216","0","12","3","3122","0"
"L34019","LinkSerializerTest.java","core/src/test/java/com/orientechnologies/orient/core/serialization/serializer/binary/impl/LinkSerializerTest.java","L34018","1","0","31","0","6","0","0","0"
"L44669","ClusterPageTest.java","core/src/test/java/com/orientechnologies/orient/core/storage/impl/local/paginated/ClusterPageTest.java","L44668","34","0","656","1","10","4","420","0"
"L44670","LocalPaginatedClusterTest.java","core/src/test/java/com/orientechnologies/orient/core/storage/impl/local/paginated/LocalPaginatedClusterTest.java","L44668","75","0","955","1","73","8","420","0"
"L44671","LocalPaginatedClusterWithWAL.java","core/src/test/java/com/orientechnologies/orient/core/storage/impl/local/paginated/LocalPaginatedClusterWithWAL.java","L44668","13","0","350","1","48","7","420","0"
"L44672","LocalPaginatedStorageRestoreFromWAL.java","core/src/test/java/com/orientechnologies/orient/core/storage/impl/local/paginated/LocalPaginatedStorageRestoreFromWAL.java","L44668","16","0","201","0","16","2","3122","0"
"L44673","LocalPaginatedStorageRestoreFromWALAndAddAdditionalRecords.java","core/src/test/java/com/orientechnologies/orient/core/storage/impl/local/paginated/LocalPaginatedStorageRestoreFromWALAndAddAdditionalRecords.java","L44668","21","0","238","0","7","2","3122","0"
"L44674","LocalPaginatedStorageRestoreTx.java","core/src/test/java/com/orientechnologies/orient/core/storage/impl/local/paginated/LocalPaginatedStorageRestoreTx.java","L44668","23","0","225","0","10","2","3122","0"
"L45971","DirtyPagesRecordTest.java","core/src/test/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/DirtyPagesRecordTest.java","L45970","4","0","29","0","3","3","16","0"
"L45972","PageChangesTest.java","core/src/test/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/PageChangesTest.java","L45970","7","0","212","0","5","2","1345","0"
"L45973","UpdatePageRecordTest.java","core/src/test/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/UpdatePageRecordTest.java","L45970","1","0","32","0","14","4","61","0"
"L45974","WriteAheadLogConcurrencyTest.java","core/src/test/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/WriteAheadLogConcurrencyTest.java","L45970","16","0","116","0","1","1","1345","0"
"L45975","WriteAheadLogTest.java","core/src/test/java/com/orientechnologies/orient/core/storage/impl/local/paginated/wal/WriteAheadLogTest.java","L45970","60","0","1408","1","44","4","420","0"
"L52106","ODistributedStorageTest.java","server/src/test/java/com/orientechnologies/orient/server/distributed/ODistributedStorageTest.java","L52105","1","0","39","0","7","4","3122","0"
"L44687","LocalPaginatedStorageCreateCrashRestore.java","server/src/test/java/com/orientechnologies/orient/core/storage/impl/local/paginated/LocalPaginatedStorageCreateCrashRestore.java","L44686","14","0","200","1","14","3","420","0"
"L44688","LocalPaginatedStorageLinkBagCrashRestore.java","server/src/test/java/com/orientechnologies/orient/core/storage/impl/local/paginated/LocalPaginatedStorageLinkBagCrashRestore.java","L44686","35","0","304","0","4","2","3122","0"
"L44689","LocalPaginatedStorageMixCrashRestore.java","server/src/test/java/com/orientechnologies/orient/core/storage/impl/local/paginated/LocalPaginatedStorageMixCrashRestore.java","L44686","41","0","356","1","11","3","420","0"
"L44690","LocalPaginatedStorageSmallCacheBigRecordsCrashRestore.java","server/src/test/java/com/orientechnologies/orient/core/storage/impl/local/paginated/LocalPaginatedStorageSmallCacheBigRecordsCrashRestore.java","L44686","14","0","207","1","14","4","420","0"
"L44691","LocalPaginatedStorageUpdateCrashRestore.java","server/src/test/java/com/orientechnologies/orient/core/storage/impl/local/paginated/LocalPaginatedStorageUpdateCrashRestore.java","L44686","18","0","236","1","17","3","3122","0"
"L51125","OClientConnection.java","server/src/main/java/com/orientechnologies/orient/server/OClientConnection.java","L51124","9","0","64","0","17","1","3122","0"
"L51126","OClientConnectionManager.java","server/src/main/java/com/orientechnologies/orient/server/OClientConnectionManager.java","L51124","29","0","198","0","58","5","1345","1"
"L51127","OServer.java","server/src/main/java/com/orientechnologies/orient/server/OServer.java","L51124","109","0","566","4","215","11","3122","0"
"L51128","OServerLifecycleListener.java","server/src/main/java/com/orientechnologies/orient/server/OServerLifecycleListener.java","L51124","1","0","7","0","1","0","0","0"
"L51129","OServerMain.java","server/src/main/java/com/orientechnologies/orient/server/OServerMain.java","L51124","1","0","15","0","10","2","1345","0"
"L51130","OServerShutdownHook.java","server/src/main/java/com/orientechnologies/orient/server/OServerShutdownHook.java","L51124","5","0","26","0","10","3","420","0"
"L51131","OServerShutdownMain.java","server/src/main/java/com/orientechnologies/orient/server/OServerShutdownMain.java","L51124","20","0","99","1","28","4","420","1"
"L52090","ODistributedAbstractPlugin.java","server/src/main/java/com/orientechnologies/orient/server/distributed/ODistributedAbstractPlugin.java","L52089","37","0","208","1","75","6","420","5"
"L52091","ODistributedConfiguration.java","server/src/main/java/com/orientechnologies/orient/server/distributed/ODistributedConfiguration.java","L52089","56","0","271","0","34","4","3122","3"
"L52092","ODistributedDatabase.java","server/src/main/java/com/orientechnologies/orient/server/distributed/ODistributedDatabase.java","L52089","1","0","6","1","15","3","1345","0"
"L52093","ODistributedDatabaseChunk.java","server/src/main/java/com/orientechnologies/orient/server/distributed/ODistributedDatabaseChunk.java","L52089","3","0","66","1","7","3","3122","0"
"L52094","ODistributedException.java","server/src/main/java/com/orientechnologies/orient/server/distributed/ODistributedException.java","L52089","1","0","16","0","1","0","0","2"
"L52095","ODistributedMessageService.java","server/src/main/java/com/orientechnologies/orient/server/distributed/ODistributedMessageService.java","L52089","1","0","11","0","7","2","3122","0"
"L52096","ODistributedRequest.java","server/src/main/java/com/orientechnologies/orient/server/distributed/ODistributedRequest.java","L52089","1","0","17","0","14","3","1345","1"
"L52097","ODistributedResponse.java","server/src/main/java/com/orientechnologies/orient/server/distributed/ODistributedResponse.java","L52089","1","0","10","0","10","3","420","0"
"L52098","ODistributedResponseManager.java","server/src/main/java/com/orientechnologies/orient/server/distributed/ODistributedResponseManager.java","L52089","79","0","399","3","50","3","3122","2"
"L52099","ODistributedServerLog.java","server/src/main/java/com/orientechnologies/orient/server/distributed/ODistributedServerLog.java","L52089","8","0","82","0","9","3","420","0"
"L52100","ODistributedServerManager.java","server/src/main/java/com/orientechnologies/orient/server/distributed/ODistributedServerManager.java","L52089","1","0","40","2","73","5","420","2"
"L52101","ODistributedStorage.java","server/src/main/java/com/orientechnologies/orient/server/distributed/ODistributedStorage.java","L52089","90","0","711","2","140","10","3122","5"
"L52102","OServerOfflineException.java","server/src/main/java/com/orientechnologies/orient/server/distributed/OServerOfflineException.java","L52089","1","0","23","0","6","0","0","0"
"L52103","OSkippedOperationException.java","server/src/main/java/com/orientechnologies/orient/server/distributed/OSkippedOperationException.java","L52089","1","0","17","0","4","2","420","0"
"L53795","OServerCommandConfiguration.java","server/src/main/java/com/orientechnologies/orient/server/config/OServerCommandConfiguration.java","L53794","1","0","19","0","9","4","33","0"
"L53796","OServerConfiguration.java","server/src/main/java/com/orientechnologies/orient/server/config/OServerConfiguration.java","L53794","9","0","69","0","19","2","1345","0"
"L53797","OServerConfigurationLoaderXml.java","server/src/main/java/com/orientechnologies/orient/server/config/OServerConfigurationLoaderXml.java","L53794","13","0","95","0","23","3","3122","0"
"L53798","OServerEntryConfiguration.java","server/src/main/java/com/orientechnologies/orient/server/config/OServerEntryConfiguration.java","L53794","1","0","18","0","4","2","1345","0"
"L53799","OServerHandlerConfiguration.java","server/src/main/java/com/orientechnologies/orient/server/config/OServerHandlerConfiguration.java","L53794","1","0","11","0","7","2","1345","0"
"L53800","OServerHookConfiguration.java","server/src/main/java/com/orientechnologies/orient/server/config/OServerHookConfiguration.java","L53794","1","0","14","0","3","2","1345","0"
"L53801","OServerNetworkConfiguration.java","server/src/main/java/com/orientechnologies/orient/server/config/OServerNetworkConfiguration.java","L53794","1","0","31","0","4","2","3122","0"
"L53802","OServerNetworkListenerConfiguration.java","server/src/main/java/com/orientechnologies/orient/server/config/OServerNetworkListenerConfiguration.java","L53794","1","0","21","0","11","3","3122","0"
"L53803","OServerNetworkProtocolConfiguration.java","server/src/main/java/com/orientechnologies/orient/server/config/OServerNetworkProtocolConfiguration.java","L53794","1","0","18","0","6","0","0","0"
"L53804","OServerParameterConfiguration.java","server/src/main/java/com/orientechnologies/orient/server/config/OServerParameterConfiguration.java","L53794","1","0","22","0","8","3","420","0"
"L53805","OServerResourceConfiguration.java","server/src/main/java/com/orientechnologies/orient/server/config/OServerResourceConfiguration.java","L53794","1","0","18","0","4","2","1345","0"
"L53806","OServerSecurityConfiguration.java","server/src/main/java/com/orientechnologies/orient/server/config/OServerSecurityConfiguration.java","L53794","1","0","24","0","4","2","1345","0"
"L53807","OServerSocketFactoryConfiguration.java","server/src/main/java/com/orientechnologies/orient/server/config/OServerSocketFactoryConfiguration.java","L53794","1","0","23","0","2","2","3122","0"
"L53808","OServerStorageConfiguration.java","server/src/main/java/com/orientechnologies/orient/server/config/OServerStorageConfiguration.java","L53794","1","0","20","0","7","2","1345","0"
"L53809","OServerUserConfiguration.java","server/src/main/java/com/orientechnologies/orient/server/config/OServerUserConfiguration.java","L53794","1","0","21","0","5","2","1345","0"
"L54090","OAutomaticBackup.java","server/src/main/java/com/orientechnologies/orient/server/handler/OAutomaticBackup.java","L54089","30","0","147","0","25","3","1345","0"
"L54091","OConfigurableHooksManager.java","server/src/main/java/com/orientechnologies/orient/server/handler/OConfigurableHooksManager.java","L54089","9","0","57","0","6","3","420","1"
"L54092","OJMXPlugin.java","server/src/main/java/com/orientechnologies/orient/server/handler/OJMXPlugin.java","L54089","12","0","64","0","7","3","3122","0"
"L54093","OServerHandler.java","server/src/main/java/com/orientechnologies/orient/server/handler/OServerHandler.java","L54089","1","0","5","0","13","3","420","0"
"L54094","OServerHandlerAbstract.java","server/src/main/java/com/orientechnologies/orient/server/handler/OServerHandlerAbstract.java","L54089","1","0","5","0","15","3","420","0"
"L54095","OServerHandlerHelper.java","server/src/main/java/com/orientechnologies/orient/server/handler/OServerHandlerHelper.java","L54089","1","0","5","0","11","3","420","0"
"L54096","OServerSideScriptInterpreter.java","server/src/main/java/com/orientechnologies/orient/server/handler/OServerSideScriptInterpreter.java","L54089","8","0","61","0","17","4","420","0"
"L54253","OrientServer.java","server/src/main/java/com/orientechnologies/orient/server/managed/OrientServer.java","L54252","1","0","24","0","8","2","1345","0"
"L54254","OrientServerMBean.java","server/src/main/java/com/orientechnologies/orient/server/managed/OrientServerMBean.java","L54252","1","0","7","0","6","2","1345","0"
"L54276","OServerNetworkListener.java","server/src/main/java/com/orientechnologies/orient/server/network/OServerNetworkListener.java","L54275","37","0","243","0","65","8","3122","2"
"L54277","OServerSocketFactory.java","server/src/main/java/com/orientechnologies/orient/server/network/OServerSocketFactory.java","L54275","2","0","64","0","2","2","3122","0"
"L54278","OServerSSLSocketFactory.java","server/src/main/java/com/orientechnologies/orient/server/network/OServerSSLSocketFactory.java","L54275","18","0","139","0","3","2","3122","0"
"L57821","OServerPlugin.java","server/src/main/java/com/orientechnologies/orient/server/plugin/OServerPlugin.java","L57820","1","0","15","0","4","3","420","0"
"L57822","OServerPluginAbstract.java","server/src/main/java/com/orientechnologies/orient/server/plugin/OServerPluginAbstract.java","L57820","1","0","38","0","7","3","1345","0"
"L57823","OServerPluginHelper.java","server/src/main/java/com/orientechnologies/orient/server/plugin/OServerPluginHelper.java","L57820","16","0","54","0","5","3","3122","0"
"L57824","OServerPluginInfo.java","server/src/main/java/com/orientechnologies/orient/server/plugin/OServerPluginInfo.java","L57820","7","0","70","0","8","3","1345","0"
"L57825","OServerPluginManager.java","server/src/main/java/com/orientechnologies/orient/server/plugin/OServerPluginManager.java","L57820","38","0","255","2","31","3","3122","1"
"L58130","OAlwaysTrueValueMatcher.java","server/src/main/java/com/orientechnologies/orient/server/schedule/OAlwaysTrueValueMatcher.java","L58129","1","0","6","0","5","4","1345","0"
"L58131","ODayOfMonthValueMatcher.java","server/src/main/java/com/orientechnologies/orient/server/schedule/ODayOfMonthValueMatcher.java","L58129","6","0","18","0","5","4","1345","0"
"L58132","OIntArrayValueMatcher.java","server/src/main/java/com/orientechnologies/orient/server/schedule/OIntArrayValueMatcher.java","L58129","5","0","24","0","5","4","1345","0"
"L58133","OInvalidPatternException.java","server/src/main/java/com/orientechnologies/orient/server/schedule/OInvalidPatternException.java","L58129","1","0","9","0","5","4","1345","0"
"L58134","OScheduleHandler.java","server/src/main/java/com/orientechnologies/orient/server/schedule/OScheduleHandler.java","L58129","23","0","146","0","16","6","113","1"
"L58135","OSchedulingPattern.java","server/src/main/java/com/orientechnologies/orient/server/schedule/OSchedulingPattern.java","L58129","52","0","305","0","5","4","1345","0"
"L58136","OValueMatcher.java","server/src/main/java/com/orientechnologies/orient/server/schedule/OValueMatcher.java","L58129","1","0","4","0","5","4","1345","0"
"L58427","OTransactionEntryProxy.java","server/src/main/java/com/orientechnologies/orient/server/tx/OTransactionEntryProxy.java","L58426","1","0","10","0","10","0","0","0"
"L58428","OTransactionOptimisticProxy.java","server/src/main/java/com/orientechnologies/orient/server/tx/OTransactionOptimisticProxy.java","L58426","36","0","187","2","58","7","327","1"
"L52519","ODefaultReplicationConflictResolver.java","server/src/main/java/com/orientechnologies/orient/server/distributed/conflict/ODefaultReplicationConflictResolver.java","L52518","26","0","216","2","40","4","420","0"
"L52520","OReplicationConflictException.java","server/src/main/java/com/orientechnologies/orient/server/distributed/conflict/OReplicationConflictException.java","L52518","2","0","71","0","1","0","0","1"
"L52521","OReplicationConflictResolver.java","server/src/main/java/com/orientechnologies/orient/server/distributed/conflict/OReplicationConflictResolver.java","L52518","1","0","19","2","24","4","420","0"
"L53422","OAbstractRecordReplicatedTask.java","server/src/main/java/com/orientechnologies/orient/server/distributed/task/OAbstractRecordReplicatedTask.java","L53421","3","0","51","0","17","4","1345","0"
"L53423","OAbstractRemoteTask.java","server/src/main/java/com/orientechnologies/orient/server/distributed/task/OAbstractRemoteTask.java","L53421","1","0","56","2","34","4","3122","2"
"L53424","OAbstractReplicatedTask.java","server/src/main/java/com/orientechnologies/orient/server/distributed/task/OAbstractReplicatedTask.java","L53421","1","0","13","0","34","4","3122","0"
"L53425","OCopyDatabaseChunkTask.java","server/src/main/java/com/orientechnologies/orient/server/distributed/task/OCopyDatabaseChunkTask.java","L53421","3","0","73","1","20","3","420","2"
"L53426","OCreateRecordTask.java","server/src/main/java/com/orientechnologies/orient/server/distributed/task/OCreateRecordTask.java","L53421","4","0","84","2","37","4","1345","3"
"L53427","ODeleteRecordTask.java","server/src/main/java/com/orientechnologies/orient/server/distributed/task/ODeleteRecordTask.java","L53421","4","0","76","0","33","4","420","1"
"L53428","ODeployDatabaseTask.java","server/src/main/java/com/orientechnologies/orient/server/distributed/task/ODeployDatabaseTask.java","L53421","7","0","125","2","44","4","420","2"
"L53429","OFixTxTask.java","server/src/main/java/com/orientechnologies/orient/server/distributed/task/OFixTxTask.java","L53421","5","0","59","0","6","4","3122","1"
"L53430","OReadRecordTask.java","server/src/main/java/com/orientechnologies/orient/server/distributed/task/OReadRecordTask.java","L53421","2","0","46","0","14","4","3122","0"
"L53431","OResurrectRecordTask.java","server/src/main/java/com/orientechnologies/orient/server/distributed/task/OResurrectRecordTask.java","L53421","4","0","66","0","2","1","3122","0"
"L53432","OSQLCommandTask.java","server/src/main/java/com/orientechnologies/orient/server/distributed/task/OSQLCommandTask.java","L53421","2","0","71","0","32","4","1345","0"
"L53433","OTxTask.java","server/src/main/java/com/orientechnologies/orient/server/distributed/task/OTxTask.java","L53421","17","0","123","2","15","4","420","1"
"L53434","OUpdateRecordTask.java","server/src/main/java/com/orientechnologies/orient/server/distributed/task/OUpdateRecordTask.java","L53421","4","0","95","0","37","4","420","1"
"L54624","ONetworkProtocol.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/ONetworkProtocol.java","L54623","8","0","46","1","38","6","3122","0"
"L54625","ONetworkProtocolData.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/ONetworkProtocolData.java","L54623","1","0","20","0","14","4","16","0"
"L57828","OMailPlugin.java","server/src/main/java/com/orientechnologies/orient/server/plugin/mail/OMailPlugin.java","L57827","26","0","154","1","23","4","3122","0"
"L57829","OMailProfile.java","server/src/main/java/com/orientechnologies/orient/server/plugin/mail/OMailProfile.java","L57827","1","0","4","0","3","2","1345","0"
"L57830","OSMTPAuthenticator.java","server/src/main/java/com/orientechnologies/orient/server/plugin/mail/OSMTPAuthenticator.java","L57827","1","0","13","0","1","0","0","0"
"L54628","OAbstractCommandResultListener.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/binary/OAbstractCommandResultListener.java","L54627","4","0","25","1","3","2","3122","0"
"L54629","OAsyncCommandResultListener.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/binary/OAsyncCommandResultListener.java","L54627","7","0","57","4","10","3","3122","0"
"L54630","OBinaryNetworkProtocolAbstract.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/binary/OBinaryNetworkProtocolAbstract.java","L54627","33","0","244","3","102","9","3122","1"
"L54631","ONetworkProtocolBinary.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/binary/ONetworkProtocolBinary.java","L54627","226","0","1508","9","385","10","3122","4"
"L54632","OSyncCommandResultListener.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/binary/OSyncCommandResultListener.java","L54627","1","0","24","1","3","2","3122","0"
"L55142","OChunkedResponse.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/OChunkedResponse.java","L55141","3","0","36","0","5","3","3122","0"
"L55143","OHttpNetworkCommandManager.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/OHttpNetworkCommandManager.java","L55141","20","0","104","0","17","8","3122","0"
"L55144","OHttpRequest.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/OHttpRequest.java","L55141","6","0","70","1","32","6","1345","0"
"L55145","OHttpRequestException.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/OHttpRequestException.java","L55141","1","0","17","0","4","2","1345","0"
"L55146","OHttpRequestWrapper.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/OHttpRequestWrapper.java","L55141","8","0","63","0","12","2","1345","0"
"L55147","OHttpResponse.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/OHttpResponse.java","L55141","74","0","354","4","72","9","3122","2"
"L55148","OHttpResponseWrapper.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/OHttpResponseWrapper.java","L55141","1","0","110","0","15","2","3122","0"
"L55149","OHttpSession.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/OHttpSession.java","L55141","5","0","56","0","4","2","1345","1"
"L55150","OHttpSessionManager.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/OHttpSessionManager.java","L55141","5","0","88","0","11","2","1345","1"
"L55151","OHttpUtils.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/OHttpUtils.java","L55141","7","0","93","0","42","6","420","0"
"L55152","ONetworkProtocolHttpAbstract.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/ONetworkProtocolHttpAbstract.java","L55141","114","0","582","0","136","8","3122","2"
"L55153","ONetworkProtocolHttpDb.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/ONetworkProtocolHttpDb.java","L55141","1","0","36","0","76","7","3122","0"
"L55156","OServerCommand.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/OServerCommand.java","L55155","1","0","11","0","8","2","1345","0"
"L55157","OServerCommandAbstract.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/OServerCommandAbstract.java","L55155","2","0","38","1","71","6","420","0"
"L55158","OServerCommandAuthenticatedDbAbstract.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/OServerCommandAuthenticatedDbAbstract.java","L55155","28","0","124","1","50","8","327","2"
"L55159","OServerCommandAuthenticatedPatternAbstract.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/OServerCommandAuthenticatedPatternAbstract.java","L55155","2","0","17","0","5","2","1345","0"
"L55160","OServerCommandAuthenticatedServerAbstract.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/OServerCommandAuthenticatedServerAbstract.java","L55155","8","0","51","0","16","2","1345","0"
"L55161","OServerCommandAuthProxy.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/OServerCommandAuthProxy.java","L55155","10","0","43","0","7","0","0","1"
"L55162","OServerCommandDocumentAbstract.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/OServerCommandDocumentAbstract.java","L55155","11","0","32","0","7","2","1345","0"
"L55163","OServerCommandPatternAbstract.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/OServerCommandPatternAbstract.java","L55155","2","0","17","0","5","2","1345","0"
"L56364","OHttpMultipartBaseInputStream.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/multipart/OHttpMultipartBaseInputStream.java","L56363","5","0","89","0","10","4","16","0"
"L56365","OHttpMultipartContentBaseParser.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/multipart/OHttpMultipartContentBaseParser.java","L56363","2","0","16","0","5","2","1345","0"
"L56366","OHttpMultipartContentInputStream.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/multipart/OHttpMultipartContentInputStream.java","L56363","10","0","93","0","10","4","16","0"
"L56367","OHttpMultipartContentParser.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/multipart/OHttpMultipartContentParser.java","L56363","1","0","9","0","4","2","1345","0"
"L56368","OHttpMultipartDatabaseImportContentParser.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/multipart/OHttpMultipartDatabaseImportContentParser.java","L56363","3","0","18","0","10","3","3122","0"
"L56369","OHttpMultipartFileToDiskContentParser.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/multipart/OHttpMultipartFileToDiskContentParser.java","L56363","9","0","72","0","9","4","16","0"
"L56370","OHttpMultipartFileToRecordContentParser.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/multipart/OHttpMultipartFileToRecordContentParser.java","L56363","1","0","17","0","5","2","1345","0"
"L56371","OHttpMultipartHelper.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/multipart/OHttpMultipartHelper.java","L56363","10","0","37","0","6","2","1345","0"
"L56372","OHttpMultipartRequestCommand.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/multipart/OHttpMultipartRequestCommand.java","L56363","36","0","217","0","16","4","16","0"
"L55166","OServerCommandAbstractLogic.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/all/OServerCommandAbstractLogic.java","L55165","9","0","56","0","7","3","1345","0"
"L55167","OServerCommandAction.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/all/OServerCommandAction.java","L55165","1","0","19","0","1","0","0","0"
"L55168","OServerCommandForward.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/all/OServerCommandForward.java","L55165","5","0","36","0","5","2","1345","0"
"L55169","OServerCommandFunction.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/all/OServerCommandFunction.java","L55165","1","0","22","0","14","0","0","0"
"L55170","OServerCommandProcess.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/all/OServerCommandProcess.java","L55165","13","0","78","0","17","6","3122","0"
"L55307","OServerCommandDeleteClass.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/delete/OServerCommandDeleteClass.java","L55306","3","0","31","0","15","0","0","0"
"L55308","OServerCommandDeleteDatabase.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/delete/OServerCommandDeleteDatabase.java","L55306","2","0","34","0","13","2","1345","0"
"L55309","OServerCommandDeleteDocument.java","server/src/main/java/com/orientechnologies/orient/server/network/protocol/http/command/delete/OServerCommandDeleteDocument.java","L55306","6","0","44","0","23","0","0","0"
